MiscData.pak\TEXT_RequiredEntries.MSBT
GEN_Inventory_Numbers	0123456789
fp_global_HologramProjector_Preview	ホログラム・エミッター：\nエネルギー{r2[かくさん]}拡散{/r2}キャノンのメンテナンス{r2[じょうたい]}状態{/r2}をホログラムで\nリアルタイムに{r2[ひょうじ]}表示{/r2}する{r2[そうち]}装置{/r2}。
fp_global_LavaFall_Preview	{r2[ようがん]}溶岩{/r2}の{r2[はいしゅつよう]}排出用{/r2}パイプの{r2[はそんぶぶん]}破損部分{/r2}より、ビューロス{r2[ようがん]}溶岩{/r2}の{r2[りゅうしゅつ]}流出{/r2}\nを{r2[かくにん]}確認{/r2}。{r2[ひょうめんおんど]}表面温度{/r2}を{r2[しゅんじ]}瞬時{/r2}に{r2[ていか]}低下{/r2}させれば、{r2[ようがん]}溶岩{/r2}の{r2[ぎょうこ]}凝固{/r2}は{r2[かのう]}可能{/r2}\nだが、{r2[ようがんりゅう]}溶岩流{/r2}の{r2[あつりょく]}圧力{/r2}によって{r2[いっていじかんご]}一定時間後{/r2}に{r2[しぜんほうかい]}自然崩壊{/r2}する。
fp_global_LavaFall_Frozen_Preview	アイスショットによる{r2[きゅうげき]}急激{/r2}な{r2[おんどていか]}温度低下{/r2}のため{r2[ようがん]}溶岩{/r2}が{r2[ぎょうこ]}凝固{/r2}。\n{r2[こうど]}硬度{/r2}は、{r2[いっぱんてき]}一般的{/r2}な{r2[こうせき]}鉱石{/r2}よりも{r2[てい]}低{/r2}レベルであり、{r2[ひかくてきつよ]}比較的強{/r2}めの\n{r2[しょうげき]}衝撃{/r2}で、{r2[はかいかのう]}破壊可能{/r2}。{r2[いってい]}一定{/r2}{r2[じかん]}時間{/r2}{r2[ほうち]}放置{/r2}によっても{r2[しぜん]}自然{/r2}に{r2[ほうかい]}崩壊{/r2}する。
fp_global_LavaFall_Stoppable_Preview	{r2[ようがん]}溶岩{/r2}の{r2[はいしゅつよう]}排出用{/r2}パイプの{r2[はそんぶぶん]}破損部分{/r2}より、ビューロス{r2[ようがん]}溶岩{/r2}の{r2[りゅうしゅつ]}流出{/r2}\nを{r2[かくにん]}確認{/r2}。{r2[ひじょう]}非常{/r2}に{r2[こうおん]}高温{/r2}のため、{r2[せっしょく]}接触{/r2}ダメージに{r2[ちゅうい]}注意{/r2}。{r2[ひょうめんおんど]}表面温度{/r2}\nを{r2[しゅんじ]}瞬時{/r2}に{r2[ていか]}低下{/r2}{r2[でき]}出来{/r2}れば、{r2[ようがん]}溶岩{/r2}の{r2[りゅうしゅつ]}流出{/r2}を{r2[いちじてき]}一時的{/r2}に{r2[ていしかのう]}停止可能{/r2}。
fp_global_LavaIntake_Preview	{r2[こうあつりょくようがんきゅういん]}高圧力溶岩吸引{/r2}ポンプ：\n{r2[ようがんこ]}溶岩湖{/r2}に{r2[た]}溜{/r2}まったビューロス{r2[ようがん]}溶岩{/r2}を{r2[す]}吸{/r2}い{r2[あ]}上{/r2}げメインパイプに\n{r2[おく]}送{/r2}り{r2[だ]}出{/r2}す{r2[そうち]}装置{/r2}。{r2[こうおん]}高温{/r2}、{r2[こうあつ]}高圧{/r2}への{r2[たいせい]}耐性{/r2}が{r2[たか]}高{/r2}い{r2[とくしゅごうきんせい]}特殊合金製{/r2}。
fp_global_LamornSafetySuit_Preview	ラモーン{r2[せいたいねつぼうご]}製耐熱防護{/r2}スーツ：\n{r2[しせつない]}施設内{/r2}の{r2[こうおん]}高温{/r2}エリア{r2[ない]}内{/r2}での{r2[さぎょうじ]}作業時{/r2}にラモーンが{r2[ちゃくよう]}着用{/r2}する。\n{r2[ほうしゃねつ]}放射熱{/r2}だけでなく、{r2[ようがん]}溶岩{/r2}の{r2[ふちゃく]}付着{/r2}からも{r2[ぼうご]}防護{/r2}する。
fp_global_LamornTruck_Preview	ビークル：{r2[こがたはんそうよう]}小型搬送用{/r2}トラック\nエネルギー{r2[かんりしせつ]}管理施設{/r2}に{r2[ひつよう]}必要{/r2}な{r2[しざい]}資材{/r2}や{r2[おおがた]}大型{/r2}デバイスの{r2[はんにゅうおよ]}搬入及{/r2}び\n{r2[しせつ]}施設{/r2}から{r2[で]}出{/r2}る{r2[はいざい]}廃材{/r2}などの{r2[ふようしざい]}不要資材{/r2}の{r2[はんしゅつ]}搬出{/r2}を{r2[おこな]}行{/r2}う{r2[しゃりょう]}車両{/r2}。
fp_global_LamornTruck_Light_Preview	ビークル：{r2[こがたはんそうよう]}小型搬送用{/r2}トラック\nライトが、{r2[てんとうじょうたい]}点灯状態{/r2}で{r2[ほうち]}放置{/r2}されていることから、{r2[ちょっきん]}直近{/r2}に{r2[じゅうでん]}充電{/r2}\nもしくはバッテリーの{r2[こうかん]}交換{/r2}が{r2[おこな]}行{/r2}われたと{r2[すいさつ]}推察{/r2}。
fp_global_MeltableGrate_Preview	パネル{r2[うちがわ]}内側{/r2}に{r2[は]}張{/r2}られた、セイフティ・ネット。\n{r2[けいねんれっか]}経年劣化{/r2}により、{r2[たいねつせい]}耐熱性{/r2}に{r2[いちじる]}著{/r2}しい{r2[ていか]}低下{/r2}が{r2[はっせい]}発生{/r2}。\n{r2[こうねつ]}高熱{/r2}の{r2[ふよ]}付与{/r2}により、{r2[かんぜん]}完全{/r2}な{r2[じょきょ]}除去{/r2}が{r2[かのう]}可能{/r2}。
fp_global_MorphballTeleporter_Preview	メンテナンスタンク・シューター：\nメンテナンスタンクを{r2[こうそく]}高速{/r2}で{r2[いどう]}移動{/r2}させる{r2[そうち]}装置{/r2}。\nレール{r2[およ]}及{/r2}びパイプのルートに{r2[そ]}沿{/r2}って{r2[いどう]}移動{/r2}。
fp_global_SecurityWallTablet_Online_Preview	セキュリティ・シャッター{r2[よう]}用{/r2}スイッチ：\n{r2[きんきゅうじ]}緊急時{/r2}に{r2[じどうてき]}自動的{/r2}に{r2[へいさ]}閉鎖{/r2}されるシャッターのロックを{r2[かいじょ]}解除{/r2}する\nためのスイッチ。{r2[げんざい]}現在{/r2}、オンライン。
fp_last_lamorn_statue_Preview	ラモーン{r2[ぞう]}像{/r2}の{r2[ないぶ]}内部{/r2}にサイキック・レコーディングの{r2[こんせき]}痕跡{/r2}を\n{r2[かくにん]}確認{/r2}。すでに{r2[さいせい]}再生{/r2}は{r2[かんりょう]}完了{/r2}し、エネルギーは{r2[しょうしつ]}消失{/r2}。
fp_LamornSignage_ReturnToControlRoom_Preview	「{r2[ちゅうにゅう]}注入{/r2}エリア{r2[かんししつ]}監視室{/r2}　>>>　{r2[ちゅうおうせいぎょしつれんらくきょう]}中央制御室連絡橋{/r2}」
fp_LamornSignage_ToEnergyProcessing_Preview	「エントリーベイ　>>>　エネルギー{r2[ちゅうしゅつ]}抽出{/r2}エリア」
fp_LamornSignage_ToEntryBay_Preview	「エネルギー{r2[ちゅうしゅつ]}抽出{/r2}エリア　>>>　エントリーベイ」
fp_LamornSignage_ToHangar_Preview	「エネルギー{r2[ちゅうしゅつ]}抽出{/r2}エリア　>>>　エネルギー{r2[ちゅうにゅう]}注入{/r2}エリア」
fp_LamornSignage_ReturnToHangar_Preview	「{r2[ちゅうにゅう]}注入{/r2}エリア{r2[かんししつ]}監視室{/r2}　>>>　エネルギー{r2[ちゅうにゅう]}注入{/r2}エリア」
fp_LamornSignage_ToOverseerRoom_Preview	「エネルギー{r2[ちゅうにゅう]}注入{/r2}エリア　>>>　{r2[ちゅうにゅう]}注入{/r2}エリア{r2[かんししつ]}監視室{/r2}」
fp_LamornSignage_ReturnToOverseerRoom_Preview	「{r2[ちゅうおうせいぎょしつ]}中央制御室{/r2}　>>>　{r2[ちゅうおうせいぎょしつれんらくきょう]}中央制御室連絡橋{/r2}」
fp_LamornSignage_ToSaveStation_Preview	「エントリーベイ　>>>　セーブステーション」
fp_LamornSignage_ToSouthEnergyProcessing_Preview	「エネルギー{r2[ちゅうにゅう]}注入{/r2}エリア　>>>　エネルギー{r2[ちゅうしゅつ]}抽出{/r2}エリア」
Door_FP_Locked_Preview	{r2[ほこうしゃよう]}歩行者用{/r2}ドア：\n{r2[げんざい]}現在{/r2}、オフライン。センサー{r2[およ]}及{/r2}び{r2[ないぶかいろ]}内部回路{/r2}には、{r2[いじょうな]}異常無{/r2}し。\n{r2[はいめん]}背面{/r2}の{r2[しつない]}室内{/r2}にあるスイッチをオンにすると、{r2[せいじょうどうさ]}正常動作{/r2}する。
Door_FP_Locked_SecurityExterior_Preview	ドアは、セキュリティ・シャッターによって{r2[げんざいふうさちゅう]}現在封鎖中{/r2}。\n{r2[はいめん]}背面{/r2}からのみ、シャッターのロック{r2[かいじょ]}解除{/r2}が{r2[かのう]}可能{/r2}。
Door_FP_Locked_SecurityInterior_Preview	ドアは、セキュリティ・シャッターによって{r2[げんざいふうさちゅう]}現在封鎖中{/r2}。\n{r2[れんどう]}連動{/r2}するスイッチで、シャッターのロック{r2[かいじょ]}解除{/r2}が{r2[かのう]}可能{/r2}。
Door_FP_Locked_Shutters_Preview	セキュリティ・シャッターによって、{r2[つうろ]}通路{/r2}は{r2[げんざいふうさちゅう]}現在封鎖中{/r2}。\nボイラーの{r2[さどう]}作動{/r2}が{r2[ていし]}停止{/r2}すると{r2[じどうてき]}自動的{/r2}に{r2[かいじょ]}解除{/r2}される。
fp_1000_OrganicContainer_Preview	{r2[がんばん]}岩盤{/r2}の{r2[ひょうめん]}表面{/r2}に{r2[し]}染{/r2}み{r2[だ]}出{/r2}したエネルギー・ジェルを{r2[かくにん]}確認{/r2}。\nビューロスのマグマに{r2[ふく]}含{/r2}まれる「グリーン・エネルギー」が\n{r2[ちそう]}地層{/r2}を{r2[つうか]}通過{/r2}する{r2[さい]}際{/r2}に{r2[ろか]}濾過{/r2}され、ジェルを{r2[けいせい]}形成{/r2}している。
fp_1005_BrokenPipe_Preview	{r2[かざんかつどう]}火山活動{/r2}に{r2[ともな]}伴{/r2}う{r2[ちかくへんどう]}地殻変動{/r2}の{r2[えいきょう]}影響{/r2}によりダメージを{r2[う]}受{/r2}けていた\n{r2[ようがんはいしゅつよう]}溶岩排出用{/r2}のパイプの{r2[かめん]}下面{/r2}が、{r2[たいきゅうげんかい]}耐久限界{/r2}に{r2[たっ]}達{/r2}し{r2[おお]}大{/r2}きく{r2[はそん]}破損{/r2}。\n{r2[いそう]}移送{/r2}の{r2[きのう]}機能{/r2}を{r2[かんぜん]}完全{/r2}に{r2[そんしつ]}損失{/r2}し、{r2[たいりょう]}大量{/r2}の{r2[ようがん]}溶岩{/r2}が{r2[りゅうしゅつ]}流出{/r2}。
fp_1005_LavaRegulator_Offline_Preview	{r2[ようがん]}溶岩{/r2}{r2[はいしゅつ]}排出{/r2}パイプ{r2[ないあつりょくせいぎょ]}内圧力制御{/r2}ターミナル：\n{r2[はいしゅつよう]}排出用{/r2}メインパイプのバルブ{r2[へいさご]}閉鎖後{/r2}に{r2[かいろ]}回路{/r2}に{r2[こしょう]}故障{/r2}が{r2[はっせい]}発生{/r2}。\nターミナルは、{r2[かどう]}稼働{/r2}を{r2[ていし]}停止{/r2}。{r2[げんざい]}現在{/r2}、オフライン。
fp_1005_LavaRegulatorTerminal_Offline_Preview	{r2[ようがんはいしゅつ]}溶岩排出{/r2}パイプ{r2[ないあつりょくせいぎょ]}内圧力制御{/r2}ターミナル：\n{r2[ようがんこ]}溶岩湖{/r2}の{r2[すいい]}水位{/r2}を{r2[かんり]}管理{/r2}するために{r2[はいしゅつよう]}排出用{/r2}メインパイプのバルブ\nの{r2[かいへい]}開閉{/r2}を{r2[おこな]}行{/r2}い、{r2[ようがん]}溶岩{/r2}の{r2[いそうりょう]}移送量{/r2}を{r2[ちょうせい]}調整{/r2}する{r2[そうち]}装置{/r2}。
fp_1007_CollapsedRamp_Preview	{r2[こうほう]}後方{/r2}のドアに{r2[せつぞく]}接続{/r2}する{r2[しゃりょうよう]}車両用{/r2}スロープが{r2[けつらく]}欠落{/r2}し、{r2[ようがん]}溶岩{/r2}{r2[だ]}溜{/r2}まり\nに{r2[らっか]}落下{/r2}。{r2[しざい]}資材{/r2}の{r2[けいねんれっか]}経年劣化{/r2}による{r2[しぜんほうかい]}自然崩壊{/r2}の{r2[かのうせい]}可能性{/r2}が{r2[たか]}高{/r2}い。\n{r2[しゃりょう]}車両{/r2}での{r2[つうこうふか]}通行不可{/r2}。{r2[せっきんじ]}接近時{/r2}は、{r2[こうおん]}高温{/r2}によるダメージに{r2[ちゅうい]}注意{/r2}。
fp_1010_BlastShield_Preview	アクセスゲート：\nグリーン・エネルギー{r2[かくさんほう]}拡散砲{/r2}の{r2[かどうじ]}稼働時{/r2}に、{r2[きけん]}危険{/r2}エリア{r2[ない]}内{/r2}への\n{r2[さぎょういん]}作業員{/r2}の{r2[しんにゅう]}侵入{/r2}を{r2[ぼうし]}防止{/r2}する。メンテナンス{r2[じ]}時{/r2}には{r2[かいほう]}開放{/r2}される。
fp_1010_Bridge_Lowered_Preview	{r2[しせつがわ]}施設側{/r2}で{r2[きんきゅうじ]}緊急時{/r2}の{r2[きょうりょうぶんかいそうさ]}橋梁分解操作{/r2}が{r2[おこな]}行{/r2}われ、{r2[ろめん]}路面{/r2}が{r2[らっか]}落下{/r2}。\nなお、{r2[ろめん]}路面{/r2}の{r2[しんせつ]}新設{/r2}を{r2[おこな]}行{/r2}うまでは、{r2[きょうりょう]}橋梁{/r2}は{r2[しようふか]}使用不可{/r2}。
fp_1010_Bridge_Raised_Preview	{r2[きかいぶんめいじだい]}機械文明時代{/r2}に{r2[けんぞう]}建造{/r2}されたラモーン{r2[せい]}製{/r2}の{r2[きょうりょう]}橋梁{/r2}を{r2[かくにん]}確認{/r2}。\n{r2[ようがんこじょう]}溶岩湖上{/r2}の{r2[しせつ]}施設{/r2}への{r2[しざい]}資材{/r2}の{r2[はんにゅう]}搬入{/r2}などに{r2[かつよう]}活用{/r2}。{r2[かくのう]}格納{/r2}された{r2[きょうきゃく]}橋脚{/r2}\nと{r2[ろめん]}路面{/r2}は、ヴァイオラの{r2[どうりょく]}動力{/r2}によって{r2[せっちかのう]}設置可能{/r2}。
fp_1010_CannonDebris_Preview	{r2[ばくはつ]}爆発{/r2}により{r2[ひさん]}飛散{/r2}したエネルギー{r2[かくさんほう]}拡散砲{/r2}の{r2[がれき]}瓦礫{/r2}を{r2[かくにん]}確認{/r2}。\n{r2[いちぶ]}一部{/r2}の{r2[がれき]}瓦礫{/r2}の{r2[ひょうめん]}表面{/r2}には、{r2[ようかい]}溶解{/r2}した{r2[きんぞく]}金属{/r2}の{r2[こうせきか]}鉱石化{/r2}が{r2[みと]}認{/r2}められる。
fp_1010_SteamVent_Preview	{r2[あつりょくちょうせい]}圧力調整{/r2}ベント：\n{r2[ようがんこ]}溶岩湖{/r2}から{r2[きゅういん]}吸引{/r2}した{r2[ようがん]}溶岩{/r2}が、{r2[いそう]}移送{/r2}パイプ{r2[ない]}内{/r2}で{r2[かざん]}火山{/r2}ガスを{r2[はっせい]}発生{/r2}\nすることで{r2[じょうしょう]}上昇{/r2}する{r2[あつりょく]}圧力{/r2}を{r2[ちょうせい]}調整{/r2}するための{r2[はいきこう]}排気口{/r2}。
fp_1010_SuperMissileBlocker_Preview	{r2[ほうらく]}崩落{/r2}した{r2[がんばん]}岩盤{/r2}が、{r2[つうろ]}通路{/r2}を{r2[ふうさ]}封鎖{/r2}したため{r2[しんにゅうふか]}侵入不可{/r2}の{r2[じょうたい]}状態{/r2}。\n{r2[がんばん]}岩盤{/r2}は、{r2[ひじょう]}非常{/r2}に{r2[たか]}高{/r2}い{r2[こうど]}硬度{/r2}のコーニサイト{r2[こうせき]}鉱石{/r2}。\n{r2[さいこう]}最高{/r2}レベルの{r2[ばくはつりょく]}爆発力{/r2}による{r2[しょうげき]}衝撃{/r2}を{r2[あた]}与{/r2}えることで、{r2[はかいかのう]}破壊可能{/r2}。
fp_1020_DoorTerminal_Preview	{r2[ほこうしゃよう]}歩行者用{/r2}ドアターミナル：\nドアの{r2[つうでん]}通電{/r2}をオン、オフするための{r2[せいぎょたんまつ]}制御端末{/r2}。\n{r2[げんざい]}現在{/r2}、ドアの{r2[つうでん]}通電{/r2}はオン{r2[じょうたい]}状態{/r2}で{r2[こてい]}固定{/r2}されている。
fp_1020_RailSystem_Preview	レールコンテナ：\n{r2[こがたはんそうよう]}小型搬送用{/r2}トラックによって{r2[はこ]}運{/r2}び{r2[こ]}込{/r2}まれる{r2[しせつ]}施設{/r2}で{r2[しょう]}生{/r2}じた{r2[はいざい]}廃材{/r2}\nなどをスクラップヤードに{r2[おく]}送{/r2}る{r2[いそう]}移送{/r2}システムとして{r2[かつよう]}活用{/r2}。
fp_1030_Excavator_Preview	ラモーン{r2[せいかいたいよう]}製解体用{/r2}クレーン：\n{r2[はこ]}運{/r2}び{r2[こ]}込{/r2}まれた{r2[はいざい]}廃材{/r2}から、{r2[さいせいりようかのう]}再生利用可能{/r2}な{r2[ぶざい]}部材{/r2}を{r2[と]}取{/r2}り{r2[だ]}出{/r2}す{r2[こうぎょう]}工業{/r2}\n{r2[ようきき]}用機器{/r2}。アタッチメントには、プラズマトーチを{r2[そうび]}装備{/r2}。
fp_1030_ExcavatorPlasmaTorch_Preview	ラモーン{r2[せい]}製{/r2}プラズマトーチ：\nアーク{r2[ほうでん]}放電{/r2}によって{r2[え]}得{/r2}られる{r2[こうねつ]}高熱{/r2}のアークプラズマで、{r2[きんぞく]}金属{/r2}\nを{r2[せつだん]}切断{/r2}する{r2[そうち]}装置{/r2}。{r2[はいざい]}廃材{/r2}を{r2[てきとう]}適当{/r2}な{r2[おお]}大{/r2}きさに{r2[ぶんかい]}分解{/r2}する。
fp_1030_CargoContainer_Damaged_Preview	{r2[えきたいせんよう]}液体専用{/r2}のコンテナの{r2[はいざい]}廃材{/r2}。{r2[なん]}何{/r2}らかの{r2[よういん]}要因{/r2}で、{r2[ゆが]}歪{/r2}みや{r2[きれつ]}亀裂{/r2}が\n{r2[はっせい]}発生{/r2}したため、{r2[ほうき]}放棄{/r2}された。{r2[たいきゅうど]}耐久度{/r2}の{r2[ていか]}低下{/r2}も{r2[かくにん]}確認{/r2}される。\nサイキック・エネルギー{r2[かくさんしんどうは]}拡散振動波{/r2}でのみ{r2[はかいかのう]}破壊可能{/r2}。
fp_1030_ScrapPlatform_Preview	エネルギー{r2[しせつ]}施設{/r2}から{r2[はこ]}運{/r2}び{r2[こ]}込{/r2}まれた{r2[はいざい]}廃材{/r2}。{r2[つ]}積{/r2}み{r2[かさ]}重{/r2}ねに{r2[ふむ]}不向{/r2}きな\n{r2[けいじょう]}形状{/r2}のため、{r2[ちちゅう]}地中{/r2}に{r2[う]}埋{/r2}めて{r2[あんてい]}安定{/r2}させたと{r2[すいさつ]}推察{/r2}。
fp_1040_BombBlock_Preview	{r2[がんかい]}岩塊{/r2}の{r2[はいめん]}背面{/r2}にメンテナンスタンク{r2[よう]}用{/r2}のトンネルを{r2[かくにん]}確認{/r2}。\n{r2[ばくはつ]}爆発{/r2}の{r2[しょうげき]}衝撃{/r2}による{r2[がんかい]}岩塊{/r2}の{r2[じょきょ]}除去{/r2}は、{r2[かのう]}可能{/r2}。
fp_1040_VehicleDoor_Damaged_Preview	{r2[しゃりょうつうこう]}車両通行{/r2}ゲート：\n{r2[ないぶかいろ]}内部回路{/r2}の{r2[こしょう]}故障{/r2}により、{r2[ふかんぜん]}不完全{/r2}な{r2[どうさ]}動作{/r2}の{r2[はんぷく]}反復{/r2}を{r2[かくにん]}確認{/r2}。\n{r2[げんじょう]}現状{/r2}のままでは{r2[かいほう]}開放{/r2}の{r2[かのうせい]}可能性{/r2}は{r2[な]}無{/r2}く、{r2[つうこうふか]}通行不可{/r2}。
fp_1050_GalacticFederationDebris_Preview	{r2[わくせい]}惑星{/r2}タナマールの{r2[ぎんがれんぽう]}銀河連邦{/r2}UTO{r2[けんきゅうしょ]}研究所{/r2}の{r2[こうぞうぶつ]}構造物{/r2}を{r2[かくにん]}確認{/r2}。\nラモーン{r2[せい]}製{/r2}テレポーターの{r2[ぼうそう]}暴走{/r2}によって、この{r2[いち]}位置{/r2}に{r2[てんそう]}転送{/r2}。
fp_1050_LockedDoor_Preview	{r2[しつない]}室内{/r2}に{r2[きんきゅうじたい]}緊急事態{/r2}の{r2[はっせい]}発生{/r2}を{r2[かんち]}感知{/r2}。{r2[あんぜん]}安全{/r2}プロトコルの{r2[さどう]}作動{/r2}により\n{r2[ほこうしゃよう]}歩行者用{/r2}ドアは、{r2[いちじてき]}一時的{/r2}に{r2[へいさちゅう]}閉鎖中{/r2}。{r2[きんきゅうじたい]}緊急事態{/r2}{r2[かいじょ]}解除{/r2}の{r2[かくにんご]}確認後{/r2}、\n{r2[つうじょう]}通常{/r2}のドアモードが、{r2[かいふく]}回復{/r2}。
fp_1050_MechPart_Preview	{r2[ぎんがれんぽうせい]}銀河連邦製{/r2}の{r2[じゅうりょうきゅう]}重量級{/r2}ゴーレムを{r2[こうせい]}構成{/r2}するパーツを{r2[かくにん]}確認{/r2}。\n{r2[みぎぜんわん]}右前腕{/r2}に{r2[そうび]}装備{/r2}される{r2[かでんりゅうしほう]}荷電粒子砲{/r2}と{r2[にんしき]}認識{/r2}。{r2[せつぞくぶ]}接続部{/r2}のソケットや\n{r2[ほうじたい]}砲自体{/r2}には{r2[おお]}大{/r2}きな{r2[そんしょう]}損傷{/r2}はなく、{r2[せいじょうどうさ]}正常動作{/r2}の{r2[かのうせい]}可能性{/r2}は{r2[たか]}高{/r2}い。
fp_2020_BalconyGate_Preview	ロックユニット・グラップル：\nラモーン{r2[せい]}製{/r2}ロックシステム。{r2[じりょく]}磁力{/r2}により{r2[きゅうちゃく]}吸着{/r2}。{r2[ぶつりてき]}物理的{/r2}な{r2[ちから]}力{/r2}で\n{r2[ひ]}引{/r2}きはがしが{r2[かのう]}可能{/r2}。{r2[かいじょご]}解除後{/r2}、ゲートは{r2[じどうてき]}自動的{/r2}に{r2[かくのう]}格納{/r2}される。
fp_2020_BridgeControlTerminal_Preview	ブリッジ・ターミナル：\n{r2[しせつ]}施設{/r2}と{r2[がいぶ]}外部{/r2}を{r2[むす]}結{/r2}ぶ{r2[きょうりょう]}橋梁{/r2}の{r2[しょうこう]}昇降{/r2}をコントロールする{r2[たんまつ]}端末{/r2}。\n{r2[がいてき]}外的{/r2}ダメージにより{r2[こしょう]}故障{/r2}。{r2[きのう]}機能{/r2}を{r2[そうしつ]}喪失{/r2}。
fp_2020_DamagedStorageUnit_Preview	{r2[はそん]}破損{/r2}した{r2[ほかんこ]}保管庫{/r2}の{r2[きんぞくせい]}金属製{/r2}カバーを{r2[かくにん]}確認{/r2}。\n{r2[たいきゅうど]}耐久度{/r2}が{r2[いちじる]}著{/r2}しく{r2[ていか]}低下{/r2}しており、{r2[ばくはつ]}爆発{/r2}の{r2[しょうげき]}衝撃{/r2}で{r2[はかいかのう]}破壊可能{/r2}。
fp_2020_VentilationFan_Preview	{r2[しせつない]}施設内{/r2}の{r2[はいき]}排気{/r2}を{r2[おこな]}行{/r2}う{r2[くうちょうよう]}空調用{/r2}のファン。{r2[げんざい]}現在{/r2}、{r2[かどうちゅう]}稼働中{/r2}。\n
fp_2030_ComputerTerminal_Preview	{r2[かんき]}換気{/r2}システム・ターミナル：\n{r2[かんき]}換気{/r2}システムの{r2[じょうたい]}状態{/r2}を{r2[かんり]}管理{/r2}するための{r2[たんまつ]}端末{/r2}。
fp_2030_PowerGenerator_Preview	{r2[かんき]}換気{/r2}システム{r2[しゅでんげん]}主電源{/r2}：\n{r2[くうちょうよう]}空調用{/r2}のファンを{r2[はじ]}始{/r2}めとする{r2[かんき]}換気{/r2}システム{r2[ぜんたい]}全体{/r2}に{r2[でんりょく]}電力{/r2}を{r2[きょうきゅう]}供給{/r2}\nするための{r2[しゅでんげん]}主電源{/r2}。{r2[げんざい]}現在{/r2}、{r2[かどうちゅう]}稼働中{/r2}。
fp_2030_SpinnerDoor_Preview	{r2[かんき]}換気{/r2}シャフト・メンテナンスハッチ：\n{r2[れんどう]}連動{/r2}するデバイスで、{r2[ないぶ]}内部{/r2}からの{r2[かいほう]}開放{/r2}が{r2[かのう]}可能{/r2}。
fp_2030_Window_Damaged_Preview	{r2[かんき]}換気{/r2}シャフト{r2[ない]}内{/r2}の{r2[もくしよう]}目視用{/r2}の{r2[まど]}窓{/r2}に{r2[むすう]}無数{/r2}の{r2[きれつ]}亀裂{/r2}を{r2[かくにん]}確認{/r2}。\n{r2[きょうか]}強化{/r2}ガラスの{r2[たいきゅうど]}耐久度{/r2}が{r2[おおはば]}大幅{/r2}に{r2[ていか]}低下{/r2}。\n{r2[つよ]}強{/r2}い{r2[しょうげき]}衝撃{/r2}の{r2[ふよ]}付与{/r2}によって、{r2[かんぜん]}完全{/r2}な{r2[ふんさい]}粉砕{/r2}が{r2[かのう]}可能{/r2}。
fp_3000_EyeballScanner_Preview	スキャナーボット：\n{r2[しせつ]}施設{/r2}に{r2[はんにゅう]}搬入{/r2}される{r2[にもつ]}荷物{/r2}やコンテナの{r2[けんさ]}検査{/r2}を{r2[じどうてき]}自動的{/r2}に{r2[おこな]}行{/r2}うAI。\nX{r2[せん]}線{/r2}スキャナーを{r2[しよう]}使用{/r2}し、{r2[たいしょうないぶ]}対象内部{/r2}を{r2[さんじげんてき]}三次元的{/r2}に{r2[かいせき]}解析{/r2}する。
fp_3010_MorphBallHatch_OneWay_Preview	メンテナンスタンクが{r2[しよう]}使用{/r2}する{r2[どうかん]}導管{/r2}アクセス{r2[よう]}用{/r2}ハッチに{r2[こしょう]}故障{/r2}\nを{r2[かくにん]}確認{/r2}。ハッチ{r2[そとがわ]}外側{/r2}のセンサーが、{r2[せいじょう]}正常{/r2}に{r2[どうさ]}動作{/r2}せず。\n{r2[げんじょう]}現状{/r2}、{r2[うちがわ]}内側{/r2}からのみ{r2[かいほう]}開放{/r2}が{r2[かのう]}可能{/r2}な{r2[じょうたい]}状態{/r2}。
fp_3010_Turbine_Preview	エネルギー{r2[しせつ]}施設{/r2}メインジェネレーター：\n{r2[しせつ]}施設{/r2}のあらゆるシステムを{r2[くどう]}駆動{/r2}させるための{r2[でんりょく]}電力{/r2}を{r2[まかな]}賄{/r2}う{r2[しゅよう]}主要{/r2}\n{r2[はつでんそうち]}発電装置{/r2}。{r2[ひじょうよう]}非常用{/r2}ボイラーは、{r2[えきたいねんりょう]}液体燃料{/r2}で{r2[かどう]}稼働{/r2}。
fp_3020_ComputerTerminal_Preview	{r2[しょり]}処理{/r2}タンク{r2[かんし]}監視{/r2}ターミナル：\n{r2[かくしょり]}各処理{/r2}タンク{r2[ない]}内{/r2}の{r2[じょうたい]}状態{/r2}を{r2[じょうじ]}常時{/r2}チェックするための{r2[たんまつ]}端末{/r2}。\nグリーン・エネルギーの{r2[おんど]}温度{/r2}や{r2[かくはん]}撹拌{/r2}の{r2[そくど]}速度{/r2}などを{r2[ちょうせいかのう]}調整可能{/r2}。
fp_3020_ProcessingTank_Preview	ラモーン{r2[せいしょり]}製処理{/r2}タンク：\n{r2[ようがん]}溶岩{/r2}から{r2[ちゅうしゅつ]}抽出{/r2}した「グリーン・エネルギー」の{r2[ぎょうこ]}凝固{/r2}を{r2[ふせ]}防{/r2}ぎ、\n{r2[せいぶん]}成分{/r2}の{r2[かんり]}管理{/r2}を{r2[おこな]}行{/r2}う{r2[おおがた]}大型{/r2}カプセル。{r2[きょうか]}強化{/r2}ガラス{r2[せい]}製{/r2}。
