MiscData.pak\TEXT_RequiredEntries.MSBT
GEN_Inventory_Numbers	0123456789
AUTO_DIALOGUE_bc85035e-d28e-41c9-9b05-921286e74d35	OK...this is it, kid.
AUTO_DIALOGUE_df099d4c-04df-4c0e-b3f4-7c9290c7c9a6	The elevators won't take us deeper into the mine.
JESS_ADD_023	Everyone OK? Armstrong, how you doin'?
JESS_ADD_024A	Looks like we're good. We should go before they come back.
AUTO_DIALOGUE_db234f53-db1b-48d2-b4d1-0d894929ccff	A manual charge or somethin'.
AUTO_DIALOGUE_139f08ed-581e-434f-8c90-2d16d15982e7	Hold the lift.
Preload\MPR4\PreloadMP4.pak\Senior_Cinematic.MSBT
Preload\MPR4\PreloadMP4.pak\Senior_Combat.MSBT
AUTO_DIALOGUE_598fcd25-0f18-4119-9e81-660767ed1691	There's so many of them.
AUTO_DIALOGUE_9fd24450-c280-4e52-b955-4cad68f66fc5	They're coming out of the walls.
AUTO_DIALOGUE_4f9f2f54-4196-4947-9b25-c4f0f6842907	It's like they've evolved—adapted to the dark?
AUTO_DIALOGUE_fc661bb1-a17c-4272-9364-a6a842d1fdfb_00	You OK, Armstrong?
AUTO_DIALOGUE_30ffa231-f573-4f94-85fa-1da3cb086b28	We got action.
AUTO_DIALOGUE_fff4119d-c584-42cc-a866-5943de23b95f	Heads up.
AUTO_DIALOGUE_44de274a-a0f2-4e89-8d2a-2d976ad19103	Get ready.
AUTO_DIALOGUE_f39a6605-8212-4641-87fb-c982d8dcac9c	Look alive.
AUTO_DIALOGUE_f02061dc-ffe7-4874-b8c1-d970f65eb5ca	Come and get it.
AUTO_DIALOGUE_f965fd57-0145-41f3-be85-c003eecda363	Ready to dance?
AUTO_DIALOGUE_90b1c44f-d6e4-4318-8a20-b78741fd1321	Guns up.
AUTO_DIALOGUE_5394b150-cfeb-4003-86c2-ac370fd1002a	Let's get this over with.
AUTO_DIALOGUE_a656fd3c-a18e-42a2-8917-ddb824fe09d3	Time to work.
AUTO_DIALOGUE_e27d6e65-f30e-4ca9-ac67-f224393ef5db	We clear?
JESS_ADD_057	I can't move. I'm down.
JESS_ADD_058	I can't follow. I'm down.
JESS_ADD_059	I'm down, Soldier.
JESS_ADD_060	I'm down, Samus.
AUTO_DIALOGUE_2240da7d-79f6-4597-8a92-21709c23a4ab	Hey! Muzzle down.
AUTO_DIALOGUE_89669ac1-4a8c-41a9-9b03-db134ba6f454	Hey.
AUTO_DIALOGUE_19aacbdb-8859-4606-844e-60f10c8ab6cf	Watch it.
AUTO_DIALOGUE_8cf29bf5-c9d2-4236-89a9-60994a630927	You kidding me?
AUTO_DIALOGUE_7694d5b5-84c0-408a-8cf1-cedec7bd4a4d	Whoa.
AUTO_DIALOGUE_2485f3c3-7bdd-4b4f-9904-ad46be35f8a3	Enough.
AUTO_DIALOGUE_ecd869b4-8598-43b3-a1e0-64eaa57890fa	Stop.
AUTO_DIALOGUE_71f833be-d330-49ba-aa01-8f380beafc69	Stop it.
AUTO_DIALOGUE_64073202-bc32-4db9-8ead-43935c6fbb6c	They're weak against ice!
AUTO_DIALOGUE_b8be0ce7-7198-4d54-8101-17c86d6c5677	Ice Shot is slowing 'em down.
AUTO_DIALOGUE_d9b77ce6-3a4f-4d0e-9200-971883c1a4bb	Put 'em on ice.
AUTO_DIALOGUE_706162bf-e30b-416f-a920-b9324dad026b	Freeze 'em!
AUTO_DIALOGUE_cf0d06f0-fea3-4121-a3be-011c9c125634	I'm hit.
AUTO_DIALOGUE_253558d6-68df-446a-b14d-84eeadd5fb96	Takes more than that to bring me down.
AUTO_DIALOGUE_a7b6c2e8-5779-4f20-b17d-95114384705d	Watch that turret.
AUTO_DIALOGUE_66ba3b20-e41a-4857-a269-a8939f5b9891	No.
AUTO_DIALOGUE_527e9655-524c-4330-92a7-cd793ca10e5d	Need help?
AUTO_DIALOGUE_ccca9c37-0a55-4269-b4b5-7d0e81b26a9a	Need backup?
AUTO_DIALOGUE_a26632dd-87b6-4520-879d-247937f1cbdc	Got one.
AUTO_DIALOGUE_21fe029d-19e1-4c87-992e-b1a9d2b31a54	One down.
AUTO_DIALOGUE_c6511862-6e38-4563-8f38-ca3e92f89f13	Fire in the hole.
AUTO_DIALOGUE_1d7e356f-bb5b-4620-9969-40513b919fe0	Grenade out.
AUTO_DIALOGUE_2552183b-b25d-4e65-b691-214ade973291	Frag out.
AUTO_DIALOGUE_83117e41-6a2d-4431-968c-df3a96b09401	Here comes the boom.
AUTO_DIALOGUE_672cf0ac-bd44-4f35-90da-9c8d80ab8239	Thank you.
AUTO_DIALOGUE_10f315cf-0a30-4749-964a-7d9384691a8e	Thank you, Samus.
AUTO_DIALOGUE_080d3d62-ad19-40be-9003-7dc2a579ec03	I feel better.
AUTO_DIALOGUE_efb5099a-263e-430d-90e7-b2b1136391f5	That's better.
AUTO_DIALOGUE_99463aad-52e1-40ec-8a19-25f13a313de4	Piece o' cake. Red velvet cake. 
AUTO_DIALOGUE_e461ade5-3f68-4c5e-9c9e-7053cce82868	I'm fine. Really.
AUTO_DIALOGUE_fb0a973b-b5b9-42ab-8cab-075ccca935d3	I'm good. I'm good.
AUTO_DIALOGUE_f0638de3-e8aa-4f45-83cf-7633b62e0276	Just needed to catch my breath is all.
AUTO_DIALOGUE_9026c115-09b5-47aa-846b-aa76e9c33d60	Do not do that.
AUTO_DIALOGUE_17eba6f1-db53-487c-8ac8-a9d8b8e81430	What's your malfunction?
AUTO_DIALOGUE_bcd4719b-8439-483f-babd-2fbf40905120	Ow. It ain't that hot in here.
AUTO_DIALOGUE_23e8d36f-42bb-4e02-9b13-2251b01812ef	Ow. That's cold.
AUTO_DIALOGUE_dffa8656-9984-4a09-8c87-3ea8b7e6513d	Ow. Ice cold.
AUTO_DIALOGUE_5dc9060f-7fcc-4b41-9886-9334fb9b62b3	Ow. It's burning.
AUTO_DIALOGUE_541427f8-82e8-4d7e-b0e5-1c0183bf1694	Watch the fire.
AUTO_DIALOGUE_e6cae7fb-04e8-4777-8800-dc77fc29588c	Ow. You shocked me.
AUTO_DIALOGUE_19925bf8-5971-4206-a90b-5ee185b05d0d	Ow. Watch it with that lightning.
JESS_ADD_104	Nice shot.
JESS_ADD_105	One down.
AUTO_DIALOGUE_83ad85f3-95bc-48a1-881d-9a515461bbb5	Nice shot, Armstrong.
AUTO_DIALOGUE_1d24fc0f-9631-4763-9dec-b2680a0a5f0b	Good shot, Armstrong.
AUTO_DIALOGUE_dafaff5c-2898-410f-bc33-4eee3d494f96	Heard that.
AUTO_DIALOGUE_bf7f4c09-59ae-48b8-a9d6-a0c36bd2e142	Keep it up.
AUTO_DIALOGUE_b438fac5-f78c-4d77-bf95-07d33fa84599	Try freezing the exploding Grievers.
AUTO_DIALOGUE_5af30c7f-6215-468c-a7f3-af80277910da	Knock it off.
AUTO_DIALOGUE_ff21847d-d80a-4b0d-a1eb-330dd43c65f0	Quit it.
AUTO_DIALOGUE_b0869aba-1d9d-4ce0-b6c8-dda7991b487d	Tokabi is down.
AUTO_DIALOGUE_4e4e2b83-9fd2-475d-8c97-bf3dfe0a6bb8	Armstrong is down.
AUTO_DIALOGUE_8bf0a993-6ced-4d9d-a9de-c8bd7140657b	VUE is down.
AUTO_DIALOGUE_dc24c44d-380c-49bc-bf66-8faa78badae6	Tokabi needs your help.
AUTO_DIALOGUE_f112d3e3-a556-4a39-92d7-3f4e1ace686b	Armstrong needs help.
AUTO_DIALOGUE_96dc7cba-4401-47fd-9aa1-f481b0a9631e	Protect Armstrong.
AUTO_DIALOGUE_680813a6-3c5d-41ab-b7c4-982970a5c891	Armstrong is down. She needs your help.
AUTO_DIALOGUE_2392bb93-bb25-4b9b-be32-ca417458e7da	VUE needs your help.
AUTO_DIALOGUE_f1284968-ad72-4452-b82e-2a71f75494e3	Armstrong needs your help.
AUTO_DIALOGUE_81db17e3-7016-4eeb-848b-3f95f3d35ea9	MacKenzie is down.
AUTO_DIALOGUE_2196c1a6-f31b-4364-a937-1a566892dbb3	MacKenzie needs your help.
AUTO_DIALOGUE_4c73f419-f479-4df9-a48a-26d4cac887e2	Keep it together. We got this.
AUTO_DIALOGUE_c0e458f3-5234-4198-ab3a-a150e5e67ba5	Watch those chutes.
AUTO_DIALOGUE_1c2deccb-1d0b-4190-a118-fc82ca87b4a0	I'm good.
Preload\MPR4\PreloadMP4.pak\Senior_Comms.MSBT
AUTO_DIALOGUE_67abc809-13e6-482f-8304-0a23f19d5374	Samus. We're in the control room.
AUTO_DIALOGUE_cc0bd640-9b72-4e90-a274-88436c5e9c9d	Might work. But everything locked down after\nthe explosion.
AUTO_DIALOGUE_20cb20e6-9479-4a66-bd00-f1486379016e	Keep trying, kid. We'll get back to ya, Samus.
AUTO_DIALOGUE_80f18c36-a2e4-447b-a316-40e98ab67e80	It's gonna get hot in here.
AUTO_DIALOGUE_f5856d02-e64b-4943-aefb-4d5c56300005	Your objective should be under the cannon.
AUTO_DIALOGUE_e40a4f02-38c9-44d8-8812-87bc076655bd	If you get lost, you could try checking your map.
AUTO_DIALOGUE_11e915c9-daf1-4fa1-97d1-ff653b429522	What's happening down there?
AUTO_DIALOGUE_d770a7de-026f-4b39-9f01-833def7f07f2	We'll do what we can, but it's not looking good.
AUTO_DIALOGUE_2f86c31e-75f9-43ee-972d-648159bdcdfb	Everything is breaking down. Not sure how much more we can take.
AUTO_DIALOGUE_a6d64cdb-9612-489d-8378-117bc49e7414	Samus, our bacon is gettin' cooked.
AUTO_DIALOGUE_64de5cc4-0f14-41d0-8549-12ef9d91d70d	She's not gonna make it.
AUTO_DIALOGUE_c3ca100c-fb9b-48a5-b8ea-a2ec8d3967c4	Samus... She's right. We need you.
AUTO_DIALOGUE_279ec856-388e-4cbe-a0f7-b5ce2c86a8be	I'll pry this panel off. See if I can hard wire it.
AUTO_DIALOGUE_7f7746a7-5a58-4ea1-8668-f558094fee08	We'll see what we can do from here, but you better hurry. We don't have much time.
AUTO_DIALOGUE_a24439a4-f349-45a2-9b60-42bec2dd0cc1	Samus, you better hurry. This facility isn't—
AUTO_DIALOGUE_87ec2bd6-1536-4197-a90b-11d01b8ef9bb	Armstrong, anything you can do to help?
AUTO_DIALOGUE_24348c26-83d2-49ae-a4aa-1b4733c0a4be	Well, let's prepare for the worst.
AUTO_DIALOGUE_1adc8b17-3a36-4730-b57e-382a1cd07c64	Arrrrrgh!
AUTO_DIALOGUE_13063b02-6c6b-4e49-b759-e956f589d153	Hey, kid, you seeing this? Things are falling apart fast.
AUTO_DIALOGUE_bfff0edf-862d-4d8e-92b1-893440a2923c	Samus, environmental systems are failing.
AUTO_DIALOGUE_6068b02b-c603-45b6-bd74-ab3ab8431ba3	We can use it to escape the facility.
AUTO_DIALOGUE_29ee71b5-e362-4c68-8ad1-b74f466ece27	Samus. We got trouble with the escape pod.
AUTO_DIALOGUE_80b30029-e27f-44f0-85d7-6f9ed716eae4	Meet us up in the control room.
AUTO_DIALOGUE_fa413938-9c71-42d3-9e8c-326a6e6e60af	It's not working—I can't fix this thing.
Preload\MPR4\PreloadMP4.pak\Senior_CSI.MSBT
Preload\MPR4\PreloadMP4.pak\Senior_Efforts.MSBT
AUTO_DIALOGUE_04af5b95-4fae-4041-827d-deb0c7ac505d	
AUTO_DIALOGUE_562eb129-f405-4399-9ee6-08655b63cdaf	
AUTO_DIALOGUE_ae32e832-f5c0-4ca2-bc59-856f66e3e49f	
AUTO_DIALOGUE_6633bf9d-8c5c-4d92-8a78-3138071dd33b	
AUTO_DIALOGUE_e697ea9b-50a1-498d-b377-6135954c72c4	
AUTO_DIALOGUE_c56c8a03-24c5-45a0-9e29-28a9cf5bc470	
AUTO_DIALOGUE_5b18dec5-c281-4be1-aa24-b604e3370002	
AUTO_DIALOGUE_2e042091-9515-45f7-a5a2-51fa24d44310	
AUTO_DIALOGUE_64391c30-5e2a-445b-8a15-c3f6f52b4895	
AUTO_DIALOGUE_e57cb150-01a3-48f8-8825-a51570a53cd9	
AUTO_DIALOGUE_7cb4c50f-7540-44d5-9105-8eea48148c77	
AUTO_DIALOGUE_b91d4143-3b03-4588-81fc-984299b42579	
AUTO_DIALOGUE_72d38205-32bd-4449-ab0e-052a4fe0fb32	
AUTO_DIALOGUE_44132a42-2fce-4bb1-8322-9794e074bcfd	
AUTO_DIALOGUE_4ee6c076-0df4-40c5-8f68-345e23530fcb	
AUTO_DIALOGUE_b9e03e3a-dd7b-4219-b862-4dcade571bfc	
AUTO_DIALOGUE_8dde18b9-0818-412a-954a-c8456ae944f1	
AUTO_DIALOGUE_ab7e4c98-c81d-4fc9-a365-aa815d93bd4d	
AUTO_DIALOGUE_45b19569-1940-4294-bfa3-1bd4302206b8	
AUTO_DIALOGUE_d08e0f4e-631d-427b-ae97-ff8c108afec0	
AUTO_DIALOGUE_b4860777-e373-4ec9-88c3-ea94f5b2fcd2	
AUTO_DIALOGUE_6ec41a0e-2dff-4d93-a2af-b517c6be8c09	
AUTO_DIALOGUE_8d2e9dda-db44-43ec-a078-187a7d5e7c7d	
AUTO_DIALOGUE_e9541266-77d0-4a3a-9b6a-d88d59be50a6	
AUTO_DIALOGUE_2046fe88-ad0c-42fe-8bde-55afedbf2a53	
AUTO_DIALOGUE_880e3507-5fd4-4cc7-b370-fe80dd76d174	
AUTO_DIALOGUE_f7350854-8193-45d8-a724-8829db48da3f	
AUTO_DIALOGUE_2c74d210-d285-4777-8a45-b6807fd09947	
AUTO_DIALOGUE_96870b76-e534-4d39-86d7-12fae58451de	
AUTO_DIALOGUE_d80a65a7-5c22-485c-96fc-af02244780e7	
AUTO_DIALOGUE_21dd3e89-7f7f-4352-9102-355585c4f806	
AUTO_DIALOGUE_0d536305-acc7-4b9a-a344-e909fbfead4f	
AUTO_DIALOGUE_8ac5cb3b-934e-4c6d-a979-f06ae33eecd5	
AUTO_DIALOGUE_7b18bfbb-3af4-4f6f-9933-97024870605b	
AUTO_DIALOGUE_3c6a025a-288e-456c-831d-7e8a381376eb	
AUTO_DIALOGUE_5adb6fa4-86f9-4f88-a7ca-256faf6a4fe7	
AUTO_DIALOGUE_235e20bd-7505-408a-8f77-967ac19a952b	
AUTO_DIALOGUE_6c7447e3-c66e-44e1-af98-800ab46ee129	
AUTO_DIALOGUE_8c258242-0ef9-41fb-993e-b72558925a7a	
AUTO_DIALOGUE_0586cd1e-d674-4e3b-802b-aec005ba04b7	
AUTO_DIALOGUE_5d5254e8-982c-4664-8450-f9c33d3cc0e1	
AUTO_DIALOGUE_7de315bf-d4ac-4b4f-94b4-7a583e11d321	
AUTO_DIALOGUE_553c53a4-05d2-411d-a9fd-3e3797c05815	
AUTO_DIALOGUE_38fb2acf-dea2-48d0-be64-2c20a0cc46b1	
AUTO_DIALOGUE_7c1d196f-54f0-4a4e-98fe-6faf9bf618a2	
AUTO_DIALOGUE_d7c1e72a-71a5-4f75-b293-8b21c8cb8a12	
AUTO_DIALOGUE_5643b160-d2a2-4fee-9f74-666b42146b4d	
AUTO_DIALOGUE_d25a5942-0713-4b76-b377-236702dc19c5	
AUTO_DIALOGUE_00387a3c-dc52-403e-8fe8-d8a236808f5d	
AUTO_DIALOGUE_abaece63-0309-4e63-929c-11efd5e02dc2	
AUTO_DIALOGUE_f5cfdb81-6edc-4b8e-90f7-ddc1f897e95d	
AUTO_DIALOGUE_da824ba4-e6ce-4c42-9cfb-2e183eb27d8e	
AUTO_DIALOGUE_fd35acca-fdf1-49bd-9e6c-f359a3970cb8	
AUTO_DIALOGUE_7c4207d2-3cd6-488d-9d55-ee47682fad8d	
AUTO_DIALOGUE_48226763-ec02-4fd4-8e9b-fa4db0f4518a	
AUTO_DIALOGUE_826ec63c-97c3-4499-ad6c-df01a01343f0	
AUTO_DIALOGUE_484d5615-601c-42f9-b10f-578a7ef62456	
AUTO_DIALOGUE_0dc11738-3ed5-4b77-b06d-cf9f68bf83a4	
AUTO_DIALOGUE_76d6f8bb-77f8-4312-8239-59ada4826893	
AUTO_DIALOGUE_3b59ca1f-4f50-4cf1-971e-6bd2f85ccbc7	
AUTO_DIALOGUE_26e1a233-4899-4c70-abd5-a604c1466a22	
AUTO_DIALOGUE_35fb2121-f3c0-4dbb-adec-dc2c2b53f5f4	
AUTO_DIALOGUE_1a52405a-ca04-492a-a66e-692d8bee47ef	
AUTO_DIALOGUE_6ba35300-a7e2-46e5-bbb5-2b65ec1d5b16	
AUTO_DIALOGUE_287fdcbb-a6ca-430b-92bf-b183aff2f093	
AUTO_DIALOGUE_bb4395c4-402c-4aeb-9a43-67e8c6999d22	
AUTO_DIALOGUE_666652f3-ac54-436d-b6ee-e59f0e3b777f	
AUTO_DIALOGUE_1ab78704-5159-4fc1-b89f-9938ee613e6f	
AUTO_DIALOGUE_21d774b2-7f2a-4c41-982c-e71f9473d657	
AUTO_DIALOGUE_fa9ac88c-5b8c-433f-8be4-574bdccf350f	
AUTO_DIALOGUE_1aa97f82-a2ae-4c6f-a5d3-2a8bddee867b	
AUTO_DIALOGUE_b44c7a98-788e-4381-b9bc-ebc1e03930b1	
AUTO_DIALOGUE_a1c00e17-69c0-4217-a57c-f923766b1fcd	
AUTO_DIALOGUE_f805070b-c2dc-43c9-90c2-99a85a5ac39c	
AUTO_DIALOGUE_d136aebe-6935-4b12-906b-8ac916c5e2ae	
AUTO_DIALOGUE_e2af7545-9aaf-4e6e-91ee-85a8e095851c	
AUTO_DIALOGUE_0e304a67-56e7-4e79-bfac-2a6c8ed86292	
AUTO_DIALOGUE_7f835079-5ba0-4162-b443-cc2f627d3a91	
AUTO_DIALOGUE_ef0dc616-fa4e-4e68-964d-1dc6f85fcb6e	
AUTO_DIALOGUE_3fff5da4-94d6-4816-8866-225d21498bd6	
AUTO_DIALOGUE_fe22912c-68d1-463c-acae-020e6b00dfe8	
AUTO_DIALOGUE_57741743-eed4-4fda-8bb0-19af19cec7a9	
AUTO_DIALOGUE_a5969148-01ee-476e-9f0e-1484967d3827	
AUTO_DIALOGUE_5823ee0e-a704-46c3-b0dc-7c268be17794	
AUTO_DIALOGUE_68d2b91e-489d-4b99-a5d0-e0234082fc29	
AUTO_DIALOGUE_b3cbc171-7a77-4dcf-9545-dfe12eb9b550	
AUTO_DIALOGUE_d27c6bb8-86bf-441c-b9a9-62a34e02a343	
Preload\MPR4\PreloadMP4.pak\Senior_PushToTalk.MSBT
AUTO_DIALOGUE_a7c9aa08-3f8f-4cd3-88c6-b6b6873dfaf4	Let me know if there's anything I can do to help find the teleporter key.
AUTO_DIALOGUE_b6a7cd4c-272f-43ed-a866-c2113ced37c9	My wife and daughter live on the edge of the galaxy.
AUTO_DIALOGUE_70dad692-9d76-4195-9ace-47c8e7715d57	I'm going to go see them as soon as we're off this planet.
AUTO_DIALOGUE_cfb7ff0e-4226-47e8-b539-a2ebf0697bc2	We can depend on MacKenzie's knowledge, but when it comes to combat...well, let's keep an eye on him.
AUTO_DIALOGUE_b66c3bca-a629-486f-b251-2e33aef9fea2	I've heard a little about Corporal Tokabi. If he's from HERC Unit, let's just say we're lucky he's on our side.
AUTO_DIALOGUE_9961e47a-88aa-43df-80aa-c261ea3cf772	Weapon maintenance, checking gear... Plenty of work to do.
AUTO_DIALOGUE_880e7e84-a299-4600-beaf-e3fe7287a668	Never did care much for bounty hunters. Until I met you.
AUTO_DIALOGUE_ffda19ce-08bb-4740-bb8b-28e4a2f66636	Never underestimate an old war dog. In times like these,\nour strength truly shines.
AUTO_DIALOGUE_7e92c4dc-2ae7-4824-890c-07ab56fb1892	I can't wait to see my family. When I get back home, I'll be taking a much needed leave.
AUTO_DIALOGUE_a54f83de-c92d-4f1e-a83e-ed2b827e249d	Nora sure has grown up. She'll make a fine soldier.
AUTO_DIALOGUE_02ef7fcf-7d46-4946-8dc0-23f9735e0c9f	This mission was bad news. Our team really came together. Makes me proud.
AUTO_DIALOGUE_3e9cb9b5-0865-4a70-acdb-d4331bfeba56	Let's keep moving.
AUTO_DIALOGUE_a183b92a-6fa7-4990-a60b-da8e5773b30f	I'll stay down here, if you wanna check upstairs.
AUTO_DIALOGUE_673c170d-2eb8-40d8-a9ac-533fb89ad297	Is there a way you could angle a shot in there to push the button?
AUTO_DIALOGUE_3cb4fbe9-e2b7-4fe7-ba11-01d8fd1c30a2	Private Armstrong is on my squad. I gotta find her.
AUTO_DIALOGUE_dbb5742a-b82e-4efd-a962-a77de27eeb63	Let's head up.
JESS_ADD_013	We can't leave Armstrong in this dangerous situation. We gotta hurry.
JESS_ADD_007	This console might turn off the heat. Any ideas?
AUTO_DIALOGUE_6ecb43a4-1274-49e6-977e-ac903911a99a	Is the hologram showing some kind of emergency cooling system?
AUTO_DIALOGUE_610aef90-a62c-4861-9e45-8af1d502a2f0	Point me at your objective. I can help.
AUTO_DIALOGUE_93c083c5-832d-482e-bc12-9dc40b97eae2	Find that override. I trust you, Samus.
AUTO_DIALOGUE_a4b02135-f112-4761-99f8-e0eb9a733fad	Is this a control room? Anything you can use?
AUTO_DIALOGUE_4a785fea-992b-4540-b258-16fce9e93646	Let's get to the tram.
AUTO_DIALOGUE_5f73c5fa-14ce-447b-8e58-c94dcdde2ab8	Artillery like that...could just about knock the moon out of the sky.
JESS_ADD_015	Can you get this tram moving?
AUTO_DIALOGUE_234e1a2f-3ef8-4be1-897f-fb901f7545ad	Let's go find the other clamp.
AUTO_DIALOGUE_706e86a5-0ea9-4c96-8ccb-396ee1fa095a	Armstrong should be here. Let's go get her.
AUTO_DIALOGUE_1f25b7c5-b4fc-4329-a03a-7a6ff39cdacb	Let's take care of this clamp.
AUTO_DIALOGUE_827c5ba8-0870-49eb-a7a1-e6b5cad43362	Let's remove the clamp.
JESS_ADD_019	If you need a hand, use your Scan Visor to let us know.
AUTO_DIALOGUE_12573a75-648c-416d-a8f4-12c019e13d81	A tram station but no tram. Maybe on the other side?
JESS_ADD_024	We made it. We're good.
AUTO_DIALOGUE_3a51c52f-82fc-44bb-a353-6088160f0d30	A map will make it easier to find Private Armstrong.
AUTO_DIALOGUE_e6ae5d98-f643-43f2-a45b-782cf174c2b9	We have to keep moving. Tokabi knew that. He bought us time.
AUTO_DIALOGUE_06c9098e-5b8f-4caf-b377-1d5d5b63378d	How do we open these doors?
AUTO_DIALOGUE_d82af9af-46cf-467f-9d27-1db1ff0fd6f8	See any way to cross?
AUTO_DIALOGUE_3f5bcb16-d010-4744-9403-ba0b77dc1a26	Let's keep moving.
AUTO_DIALOGUE_f32b7e62-b217-4ca3-9f8e-dfc2bf0e0b60	Let's check these rooms.
JESS_ADD_033	Your Scan Visor picking anything up?
AUTO_DIALOGUE_493da9bb-b075-46e5-801c-367c8b9cf10f	A map. Good. That'll make things easier.
AUTO_DIALOGUE_28c9adbd-fa34-4983-b46d-1059cb0fb399	If we can start this drill, we should be able to punch through the floor.
AUTO_DIALOGUE_22eb7ef8-79cf-4455-a2af-4f0fbfc2b97d	This drill could work...but we'll need to find the controls first.
AUTO_DIALOGUE_4c8ef561-27c6-44d0-93fe-ffea9babe49f	The hinge is jammed, Samus. Wanna take a look?
AUTO_DIALOGUE_f14a8d4a-976a-4631-86a2-68a493f67964	Like MacKenzie said, you should be able to cross here.
AUTO_DIALOGUE_2873b2fb-66a4-404a-b12b-9c31a9b8a74b	Better call the elevator.
JESS_ADD_247	Samus, take us home.
AUTO_DIALOGUE_741fb1b4-1ae9-4cef-95f5-44b766d0cc0e	Isn't the Master Teleporter supposed to be up here? Where do you think it is?
JESS_ADD_253	I knew you could do it. Never doubted ya.
JESS_ADD_209	Stay alert. Don't get too comfortable.
JESS_ADD_208	We need to find the Master Teleporter so we can get off this rock.
JESS_ADD_226	No more doors. We'll need to find another way out.
JESS_ADD_232	Let's go up. Can you start this thing?
AUTO_DIALOGUE_fc701d72-ed55-4690-8c1b-bd8816d84ad2	You see a way out of here?
AUTO_DIALOGUE_f14b94e4-a725-4471-89f5-10c1ac344c00	I got a bad feeling about this mine.
AUTO_DIALOGUE_cb2b8bce-975a-47da-8ea6-52e168bfd44f	Wanna try those maintenance lines?
AUTO_DIALOGUE_fe36e64f-415c-4775-af72-41c04fba0bf9	You might not believe this, but...this ain't the worst place I been stranded.
AUTO_DIALOGUE_0a7c0026-6ad3-4359-9525-d12800d71d0b	A bit too hot in there for me... I'll wait till it cools down.
AUTO_DIALOGUE_6f397f70-5c57-4b10-af3c-403755601232	Are all these defenses automated, or what?
AUTO_DIALOGUE_56388925-eb6c-48d2-9087-3d4a472c2ab7	This statue may be important...
AUTO_DIALOGUE_38e96ac7-c27a-4094-b824-0f3432311da0	Chitchat won't save my squad. Better move.
AUTO_DIALOGUE_5f17e8a7-77cd-4c35-9f03-b56cf831ed22	I'm just glad Armstrong is OK... Thank you, Samus.
AUTO_DIALOGUE_2c246827-7dc8-4e55-8c35-3cf41e82d7cd	We're getting close to Armstrong. Let's head for the tram.
AUTO_DIALOGUE_9f2d95f3-6d89-4d2d-a868-9489e863fd95	Let's get down to the access gate.
AUTO_DIALOGUE_ff15ecac-13ff-4140-8988-941899f53118	The natural caverns should be right below us. We need a way down.
Preload\MPR4\PreloadMP4.pak\Senior_Remarks.MSBT
Preload\MPR4\PreloadMP4.pak\Sniper_Ambient.MSBT
AUTO_DIALOGUE_19a4d69f-3460-438f-a20e-7050d520ed1b	I'm not one of your mechs. 
AUTO_DIALOGUE_03d520d4-7f01-4d01-a736-9c76d811e469	Hmm, I see. When's my next oil change?
AUTO_DIALOGUE_3d12e4c7-0519-4053-85de-8df931174ef9	Nothing I couldn't handle.
AUTO_DIALOGUE_3fcfa16c-4b88-4ef6-9629-cd49421e1241	Back in my unit, HERC Delta, there were missions\nin more extreme environments.
AUTO_DIALOGUE_89cb9a2e-f4b9-4ced-8b00-815322eb8842	Probably best I don't say. 
AUTO_DIALOGUE_fe33d317-e309-4da6-ab3b-ea90032a47c8	You mentioned Grievers were actually Lamorns.
AUTO_DIALOGUE_12eda919-06d4-40b7-9fad-e9bb5e04b5b1	They couldn't see them as monsters. Grievers were once their friends and family. Wouldn't you try to save them?
AUTO_DIALOGUE_2956e10a-31fb-451b-a783-458fc7c88fb7	It's hard to imagine how we'd react in their position. The Lamorn were good people. Brave. They refused to give up hope. I admire their faith. 
AUTO_DIALOGUE_543bb67b-69ff-45fa-9dc5-d251a03d7b2c	Nope.
AUTO_DIALOGUE_cd81a921-4b45-4189-b80c-356f9daa5010	Nothing.
AUTO_DIALOGUE_06d4bfcc-fa3c-41ff-9e12-1168e6e28027	Nada.
AUTO_DIALOGUE_7595f8e4-69eb-4eaa-8b37-e304d06048b9	You're making it worse.
AUTO_DIALOGUE_9e8a0ab9-9786-4e33-9b01-d1761a60f289	Goodbye, Samus.
AUTO_DIALOGUE_4b68c0b5-f367-44be-9832-73cdc69c0ce3	Good hunting, Samus.
AUTO_DIALOGUE_dfcf808f-9a40-4ddb-9f28-9a3adfd2a5c9	Until next time, Samus.
AUTO_DIALOGUE_d8fc1592-3fb6-4134-bc01-9aeac0f4a6f6	Samus, welcome back.
AUTO_DIALOGUE_b9c3b4f0-6fe5-47b0-9d7a-181d22d92405	Hello, Samus.
AUTO_DIALOGUE_9f025b37-fd60-4f9e-b18a-e40e8d4dc434	Greetings, hunter.
AUTO_DIALOGUE_5a5bea36-e931-4ebc-8059-a241d49f11e6	Was your hunt successful? 
JESS_ADD_093	Samus, you made it. Let's take care of this.
AUTO_DIALOGUE_7a695700-3565-47ca-802f-771fa68fabe7	May Sollan watch over you.
AUTO_DIALOGUE_44ee5b18-ab57-4a3a-8683-8efd5f66b939	Samus, where are you going? This machine looks suspicious.
AUTO_DIALOGUE_f32c0520-902f-45ab-80e2-ea5114d5820b	I'll keep an eye on things from here. Least I can do.
AUTO_DIALOGUE_b474e830-a97d-4d9c-a81d-d1d97314dac3	Need something?
