MiscData.pak\TEXT_RequiredEntries.MSBT
GEN_Inventory_Numbers	0123456789
AUTO_DIALOGUE_be595087-9e0b-4cec-87a4-5a4ea5556711	不清楚做了什麼，\n但看起來好像成功了呢。
AUTO_DIALOGUE_43cc51d6-a8e1-4c44-b048-031d23fcb18e	看來你去到\n更下面一層了。
AUTO_DIALOGUE_1a0e8ff5-8fd1-433e-81c5-2fba879d6d7d	應該就在設施的下方。
AUTO_DIALOGUE_58f003a4-ddff-4c64-85af-05358aadcfb8	不愧是薩姆斯，做得好。\n那我們在上面碰頭吧。
AUTO_DIALOGUE_1173d95c-290a-4a2f-af71-3f55a5f94602	我試著開過那扇門，但沒有反應。\n你去幫我研究一下吧。
AUTO_DIALOGUE_f698b0f4-89d1-43d6-97f5-a37716359a8f	好，太棒了。\n我現在就打開。
AUTO_DIALOGUE_94412a5e-655b-40cf-ad77-7fae7316e7e6	祝你打獵順利。
AUTO_DIALOGUE_373be5f9-0621-4821-990d-ff757f79d3b1	薩姆斯，做得好。\n我們上面見。
AUTO_DIALOGUE_b4ba5b61-c0a7-4213-b858-618382940bbf	整個設施都被封鎖了。\n出了什麼事？
AUTO_DIALOGUE_d9338605-d7b0-4138-a429-804f689f521b	設施內有很多異常情況。\n下面發生了什麼？
AUTO_DIALOGUE_be3fe0d5-a414-446a-9cac-afef2a72e774	牆裡似乎有什麼東西。
AUTO_DIALOGUE_3642e254-9f81-4718-bf12-11a72164e719	有什麼東西觸發了警鈴。\n我無法解除安全系統。
AUTO_DIALOGUE_792155f1-7cec-4738-b7f1-7234ec2b6565	電力恢復了。\n我們到上面討論下一步行動吧。
AUTO_DIALOGUE_4045d264-6da9-4d3c-aba3-d941cedd32d6	薩姆斯？聽得見我嗎？
AUTO_DIALOGUE_5586b24a-b355-487e-80dc-dd6da151e7d0	發電機啟動了。\n我們在上面碰頭吧。
AUTO_DIALOGUE_37a57753-f546-4fd1-96a7-46f229dba194	我們在上面碰頭吧。\n要小心那些傢伙啊。
AUTO_DIALOGUE_c0a88692-f5d5-4558-b25a-c1e540a8ae29	你的目的地在最下層。\n願索蘭指引你。
Preload\MPR4\PreloadMP4.pak\Sniper_Efforts.MSBT
AUTO_DIALOGUE_d0ab209e-ef7f-421f-983a-ff2121f1cfd8	
AUTO_DIALOGUE_953ccffb-f146-4f45-b69c-92ea3179b9e1	
AUTO_DIALOGUE_0b0010d3-66ba-453e-a45e-449d102c7022	
AUTO_DIALOGUE_0a571982-6be3-48ee-a8ea-a4622543a0a8	
AUTO_DIALOGUE_8a9c8604-5151-4e1e-bcd7-047e5e545e2b	
AUTO_DIALOGUE_445fdcf6-5edc-4ade-b24e-f3c18aa32bc9	
AUTO_DIALOGUE_598c8bfb-d630-47f1-8414-5185c366d443	
AUTO_DIALOGUE_2e737d39-f5fb-47f6-8689-bd31698dbef0	
AUTO_DIALOGUE_1de75516-564a-4ec1-ab62-54bfc213f666	
AUTO_DIALOGUE_41d8ee3f-1bf7-4be7-be3b-4613061a3448	
AUTO_DIALOGUE_ca646770-40a5-4aea-93a9-11768238302c	
AUTO_DIALOGUE_7f729d84-f173-44fa-8e59-d65cfeed5c18	
AUTO_DIALOGUE_a32c45d6-ae82-4edd-a1e8-36a06acba086	
AUTO_DIALOGUE_c9d88160-636f-4894-accf-4bf4415f848d	
AUTO_DIALOGUE_30d69a17-53d9-4945-9b8a-6fd043dd1dee	
AUTO_DIALOGUE_385d9cfc-f85f-4192-bad2-99691cd702eb	
AUTO_DIALOGUE_84750c4d-0144-480c-bb3a-db3f874aaa39	
AUTO_DIALOGUE_f212a5d5-a45c-409f-9845-a1e6ad1d58ca	
AUTO_DIALOGUE_0255d97d-0d69-4b35-90e2-0764d28dac5f	
AUTO_DIALOGUE_eb2d480b-0d6c-4019-9222-5d3513ec1064	
AUTO_DIALOGUE_75fa1e8d-9884-4d50-a89e-ef2565ddad6d	
AUTO_DIALOGUE_9cda8bd0-4b52-4426-a100-142d90cc1b89	
AUTO_DIALOGUE_de890ee8-a2ab-4ab3-9347-2fba1428de82	
AUTO_DIALOGUE_db42d960-75c9-48d3-b078-99c0714740fc	
AUTO_DIALOGUE_9626f2c6-f412-4bc0-99e9-fc9c2417bcc6	
AUTO_DIALOGUE_bd0949be-8e7c-4226-a970-c5e9a550308d	
AUTO_DIALOGUE_6cc4765d-301a-441a-8a1b-b2643ea1cf37	
AUTO_DIALOGUE_45965f90-086d-45f2-8ca4-efb0e3e942ad	
AUTO_DIALOGUE_afdb0294-da5d-466c-a37c-fe0491e05031	
AUTO_DIALOGUE_d365eafb-7e4d-4eac-88c8-2fbf54eecdcb	
AUTO_DIALOGUE_7abe7b15-6cec-4944-9cd9-beb9a940c480	
AUTO_DIALOGUE_de9ed6cd-365d-40fe-9966-6e54913fa9fa	
AUTO_DIALOGUE_a8a56e92-cf59-4755-bd7a-ff560fc02702	
AUTO_DIALOGUE_180c0f59-d55a-44c9-9f90-c64ddbe04cbc	
AUTO_DIALOGUE_bd4e1a2d-e9fb-4ee1-9f51-f1ceb0f4897b	
AUTO_DIALOGUE_ab938f8f-b78c-4e96-a3e5-cfd470219448	
AUTO_DIALOGUE_90f624ef-7569-4872-9156-f9fc40ea07c8	
AUTO_DIALOGUE_ecb44cc7-7241-493c-9b0f-ef369fa5af61	
AUTO_DIALOGUE_989258e8-8b27-45be-acc1-9190e2619aec	
AUTO_DIALOGUE_f1a7835d-c2af-445e-a0e9-303428464ad4	
AUTO_DIALOGUE_285da51c-c75b-429f-8369-b7567a220caf	
AUTO_DIALOGUE_e7d54fcf-1e19-48fc-b24e-b565b7fa30ee	
AUTO_DIALOGUE_7ffd6f6a-93f0-4f35-a878-29c946b76bb6	
AUTO_DIALOGUE_5c5a2d7e-3e37-45a2-b61c-c96a267fd3c9	
AUTO_DIALOGUE_53e9edbd-d6f2-498c-bdc1-2b8bb460eb1e	
AUTO_DIALOGUE_462d9a2d-72d9-4d93-a4fc-505af9640ce2	
AUTO_DIALOGUE_72191b8a-fc4c-4e51-93c3-fb861e3ed358	
AUTO_DIALOGUE_b6804943-749f-4695-90a7-00e2c775e68c	
AUTO_DIALOGUE_ee6199f3-b670-474f-9914-bbf6464f8a17	
AUTO_DIALOGUE_9b7e4771-7d32-4e4e-b614-f65fb932c6a9	
AUTO_DIALOGUE_50f1fa17-808c-4815-b217-5677fea1731a	
AUTO_DIALOGUE_963edc58-940d-4e0a-a871-4a37bebc6230	
AUTO_DIALOGUE_d2920825-cce6-4acc-a3bd-7dff71a3309d	
AUTO_DIALOGUE_c482d925-d78d-4fae-a882-8a88fa010d62	
AUTO_DIALOGUE_3cb3d87b-6e36-486f-9f80-3cbd43bce752	
AUTO_DIALOGUE_b3872dd5-9740-40db-88f7-e1c2cad7c0a9	
AUTO_DIALOGUE_88c0689b-4a5d-4404-8606-915037e24ec0	
AUTO_DIALOGUE_9d2bdefa-9e9f-4589-898f-3b511f335147	
AUTO_DIALOGUE_3367c4f1-bf10-44e1-8df4-0406a870e906	
AUTO_DIALOGUE_1eac2fe0-9c4e-43c7-bc37-8be6f921c0f7	
AUTO_DIALOGUE_45e9aab8-876e-412a-83e6-5f5eb35a8b07	
AUTO_DIALOGUE_c95258b8-f882-4429-9ae9-f2e4173d021b	
AUTO_DIALOGUE_1a07724d-615f-4cde-a0d0-87115c30ae4e	
AUTO_DIALOGUE_de55abdd-37ee-4cd4-bbfe-3c3fd29c859a	
AUTO_DIALOGUE_ce4736fd-2274-4b2b-af02-da53c20da31d	
Preload\MPR4\PreloadMP4.pak\Sniper_PushToTalk.MSBT
AUTO_DIALOGUE_30acd77e-1c48-427d-9c49-70f1039cbc4c	麥肯齊特殊技能兵\n真是個怪人。
AUTO_DIALOGUE_564f2398-2f86-4559-967b-7a3b3a613426	反正這些研發工程師\n都是一個樣……
AUTO_DIALOGUE_1aa988f5-259f-4fc5-8c20-597710228ba8	我會幫你留意看看\n有沒有機甲部件的。
AUTO_DIALOGUE_336b8bc0-fc1b-485f-a4de-b9be5062f9e3	麥肯齊好像真的很想\n修好那個機器人。
AUTO_DIALOGUE_69cad8ad-64b6-45b8-ae70-ae2b3fcd9faa	我會盡可能擴大偵查範圍。\n我們對這個地方了解得太少了。
AUTO_DIALOGUE_73756f56-ccea-4762-b943-056f21bfa094	願索蘭指引你。
AUTO_DIALOGUE_1b2099d1-6049-45d9-a1d2-7bcb2aac1d56	我們還真是一個很棒的團隊。
AUTO_DIALOGUE_1ac8da97-9683-4f25-8788-fd6868b9c243	麥肯齊跟我說了生物研究所的事。\n聽說格利佛原本是拉蒙啊。
AUTO_DIALOGUE_c0ba7ff7-5205-4a58-b9f4-2514cd22a601	我在沙漠裡找到聯邦的殘骸。\n我要過去詳細調查一下。
AUTO_DIALOGUE_1419b8df-d9ed-4613-b8ac-b21364dee0b6	我給你的東西有派上用場嗎？
AUTO_DIALOGUE_7ada8f14-4ce5-4cee-bfdc-6158d26d0e0b	口琴是我的一生的良伴。\n他能治癒我內心的傷痛。
AUTO_DIALOGUE_61079356-ccee-4375-afee-b9765029f6e4	我遲早會再回到沙漠的。
AUTO_DIALOGUE_e68e2028-dba4-4787-829a-f95f0e0dc69d	本來以為被拋過來的只有我，\n沒想到還有這麼多人啊。
AUTO_DIALOGUE_3aa6411a-d47c-48d3-8902-6d767d96b4ca	我給你的東西已經拿給麥肯齊看了嗎？\n希望能派上用場。
AUTO_DIALOGUE_84863b30-11af-43ad-8527-7b27d71b1b65	在廣闊的沙漠上騎摩托車奔馳，\n應該感覺很棒吧。
AUTO_DIALOGUE_4f613351-2062-4e0e-8054-fc5b2a4fd25b	這裡的沙漠很寧靜。\n獨自一人待著，能讓內心沉澱下來。
AUTO_DIALOGUE_0fb92cd2-9730-4b08-9ba7-4af33345b9b6	即使是如此偏遠的邊境星球，\n索蘭的光輝一定也照耀得到。
AUTO_DIALOGUE_e890109d-4a92-4972-b0d5-aa42c8967ca9	我對付過數不清的格利佛，但一想到\n他們的真實身分……我就心如刀割。
AUTO_DIALOGUE_c0a8d5d1-5d3d-4986-ae6e-3da6691b77bf	我在這顆星球上重新找到了自我。\n或許被拋來這裡是件好事……
AUTO_DIALOGUE_0a76fab9-f075-4356-95a2-2d5b02ad6915	以前我對族人以外的人都漠不關心。\n但現在……有點不一樣了。
AUTO_DIALOGUE_b8136f6a-9bee-4947-bbfd-11315ffe3de1	回家這件事逐漸成為了現實。\n這也要感謝索蘭保佑。
AUTO_DIALOGUE_e324beee-8d61-4052-90ee-4bb9afb541bd	我隨時都能出發。\n代我向中士轉達一聲。
AUTO_DIALOGUE_ecea57d0-23a2-420f-83fa-63f6454085a1	搭電梯下去吧。
AUTO_DIALOGUE_e9fe2b95-4397-4f52-b0cc-1f94e78bbcc2	從這裡應該能讓\n安全系統失效。
AUTO_DIALOGUE_844160b3-b9b9-4c30-85b0-15590bbf11b5	這裡都是一些\n未知的科技。
AUTO_DIALOGUE_9b921f10-80b5-4050-a5aa-5dcf0ef7850d	也許你會有辦法\n存取他。
AUTO_DIALOGUE_58bbfa1c-8ece-464e-8794-85b1eab24367	我的腿不行了，不能跟你去。\n我留在這裡。
AUTO_DIALOGUE_5eae9c44-432f-421b-83ad-f8771cb20d4c	你去把發電機\n切換成連線狀態吧。
AUTO_DIALOGUE_539953e7-75b7-4eda-9201-5e200630c7fa	不用擔心我。\n我們據點見。
JESS_ADD_204	和拉蒙的約定馬上就要實現了。\n再來就只需要把記憶果實送出去。
JESS_ADD_239	也是時候跟布洛斯道別了。
JESS_ADD_249	好像還能往上走。
JESS_ADD_250	薩姆斯，做得好。
JESS_ADD_220	雕像朝我們\n伸出手了。
JESS_ADD_227	這是什麼？\n某種生物的外殼嗎？
JESS_ADD_234	準備好要上去了嗎？
JESS_ADD_092	把那個晶片交給麥肯齊。\n希望派得上用場。
JESS_ADD_075	每當感受到風吹拂的律動……\n我都會想起故鄉。
JESS_ADD_076	圍著火堆時……\n就讓我想起家父說過的索蘭的故事。
JESS_ADD_077	假如你當初選擇了不同的道路……\n現在會是什麼樣的人呢？
JESS_ADD_078	你正在為了遠大的目標奮鬥。\n很榮幸能與你並肩作戰。
AUTO_DIALOGUE_dc00553b-fbc1-41fc-871f-52ceec2e8d49	你可以從對面把橋展開來。
AUTO_DIALOGUE_6f3f3fdd-0449-489f-b53f-49f8fc9e39e4	要怎麼呼叫電梯？
AUTO_DIALOGUE_79a63846-8dc3-4b98-8202-184552db7473	這裡應該是某個聖地。\n我感覺得出來。
AUTO_DIALOGUE_ddf9aaa2-16d0-4d48-8f8b-5b50a40f5b06	沒想到我竟然有幸一睹\n傳說中的賞金獵人戰鬥的英姿。
Preload\MPR4\PreloadMP4.pak\Sniper_Remarks.MSBT
Preload\MPR4\PreloadMP4.pak\Sylux_Combat.MSBT
AUTO_DIALOGUE_0b90c503-11e3-4a2b-8696-934efdbcbaa6	有本事就來阻止我試試。
AUTO_DIALOGUE_169ca247-4092-4451-b2f9-f17a570ba598	我等你很久了，薩姆斯。
AUTO_DIALOGUE_ff406247-6cca-4ef1-b5eb-83df690ffea5	你已經無處可逃了。
AUTO_DIALOGUE_c3943cab-d646-4b89-a011-e4338f34101d	終於讓我等到這一刻了！
AUTO_DIALOGUE_70aab754-b2e6-4e44-9283-8bcef0d19bc0	終於抓到你了。
AUTO_DIALOGUE_6625d951-f613-498c-84f8-ddec54ea04e5	接受報應吧。
AUTO_DIALOGUE_9ba11592-87e2-401c-b9d8-b31d4fc32a08	受盡折磨吧。
AUTO_DIALOGUE_2a77dc7d-e55e-4fff-850d-0c97c855133d	這就是你最後的任務。
Preload\MPR4\PreloadMP4.pak\Sylux_Dialogue.MSBT
Preload\MPR4\PreloadMP4.pak\Sylux_Efforts.MSBT
AUTO_DIALOGUE_c808cb7b-96b1-4eab-94f8-66af78327a69	
AUTO_DIALOGUE_bff35631-a335-4cb6-b022-81155647033c	
AUTO_DIALOGUE_245891ba-c918-4724-9f7e-8e6dd6114b36	
AUTO_DIALOGUE_883beaa6-e5fe-4d07-821c-61e4fdd2d813	
AUTO_DIALOGUE_c5cd9f46-a43a-46e9-aae0-a5774ad4001a	
AUTO_DIALOGUE_c30c6a50-fe38-46d8-9916-47dd4be91c94	
AUTO_DIALOGUE_41b74b46-6444-40ea-bb40-f741e13af83f	
AUTO_DIALOGUE_2d341c0b-2051-41e6-96a5-a0d253a4b450	
AUTO_DIALOGUE_e3d736ba-dc03-43c1-af39-d56cea3e3368	
AUTO_DIALOGUE_e0b33622-695b-41ec-aa35-e1cbf01eace0	
AUTO_DIALOGUE_10bf9fff-2a56-4075-89f8-a82504f6f21d	
AUTO_DIALOGUE_481af651-8ba0-42fb-b3f5-210d41a24039	
AUTO_DIALOGUE_c8625498-08b8-44da-ab53-0cd3a9a5c2eb	
AUTO_DIALOGUE_bbdcccfc-b03f-41e9-be20-3ba71bd7f8f2	
AUTO_DIALOGUE_dda7e129-eb5f-476a-aacd-c468b7b9c737	
AUTO_DIALOGUE_b140a070-91f6-4c6e-80d7-52d018568af4	
AUTO_DIALOGUE_a88ae5c5-bb7f-480d-b9e2-44a9f0345b57	
AUTO_DIALOGUE_1e6ccb7e-6ab2-4958-a7b1-8b6410a03dbd	
AUTO_DIALOGUE_785cb94a-1706-47da-afc2-1369f88549e5	
AUTO_DIALOGUE_9b62276a-918d-43f1-ad43-d8d7ebbc5c6b	
AUTO_DIALOGUE_f4837bb9-7423-40d6-9af1-d449e77f4a0d	
AUTO_DIALOGUE_9cd2c1cf-3201-40d9-9cb9-647600d7f351	
AUTO_DIALOGUE_631a650d-2a77-4203-b93d-24ef749d7b18	
AUTO_DIALOGUE_0613dd0c-7253-44bd-b517-ed0f3394e50b	
AUTO_DIALOGUE_d66f29d1-3d09-440e-8b89-b2e36bb5986f	
AUTO_DIALOGUE_dd1d65e7-005e-478c-9080-70c2614e1e33	
AUTO_DIALOGUE_dd2bf956-eb3b-48d9-9094-665b8ef823ca	
AUTO_DIALOGUE_95e531af-614b-4efe-9310-309489bc01b0	
AUTO_DIALOGUE_58b75880-a4da-43d4-94c0-6a31d82c6e39	
AUTO_DIALOGUE_5b8d6c18-4361-4a9c-9df0-22761e47e5b8	
AUTO_DIALOGUE_0e6f8188-a5e4-465a-a8db-ae3c7e6d25d2	
AUTO_DIALOGUE_cfcad61b-6a07-4726-bbb6-4b93f85b2e15	
AUTO_DIALOGUE_8bf1228f-ca25-43ca-a3de-6f867e2d7adc	
AUTO_DIALOGUE_620b8bcf-f89b-4c81-8163-09aba9bc4372	
AUTO_DIALOGUE_40da4a46-aa76-4bd7-a587-4d58191ec59e	
AUTO_DIALOGUE_419acafc-cae2-48c1-9a69-7941661ec5f9	
AUTO_DIALOGUE_f7519a8d-add4-4d96-b1c7-3b63d594fa07	
AUTO_DIALOGUE_251c4c5e-e6dd-4d10-979f-dea61ebd0689	
AUTO_DIALOGUE_51187012-954b-49c9-8a0b-28c606308292	
AUTO_DIALOGUE_08f1e14f-e5e1-4d73-bcd7-c0e91a9ec00e	
AUTO_DIALOGUE_23468f06-0f99-47b1-bc62-7990c7efe2c3	
AUTO_DIALOGUE_96f9722c-7263-419c-810f-207ae06a8f63	
AUTO_DIALOGUE_b0faa9c4-2416-4a35-b1da-4fd665cd48fa	
AUTO_DIALOGUE_b368af00-7401-4080-a642-4351b024f96a	
AUTO_DIALOGUE_e015bd3c-e394-4756-bca1-e6843c2928a1	
AUTO_DIALOGUE_a7db6047-5195-4621-9d98-0649a6a71faa	
AUTO_DIALOGUE_952b9229-4d76-4ea8-b530-bf1463534806	
AUTO_DIALOGUE_dccc8baf-1e7c-466f-b967-b249feb30599	
AUTO_DIALOGUE_5b30c9ed-5b4e-4a18-8333-2913e2c1f8ae	
AUTO_DIALOGUE_6359b2ee-e530-4b90-a9f8-bbb0afb99a9e	
AUTO_DIALOGUE_83a44eed-6ef9-4cfe-8a97-9a8686b73025	
AUTO_DIALOGUE_0b748984-3de2-4cf9-8651-16a0fc00bc19	
AUTO_DIALOGUE_b790e9a3-b3b0-4f3b-97f3-aff4c80486bb	
AUTO_DIALOGUE_01c48969-85ca-43cb-b159-6316c3b7e69d	
AUTO_DIALOGUE_50c7e33e-4349-4065-a3f8-9bb175bbe072	
AUTO_DIALOGUE_2a98552c-982a-4c72-ad37-1ea8c706620e	
AUTO_DIALOGUE_44f7ab9c-8265-4047-ad5f-df6dc4bdbc08	
AUTO_DIALOGUE_6100a6f3-3843-4ff3-86c7-b03d414d8435	
AUTO_DIALOGUE_06cd457c-353d-4632-ba70-7f6d77a0bfb3	
AUTO_DIALOGUE_6cd6350b-5eeb-446d-92dc-29563d23eef5	
AUTO_DIALOGUE_ca49e566-79e4-47b1-9767-9c43626ba660	
AUTO_DIALOGUE_376afe8b-0648-4830-a58d-77d920ce4aaf	
AUTO_DIALOGUE_02fd17af-dfe5-4ad1-9213-113d32a7bb20	
AUTO_DIALOGUE_ee004aa9-41a8-49e7-b4de-d11cb4b3d1a2	
AUTO_DIALOGUE_6ea26af3-1e5b-4fb1-b5a0-377aa44c4909	
AUTO_DIALOGUE_2296ee36-00c6-4846-8b17-72493511af0a	
AUTO_DIALOGUE_2c383d4e-2298-4db8-b8e1-e23d60843e01	
AUTO_DIALOGUE_0581608e-ad26-402d-9b1c-cacd49348aae	
AUTO_DIALOGUE_610e5cac-a712-4813-84d1-fc8026bb98e8	
AUTO_DIALOGUE_4bd7e48d-0665-4495-bedd-600f7a7943d9	
AUTO_DIALOGUE_e31b4963-7dbc-4913-807b-8b9189d35706	
AUTO_DIALOGUE_86aba618-ae23-460f-9679-1ff570d6938a	
AUTO_DIALOGUE_3db2c2b3-8de1-4493-b223-cf1e810665ca	
AUTO_DIALOGUE_8f1a4532-1906-4b52-8c68-0f65056d4ef3	
Preload\MPR4\PreloadMP4.pak\Tutorials.MSBT
Tutorial_ScanVisor	按{[0100|0ecd]}切換為{color[ffc529ff]}掃瞄面罩{color[000000ff]}
Tutorial_PsychicVisor	按{[0100|18cd]}切換為{color[ffc529ff]}念動面罩{color[000000ff]}
Tutorial_Scanning	將游標對準目標，\n長按{[0100|09cd]}{color[ffc529ff]}掃瞄{color[000000ff]}
Tutorial_DismountViola	按{[0100|3ecd]}從薇奧拉上下來
Tutorial_MountViola	按{[0100|3ecd]}騎乘薇奧拉
Tutorial_ViolaReverse	按{[0100|3acd]}可慢慢前進和後退
Tutorial_ViolaAccelerate	長按{[0100|33cd]}轉動油門
Tutorial_ViolaBrake	按{[0100|35cd]}煞車
Tutorial_ViolaDriftTurn	按住{[0100|35cd]}並使用{[0100|39cd]}小幅轉向
Tutorial_ViolaIC	在騎乘狀態下進入岩漿\n會變形為薇奧拉{color[ffc529ff]}IC模式{color[000000ff]}
Tutorial_ViolaMiniMapToggle	騎乘薇奧拉時，使用{[0100|4ccd]}\n切換顯示或不顯示{color[ffc529ff]}迷你地圖{color[000000ff]}
Tutorial_LockOn	長按{[0100|0ccd]}{color[ffc529ff]}鎖定{color[000000ff]}目標\n鎖定後也可使用{color[ffc529ff]}自由準星{color[000000ff]}
Tutorial_OrbitDash	在鎖定狀態下使用{[0100|02cd]}{[0100|00cd]}移動的同時，\n迅速按2下{[0100|06cd]}{color[ffc529ff]}衝刺{color[000000ff]}
Tutorial_FireWeapon	按{[0100|04cd]}發射{color[ffc529ff]}加強光束{color[000000ff]}
Tutorial_ChargeBeam	長按{[0100|04cd]}之後，\n放開{[0100|04cd]}發射{color[ffc529ff]}蓄光束{color[000000ff]}
Tutorial_ChargeBeam_Hold	長按{[0100|04cd]}，\n可將道具吸過來
Tutorial_FireSuperMissile	長按{[0100|05cd]}再放開\n發射{color[ffc529ff]}超級導彈{color[000000ff]}
Tutorial_FireShot	按{[0100|14cd]}切換至{color[ffc529ff]}火焰射擊{color[000000ff]}，\n按{[0100|05cd]}發射
Tutorial_CombatVisor	按{[0100|0dcd]}或{[0100|04cd]}\n可切換回{color[ffc529ff]}戰鬥面罩{color[000000ff]}
Tutorial_OpenDoors	按{[0100|04cd]}對{color[ffc529ff]}門{color[000000ff]}照射光束
Tutorial_Missile	按{[0100|05cd]}發射{color[ffc529ff]}導彈{color[000000ff]}
Tutorial_MorphBall	按{[0100|07cd]}變形為{color[ffc529ff]}變形球{color[000000ff]}
Tutorial_MorphBall_Exit	按{[0100|07cd]}解除變形球狀態
Tutorial_MorphBall_Bomb	按{[0100|57cd]}設置{color[ffc529ff]}炸彈{color[000000ff]}
Tutorial_MorphBall_Slot	按{[0100|57cd]}設置{color[ffc529ff]}念動炸彈{color[000000ff]}
Tutorial_MorphBall_Powerbomb	按{[0100|58cd]}使用{color[ffc529ff]}念動重磅炸彈{color[000000ff]}
Tutorial_MorphBall_PowerbombJump	在變形球狀態下跳起後於空中\n設置炸彈，並在其爆炸前再次跳躍，\n即可進行{color[ffc529ff]}雙重炸彈跳{color[000000ff]}
Tutorial_MorphBall_Spiderball	長按{[0100|09cd]}\n吸附於{color[ffc529ff]}蜘蛛球軌道{color[000000ff]}
Tutorial_MorphBall_Spiderball_BombJump	在蜘蛛球軌道上長按{[0100|09cd]}的同時，\n按{[0100|57cd]}可移動到其他軌道
Tutorial_MorphBall_Spiderball_Tether	在變形球狀態下按住{[0100|09cd]}並跳躍，\n可懸吊在{color[ffc529ff]}繫繩節點{color[000000ff]}上
Tutorial_MorphBall_Spiderball_Fling	使用{[0100|55cd]}或{[0100|56cd]}伸長繫繩，\n並放開{[0100|09cd]}後變形球就會飛起
Tutorial_MorphBall_Spiderball_Boost	長按{[0100|59cd]}再放開，\n即可迅速衝出蜘蛛球軌道。
Tutorial_MorphBall_Halfpipe	抓準時機反覆按{[0100|59cd]}，\n使用加速爬到高處
Tutorial_MorphBall_Boost	長按{[0100|59cd]}再放開\n{color[ffc529ff]}加速{color[000000ff]}
Tutorial_Jump	按{[0100|06cd]}{color[ffc529ff]}跳躍{color[000000ff]}
Tutorial_DoubleJump	跳躍後，\n在空中再次按{[0100|06cd]}{color[ffc529ff]}連跳{color[000000ff]}
Tutorial_PsychicBomb_CreateThrowable	長按{[0100|57cd]}\n使{color[ffc529ff]}念動炸彈{color[000000ff]}浮起來
Tutorial_PsychicPowerBomb_CreateThrowable	在變形球狀態下長按{[0100|58cd]}\n使{color[ffc529ff]}念動重磅炸彈{color[000000ff]}浮起
Tutorial_PsychicBomb_GrabThrowable	長按{[0100|0ccd]}\n抓住念動炸彈
Tutorial_PsychicPowerBomb_GrabThrowable	長按{[0100|0ccd]}\n抓住念動重磅炸彈
Tutorial_PsychicBomb_Throw	使用{[0100|31cd]}{[0100|32cd]}瞄準目標，\n放開{[0100|0ccd]}投擲念動炸彈
Tutorial_PsychicPowerBomb_Throw	使用{[0100|31cd]}{[0100|32cd]}瞄準目標，\n放開{[0100|0ccd]}投擲念動重磅炸彈
Tutorial_PsychicBomb_Jump	以變形球的狀態，按{[0100|57cd]}\n在設置的念動炸彈上發動{color[ffc529ff]}炸彈跳{color[000000ff]}
Tutorial_PsychicGlove_TK_Aim	將游標對準{color[ffc529ff]}念動物件{color[000000ff]}，\n長按{[0100|0ccd]}抓住物件
Tutorial_PsychicGlove_TK_Move	按住{[0100|0ccd]}並使用{[0100|31cd]}或{[0100|32cd]}\n移動物件
Tutorial_PsychicGlove_Mote_Grab	將游標對準{color[ffc529ff]}微粒{color[000000ff]}，\n長按{[0100|0ccd]}抓住微粒
Tutorial_PsychicGlove_Mote_Throw	瞄準{color[ffc529ff]}微粒欄位{color[000000ff]}，\n放開{[0100|0ccd]}投擲微粒
Tutorial_PsychicSwing	對著長按{[0100|0ccd]}，\n配合擺盪放開{[0100|0ccd]}飛向遠處
Tutorial_PsychicLatch	對著長按{[0100|0ccd]}\n抓住{color[ffc529ff]}抓取節點{color[000000ff]}
Tutorial_ControlBeam	按{[0100|1ccd]}使光束蓄力，\n放開{[0100|1ccd]}發射{color[ffc529ff]}控制光束{color[000000ff]}
Tutorial_ControlBeam_FlightControl	使用{[0100|21cd]}{[0100|22cd]}\n更改控制光束的軌道
Tutorial_ControlBeam_LockTarget	如果有{color[ffc529ff]}鎖定{color[000000ff]}的對象，\n長按{[0100|09cd]}時，\n控制光束會朝向該對象
Tutorial_Separator_Multiple	/
Prompt_GrappleLasso	{size[c800]}{[0100|26cd]}{size[6400]}
Prompt_GrappleLasso_Yank	{size[c800]}{[0100|2bcd]}{size[6400]}
Master_Teleporter_Endgame	按{[0100|2fcd]}執行傳送
HUD_FirstGreenEnergy_Memo	取得{color[ffc529ff]}綠能量水晶{color[000000ff]}！\n{size[5500]}可以在暫停選單{[0100|71cd]}查看詳情{size[6400]}
HUD_GreenEnergy_DepositReminder	將綠能量水晶\n納獻至{color[ffc529ff]}記憶祭壇{color[000000ff]}吧
Preload\MPR4\PreloadMP4.pak\Zones_ChronoTower.MSBT
CT_LastLamornStatue	確認到拉蒙像內部的念動記錄痕跡。\n當指定的能力者存取時，將會以影音形式\n播放祭司記錄下來的思想。已經播放完畢。
CT_bridge	以念動能量結合礦石分子中的奈米機器建造而成的橋。\n念動具現器會因守護者的指令\n或拉蒙的精神感應波而運作。
CT_bridge_error	以未確認分子結構的石材瞬間建構而成的建造物。\n偵測到表面有未知能量流動。
CT_Elevator	時光之塔電梯：\n使用時光之塔供給的念動能量進行升降的裝置，\n一接觸全像投影後，就會開始運作。
CT_Elevator_error	推測為一種以未確認科技製造的裝置。\n在本地資料庫中沒有可以對照的對象。
ct_guardian	機械生命體：守護者\n拉蒙製人工生命體。透過注入內部的念動能量運作。\n能夠認知並引導「被選中之人」。
ct_guardian_error	推測為一種機械生命體。使用的素材和科技均尚未確認。\n在本地資料庫中沒有可以對照的對象。
