MiscData.pak\TEXT_RequiredEntries.MSBT
GEN_Inventory_Numbers	0123456789
AUTO_DIALOGUE_673c170d-2eb8-40d8-a9ac-533fb89ad297	你能想办法\n瞄准那边的按钮吗？
AUTO_DIALOGUE_3cb4fbe9-e2b7-4fe7-ba11-01d8fd1c30a2	阿姆斯壮一等兵是我的部下，\n我必须要去找她。
AUTO_DIALOGUE_dbb5742a-b82e-4efd-a962-a77de27eeb63	去上边吧。
JESS_ADD_013	我们不能把阿姆斯壮\n扔在这么危险的地方。
JESS_ADD_007	用这个控制台\n好像能关闭热源……
AUTO_DIALOGUE_6ecb43a4-1274-49e6-977e-ac903911a99a	控制台上有\n关于紧急冷却的内容吗？
AUTO_DIALOGUE_610aef90-a62c-4861-9e45-8af1d502a2f0	你想要做什么？\n我也来帮忙吧。
AUTO_DIALOGUE_93c083c5-832d-482e-bc12-9dc40b97eae2	去找到超控系统。\n我相信你可以。
AUTO_DIALOGUE_a4b02135-f112-4761-99f8-e0eb9a733fad	这里是控制室吗？\n有没有用得上的东西？
AUTO_DIALOGUE_4a785fea-992b-4540-b258-16fce9e93646	我们去坐有轨电车吧。
AUTO_DIALOGUE_5f73c5fa-14ce-447b-8e58-c94dcdde2ab8	真是不得了的加农炮。\n感觉甚至能把月亮也打下来。
JESS_ADD_015	你能让这辆有轨电车动起来吗？
AUTO_DIALOGUE_234e1a2f-3ef8-4be1-897f-fb901f7545ad	去找另一边的夹具吧。
AUTO_DIALOGUE_706e86a5-0ea9-4c96-8ccb-396ee1fa095a	阿姆斯壮应该就在这里。\n我们去接她吧。
AUTO_DIALOGUE_1f25b7c5-b4fc-4329-a03a-7a6ff39cdacb	想办法处理一下这个夹具吧。
AUTO_DIALOGUE_827c5ba8-0870-49eb-a7a1-e6b5cad43362	把夹具取下来。
JESS_ADD_019	需要帮助的时候，\n就用扫描告诉我吧。
AUTO_DIALOGUE_12573a75-648c-416d-a8f4-12c019e13d81	有轨电车不在这里啊。\n在对面车站吗？
JESS_ADD_024	幸好还算顺利，也没有受伤。
AUTO_DIALOGUE_3a51c52f-82fc-44bb-a353-6088160f0d30	寻找阿姆斯壮时\n地图能派上用场。
AUTO_DIALOGUE_e6ae5d98-f643-43f2-a45b-782cf174c2b9	托卡毕为我们争取了时间，\n我们必须继续行动。
AUTO_DIALOGUE_06c9098e-5b8f-4caf-b377-1d5d5b63378d	这道门要怎么打开？
AUTO_DIALOGUE_d82af9af-46cf-467f-9d27-1db1ff0fd6f8	怎样才能过去？
AUTO_DIALOGUE_3f5bcb16-d010-4744-9403-ba0b77dc1a26	赶路吧。
AUTO_DIALOGUE_f32b7e62-b217-4ca3-9f8e-dfc2bf0e0b60	检查一下房间内部吧。
JESS_ADD_033	你扫描了吗？
AUTO_DIALOGUE_493da9bb-b075-46e5-801c-367c8b9cf10f	是地图。\n有了这个能稍微轻松点。
AUTO_DIALOGUE_28c9adbd-fa34-4983-b46d-1059cb0fb399	如果能启动这个钻头，\n或许就能钻破地面。
AUTO_DIALOGUE_22eb7ef8-79cf-4455-a2af-4f0fbfc2b97d	有钻头是很好……\n但首先要想办法让它运作。
AUTO_DIALOGUE_4c8ef561-27c6-44d0-93fe-ffea9babe49f	铰链卡住了。\n你能去看看吗？
AUTO_DIALOGUE_f14a8d4a-976a-4631-86a2-68a493f67964	就像麦肯齐说的那样，\n你应该能通过这里。
AUTO_DIALOGUE_2873b2fb-66a4-404a-b12b-9c31a9b8a74b	呼叫电梯吧。
JESS_ADD_247	让大家回到原来的世界吧。
AUTO_DIALOGUE_741fb1b4-1ae9-4cef-95f5-44b766d0cc0e	主传送站呢？\n你知道在哪里吗？
JESS_ADD_253	我就知道你一定能做到。
JESS_ADD_209	还不能松懈。
JESS_ADD_208	要想离开这颗星球，\n就要寻找主传送站。
JESS_ADD_226	没有门了。出口在哪？
JESS_ADD_232	往上走吧。\n去启动这玩意儿。
AUTO_DIALOGUE_fc701d72-ed55-4690-8c1b-bd8816d84ad2	要怎么才能离开这里？
AUTO_DIALOGUE_f14b94e4-a725-4471-89f5-10c1ac344c00	这座矿山给我一种不详的预感。
AUTO_DIALOGUE_cb2b8bce-975a-47da-8ea6-52e168bfd44f	要不试试这个\n维修专用线路？
AUTO_DIALOGUE_fe36e64f-415c-4775-af72-41c04fba0bf9	我曾经被留在过\n比这里更糟的地方。
AUTO_DIALOGUE_0a7c0026-6ad3-4359-9525-d12800d71d0b	对我来说太热了。\n等温度降一降再说吧。
AUTO_DIALOGUE_6f397f70-5c57-4b10-af3c-403755601232	是装了\n自动防御系统吗？
AUTO_DIALOGUE_56388925-eb6c-48d2-9087-3d4a472c2ab7	这座雕像可能很重要。
AUTO_DIALOGUE_38e96ac7-c27a-4094-b824-0f3432311da0	光聊天可救不了部下，\n赶紧走吧。
AUTO_DIALOGUE_5f17e8a7-77cd-4c35-9f03-b56cf831ed22	还好阿姆斯壮没事。\n谢谢你，萨姆斯。
AUTO_DIALOGUE_2c246827-7dc8-4e55-8c35-3cf41e82d7cd	阿姆斯壮就在附近了。\n我们去有轨电车那里吧。
AUTO_DIALOGUE_9f2d95f3-6d89-4d2d-a868-9489e863fd95	我们下到通道门那里吧。
AUTO_DIALOGUE_ff15ecac-13ff-4140-8988-941899f53118	洞窟应该在这正下方。\n你有什么好方法吗？
Preload\MPR4\PreloadMP4.pak\Senior_Remarks.MSBT
Preload\MPR4\PreloadMP4.pak\Sniper_Ambient.MSBT
AUTO_DIALOGUE_19a4d69f-3460-438f-a20e-7050d520ed1b	我可不是你造的机械。
AUTO_DIALOGUE_03d520d4-7f01-4d01-a736-9c76d811e469	是吗。\n什么时候给我换油啊？
AUTO_DIALOGUE_3d12e4c7-0519-4053-85de-8df931174ef9	应该没有。
AUTO_DIALOGUE_3fcfa16c-4b88-4ef6-9629-cd49421e1241	我以前待过的HERCδ部队\n还去过环境更加严苛的地方。
AUTO_DIALOGUE_89cb9a2e-f4b9-4ced-8b00-815322eb8842	随你想象。
AUTO_DIALOGUE_fe33d317-e309-4da6-ab3b-ea90032a47c8	你曾说过\n格利佛就是拉蒙。
AUTO_DIALOGUE_12eda919-06d4-40b7-9fad-e9bb5e04b5b1	格利佛曾是他们的家人和朋友。\n想要出手相救也是人之常情。
AUTO_DIALOGUE_2956e10a-31fb-451b-a783-458fc7c88fb7	拉蒙是勇敢又高贵的人种。\n他们到最后都没有放弃希望。
AUTO_DIALOGUE_543bb67b-69ff-45fa-9dc5-d251a03d7b2c	不。
AUTO_DIALOGUE_cd81a921-4b45-4189-b80c-356f9daa5010	没有。
AUTO_DIALOGUE_06d4bfcc-fa3c-41ff-9e12-1168e6e28027	不行。
AUTO_DIALOGUE_7595f8e4-69eb-4eaa-8b37-e304d06048b9	这下更糟了。
AUTO_DIALOGUE_9e8a0ab9-9786-4e33-9b01-d1761a60f289	再见，萨姆斯。
AUTO_DIALOGUE_4b68c0b5-f367-44be-9832-73cdc69c0ce3	祝你打猎顺利。
AUTO_DIALOGUE_dfcf808f-9a40-4ddb-9f28-9a3adfd2a5c9	回头见，萨姆斯。
AUTO_DIALOGUE_d8fc1592-3fb6-4134-bc01-9aeac0f4a6f6	你回来了啊，萨姆斯。
AUTO_DIALOGUE_b9c3b4f0-6fe5-47b0-9d7a-181d22d92405	嗨，萨姆斯。
AUTO_DIALOGUE_9f025b37-fd60-4f9e-b18a-e40e8d4dc434	嗨，猎人。
AUTO_DIALOGUE_5a5bea36-e931-4ebc-8059-a241d49f11e6	打猎的成果如何？
JESS_ADD_093	你回来了啊。\n来收拾一下这些家伙吧。
AUTO_DIALOGUE_7a695700-3565-47ca-802f-771fa68fabe7	愿索兰保佑你。
AUTO_DIALOGUE_44ee5b18-ab57-4a3a-8683-8efd5f66b939	你要去哪？\n这个装置好像别有玄机。
AUTO_DIALOGUE_f32c0520-902f-45ab-80e2-ea5114d5820b	我在这里守着，\n我能做的也只有这个了。
AUTO_DIALOGUE_b474e830-a97d-4d9c-a81d-d1d97314dac3	你需要什么吗？
JESS_ADD_236	终于来到塔的上边了。
JESS_ADD_218	神殿在对萨姆斯产生反应……
JESS_ADD_094	你扫描过周围了吗？
AUTO_DIALOGUE_d7a97394-4925-43ce-83f5-6e3d156700a4	萨姆斯，\n雷达有敌人的反应。
AUTO_DIALOGUE_b0dfb262-a9e9-4121-84ea-6fbddb3e5b3c	那玩意儿的威力非常强。
AUTO_DIALOGUE_1c1050db-b1f4-4542-8f16-01aea9c53414	当心手臂。
AUTO_DIALOGUE_b4aeff45-5289-4fba-97ab-403d98025cf7	他要来了。
AUTO_DIALOGUE_3740e4ab-8f25-44ac-8da9-51efee420f2e	他变虚弱了，趁现在！
AUTO_DIALOGUE_293dda0b-d411-441f-bff7-188134e1e275	有4根。
AUTO_DIALOGUE_6c42da9e-9b62-4eea-9486-e0bb86bf42b1	退后！
AUTO_DIALOGUE_200129eb-473c-4625-b110-738edf5a23e8	萨姆斯！有几个人倒下了。
AUTO_DIALOGUE_f2c6dcd3-a929-417d-93b8-6e383da4663a	很好。
AUTO_DIALOGUE_c699f3e6-4b91-4ffe-8888-69f69226cfe0	感谢。
AUTO_DIALOGUE_78eb7259-6978-46fe-8fac-352131ebabc7	中士倒下了。
AUTO_DIALOGUE_cfd7eb62-288e-436a-95bd-bd30ce03e248	快帮帮中士吧。
AUTO_DIALOGUE_42cf5a39-1ec0-487e-a726-fd7d736f6b1d	阿姆斯壮倒下了。
AUTO_DIALOGUE_ec332153-85e7-4461-b45a-2f48e67cea3c	快帮帮阿姆斯壮吧。
AUTO_DIALOGUE_36249e49-de7e-4388-b7b4-7a00f5bbbce7	VUE倒下了。
AUTO_DIALOGUE_33609fd0-c12f-4ada-87e4-eb2521d520e3	快帮帮VUE吧。
AUTO_DIALOGUE_af536836-9969-4c12-810e-12da6356b525	麦肯齐倒下了。
AUTO_DIALOGUE_3888078f-d6ee-48a7-b84a-b4d8963c98f4	快帮帮麦肯齐吧。
Preload\MPR4\PreloadMP4.pak\Sniper_Cinematic.MSBT
Preload\MPR4\PreloadMP4.pak\Sniper_Combat.MSBT
AUTO_DIALOGUE_5829fa02-3659-4ece-8246-91284f7c20ca	敌人从通风口过来了。
AUTO_DIALOGUE_84efbe32-fee3-40fc-b15d-f2f8183867b7	它们逼近了。
AUTO_DIALOGUE_e3532c59-7d7e-4509-a87c-b9104014ee49	就在那里。
AUTO_DIALOGUE_85984f42-a264-48fe-98a8-86ce7ca45c5a	发现目标。
AUTO_DIALOGUE_7fc0249b-1aff-4bc9-acfd-11bc5b06a3c5	开枪吧。
AUTO_DIALOGUE_a843bb18-5e25-48eb-a644-5546a477f836	已锁定目标。
AUTO_DIALOGUE_1c4da8e4-f88a-477e-a111-171fa81054bb	别过来。
AUTO_DIALOGUE_094bc4e6-4884-4ea8-9fb0-2059820bbf73	我被攻击了。
AUTO_DIALOGUE_a3a80afe-e8a6-4e51-8604-b84d8d8215d8	我倒下了。
AUTO_DIALOGUE_6915d5c0-ee86-4557-bea1-b07003dc312d	干掉一个。
AUTO_DIALOGUE_43c06f82-130e-4f77-ad91-b34884262e99	我干掉一个。
AUTO_DIALOGUE_222d344c-2e85-43f3-8a1e-bf126e871f1c	目标已解决。
AUTO_DIALOGUE_93d5510f-fbf5-4caf-877b-97a46a1b8398	它们讨厌火。
AUTO_DIALOGUE_1af06e04-d8c6-4ae9-89e9-96e7d2b5770b	应该搞定了。
AUTO_DIALOGUE_d882ee19-0e30-4a49-bd0d-cb27e5971aca	抱歉。
AUTO_DIALOGUE_bea19bfc-a985-4d8a-bccf-f505aa220547	抱歉，萨姆斯。
AUTO_DIALOGUE_a528ee58-e43e-492e-b7a6-284dbe2c5a1f	小心点。
AUTO_DIALOGUE_46eb1740-6c53-4b24-b242-c4c211a27674	喂！
AUTO_DIALOGUE_8175a1bc-083b-4151-acd9-db1bc81b5700	你够了。
AUTO_DIALOGUE_2dd59958-5f6e-486f-ad37-cd52606d1e1e	瞄准点。
AUTO_DIALOGUE_efe14482-be02-4290-906f-bb8f554c80fa	别这样。
AUTO_DIALOGUE_89b480b1-2634-42eb-8a4c-bef18d13c0fd	给我住手。
AUTO_DIALOGUE_ddae9606-cf7f-4e2a-972b-43dd6c42aef8	别朝我开火。
AUTO_DIALOGUE_5577c6a8-b046-417c-8242-3aeb80780d71	很烫啊。
AUTO_DIALOGUE_35efb5ee-243a-4d35-a72e-7b39272bbd8e	很冰啊。
AUTO_DIALOGUE_12050762-dc46-4b80-9acb-e4fd25d96287	别电我。
AUTO_DIALOGUE_734281f6-78b3-4736-ad62-52e9c402db73	需要帮助吗？
AUTO_DIALOGUE_2c1c11d6-2006-48d1-8fa8-1dcc507bec03	有3根。
AUTO_DIALOGUE_23d11cb0-07c2-42ec-b7c7-b6affff040d8	我被包围了。
AUTO_DIALOGUE_19a86af8-21b5-4c62-b665-d14214381ff7	无路可退了。
AUTO_DIALOGUE_de362bfb-ca21-4289-ad11-3605cdcc9a0f	我倒下了，请不要离开我。
AUTO_DIALOGUE_546437bf-c467-4191-a647-0bf576a42d9b	
Preload\MPR4\PreloadMP4.pak\Sniper_Comms.MSBT
AUTO_DIALOGUE_312b2767-2777-4ce4-8602-04ca8f57a23b	回来控制室吧。\n我等你。
AUTO_DIALOGUE_fb6f7cf0-e0ef-4208-9fec-cb47ca1d1586	它们打过来了。
AUTO_DIALOGUE_a1299b71-9436-401d-ac2e-77fb9fcfc991	我要切断通话了。\n我们上面见。
AUTO_DIALOGUE_0fcd23b1-d451-44a0-8f59-02a24b31e1f9	我连上了设施里的扬声器。\n这样我们就能通信了。
AUTO_DIALOGUE_c348be69-629e-4371-a232-5b6734bb5c96	有几个房间的门锁\n已经打开了。
AUTO_DIALOGUE_e2a6d6eb-2111-4a43-95c7-1b30bafdc53c	是你干的吗？\n挺厉害的嘛。
AUTO_DIALOGUE_97631d4a-a306-4041-9479-a966842e6381	不知道周围潜伏着什么。\n你多小心。
AUTO_DIALOGUE_e71d26bd-afba-4557-8b85-5adeec2e635d	你正在靠近发电机。
AUTO_DIALOGUE_be595087-9e0b-4cec-87a4-5a4ea5556711	虽然不知道做了什么，\n但看样子好像成功了。
AUTO_DIALOGUE_43cc51d6-a8e1-4c44-b048-031d23fcb18e	看来你\n去到下层了。
AUTO_DIALOGUE_1a0e8ff5-8fd1-433e-81c5-2fba879d6d7d	应该就在设施下面。
AUTO_DIALOGUE_58f003a4-ddff-4c64-85af-05358aadcfb8	不愧是萨姆斯，干得好。\n那我们就在上边会合吧。
AUTO_DIALOGUE_1173d95c-290a-4a2f-af71-3f55a5f94602	我想打开那扇门，但没有反应。\n你去调查一下吧。
AUTO_DIALOGUE_f698b0f4-89d1-43d6-97f5-a37716359a8f	好，干得漂亮。\n我马上打开。
AUTO_DIALOGUE_94412a5e-655b-40cf-ad77-7fae7316e7e6	祝你打猎顺利。
AUTO_DIALOGUE_373be5f9-0621-4821-990d-ff757f79d3b1	干得好，萨姆斯。\n我们上面见。
AUTO_DIALOGUE_b4ba5b61-c0a7-4213-b858-618382940bbf	整个设施都被封锁了。\n这是怎么回事？
AUTO_DIALOGUE_d9338605-d7b0-4138-a429-804f689f521b	设施内有很多异常情况。\n下面到底发生了什么？
AUTO_DIALOGUE_be3fe0d5-a414-446a-9cac-afef2a72e774	墙里好像有什么。
AUTO_DIALOGUE_3642e254-9f81-4718-bf12-11a72164e719	有东西触发了警报，\n我无法解除安全系统。
AUTO_DIALOGUE_792155f1-7cec-4738-b7f1-7234ec2b6565	电力恢复了。\n等你回到上层，我们再聊聊下一步行动吧。
AUTO_DIALOGUE_4045d264-6da9-4d3c-aba3-d941cedd32d6	萨姆斯？你能听到吗？
AUTO_DIALOGUE_5586b24a-b355-487e-80dc-dd6da151e7d0	发电机启动了。\n我们在上边会合吧。
AUTO_DIALOGUE_37a57753-f546-4fd1-96a7-46f229dba194	我们在上边会合吧。\n要小心那些家伙。
AUTO_DIALOGUE_c0a88692-f5d5-4558-b25a-c1e540a8ae29	目的地就在你身处的最下层。\n愿索兰指引你。
Preload\MPR4\PreloadMP4.pak\Sniper_Efforts.MSBT
AUTO_DIALOGUE_d0ab209e-ef7f-421f-983a-ff2121f1cfd8	
AUTO_DIALOGUE_953ccffb-f146-4f45-b69c-92ea3179b9e1	
AUTO_DIALOGUE_0b0010d3-66ba-453e-a45e-449d102c7022	
AUTO_DIALOGUE_0a571982-6be3-48ee-a8ea-a4622543a0a8	
AUTO_DIALOGUE_8a9c8604-5151-4e1e-bcd7-047e5e545e2b	
AUTO_DIALOGUE_445fdcf6-5edc-4ade-b24e-f3c18aa32bc9	
AUTO_DIALOGUE_598c8bfb-d630-47f1-8414-5185c366d443	
AUTO_DIALOGUE_2e737d39-f5fb-47f6-8689-bd31698dbef0	
AUTO_DIALOGUE_1de75516-564a-4ec1-ab62-54bfc213f666	
AUTO_DIALOGUE_41d8ee3f-1bf7-4be7-be3b-4613061a3448	
AUTO_DIALOGUE_ca646770-40a5-4aea-93a9-11768238302c	
AUTO_DIALOGUE_7f729d84-f173-44fa-8e59-d65cfeed5c18	
AUTO_DIALOGUE_a32c45d6-ae82-4edd-a1e8-36a06acba086	
AUTO_DIALOGUE_c9d88160-636f-4894-accf-4bf4415f848d	
AUTO_DIALOGUE_30d69a17-53d9-4945-9b8a-6fd043dd1dee	
AUTO_DIALOGUE_385d9cfc-f85f-4192-bad2-99691cd702eb	
AUTO_DIALOGUE_84750c4d-0144-480c-bb3a-db3f874aaa39	
AUTO_DIALOGUE_f212a5d5-a45c-409f-9845-a1e6ad1d58ca	
AUTO_DIALOGUE_0255d97d-0d69-4b35-90e2-0764d28dac5f	
AUTO_DIALOGUE_eb2d480b-0d6c-4019-9222-5d3513ec1064	
AUTO_DIALOGUE_75fa1e8d-9884-4d50-a89e-ef2565ddad6d	
AUTO_DIALOGUE_9cda8bd0-4b52-4426-a100-142d90cc1b89	
AUTO_DIALOGUE_de890ee8-a2ab-4ab3-9347-2fba1428de82	
AUTO_DIALOGUE_db42d960-75c9-48d3-b078-99c0714740fc	
AUTO_DIALOGUE_9626f2c6-f412-4bc0-99e9-fc9c2417bcc6	
AUTO_DIALOGUE_bd0949be-8e7c-4226-a970-c5e9a550308d	
AUTO_DIALOGUE_6cc4765d-301a-441a-8a1b-b2643ea1cf37	
AUTO_DIALOGUE_45965f90-086d-45f2-8ca4-efb0e3e942ad	
AUTO_DIALOGUE_afdb0294-da5d-466c-a37c-fe0491e05031	
AUTO_DIALOGUE_d365eafb-7e4d-4eac-88c8-2fbf54eecdcb	
AUTO_DIALOGUE_7abe7b15-6cec-4944-9cd9-beb9a940c480	
AUTO_DIALOGUE_de9ed6cd-365d-40fe-9966-6e54913fa9fa	
AUTO_DIALOGUE_a8a56e92-cf59-4755-bd7a-ff560fc02702	
AUTO_DIALOGUE_180c0f59-d55a-44c9-9f90-c64ddbe04cbc	
AUTO_DIALOGUE_bd4e1a2d-e9fb-4ee1-9f51-f1ceb0f4897b	
AUTO_DIALOGUE_ab938f8f-b78c-4e96-a3e5-cfd470219448	
AUTO_DIALOGUE_90f624ef-7569-4872-9156-f9fc40ea07c8	
AUTO_DIALOGUE_ecb44cc7-7241-493c-9b0f-ef369fa5af61	
AUTO_DIALOGUE_989258e8-8b27-45be-acc1-9190e2619aec	
AUTO_DIALOGUE_f1a7835d-c2af-445e-a0e9-303428464ad4	
AUTO_DIALOGUE_285da51c-c75b-429f-8369-b7567a220caf	
AUTO_DIALOGUE_e7d54fcf-1e19-48fc-b24e-b565b7fa30ee	
AUTO_DIALOGUE_7ffd6f6a-93f0-4f35-a878-29c946b76bb6	
AUTO_DIALOGUE_5c5a2d7e-3e37-45a2-b61c-c96a267fd3c9	
AUTO_DIALOGUE_53e9edbd-d6f2-498c-bdc1-2b8bb460eb1e	
AUTO_DIALOGUE_462d9a2d-72d9-4d93-a4fc-505af9640ce2	
AUTO_DIALOGUE_72191b8a-fc4c-4e51-93c3-fb861e3ed358	
AUTO_DIALOGUE_b6804943-749f-4695-90a7-00e2c775e68c	
AUTO_DIALOGUE_ee6199f3-b670-474f-9914-bbf6464f8a17	
AUTO_DIALOGUE_9b7e4771-7d32-4e4e-b614-f65fb932c6a9	
AUTO_DIALOGUE_50f1fa17-808c-4815-b217-5677fea1731a	
AUTO_DIALOGUE_963edc58-940d-4e0a-a871-4a37bebc6230	
AUTO_DIALOGUE_d2920825-cce6-4acc-a3bd-7dff71a3309d	
AUTO_DIALOGUE_c482d925-d78d-4fae-a882-8a88fa010d62	
AUTO_DIALOGUE_3cb3d87b-6e36-486f-9f80-3cbd43bce752	
AUTO_DIALOGUE_b3872dd5-9740-40db-88f7-e1c2cad7c0a9	
AUTO_DIALOGUE_88c0689b-4a5d-4404-8606-915037e24ec0	
AUTO_DIALOGUE_9d2bdefa-9e9f-4589-898f-3b511f335147	
AUTO_DIALOGUE_3367c4f1-bf10-44e1-8df4-0406a870e906	
AUTO_DIALOGUE_1eac2fe0-9c4e-43c7-bc37-8be6f921c0f7	
AUTO_DIALOGUE_45e9aab8-876e-412a-83e6-5f5eb35a8b07	
AUTO_DIALOGUE_c95258b8-f882-4429-9ae9-f2e4173d021b	
AUTO_DIALOGUE_1a07724d-615f-4cde-a0d0-87115c30ae4e	
AUTO_DIALOGUE_de55abdd-37ee-4cd4-bbfe-3c3fd29c859a	
AUTO_DIALOGUE_ce4736fd-2274-4b2b-af02-da53c20da31d	
Preload\MPR4\PreloadMP4.pak\Sniper_PushToTalk.MSBT
AUTO_DIALOGUE_30acd77e-1c48-427d-9c49-70f1039cbc4c	麦肯齐特殊技能兵\n真是个奇怪的家伙。
AUTO_DIALOGUE_564f2398-2f86-4559-967b-7a3b3a613426	不过开发工程师\n都是一个德行……
AUTO_DIALOGUE_1aa988f5-259f-4fc5-8c20-597710228ba8	我会帮你留意\n有没有机甲部件的。
AUTO_DIALOGUE_336b8bc0-fc1b-485f-a4de-b9be5062f9e3	麦肯齐好像\n特别想修好那个机器人。
AUTO_DIALOGUE_69cad8ad-64b6-45b8-ae70-ae2b3fcd9faa	我会尽可能扩大侦查范围。\n我们对这里的了解太少了。
AUTO_DIALOGUE_73756f56-ccea-4762-b943-056f21bfa094	愿索兰指引你。
AUTO_DIALOGUE_1b2099d1-6049-45d9-a1d2-7bcb2aac1d56	我们真是个优秀的团队。
AUTO_DIALOGUE_1ac8da97-9683-4f25-8788-fd6868b9c243	麦肯齐和我说了生物研究所的事，\n原来格利佛原本是拉蒙。
AUTO_DIALOGUE_c0ba7ff7-5205-4a58-b9f4-2514cd22a601	我在沙漠里找到了联邦的废墟。\n我要去详细调查一下。
AUTO_DIALOGUE_1419b8df-d9ed-4613-b8ac-b21364dee0b6	我给你的东西派上用场了吗？
AUTO_DIALOGUE_7ada8f14-4ce5-4cee-bfdc-6158d26d0e0b	口琴是我一生的伙伴。\n它能治愈我内心的创伤。
AUTO_DIALOGUE_61079356-ccee-4375-afee-b9765029f6e4	我很快会再回到沙漠的。
AUTO_DIALOGUE_e68e2028-dba4-4787-829a-f95f0e0dc69d	还以为只有我被抛到这里了，\n原来这么多人都是啊。
AUTO_DIALOGUE_3aa6411a-d47c-48d3-8902-6d767d96b4ca	你把我给你的东西拿给麦肯齐看了吗？\n希望能派上用场。
AUTO_DIALOGUE_84863b30-11af-43ad-8527-7b27d71b1b65	骑着摩托车驰骋在广阔的沙漠上\n一定很爽快吧。
AUTO_DIALOGUE_4f613351-2062-4e0e-8054-fc5b2a4fd25b	这里的沙漠很安静。\n一个人待着，内心就会平静下来。
AUTO_DIALOGUE_0fb92cd2-9730-4b08-9ba7-4af33345b9b6	即便是如此偏远的星球，\n索兰的光辉也一定能照得到。
AUTO_DIALOGUE_e890109d-4a92-4972-b0d5-aa42c8967ca9	虽然已经解决了许多格利佛，\n可一想到它们原本的样子……我就感到心痛。
AUTO_DIALOGUE_c0a8d5d1-5d3d-4986-ae6e-3da6691b77bf	在这颗星球上我能重新面对自己了。\n或许被传送到这里来是件好事……
AUTO_DIALOGUE_0a76fab9-f075-4356-95a2-2d5b02ad6915	以往我对族人以外的人都没有兴趣，\n但现在……有点不一样了。
AUTO_DIALOGUE_b8136f6a-9bee-4947-bbfd-11315ffe3de1	回家这件事正在逐渐变成现实。\n这也是多亏有索兰保佑。
AUTO_DIALOGUE_e324beee-8d61-4052-90ee-4bb9afb541bd	我随时都能出发。\n代我向中士也说一声。
AUTO_DIALOGUE_ecea57d0-23a2-420f-83fa-63f6454085a1	你坐电梯下去吧。
AUTO_DIALOGUE_e9fe2b95-4397-4f52-b0cc-1f94e78bbcc2	从这里应该能\n让安全系统瘫痪。
AUTO_DIALOGUE_844160b3-b9b9-4c30-85b0-15590bbf11b5	这里都是些\n未知的科技。
AUTO_DIALOGUE_9b921f10-80b5-4050-a5aa-5dcf0ef7850d	说不定你能\n连接上。
AUTO_DIALOGUE_58bbfa1c-8ece-464e-8794-85b1eab24367	我这腿不行，没法同去。\n我留在这里。
AUTO_DIALOGUE_5eae9c44-432f-421b-83ad-f8771cb20d4c	麻烦你去把\n发电机切成连线状态吧。
AUTO_DIALOGUE_539953e7-75b7-4eda-9201-5e200630c7fa	不用担心我。\n我们据点见。
JESS_ADD_204	和拉蒙的约定马上就要完成了。\n接下来只要把记忆果实带出去就行了。
JESS_ADD_239	要和布洛斯说再见了。
JESS_ADD_249	好像还能往上走。
JESS_ADD_250	干得漂亮，萨姆斯。
JESS_ADD_220	雕像向我们\n伸出了手。
JESS_ADD_227	这是什么？\n什么东西的壳吗？
JESS_ADD_234	准备好上去了吗？
JESS_ADD_092	把那个晶片交给麦肯齐。\n希望能派上用场。
JESS_ADD_075	感受到风的韵律后……\n我就会想起故乡。
JESS_ADD_076	像这样围着火堆……\n我就会想起父亲讲过的索兰的故事。
JESS_ADD_077	假如你当初选择了不同的道路……\n现在会是什么样的人呢？
JESS_ADD_078	你在为了远大的目标而战斗。\n很荣幸能和你一起战斗。
AUTO_DIALOGUE_dc00553b-fbc1-41fc-871f-52ceec2e8d49	你可以让桥梁从对面延伸过来。
AUTO_DIALOGUE_6f3f3fdd-0449-489f-b53f-49f8fc9e39e4	要怎么呼叫电梯？
AUTO_DIALOGUE_79a63846-8dc3-4b98-8202-184552db7473	恐怕这里是个很神圣的地方。\n我能感觉得到。
AUTO_DIALOGUE_ddf9aaa2-16d0-4d48-8f8b-5b50a40f5b06	没想到居然能见识到\n传说中赏金猎人战斗时的英姿。
Preload\MPR4\PreloadMP4.pak\Sniper_Remarks.MSBT
Preload\MPR4\PreloadMP4.pak\Sylux_Combat.MSBT
AUTO_DIALOGUE_0b90c503-11e3-4a2b-8696-934efdbcbaa6	有本事就来阻止我试试。
AUTO_DIALOGUE_169ca247-4092-4451-b2f9-f17a570ba598	我等你很久了，萨姆斯。
AUTO_DIALOGUE_ff406247-6cca-4ef1-b5eb-83df690ffea5	你已经无路可退。
AUTO_DIALOGUE_c3943cab-d646-4b89-a011-e4338f34101d	我一直在等待这一刻！
AUTO_DIALOGUE_70aab754-b2e6-4e44-9283-8bcef0d19bc0	终于把你逼入绝境了。
AUTO_DIALOGUE_6625d951-f613-498c-84f8-ddec54ea04e5	付出代价吧。
AUTO_DIALOGUE_9ba11592-87e2-401c-b9d8-b31d4fc32a08	痛苦挣扎吧。
AUTO_DIALOGUE_2a77dc7d-e55e-4fff-850d-0c97c855133d	这就是你最后的任务。
Preload\MPR4\PreloadMP4.pak\Sylux_Dialogue.MSBT
Preload\MPR4\PreloadMP4.pak\Sylux_Efforts.MSBT
AUTO_DIALOGUE_c808cb7b-96b1-4eab-94f8-66af78327a69	
AUTO_DIALOGUE_bff35631-a335-4cb6-b022-81155647033c	
AUTO_DIALOGUE_245891ba-c918-4724-9f7e-8e6dd6114b36	
