another_name.dat
msg_another_name_00	卡洛斯冠军[VAR 0102(0000)]
TRID_BROTHER_01_02_STRONG_TRMSG_FIGHT_LOSE	咕呜……输了。
TRID_BROTHER_01_02_STRONG_TRMSG_FIGHT_AFTER	[~]
TRID_SISTER_01_02_TRMSG_FIGHT_START	[~]
TRID_SISTER_01_02_TRMSG_FIGHT_LOSE	快被我穿轻便和服的样子迷住啊！
TRID_SISTER_01_02_TRMSG_FIGHT_AFTER	[~]
TRID_SISTER_01_02_STRONG_TRMSG_FIGHT_START	[~]
TRID_SISTER_01_02_STRONG_TRMSG_FIGHT_LOSE	快被我穿轻便和服的样子迷住啊！
TRID_SISTER_01_02_STRONG_TRMSG_FIGHT_AFTER	[~]
TRID_BROTHER_01_03_TRMSG_FIGHT_START	[~]
TRID_BROTHER_01_03_TRMSG_FIGHT_LOSE	……都是因为我太弱了。
TRID_BROTHER_01_03_TRMSG_FIGHT_AFTER	[~]
TRID_BROTHER_01_03_STRONG_TRMSG_FIGHT_START	[~]
TRID_BROTHER_01_03_STRONG_TRMSG_FIGHT_LOSE	……都是因为我太弱了。
TRID_BROTHER_01_03_STRONG_TRMSG_FIGHT_AFTER	[~]
TRID_BROTHER_01_04_TRMSG_FIGHT_START	[~]
TRID_BROTHER_01_04_TRMSG_FIGHT_LOSE	无论如何……都没法企及。
TRID_BROTHER_01_04_TRMSG_FIGHT_AFTER	[~]
TRID_BROTHER_01_04_STRONG_TRMSG_FIGHT_START	[~]
TRID_BROTHER_01_04_STRONG_TRMSG_FIGHT_LOSE	无论如何……都没法企及。
TRID_BROTHER_01_04_STRONG_TRMSG_FIGHT_AFTER	[~]
TRID_BROTHER_01_05_TRMSG_FIGHT_START	[~]
TRID_BROTHER_01_05_TRMSG_FIGHT_LOSE	……我就知道。
TRID_BROTHER_01_05_TRMSG_FIGHT_AFTER	[~]
TRID_BROTHER_01_05_STRONG_TRMSG_FIGHT_START	[~]
TRID_BROTHER_01_05_STRONG_TRMSG_FIGHT_LOSE	……我就知道。
TRID_BROTHER_01_05_STRONG_TRMSG_FIGHT_AFTER	[~]
TRID_SISTER_01_03_TRMSG_FIGHT_START	[~]
TRID_SISTER_01_03_TRMSG_FIGHT_LOSE	真是的！\n你这人也太强了吧！
TRID_SISTER_01_03_TRMSG_FIGHT_AFTER	[~]
TRID_SISTER_01_03_STRONG_TRMSG_FIGHT_START	[~]
TRID_SISTER_01_03_STRONG_TRMSG_FIGHT_LOSE	真是的！\n你这人也太强了吧！
TRID_SISTER_01_03_STRONG_TRMSG_FIGHT_AFTER	[~]
TRID_CAMERA_01_01_TRMSG_FIGHT_START	[~]
TRID_CAMERA_01_01_TRMSG_FIGHT_LOSE	拍到好料啦！
TRID_CAMERA_01_01_TRMSG_FIGHT_AFTER	[~]
TRID_SP_TRAINER_01_TRMSG_FIGHT_POPUP	鬼面组！　▶
TRID_SP_TRAINER_01_TRMSG_FIGHT_START	吾乃鬼面组正宗！\n被奇异的招式玩弄吧！！
TRID_SP_TRAINER_01_TRMSG_FIGHT_LOSE	鬼面组，败下一阵……！
TRID_SP_TRAINER_01_TRMSG_FIGHT_AFTER	吾已竭尽全力！\n……无怨无悔！
TRID_SP_TRAINER_02_TRMSG_FIGHT_POPUP	鬼面组！　▶
TRID_SP_TRAINER_02_TRMSG_FIGHT_START	吾乃鬼面组长谷部！\n操雨控露，穿敌有术！
TRID_SP_TRAINER_02_TRMSG_FIGHT_LOSE	鬼面组，败下一阵……！
TRID_SP_TRAINER_02_TRMSG_FIGHT_AFTER	吾已竭尽全力！\n……无怨无悔！
TRID_SP_TRAINER_03_TRMSG_FIGHT_POPUP	鬼面组！　▶
TRID_SP_TRAINER_03_TRMSG_FIGHT_START	吾乃鬼面组雷切！\n操电持雷，谁挡轰谁！！
TRID_SP_TRAINER_03_TRMSG_FIGHT_LOSE	鬼面组，败下一阵……！
TRID_SP_TRAINER_03_TRMSG_FIGHT_AFTER	吾已竭尽全力！\n……无怨无悔！
TRID_SP_TRAINER_04_TRMSG_FIGHT_POPUP	鬼面组！　▶
TRID_SP_TRAINER_04_TRMSG_FIGHT_START	吾乃鬼面组国纲！\n亲身领会寒冰的强硬吧！！
TRID_SP_TRAINER_04_TRMSG_FIGHT_LOSE	鬼面组，败下一阵……！
TRID_SP_TRAINER_04_TRMSG_FIGHT_AFTER	吾已竭尽全力！\n……无怨无悔！
TRID_SP_TRAINER_05_TRMSG_FIGHT_POPUP	鬼面组！　▶
TRID_SP_TRAINER_05_TRMSG_FIGHT_START	吾乃鬼面组兼光！\n汝敌乃老天爷是也！！
TRID_SP_TRAINER_05_TRMSG_FIGHT_LOSE	鬼面组，败下一阵……！
TRID_SP_TRAINER_05_TRMSG_FIGHT_AFTER	吾已竭尽全力！\n……无怨无悔！
TRID_SP_TRAINER_06_TRMSG_FIGHT_POPUP	鬼面组！　▶
TRID_SP_TRAINER_06_TRMSG_FIGHT_START	吾乃鬼面组宗近！\n屈服于纯粹的力量吧！！
TRID_SP_TRAINER_06_TRMSG_FIGHT_LOSE	鬼面组，败下一阵……！
TRID_SP_TRAINER_06_TRMSG_FIGHT_AFTER	吾已竭尽全力！\n……无怨无悔！
TRID_SP_TRAINER_07_TRMSG_FIGHT_POPUP	鬼面组！　▶
TRID_SP_TRAINER_07_TRMSG_FIGHT_START	吾乃鬼面组虎彻！\n精进武艺，击溃来敌！！
TRID_SP_TRAINER_07_TRMSG_FIGHT_LOSE	鬼面组，败下一阵……！
TRID_SP_TRAINER_07_TRMSG_FIGHT_AFTER	吾已竭尽全力！\n……无怨无悔！
TRID_SP_TRAINER_BOSS_TRMSG_FIGHT_START	[~]
TRID_SP_TRAINER_BOSS_TRMSG_FIGHT_LOSE	精彩绝伦！吾方完败！
TRID_SP_TRAINER_BOSS_TRMSG_FIGHT_AFTER	[~]
TRID_AREA01_DLC1_TRAINER_J_CHILD_M_TRMSG_FIGHT_POPUP	上吧～！　▶
TRID_AREA01_DLC1_TRAINER_J_CHILD_M_TRMSG_FIGHT_START	好了，上吧～！\n圆圆的很容易拿的宝可梦！
TRID_AREA01_DLC1_TRAINER_J_CHILD_M_TRMSG_FIGHT_LOSE	容易被击中弱点！
TRID_AREA01_DLC1_TRAINER_J_CHILD_M_TRMSG_FIGHT_AFTER	听说在遥远的地区有一种\n丢小拳石的运动，叫做小拳石合战。\r\n……是真的吗？
TRID_AREA01_DLC1_TRAINER_J_INFANT_M_TRMSG_FIGHT_POPUP	乡外人！　▶
TRID_AREA01_DLC1_TRAINER_J_INFANT_M_TRMSG_FIGHT_START	丹瑜说的乡外人\n就是你吧！
TRID_AREA01_DLC1_TRAINER_J_INFANT_M_TRMSG_FIGHT_LOSE	所以才说你们这些乡外人真是……！
TRID_AREA01_DLC1_TRAINER_J_INFANT_M_TRMSG_FIGHT_AFTER	虽然我不了解乡外人，\n但我不讨厌厉害的家伙！
TRID_AREA01_DLC1_TRAINER_J_YOUTH_F_TRMSG_FIGHT_POPUP	哇……　▶
TRID_AREA01_DLC1_TRAINER_J_YOUTH_F_TRMSG_FIGHT_START	哇！你是从\n帕底亚来的对吧！？
TRID_AREA01_DLC1_TRAINER_J_YOUTH_F_TRMSG_FIGHT_LOSE	这就是帕底亚流！
TRID_AREA01_DLC1_TRAINER_J_YOUTH_F_TRMSG_FIGHT_AFTER	能和城里人对战真开心！\n开心得我都要手舞足蹈了！
TRID_AREA01_DLC1_TRAINER_SCARY_M_TRMSG_FIGHT_POPUP	蓝蓝的……　▶
TRID_AREA01_DLC1_TRAINER_SCARY_M_TRMSG_FIGHT_START	乌波蓝蓝的，好阔爱！\n你也这么觉得吧！？
TRID_AREA01_DLC1_TRAINER_SCARY_M_TRMSG_FIGHT_LOSE	乌波蓝蓝的，对战难难的！？
TRID_AREA01_DLC1_TRAINER_SCARY_M_TRMSG_FIGHT_AFTER	在你的老家，\n乌波是茶色的啊？\r\n那样也……好阔爱啊。
TRID_AREA02_DLC1_TRAINER_J_CHILD_M_TRMSG_FIGHT_POPUP	嘿！　▶
TRID_AREA02_DLC1_TRAINER_J_CHILD_M_TRMSG_FIGHT_START	首先要向对手搭话！\n然后爽快地开始对战！
TRID_AREA02_DLC1_TRAINER_J_CHILD_M_TRMSG_FIGHT_LOSE	体育精神让我心里暖暖的。
TRID_AREA02_DLC1_TRAINER_J_CHILD_M_TRMSG_FIGHT_AFTER	在北上，训练家之间会\n向对方搭话来发起对战！\r\n在你们那里也是这样吧！
TRID_AREA02_DLC1_TRAINER_J_INFANT_M_TRMSG_FIGHT_POPUP	坏事……　▶
TRID_AREA02_DLC1_TRAINER_J_INFANT_M_TRMSG_FIGHT_START	要是做了坏事，\n就会被鬼吃掉哦！
TRID_AREA02_DLC1_TRAINER_J_INFANT_M_TRMSG_FIGHT_LOSE	我要叫鬼来吃掉你！
TRID_AREA02_DLC1_TRAINER_J_INFANT_M_TRMSG_FIGHT_AFTER	鬼山里住着脸长得\n很～可怕的鬼哦！
TRID_AREA02_DLC1_TRAINER_SCARY_F_TRMSG_FIGHT_POPUP	这前面是……　▶
TRID_AREA02_DLC1_TRAINER_SCARY_F_TRMSG_FIGHT_START	这前面是宝伴广场！\n进去之前，先来一决胜负吧！
TRID_AREA02_DLC1_TRAINER_SCARY_F_TRMSG_FIGHT_LOSE	你可以进去了！
TRID_AREA02_DLC1_TRAINER_SCARY_F_TRMSG_FIGHT_AFTER	虽然名字叫宝伴广场，\n但其实只是一块\r\n放着宝伴像的空地而已。
TRID_AREA02_DLC1_TRAINER_J_YOUTH_F_TRMSG_FIGHT_POPUP	苹果！苹果！　▶
TRID_AREA02_DLC1_TRAINER_J_YOUTH_F_TRMSG_FIGHT_START	苹果不管是生吃、加工，\n还是上场对战，都很好咧！
TRID_AREA02_DLC1_TRAINER_J_YOUTH_F_TRMSG_FIGHT_LOSE	啃果虫，坑我虫～
TRID_AREA02_DLC1_TRAINER_J_YOUTH_F_TRMSG_FIGHT_AFTER	北上乡的某个地方\n在搞蜜汁苹果的无人售卖咧。
TRID_AREA02_DLC1_TRAINER_SCARY_F_1_TRMSG_FIGHT_POPUP	藤花原……　▶
TRID_AREA02_DLC1_TRAINER_SCARY_F_1_TRMSG_FIGHT_START	藤花原的宝可梦很强哦。\n让我来看看你能不能应付得来吧。
TRID_AREA02_DLC1_TRAINER_SCARY_F_1_TRMSG_FIGHT_LOSE	看来可以给你打满分了。
TRID_AREA02_DLC1_TRAINER_SCARY_F_1_TRMSG_FIGHT_AFTER	经常有人打算去宝伴广场\n却不小心跑进藤花原哦。
TRID_AREA03_DLC1_TRAINER_J_CHILD_M_TRMSG_FIGHT_POPUP	薄片！　▶
TRID_AREA03_DLC1_TRAINER_J_CHILD_M_TRMSG_FIGHT_START	我正在找\n会掉薄片的宝可梦！
TRID_AREA03_DLC1_TRAINER_J_CHILD_M_TRMSG_FIGHT_LOSE	没有呀，没有～呀……
TRID_AREA03_DLC1_TRAINER_J_CHILD_M_TRMSG_FIGHT_AFTER	这附近会有原野水母出现，\n但好难遇见啊。
TRID_AREA03_DLC1_TRAINER_J_INFANT_M_TRMSG_FIGHT_POPUP	庆典！　▶
TRID_AREA03_DLC1_TRAINER_J_INFANT_M_TRMSG_FIGHT_START	你去过庆典了吗？\n庆典每年都会在北上中心举办哦！
TRID_AREA03_DLC1_TRAINER_J_INFANT_M_TRMSG_FIGHT_LOSE	一场庆典的狂欢！
TRID_AREA03_DLC1_TRAINER_J_INFANT_M_TRMSG_FIGHT_AFTER	祝你在庆典玩得开心呀。\n我已经没法去了。
TRID_AREA03_DLC1_TRAINER_SCARY_F_TRMSG_FIGHT_POPUP	没见过……　▶
TRID_AREA03_DLC1_TRAINER_SCARY_F_TRMSG_FIGHT_START	我没见过你啊。\n来稍微和你比试一下好啦。
TRID_AREA03_DLC1_TRAINER_SCARY_F_TRMSG_FIGHT_LOSE	从没见过像你这么强的人呢。
TRID_AREA03_DLC1_TRAINER_SCARY_F_TRMSG_FIGHT_AFTER	哦～你是来参加夏令营的呀。\n感觉你好耀眼，真好啊。
TRID_AREA03_DLC1_TRAINER_J_YOUTH_F_TRMSG_FIGHT_POPUP	北上中心！　▶
TRID_AREA03_DLC1_TRAINER_J_YOUTH_F_TRMSG_FIGHT_START	北上中心有\n好多有趣的活动！
TRID_AREA03_DLC1_TRAINER_J_YOUTH_F_TRMSG_FIGHT_LOSE	掩面祭也是在北上中心！
TRID_AREA03_DLC1_TRAINER_J_YOUTH_F_TRMSG_FIGHT_AFTER	你见过管理员了吗？\n他是……我爸爸。
TRID_AREA03_DLC1_TRAINER_SCARY_M_TRMSG_FIGHT_POPUP	城里孩子……　▶
TRID_AREA03_DLC1_TRAINER_SCARY_M_TRMSG_FIGHT_START	娇弱的城里孩子\n爬得上这个坡吗！？
TRID_AREA03_DLC1_TRAINER_SCARY_M_TRMSG_FIGHT_LOSE	我收回刚才说的话！\n对不住！！
TRID_AREA03_DLC1_TRAINER_SCARY_M_TRMSG_FIGHT_AFTER	没想到你还挺习惯爬坡的呀！\n你平时在爬长楼梯锻炼身体吗？
TRID_AREA03_DLC1_TRAINER_DELIVERER_TRMSG_FIGHT_POPUP	呼啊，呼啊！　▶
TRID_AREA03_DLC1_TRAINER_DELIVERER_TRMSG_FIGHT_START	我正要送货到北上中心！\n你也一起来如何！？
TRID_AREA03_DLC1_TRAINER_DELIVERER_TRMSG_FIGHT_LOSE	你真是顽强呀！
TRID_AREA03_DLC1_TRAINER_DELIVERER_TRMSG_FIGHT_AFTER	北上乡的坡道很多，\n在这里送货很有成就感！
TRID_AREA03_DLC1_TRAINER_BACKPACKER_TRMSG_FIGHT_POPUP	背包客！　▶
TRID_AREA03_DLC1_TRAINER_BACKPACKER_TRMSG_FIGHT_START	俺叫浩辅，是个背包客！\n俺迷路啦！
TRID_AREA03_DLC1_TRAINER_BACKPACKER_TRMSG_FIGHT_LOSE	不光迷路，还输了个落花流水！\n祸不单行哇！
TRID_AREA03_DLC1_TRAINER_BACKPACKER_TRMSG_FIGHT_AFTER	爬山的时候，下山比上山\n更容易迷路哦！
TRID_AREA04_DLC1_TRAINER_MOUNTAIN_TRMSG_FIGHT_POPUP	山！　▶
TRID_AREA04_DLC1_TRAINER_MOUNTAIN_TRMSG_FIGHT_START	来到山上，\n要做的事情有两件！
TRID_AREA04_DLC1_TRAINER_MOUNTAIN_TRMSG_FIGHT_LOSE	来到山上，\n就是要登山和对战呀！
TRID_AREA04_DLC1_TRAINER_MOUNTAIN_TRMSG_FIGHT_AFTER	听说在北上乡，\n人们都认为山是神圣的存在呢！
TRID_AREA07_DLC1_TRAINER_J_CHILD_M_TRMSG_FIGHT_POPUP	藤花原！　▶
TRID_AREA07_DLC1_TRAINER_J_CHILD_M_TRMSG_FIGHT_START	希望你可以去藤花原看看！\n将这样的感情融入对战里！！
TRID_AREA07_DLC1_TRAINER_J_CHILD_M_TRMSG_FIGHT_LOSE	我的感情传达给你了吗！？
TRID_AREA07_DLC1_TRAINER_J_CHILD_M_TRMSG_FIGHT_AFTER	开在藤花原的花！\n看了可以洗涤心灵哦！
TRID_AREA07_DLC1_TRAINER_J_INFANT_M_TRMSG_FIGHT_POPUP	不认识的人……　▶
TRID_AREA07_DLC1_TRAINER_J_INFANT_M_TRMSG_FIGHT_START	不可以跟着\n不认识的人走！
TRID_AREA07_DLC1_TRAINER_J_INFANT_M_TRMSG_FIGHT_LOSE	对战过就是朋友了……？
TRID_AREA07_DLC1_TRAINER_J_INFANT_M_TRMSG_FIGHT_AFTER	下次再来对战吧！\n稍微认识了一点的人！
TRID_AREA07_DLC1_TRAINER_J_YOUTH_F_TRMSG_FIGHT_POPUP	我的……　▶
TRID_AREA07_DLC1_TRAINER_J_YOUTH_F_TRMSG_FIGHT_START	我的小黏黏\n喜欢阴暗的地方！
TRID_AREA07_DLC1_TRAINER_J_YOUTH_F_TRMSG_FIGHT_LOSE	小黏黏～！！
TRID_AREA07_DLC1_TRAINER_J_YOUTH_F_TRMSG_FIGHT_AFTER	黏黏宝喜欢阴暗潮湿的地方！\n甚至连它进化成黏美龙的条件\r\n都和天气有关系呢！
TRID_AREA07_DLC1_TRAINER_SCARY_F_TRMSG_FIGHT_POPUP	愉快的！　▶
TRID_AREA07_DLC1_TRAINER_SCARY_F_TRMSG_FIGHT_START	要不要将痛苦置之脑后，\n度过一段愉快的时光呀？
TRID_AREA07_DLC1_TRAINER_SCARY_F_TRMSG_FIGHT_LOSE	太不甘心了，好痛苦……！
TRID_AREA07_DLC1_TRAINER_SCARY_F_TRMSG_FIGHT_AFTER	这前面是乐土荒地，是个漂亮的地方哦。\n祝你玩得开心。
TRID_AREA07_DLC1_TRAINER_SCARY_M_TRMSG_FIGHT_POPUP	……　▶
TRID_AREA07_DLC1_TRAINER_SCARY_M_TRMSG_FIGHT_START	你来搭话也就是说，\n是这么一回事，没错吧……？
TRID_AREA07_DLC1_TRAINER_SCARY_M_TRMSG_FIGHT_LOSE	……对战是该这样进行的，对吧？
TRID_AREA07_DLC1_TRAINER_SCARY_M_TRMSG_FIGHT_AFTER	和其他训练家对战……\n我还这是第一次，可紧张了！
TRID_AREA07_DLC1_TRAINER_MANIA_TRMSG_FIGHT_POPUP	不一样呀～！　▶
TRID_AREA07_DLC1_TRAINER_MANIA_TRMSG_FIGHT_START	北上的宝可梦\n和我来的地区完全不一样呀～！
TRID_AREA07_DLC1_TRAINER_MANIA_TRMSG_FIGHT_LOSE	你不是本地人啊！？
TRID_AREA07_DLC1_TRAINER_MANIA_TRMSG_FIGHT_AFTER	为了寻找像怪兽一样的宝可梦，\n我不惜上刀山下火海！
TRID_AREA08_DLC1_TRAINER_BUSINESSMAN_TRMSG_FIGHT_POPUP	那边的小屋！　▶
TRID_AREA08_DLC1_TRAINER_BUSINESSMAN_TRMSG_FIGHT_START	那边的小屋真奇怪！\n明明没有人在……
TRID_AREA08_DLC1_TRAINER_BUSINESSMAN_TRMSG_FIGHT_LOSE	没有人在看，\n所以输了也OK！
TRID_AREA08_DLC1_TRAINER_BUSINESSMAN_TRMSG_FIGHT_AFTER	那边的小屋，明明没有人在……\n却能买到苹果哦！
TRID_AREA09_DLC1_TRAINER_DRAGONTAMER_TRMSG_FIGHT_POPUP	胜利！　▶
TRID_AREA09_DLC1_TRAINER_DRAGONTAMER_TRMSG_FIGHT_START	９９％的实力和１％的运气！\n这就是……取得胜利的关键！
TRID_AREA09_DLC1_TRAINER_DRAGONTAMER_TRMSG_FIGHT_LOSE	呃……
TRID_AREA09_DLC1_TRAINER_DRAGONTAMER_TRMSG_FIGHT_AFTER	……可能运气的成分\n要更多一点吧。搞不懂呀。
TRID_AREA10_DLC1_TRAINER_J_CHILD_M_TRMSG_FIGHT_POPUP	我！　▶
TRID_AREA10_DLC1_TRAINER_J_CHILD_M_TRMSG_FIGHT_START	我正处于成长期，所以很强哦！
TRID_AREA10_DLC1_TRAINER_J_CHILD_M_TRMSG_FIGHT_LOSE	得让宝可梦\n也成长才行……
TRID_AREA10_DLC1_TRAINER_J_CHILD_M_TRMSG_FIGHT_AFTER	我正处于成长期，\n所以一晚就长高了２厘米呢！
TRID_AREA10_DLC1_TRAINER_J_YOUTH_F_TRMSG_FIGHT_POPUP	可爱的孩子！　▶
TRID_AREA10_DLC1_TRAINER_J_YOUTH_F_TRMSG_FIGHT_START	俗话说，可爱的孩子就该让她出去闯荡！\n所以我才要旅行！
TRID_AREA10_DLC1_TRAINER_J_YOUTH_F_TRMSG_FIGHT_LOSE	伤感之旅！
TRID_AREA10_DLC1_TRAINER_J_YOUTH_F_TRMSG_FIGHT_AFTER	只有在离开家后，\n才会明白家人的可贵呀。
TRID_AREA10_DLC1_TRAINER_KARATE_TRMSG_FIGHT_POPUP	糟了！　▶
TRID_AREA10_DLC1_TRAINER_KARATE_TRMSG_FIGHT_START	糟、糟了！我明明是柔道家，\n却把空手道服带来了！
TRID_AREA10_DLC1_TRAINER_KARATE_TRMSG_FIGHT_LOSE	被拿下一分！
TRID_AREA10_DLC1_TRAINER_KARATE_TRMSG_FIGHT_AFTER	比起空手道服，\n柔道服的布料要更厚！
TRID_SEREBU_01_TRMSG_FIGHT_START	[~]
TRID_SEREBU_01_TRMSG_FIGHT_LOSE	原来这就是庶民！
TRID_SEREBU_01_TRMSG_FIGHT_AFTER	[~]
TRID_SEREBU_02_TRMSG_FIGHT_START	[~]
TRID_SEREBU_02_TRMSG_FIGHT_LOSE	瞧我这位名流，居然输了！
TRID_SEREBU_02_TRMSG_FIGHT_AFTER	[~]
TRID_SEREVY_03_TRMSG_FIGHT_START	[~]
TRID_SEREVY_03_TRMSG_FIGHT_LOSE	是我的惨败呢……！
TRID_SEREVY_03_TRMSG_FIGHT_AFTER	[~]
TRID_FAIRY4_02_01_TRMSG_FIGHT_START	[~]
TRID_FAIRY4_02_01_TRMSG_FIGHT_LOSE	完全被压制了。
TRID_FAIRY4_02_01_TRMSG_FIGHT_AFTER	[~]
TRID_SISTER_02_01_TRMSG_FIGHT_START	[~]
TRID_SISTER_02_01_TRMSG_FIGHT_LOSE	怎么和我预想的不一样啊。
TRID_SISTER_02_01_TRMSG_FIGHT_AFTER	[~]
TRID_HONOCHALLENGE_01_TRMSG_FIGHT_START	[~]
TRID_HONOCHALLENGE_01_TRMSG_FIGHT_LOSE	蛋黄黄，心慌慌……
TRID_HONOCHALLENGE_01_TRMSG_FIGHT_AFTER	[~]
TRID_HONOCHALLENGE_02_TRMSG_FIGHT_START	[~]
TRID_HONOCHALLENGE_02_TRMSG_FIGHT_LOSE	我能听到土豆沙拉的声音！
TRID_HONOCHALLENGE_02_TRMSG_FIGHT_AFTER	[~]
TRID_HONOCHALLENGE_03_TRMSG_FIGHT_START	[~]
TRID_HONOCHALLENGE_03_TRMSG_FIGHT_LOSE	火辣辣的对战令人“椒”躁！
TRID_HONOCHALLENGE_03_TRMSG_FIGHT_AFTER	[~]
TRID_FAIRYCHALLENGE_01_TRMSG_FIGHT_START	[~]
TRID_FAIRYCHALLENGE_01_TRMSG_FIGHT_LOSE	我一直以来的练习可都是为了\n和答错题的人对战啊！
TRID_FAIRYCHALLENGE_01_TRMSG_FIGHT_AFTER	[~]
TRID_FAIRYCHALLENGE_02_TRMSG_FIGHT_START	[~]
TRID_FAIRYCHALLENGE_02_TRMSG_FIGHT_LOSE	比起问答，\n你在对战方面更有才能啊。
TRID_FAIRYCHALLENGE_02_TRMSG_FIGHT_AFTER	[~]
TRID_FAIRYCHALLENGE_03_TRMSG_FIGHT_START	[~]
TRID_FAIRYCHALLENGE_03_TRMSG_FIGHT_LOSE	我们因你答错题而相遇！\n然后，再见吧！
TRID_FAIRYCHALLENGE_03_TRMSG_FIGHT_AFTER	[~]
TRID_FAIRYCHALLENGE_04_TRMSG_FIGHT_START	[~]
TRID_FAIRYCHALLENGE_04_TRMSG_FIGHT_LOSE	眼睛里面有星星\n在转～啊转……
TRID_FAIRYCHALLENGE_04_TRMSG_FIGHT_AFTER	[~]
TRID_FAIRYCHALLENGE_05_TRMSG_FIGHT_START	[~]
TRID_FAIRYCHALLENGE_05_TRMSG_FIGHT_LOSE	眼泪会把枕头打湿\n是因为悲伤到晚上睡不着！
TRID_FAIRYCHALLENGE_05_TRMSG_FIGHT_AFTER	[~]
TRID_DRAGONCHALLENGE_01_TRMSG_FIGHT_START	[~]
TRID_DRAGONCHALLENGE_01_TRMSG_FIGHT_LOSE	你的宝可梦就像宝石一样！
TRID_DRAGONCHALLENGE_01_TRMSG_FIGHT_AFTER	[~]
TRID_DRAGONCHALLENGE_02_TRMSG_FIGHT_START	[~]
TRID_DRAGONCHALLENGE_02_TRMSG_FIGHT_LOSE	难怪杜若会看中你。
TRID_DRAGONCHALLENGE_02_TRMSG_FIGHT_AFTER	[~]
TRID_DRAGONCHALLENGE_03_TRMSG_FIGHT_START	[~]
TRID_DRAGONCHALLENGE_03_TRMSG_FIGHT_LOSE	嗯～！真是刺激～！
TRID_DRAGONCHALLENGE_03_TRMSG_FIGHT_AFTER	[~]
TRID_HONO4_02_01_TRMSG_FIGHT_START	[~]
TRID_HONO4_02_01_TRMSG_FIGHT_LOSE	明明想赢的，却输了～！
TRID_HONO4_02_01_TRMSG_FIGHT_AFTER	[~]
TRID_HAGANE4_02_01_TRMSG_FIGHT_START	[~]
TRID_HAGANE4_02_01_TRMSG_FIGHT_LOSE	以纳莉我的本领……是做不到的么。
TRID_HAGANE4_02_01_TRMSG_FIGHT_AFTER	[~]
TRID_FAIRY4_02_02_TRMSG_FIGHT_START	[~]
TRID_FAIRY4_02_02_TRMSG_FIGHT_LOSE	好不甘心……但好可爱。
TRID_FAIRY4_02_02_TRMSG_FIGHT_AFTER	[~]
TRID_DRAGON4_02_01_TRMSG_FIGHT_START	[~]
TRID_DRAGON4_02_01_TRMSG_FIGHT_LOSE	这才像样嘛～
TRID_DRAGON4_02_01_TRMSG_FIGHT_AFTER	[~]
TRID_BROTHER_02_01_TRMSG_FIGHT_START	[~]
TRID_BROTHER_02_01_TRMSG_FIGHT_LOSE	诶……啊？
TRID_BROTHER_02_01_TRMSG_FIGHT_AFTER	[~]
TRID_BROTHER_02_02_TRMSG_FIGHT_START	[~]
TRID_BROTHER_02_02_TRMSG_FIGHT_LOSE	[~]
TRID_BROTHER_02_02_TRMSG_FIGHT_AFTER	[~]
TRID_RIVAL_02_01KUSA_TRMSG_FIGHT_START	[~]
TRID_RIVAL_02_01KUSA_TRMSG_FIGHT_LOSE	咭呗咭呗，不断不断……
TRID_RIVAL_02_01KUSA_TRMSG_FIGHT_AFTER	[~]
TRID_RIVAL_02_01HONO_TRMSG_FIGHT_START	[~]
TRID_RIVAL_02_01HONO_TRMSG_FIGHT_LOSE	咭呗咭呗，不断不断……
TRID_RIVAL_02_01HONO_TRMSG_FIGHT_AFTER	[~]
TRID_RIVAL_02_01MIZU_TRMSG_FIGHT_START	[~]
TRID_RIVAL_02_01MIZU_TRMSG_FIGHT_LOSE	咭呗咭呗，不断不断……
TRID_RIVAL_02_01MIZU_TRMSG_FIGHT_AFTER	[~]
TRID_PEPPER_02_01_TRMSG_FIGHT_START	[~]
TRID_PEPPER_02_01_TRMSG_FIGHT_LOSE	咭呗～……
TRID_PEPPER_02_01_TRMSG_FIGHT_AFTER	[~]
TRID_BOTAN_02_01_TRMSG_FIGHT_START	[~]
TRID_BOTAN_02_01_TRMSG_FIGHT_LOSE	咭布布……
TRID_BOTAN_02_01_TRMSG_FIGHT_AFTER	[~]
TRID_S2_SIDE_VILLAGER01_TRMSG_FIGHT_START	[~]
TRID_S2_SIDE_VILLAGER01_TRMSG_FIGHT_LOSE	咭……
TRID_S2_SIDE_VILLAGER01_TRMSG_FIGHT_AFTER	[~]
TRID_S2_SIDE_VILLAGER02_TRMSG_FIGHT_START	[~]
TRID_S2_SIDE_VILLAGER02_TRMSG_FIGHT_LOSE	呗……
TRID_S2_SIDE_VILLAGER02_TRMSG_FIGHT_AFTER	[~]
TRID_S2_SIDE_GRANDFATHER_TRMSG_FIGHT_START	[~]
TRID_S2_SIDE_GRANDFATHER_TRMSG_FIGHT_LOSE	咭呗咭呗……
TRID_S2_SIDE_GRANDFATHER_TRMSG_FIGHT_AFTER	[~]
TRID_S2_SIDE_GRANDMOTHER_TRMSG_FIGHT_START	[~]
TRID_S2_SIDE_GRANDMOTHER_TRMSG_FIGHT_LOSE	　吃、快点、\n吃、粘糕。
TRID_S2_SIDE_GRANDMOTHER_TRMSG_FIGHT_AFTER	[~]
TRID_AREA01_DLC2_TRAINER_B_ADULT_F_TRMSG_FIGHT_POPUP	草原区！　▶
TRID_AREA01_DLC2_TRAINER_B_ADULT_F_TRMSG_FIGHT_START	一望无际的大自然！\n欢迎来到草原区！
