another_name.tbl
msg_another_name_00	カロスチャンピオン　[VAR 0102(0000)]
ZKN_COMMENT_B_844_000	[VAR FF01(0001,0001,5410,306F)]吐き[VAR FF01(0001,0001,51FA,3060)]出す　[VAR FF01(0001,0002,7802,3059,306A)]砂に　[VAR FF01(0001,0001,6DF7,307E)]混ざる　[VAR FF01(0001,0003,92ED,3059,308B,3069)]鋭く\n[VAR FF01(0001,0002,5C16,3068,304C)]尖った　[VAR FF01(0002,0003,7802,5229,3058,3083,308A)]砂利は　[VAR FF01(0002,0003,553E,6DB2,3060,3048,304D)]唾液で\n[VAR FF01(0001,0002,7802,3059,306A)]砂が　いびつに　[VAR FF01(0001,0002,56FA,304B,305F)]固まったものだ。
ZKN_COMMENT_B_846_000	[VAR FF01(0001,0002,786C,304B,305F)]硬く　[VAR FF01(0001,0002,5C16,3068,304C)]尖った　あごで　[VAR FF01(0002,0004,7A81,6483,3068,3064,3052,304D)]突撃し\n[VAR FF01(0002,0003,7372,7269,3048,3082,306E)]獲物を　[VAR FF01(0002,0002,4ED5,7559,3057,3068)]仕留める。\n[VAR FF01(0002,0004,8996,529B,3057,308A,3087,304F)]視力が　[VAR FF01(0001,0002,60AA,308F,308B)]悪いので　[VAR FF01(0003,0006,6210,529F,7387,305B,3044,3053,3046,308A,3064)]成功率は　[VAR FF01(0001,0002,4F4E,3072,304F)]低い。
ZKN_COMMENT_B_847_000	１００ノットを　[VAR FF01(0001,0001,8D85,3053)]超える　[VAR FF01(0002,0003,901F,5EA6,305D,304F,3069)]速度で\n[VAR FF01(0001,0002,6CF3,304A,3088)]泳ぐ。　ナミイルカの　[VAR FF01(0001,0001,7FA4,3080)]群れと\nエサを　めぐり　[VAR FF01(0002,0003,82DB,70C8,304B,308C,3064)]苛烈に　[VAR FF01(0001,0003,4E89,3042,3089,305D)]争う。
ZKN_COMMENT_B_848_000	わがままで　とても　[VAR FF01(0001,0002,7518,3042,307E)]甘えん[VAR FF01(0001,0002,574A,307C,3046)]坊。\n[VAR FF01(0002,0004,4F53,5185,305F,3044,306A,3044)]体内の　２つの　[VAR FF01(0001,0003,888B,3075,304F,308D)]袋に\n[VAR FF01(0001,0002,6BD2,3069,304F)]毒と　[VAR FF01(0002,0003,96FB,6C17,3067,3093,304D)]電気を　それぞれ　[VAR FF01(0001,0001,6E9C,305F)]溜める。
ZKN_COMMENT_B_849_000	[VAR FF01(0002,0004,8352,3005,3042,3089,3042,3089)]荒々しく　[VAR FF01(0001,0002,80F8,3080,306A)]胸もとの　[VAR FF01(0002,0003,7A81,8D77,3068,3063,304D)]突起を\nかき[VAR FF01(0001,0001,9CF4,306A)]鳴らして　[VAR FF01(0001,0002,653E,306F,306A)]放つ　[VAR FF01(0002,0004,96FB,6483,3067,3093,3052,304D)]電撃は\n１５０００ボルトを　[VAR FF01(0001,0002,8EFD,304B,308B)]軽く　[VAR FF01(0001,0001,8D85,3053)]超える。
ZKN_COMMENT_B_850_000	[~ 1158]
ZKN_COMMENT_B_851_000	[~ 1158]
ZKN_COMMENT_B_852_000	[~ 1158]
ZKN_COMMENT_B_853_000	[~ 1158]
ZKN_COMMENT_B_854_000	[VAR FF01(0001,0001,98F2,306E)]飲まれることで　[VAR FF01(0001,0003,4F53,304B,3089,3060)]体に　[VAR FF01(0001,0002,5165,306F,3044)]入り[VAR FF01(0001,0001,8FBC,3053)]込み\n[VAR FF01(0002,0004,5185,5074,3046,3061,304C,308F)]内側から　[VAR FF01(0002,0004,751F,4F53,305B,3044,305F,3044)]生体エネルギーを\n[VAR FF01(0001,0002,596A,3046,3070)]奪うのだ。　その[VAR FF01(0001,0002,5473,3042,3058)]味は　[VAR FF01(0002,0002,4E0D,5473,307E,305A)]不味い。
ZKN_COMMENT_B_855_000	ティーポットに　[VAR FF01(0001,0002,5FCD,3057,306E)]忍びこんで\n[VAR FF01(0001,0001,98F2,306E)]飲みかけの　[VAR FF01(0002,0004,7D05,8336,3053,3046,3061,3083)]紅茶の　[VAR FF01(0001,0002,4E2D,306A,304B)]中に\n[VAR FF01(0002,0003,81EA,5206,3058,3076,3093)]自分を　[VAR FF01(0001,0002,6CE8,305D,305D)]注いで　[VAR FF01(0001,0001,5897,3075)]増えていく。
ZKN_COMMENT_B_856_000	[VAR FF01(0001,0001,751F,3044)]生き[VAR FF01(0001,0002,7269,3082,306E)]物の　[VAR FF01(0002,0002,6C17,6301,304D,3082)]気持ちを　キャッチする。\n[VAR FF01(0001,0002,5F37,3064,3088)]強い　[VAR FF01(0002,0005,611F,60C5,304B,3093,3058,3087,3046)]感情を　[VAR FF01(0001,0001,6D74,3042)]浴び[VAR FF01(0001,0002,7D9A,3064,3065)]続けると\nくたびれてしまうため　[VAR FF01(0003,0006,8981,6CE8,610F,3088,3046,3061,3085,3046,3044)]要注意。
ZKN_COMMENT_B_857_000	[VAR FF01(0001,0002,5F37,3064,3088)]強い　[VAR FF01(0002,0005,611F,60C5,304B,3093,3058,3087,3046)]感情を　[VAR FF01(0001,0002,767A,306F,3063)]発するものを\n[VAR FF01(0001,0001,898B,307F)]見つけしだい　おさげで　[VAR FF01(0001,0002,53E9,305F,305F)]叩きのめし\n[VAR FF01(0002,0003,610F,8B58,3044,3057,304D)]意識を　[VAR FF01(0001,0002,596A,3046,3070)]奪って　[VAR FF01(0001,0002,9ED9,3060,307E)]黙らせる。
ZKN_COMMENT_B_858_000	[VAR FF01(0001,0001,751F,3044)]生き[VAR FF01(0001,0002,7269,3082,306E)]物の　[VAR FF01(0002,0003,6C17,914D,3051,306F,3044)]気配が　しない　[VAR FF01(0001,0002,68EE,3082,308A)]森は\n[VAR FF01(0003,0006,8981,6CE8,610F,3088,3046,3061,3085,3046,3044)]要注意。　ブリムオンの\n[VAR FF01(0002,0003,7E04,5F35,306A,308F,3070)]縄張りに　[VAR FF01(0001,0002,5165,306F,3044)]入ったかも　しれない。
ZKN_COMMENT_B_859_000	[VAR FF01(0001,0001,7FA4,3080)]群れを　[VAR FF01(0001,0002,4F5C,3064,304F)]作って　[VAR FF01(0001,0001,66AE,304F)]暮らし　おたがいに\n[VAR FF01(0002,0004,60AA,622F,3044,305F,305A,3089)]悪戯や　[VAR FF01(0001,0002,5ACC,3044,3084)]嫌がらせを　[VAR FF01(0002,0002,4ED5,639B,3057,304B)]仕掛けて\nその[VAR FF01(0001,0002,8155,3046,3067)]腕を　[VAR FF01(0001,0002,78E8,307F,304C)]磨いているぞ。
ZKN_COMMENT_B_860_000	[VAR FF01(0001,0001,8CA0,3075)]負の　[VAR FF01(0002,0005,611F,60C5,304B,3093,3058,3087,3046)]感情を　[VAR FF01(0001,0001,5438,3059)]吸い[VAR FF01(0001,0001,53D6,3068)]取って\nエネルギーにしている　ポケモン。\nマイナス[VAR FF01(0002,0003,601D,8003,3057,3053,3046)]思考の　[VAR FF01(0001,0002,4EBA,3072,3068)]人に　[VAR FF01(0002,0003,4EBA,6C17,306B,3093,304D)]人気。
ZKN_COMMENT_B_861_000	[VAR FF01(0001,0002,68EE,3082,308A)]森の　[VAR FF01(0002,0004,5965,6DF1,304A,304F,3076,304B)]奥深くに　[VAR FF01(0001,0001,66AE,304F)]暮らしている。\n[VAR FF01(0002,0003,7ACB,6D3E,308A,3063,3071)]立派に　[VAR FF01(0002,0003,9032,5316,3057,3093,304B)]進化しても　くだらない\n[VAR FF01(0001,0002,60AA,308F,308B)]悪さと　[VAR FF01(0002,0004,60AA,622F,3044,305F,305A,3089)]悪戯は　やめないのだ。
ZKN_COMMENT_B_862_000	[~ 1158]
ZKN_COMMENT_B_863_000	[~ 1158]
ZKN_COMMENT_B_864_000	[~ 1158]
ZKN_COMMENT_B_865_000	[~ 1158]
ZKN_COMMENT_B_866_000	[~ 1158]
ZKN_COMMENT_B_867_000	[~ 1158]
ZKN_COMMENT_B_870_000	[VAR FF01(0002,0005,4F38,7E2E,3057,3093,3057,3085,304F)]伸縮する　ツノで　ヘイチョーと\n[VAR FF01(0001,0001,547C,3088)]呼ばれる　リーダーが　[VAR FF01(0002,0004,9663,5F62,3058,3093,3051,3044)]陣形を\n[VAR FF01(0001,0001,7D44,304F)]組み[VAR FF01(0001,0001,66FF,304B)]替える　[VAR FF01(0002,0002,6307,793A,3057,3058)]指示を　[VAR FF01(0001,0001,51FA,3060)]出しているぞ。
ZKN_COMMENT_B_871_000	[VAR FF01(0002,0003,85FB,5C51,3082,304F,305A)]藻屑が　[VAR FF01(0001,0002,89E6,3055,308F)]触っただけで　[VAR FF01(0001,0003,9A5A,304A,3069,308D)]驚き\n[VAR FF01(0002,0004,653E,96FB,307B,3046,3067,3093)]放電してしまうほど　[VAR FF01(0002,0005,81C6,75C5,304A,304F,3073,3087,3046)]臆病。\n[VAR FF01(0001,0004,5507,304F,3061,3073,308B)]唇は　[VAR FF01(0002,0003,96FB,6C17,3067,3093,304D)]電気を　[VAR FF01(0001,0002,901A,3068,304A)]通さない。
ZKN_COMMENT_B_872_000	[VAR FF01(0001,0001,98DF,305F)]食べた　[VAR FF01(0001,0002,96EA,3086,304D)]雪から　[VAR FF01(0001,0001,5F97,3048)]得た　[VAR FF01(0002,0003,51B7,6C17,308C,3044,304D)]冷気を\n[VAR FF01(0002,0004,4F53,5185,305F,3044,306A,3044)]体内の　[VAR FF01(0002,0003,5668,5B98,304D,304B,3093)]器官で　[VAR FF01(0002,0004,5897,5E45,305E,3046,3075,304F)]増幅して\n[VAR FF01(0002,0003,6C37,67F1,3064,3089,3089)]氷柱のような　トゲを　[VAR FF01(0001,0002,4F5C,3064,304F)]作る。
ZKN_COMMENT_B_873_000	[VAR FF01(0002,0003,51B7,6C17,308C,3044,304D)]冷気を　[VAR FF01(0001,0002,767A,306F,3063)]発する　[VAR FF01(0001,0002,5927,304A,304A)]大きな　[VAR FF01(0001,0002,7FC5,306F,306D)]翅で\n[VAR FF01(0001,0001,98DB,3068)]飛びまわり　[VAR FF01(0003,0005,731B,5439,96EA,3082,3046,3075,3076,304D)]猛吹雪を　[VAR FF01(0001,0001,8D77,304A)]起こす。\n[VAR FF01(0002,0003,7DBA,9E97,304D,308C,3044)]綺麗な　[VAR FF01(0002,0003,96EA,89E3,3086,304D,3069)]雪解け[VAR FF01(0001,0002,6C34,307F,305A)]水が　[VAR FF01(0002,0004,597D,7269,3053,3046,3076,3064)]好物。
ZKN_COMMENT_B_874_000	[VAR FF01(0001,0001,967D,3072)]陽の　[VAR FF01(0001,0003,50BE,304B,305F,3080)]傾きを　[VAR FF01(0001,0002,773A,306A,304C)]眺めて　[VAR FF01(0001,0001,66AE,304F)]暮らす。\n２００キロを　[VAR FF01(0001,0001,8D85,3053)]超える　[VAR FF01(0001,0002,5CA9,3044,308F)]岩の　[VAR FF01(0001,0002,811A,3042,3057)]脚で\nゆうゆうと　[VAR FF01(0002,0004,8349,539F,305D,3046,3052,3093)]草原を　[VAR FF01(0002,0003,95CA,6B69,304B,3063,307D)]闊歩する。
ZKN_COMMENT_B_875_000	[VAR FF01(0001,0002,9854,304B,304A)]顔の　[VAR FF01(0001,0003,6C37,3053,304A,308A)]氷は　[VAR FF01(0001,0001,8210,306A)]舐めると　ほんのり\nしょっぱい。　[VAR FF01(0002,0005,6D77,6D41,304B,3044,308A,3085,3046)]海流に　[VAR FF01(0001,0001,4E57,306E)]乗って\n[VAR FF01(0001,0002,9060,3068,304A)]遠くの　[VAR FF01(0001,0002,5BD2,3055,3080)]寒い　[VAR FF01(0002,0002,571F,5730,3068,3061)]土地から　[VAR FF01(0001,0001,6765,304D)]来た。
ZKN_COMMENT_B_876_000	つねに　トレーナーの　そばに　いる。\nサイコパワーで　[VAR FF01(0002,0004,884C,52D5,3053,3046,3069,3046)]行動を　[VAR FF01(0002,0002,4E88,77E5,3088,3061)]予知して\n[VAR FF01(0001,0001,8EAB,307F)]身のまわりの　[VAR FF01(0002,0002,4E16,8A71,305B,308F)]世話をする。
ZKN_COMMENT_B_878_000	５トンの　[VAR FF01(0002,0003,8377,7269,306B,3082,3064)]荷物を　[VAR FF01(0001,0001,6301,3082)]持ち[VAR FF01(0001,0001,4E0A,3042)]上げられる。\n[VAR FF01(0001,0002,671D,3042,3055)]朝になると　[VAR FF01(0001,0001,7FA4,3080)]群れで　[VAR FF01(0002,0004,6D1E,7A9F,3069,3046,304F,3064)]洞窟へと\n[VAR FF01(0001,0001,5411,3080)]向かい　エサの　[VAR FF01(0002,0004,9271,77F3,3053,3046,305B,304D)]鉱石を　[VAR FF01(0001,0002,63A2,3055,304C)]探す。
ZKN_COMMENT_B_879_000	プライドが　[VAR FF01(0001,0002,9AD8,305F,304B)]高く　[VAR FF01(0002,0004,6C17,96E3,304D,3080,305A,304B)]気難しい。\n[VAR FF01(0001,0002,9BAE,3042,3056)]鮮やかな　[VAR FF01(0001,0003,7DD1,307F,3069,308A)]緑の　[VAR FF01(0002,0002,76AE,819A,3072,3075)]皮膚の　ものが\n[VAR FF01(0002,0003,4EF2,9593,306A,304B,307E)]仲間の　[VAR FF01(0002,0004,5C0A,656C,305D,3093,3051,3044)]尊敬を　[VAR FF01(0001,0002,96C6,3042,3064)]集める。
ZKN_COMMENT_B_880_000	[~ 1158]
ZKN_COMMENT_B_881_000	[~ 1158]
ZKN_COMMENT_B_882_000	[~ 1158]
ZKN_COMMENT_B_883_000	[~ 1158]
ZKN_COMMENT_B_885_000	[VAR FF01(0001,0001,98DF,305F)]食べもしないのに　ウデッポウに\n[VAR FF01(0001,0001,98DF,304F)]食らいつくのは　[VAR FF01(0001,0001,751F,3044)]生きていたころの\n[VAR FF01(0002,0004,884C,52D5,3053,3046,3069,3046)]行動の　[VAR FF01(0002,0002,540D,6B8B,306A,3054)]名残りと　[VAR FF01(0001,0001,8A00,3044)]言われている。
ZKN_COMMENT_B_886_000	[VAR FF01(0001,0002,80BA,306F,3044)]肺に　エネルギーを[VAR FF01(0001,0001,6E9C,305F)]溜め　[VAR FF01(0001,0001,6483,3046)]撃ち[VAR FF01(0001,0001,51FA,3060)]出す。\nドラメシヤが　[VAR FF01(0002,0003,7ACB,6D3E,308A,3063,3071)]立派に　[VAR FF01(0001,0002,80B2,305D,3060)]育つまで\n[VAR FF01(0002,0004,4E00,7DD2,3044,3063,3057,3087)]一緒に　[VAR FF01(0001,0003,6226,305F,305F,304B)]戦い　[VAR FF01(0002,0002,4E16,8A71,305B,308F)]世話もする。
ZKN_COMMENT_B_887_000	[VAR FF01(0001,0001,7FA4,3080)]群れで　いちばん　[VAR FF01(0001,0002,901F,306F,3084)]速い　[VAR FF01(0002,0003,500B,4F53,3053,305F,3044)]個体は\n[VAR FF01(0004,0007,97F3,901F,98DB,884C,304A,3093,305D,304F,3072,3053,3046)]音速飛行をしたい　ドラメシヤに\nいつも　[VAR FF01(0001,0002,56F2,304B,3053)]囲まれて　いるぞ。
ZKN_COMMENT_B_888_000	[~ 1158]
ZKN_COMMENT_B_889_000	[~ 1158]
ZKN_COMMENT_B_890_000	[~ 1158]
ZKN_COMMENT_B_891_000	[~ 1158]
ZKN_COMMENT_B_892_000	[~ 1158]
ZKN_COMMENT_B_893_000	[~ 1158]
ZKN_COMMENT_B_894_000	[~ 1158]
ZKN_COMMENT_B_895_000	[~ 1158]
ZKN_COMMENT_B_896_000	[~ 1158]
ZKN_COMMENT_B_897_000	[~ 1158]
ZKN_COMMENT_B_898_000	[~ 1158]
ZKN_COMMENT_B_906_000	[VAR FF01(0001,0003,4F53,304B,3089,3060)]体から　[VAR FF01(0001,0002,767A,306F,3063)]発する　[VAR FF01(0001,0002,7518,3042,307E)]甘い[VAR FF01(0001,0002,9999,304B,304A)]香りで　まわりを\n[VAR FF01(0002,0004,9B45,4E86,307F,308A,3087,3046)]魅了する。　[VAR FF01(0002,0004,65E5,5149,306B,3063,3053,3046)]日光に　[VAR FF01(0001,0001,5F53,3042)]当たると\n[VAR FF01(0001,0002,9999,304B,304A)]香りは　さらに[VAR FF01(0001,0002,5F37,3064,3088)]強まる。
ZKN_COMMENT_B_907_000	[VAR FF01(0002,0004,4F53,6BDB,305F,3044,3082,3046)]体毛の　[VAR FF01(0001,0002,786C,304B,305F)]硬さは　[VAR FF01(0002,0003,6C17,5206,304D,3076,3093)]気分で　[VAR FF01(0001,0001,5909,304B)]変わる。\n[VAR FF01(0004,0008,81E8,6226,614B,52E2,308A,3093,305B,3093,305F,3044,305B,3044)]臨戦態勢になると\n[VAR FF01(0001,0002,91DD,30CF,30EA)]針のように　[VAR FF01(0002,0003,92ED,5229,3048,3044,308A)]鋭利に　[VAR FF01(0001,0002,5C16,3068,304C)]尖るぞ。
ZKN_COMMENT_B_908_000	[VAR FF01(0001,0002,6575,3066,304D)]敵の　[VAR FF01(0002,0003,610F,8B58,3044,3057,304D)]意識を　[VAR FF01(0001,0002,5DE7,305F,304F)]巧みに　そらし\n[VAR FF01(0002,0003,82B1,7C89,304B,3075,3093)]花粉が　[VAR FF01(0001,0001,8A70,3064)]詰まった　[VAR FF01(0003,0006,82B1,7206,5F3E,306F,306A,30D0,30AF,30C0,30F3)]花爆弾を\nいつの[VAR FF01(0001,0001,9593,307E)]間にか　[VAR FF01(0001,0001,53D6,3068)]取りつけ　[VAR FF01(0002,0003,7206,7834,3070,304F,306F)]爆破する。
ZKN_COMMENT_B_909_000	[VAR FF01(0002,0006,708E,888B,307B,306E,304A,3076,304F,308D)]炎袋が　[VAR FF01(0001,0002,5C0F,3061,3044)]小さく　あふれ[VAR FF01(0001,0001,51FA,3067)]出た\nエネルギーが　[VAR FF01(0001,0003,982D,3042,305F,307E)]頭の　くぼみから\n[VAR FF01(0002,0005,653E,51FA,307B,3046,3057,3085,3064)]放出され　ゆらゆら　[VAR FF01(0001,0001,63FA,3086)]揺れる。
ZKN_COMMENT_B_910_000	[VAR FF01(0002,0004,58F0,5E2F,305B,3044,305F,3044)]声帯と　[VAR FF01(0002,0006,708E,888B,307B,306E,304A,3076,304F,308D)]炎袋の　[VAR FF01(0001,0002,5F01,3079,3093)]弁は\n[VAR FF01(0002,0004,5BC6,63A5,307F,3063,305B,3064)]密接な　[VAR FF01(0002,0004,95A2,4FC2,304B,3093,3051,3044)]関係。　だみ[VAR FF01(0001,0002,58F0,3054,3048)]声を\n[VAR FF01(0001,0001,4E0A,3042)]上げながら　[VAR FF01(0001,0003,708E,307B,306E,304A)]炎を　[VAR FF01(0001,0001,5410,306F)]吐き[VAR FF01(0001,0001,6563,3061)]散らす。
ZKN_COMMENT_B_911_000	[VAR FF01(0001,0002,512A,3084,3055)]優しい　[VAR FF01(0002,0004,6B4C,58F0,3046,305F,3054,3048)]歌声は　[VAR FF01(0001,0001,8074,304D)]聴いた[VAR FF01(0001,0002,8005,3082,306E)]者の\n[VAR FF01(0001,0004,9B42,305F,307E,3057,3044)]魂を　[VAR FF01(0001,0002,7652,3044,3084)]癒す。　３０００[VAR FF01(0001,0001,5EA6,3069)]度の　[VAR FF01(0001,0003,708E,307B,306E,304A)]炎で\n[VAR FF01(0001,0002,6575,3066,304D)]敵を　[VAR FF01(0001,0001,713C,3084)]焼き[VAR FF01(0001,0001,5C3D,3064)]尽くす。
ZKN_COMMENT_B_912_000	[VAR FF01(0001,0002,6D41,306A,304C)]流れが　[VAR FF01(0001,0003,6025,304D,3085,3046)]急な　[VAR FF01(0001,0002,5DDD,304B,308F)]川も\n[VAR FF01(0002,0003,81EA,7531,3058,3086,3046)]自由に　[VAR FF01(0001,0002,6CF3,304A,3088)]泳ぎまわる　[VAR FF01(0002,0006,811A,529B,304D,3083,304F,308A,3087,304F)]脚力を　[VAR FF01(0001,0001,6301,3082)]持つ。\nきれい[VAR FF01(0001,0001,597D,305A)]好きで　[VAR FF01(0001,0002,601D,304A,3082)]思い[VAR FF01(0001,0001,8FBC,3053)]込みが　[VAR FF01(0001,0002,5F37,3064,3088)]強い。
ZKN_COMMENT_B_913_000	[VAR FF01(0002,0004,69D8,3005,3055,307E,3056,307E)]様々な　[VAR FF01(0002,0003,5730,65B9,3061,307B,3046)]地方の　ポケモンや\n[VAR FF01(0001,0002,4EBA,3072,3068)]人の　[VAR FF01(0001,0002,52D5,3046,3054)]動きを　[VAR FF01(0001,0001,898B,307F)]見て　[VAR FF01(0001,0003,81EA,307F,305A,304B)]自らの\n[VAR FF01(0001,0002,8E0A,304A,3069)]踊りに　[VAR FF01(0001,0001,53D6,3068)]取り[VAR FF01(0001,0001,5165,3044)]入れる　[VAR FF01(0003,0005,52AA,529B,5BB6,3069,308A,3087,304F,304B)]努力家。
ZKN_COMMENT_B_914_000	[VAR FF01(0004,0008,7570,56FD,60C5,7DD2,3044,3053,304F,3058,3087,3046,3061,3087)]異国情緒　[VAR FF01(0001,0002,6EA2,3042,3075)]溢れる　ダンスで\n[VAR FF01(0001,0001,898B,307F)]見るものを　[VAR FF01(0002,0004,9B45,4E86,307F,308A,3087,3046)]魅了し　[VAR FF01(0001,0002,6C34,307F,305A)]水でできた\n[VAR FF01(0001,0002,98FE,304B,3056)]飾り[VAR FF01(0002,0002,7FBD,6839,306F,306D)]羽根を　[VAR FF01(0001,0001,632F,3075)]振りまわし　[VAR FF01(0001,0001,5207,304D)]切り[VAR FF01(0001,0001,88C2,3055)]裂く。
ZKN_COMMENT_B_915_000	[VAR FF01(0001,0001,9078,3048)]選りすぐりの　エサしか　[VAR FF01(0001,0001,98DF,305F)]食べない。\n[VAR FF01(0001,0003,4F53,304B,3089,3060)]体から　[VAR FF01(0001,0002,866B,3080,3057)]虫ポケモンが　[VAR FF01(0001,0002,5ACC,304D,3089)]嫌う\nハーブのような　[VAR FF01(0001,0002,9999,304B,304A)]香りを　[VAR FF01(0001,0002,653E,306F,306A)]放つ。
ZKN_COMMENT_B_916_000	[VAR FF01(0002,0004,5168,8EAB,305C,3093,3057,3093)]全身から　[VAR FF01(0001,0002,7518,3042,307E)]甘く　[VAR FF01(0002,0004,5996,8276,3088,3046,3048,3093)]妖艶な\n[VAR FF01(0001,0002,9999,304B,304A)]香りを　[VAR FF01(0001,0003,6F02,305F,3060,3088)]漂わせて　メスの\nポケモンたちを　[VAR FF01(0002,0003,9AA8,629C,307B,306D,306C)]骨抜きにする。
ZKN_COMMENT_B_917_000	[VAR FF01(0002,0004,7D30,9577,307B,305D,306A,304C)]細長い　[VAR FF01(0001,0002,80BA,306F,3044)]肺いっぱいに　[VAR FF01(0002,0003,7A7A,6C17,304F,3046,304D)]空気を\n[VAR FF01(0001,0001,5438,3059)]吸い[VAR FF01(0001,0001,8FBC,3053)]込み　[VAR FF01(0002,0005,5F37,70C8,304D,3087,3046,308C,3064)]強烈な　[VAR FF01(0002,0004,7206,98A8,3070,304F,3075,3046)]爆風を　[VAR FF01(0001,0001,8D77,304A)]起こして\n[VAR FF01(0001,0002,6575,3066,304D)]敵を　[VAR FF01(0001,0001,5DE3,3059)]巣から　[VAR FF01(0001,0001,8FFD,304A)]追い[VAR FF01(0001,0001,51FA,3060)]出す。
ZKN_COMMENT_B_918_000	お[VAR FF01(0001,0002,5C3B,3057,308A)]尻から　[VAR FF01(0001,0001,51FA,3060)]出す　[VAR FF01(0001,0002,7CF8,3044,3068)]糸は\nワイヤーに　[VAR FF01(0002,0004,5339,6575,3072,3063,3066,304D)]匹敵する　[VAR FF01(0002,0004,5F37,5EA6,304D,3087,3046,3069)]強度。\n[VAR FF01(0001,0002,5F37,3064,3088)]強さの　[VAR FF01(0002,0003,79D8,5BC6,3072,307F,3064)]秘密が　[VAR FF01(0002,0005,7814,7A76,3051,3093,304D,3085,3046)]研究されているのだ。
ZKN_COMMENT_B_919_000	[VAR FF01(0002,0004,4E08,592B,3058,3087,3046,3076)]丈夫で　ネバネバの　[VAR FF01(0001,0002,7CF8,3044,3068)]糸を\n[VAR FF01(0002,0003,7E04,5F35,306A,308F,3070)]縄張りの　[VAR FF01(0001,0002,4E2D,306A,304B)]中に　[VAR FF01(0001,0001,5F35,306F)]張り[VAR FF01(0001,0002,5DE1,3081,3050)]巡らせて\n[VAR FF01(0003,0007,4FB5,5165,8005,3057,3093,306B,3085,3046,3057,3083)]侵入者を　[VAR FF01(0001,0002,7F60,308F,306A)]罠にかけるのだ。
ZKN_COMMENT_B_920_000	ジャンプ[VAR FF01(0001,0003,529B,308A,3087,304F)]力を　[VAR FF01(0001,0001,6D3B,3044)]活かして\n[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR FF01(0002,0004,653B,6483,3053,3046,3052,304D)]攻撃を　かわしながら\nダメージを　[VAR FF01(0001,0002,4E0E,3042,305F)]与える　[VAR FF01(0001,0003,6226,305F,305F,304B)]戦い[VAR FF01(0001,0002,65B9,304B,305F)]方が　[VAR FF01(0002,0003,5F97,610F,3068,304F,3044)]得意。
ZKN_COMMENT_B_921_000	[VAR FF01(0001,0002,7573,305F,305F)]畳まれた　[VAR FF01(0001,0002,7B2C,3060,3044)]第３の[VAR FF01(0001,0002,811A,3042,3057)]脚を　[VAR FF01(0001,0002,4F7F,3064,304B)]使う\n[VAR FF01(0002,0004,6C7A,6226,3051,3063,305B,3093)]決戦モードは　[VAR FF01(0001,0003,4F53,304B,3089,3060)]体の　[VAR FF01(0002,0003,8CA0,62C5,3075,305F,3093)]負担が\n[VAR FF01(0001,0002,5927,304A,304A)]大きいため　[VAR FF01(0001,0002,9577,306A,304C)]長くは　[VAR FF01(0001,0002,7D9A,3064,3065)]続かない。
ZKN_COMMENT_B_922_000	[VAR FF01(0002,0004,6CE5,7389,3069,308D,3060,307E)]泥玉を　[VAR FF01(0001,0002,8EE2,3053,308D)]転がしながら\n[VAR FF01(0002,0003,9032,5316,3057,3093,304B)]進化の　エネルギーを　[VAR FF01(0002,0005,719F,6210,3058,3085,304F,305B,3044)]熟成させる。\nやがて　[VAR FF01(0002,0003,9032,5316,3057,3093,304B)]進化のときを　[VAR FF01(0001,0002,8FCE,3080,304B)]迎える。
ZKN_COMMENT_B_923_000	[VAR FF01(0001,0002,7389,305F,307E)]玉の[VAR FF01(0001,0002,4E2D,306A,304B)]中に　[VAR FF01(0001,0002,8D64,3042,304B)]赤ん[VAR FF01(0001,0002,574A,307C,3046)]坊が　[VAR FF01(0001,0002,7720,306D,3080)]眠る。\n[VAR FF01(0002,0003,5FC3,5730,3053,3053,3061)]心地よく　[VAR FF01(0001,0002,7720,306D,3080)]眠れるように　[VAR FF01(0001,0002,811A,3042,3057)]脚で\n[VAR FF01(0001,0002,7389,305F,307E)]玉を　まわして　あやしているのだ。
ZKN_COMMENT_B_924_000	[VAR FF01(0002,0004,4EBA,61D0,3072,3068,306A,3064)]人懐っこくて　[VAR FF01(0001,0002,5BC2,3055,3073)]寂しがり。\nちょっと　かまっただけでも\nいつまでも　[VAR FF01(0001,0002,5F8C,3042,3068)]後を　ついてくるぞ。
ZKN_COMMENT_B_925_000	[VAR FF01(0002,0004,5927,5207,305F,3044,305B,3064)]大切に　[VAR FF01(0001,0003,5F14,3068,3080,3089)]弔われた　ポケモンが\n[VAR FF01(0001,0001,751F,3046)]生まれ[VAR FF01(0001,0001,5909,304B)]変わった　[VAR FF01(0001,0003,59FF,3059,304C,305F)]姿。\n[VAR FF01(0001,0003,982D,3042,305F,307E)]頭の　[VAR FF01(0002,0003,7A81,8D77,3068,3063,304D)]突起を　[VAR FF01(0001,0002,89E6,3055,308F)]触られるのは　[VAR FF01(0001,0002,5ACC,304D,3089)]嫌い。
