another_name.tbl
msg_another_name_00	卡洛斯冠軍[VAR 0102(0000)]
ZKN_COMMENT_B_605_000	[~ 605]
ZKN_COMMENT_B_606_000	[~ 606]
ZKN_COMMENT_B_607_000	[~ 607]
ZKN_COMMENT_B_608_000	[~ 608]
ZKN_COMMENT_B_609_000	[~ 609]
ZKN_COMMENT_B_610_000	如果在岩石或樹木上\n發現了獨特的齒痕，\n附近一定棲息著牙牙。
ZKN_COMMENT_B_611_000	會使用粗壯的牙齒俐落地\n分解獵物，然後把當下\n要吃的份與存糧的份分開。
ZKN_COMMENT_B_612_000	會以自傲的牙齒壓制敵人。\n牙齒的鋒利程度無與倫比，\n就連鐵塔都能夠一斬而斷。
ZKN_COMMENT_B_613_000	當牠開始打噴嚏時，就要提高\n警覺了。如果被牠那帶著寒氣\n的鼻涕噴到，可是會凍傷的。
ZKN_COMMENT_B_614_000	在北國有白色惡魔之稱，\n深受當地人們的畏懼。\n會用帶有寒氣的爪牙襲擊獵物。
ZKN_COMMENT_B_615_000	會用冰製的鎖鏈\n把對手勒緊之後，\n就這樣一口氣凍成冰塊。
ZKN_COMMENT_B_616_000	[~ 616]
ZKN_COMMENT_B_617_000	[~ 617]
ZKN_COMMENT_B_618_000	[~ 618]
ZKN_COMMENT_B_619_000	[~ 619]
ZKN_COMMENT_B_620_000	[~ 620]
ZKN_COMMENT_B_621_000	[~ 621]
ZKN_COMMENT_B_622_000	[~ 622]
ZKN_COMMENT_B_623_000	[~ 623]
ZKN_COMMENT_B_624_000	刀刃的缺損可說是致命傷。\n每當戰鬥結束後，就會用\n最愛的磨刀石來精心保養。
ZKN_COMMENT_B_625_000	會用全身上下的利刃\n毫不留情地斬斷對手。\n為求勝利不擇手段。
ZKN_COMMENT_B_626_000	[~ 626]
ZKN_COMMENT_B_627_000	用尖尖的爪子刺穿獵物\n後啄食。雖然也會吃樹果，\n但基本上是肉食性寶可夢。
ZKN_COMMENT_B_628_000	只要是為了夥伴，\n即使身受重傷也不會停止戰鬥。\n是勇敢的天空戰士。
ZKN_COMMENT_B_629_000	[~ 629]
ZKN_COMMENT_B_630_000	[~ 630]
ZKN_COMMENT_B_631_000	[~ 631]
ZKN_COMMENT_B_632_000	[~ 632]
ZKN_COMMENT_B_633_000	棲息的洞窟深處缺乏食糧，\n因此只要是會動的東西，\n牠都會想去咬住吃掉。
ZKN_COMMENT_B_634_000	２顆頭各有喜好。\n由於頭之間會互相爭鬥，\n因此不靠外力也能變強。
ZKN_COMMENT_B_635_000	據說以前被視為邪惡的化身，\n不斷受到人們的厭惡與攻擊，\n所以性情才會變得凶暴。
ZKN_COMMENT_B_636_000	在遙遠的過去曾被信奉成\n太陽的使者，但卻因為常常\n引發森林大火而遭人們疏遠。
ZKN_COMMENT_B_637_000	會朝四周灑出火焰鱗粉。\n最危險的不是高溫，\n而是會耗盡周圍的氧氣。
ZKN_COMMENT_B_638_000	[~ 638]
ZKN_COMMENT_B_639_000	[~ 639]
ZKN_COMMENT_B_640_000	[~ 640]
ZKN_COMMENT_B_641_000	[~ 641]
ZKN_COMMENT_B_642_000	[~ 642]
ZKN_COMMENT_B_643_000	[~ 643]
ZKN_COMMENT_B_644_000	[~ 644]
ZKN_COMMENT_B_645_000	[~ 645]
ZKN_COMMENT_B_646_000	[~ 646]
ZKN_COMMENT_B_647_000	[~ 647]
ZKN_COMMENT_B_648_000	[~ 648]
ZKN_COMMENT_B_649_000	[~ 649]
ZKN_COMMENT_B_650_000	[~ 650]
ZKN_COMMENT_B_651_000	[~ 651]
ZKN_COMMENT_B_652_000	[~ 652]
ZKN_COMMENT_B_653_000	[~ 653]
ZKN_COMMENT_B_654_000	[~ 654]
ZKN_COMMENT_B_655_000	[~ 655]
ZKN_COMMENT_B_656_000	[~ 656]
ZKN_COMMENT_B_657_000	[~ 657]
ZKN_COMMENT_B_658_000	[~ 658]
ZKN_COMMENT_B_659_000	[~ 659]
ZKN_COMMENT_B_660_000	[~ 660]
ZKN_COMMENT_B_661_000	在山野中和街上生活。\n曾為了與怒鸚哥爭地盤，\n而在街上展開了大混戰。
ZKN_COMMENT_B_662_000	擁有半徑２～３公里的地盤。\n絕不會輕饒任何進到\n地盤裡的鳥寶可夢。
ZKN_COMMENT_B_663_000	一旦興奮就會從羽毛間\n噴出火花。不會燒焦的\n羽毛會被當成防火材利用。
ZKN_COMMENT_B_664_000	會灑出毒粉趕走敵人。\n棲息的土地不同，作為\n食糧的植物也就不同。
ZKN_COMMENT_B_665_000	沒有固定的住處。\n會隨心所欲地在山野走來走去，\n蓄積進化時所需的能量。
ZKN_COMMENT_B_666_000	誕生在極為寒冷的地方。\n會從翅膀灑出色彩鮮豔\n的毒鱗粉來戰鬥。
ZKN_COMMENT_B_667_000	小獅獅會透過與強敵戰鬥\n來鍛鍊身心。越多的鍛鍊\n能使牠的鬃毛溫度變得越高。
ZKN_COMMENT_B_668_000	在戰鬥時，雄性的鬃毛\n會提升到攝氏２０００度。\n光是靠近都會造成重度灼傷。
ZKN_COMMENT_B_669_000	乘著紅花的花蓓蓓。\n從出生那刻開始就會為了\n尋找喜歡的花而四處飛行。
ZKN_COMMENT_B_670_000	會透過紅色的波長\n把自己的能量傳遞給花，\n以激發花的潛在能力。
ZKN_COMMENT_B_671_000	據說花潔夫人打造的花園裡\n會源源不絕地傾注著\n能夠治癒身心的力量。
ZKN_COMMENT_B_672_000	有陽光和水就能用身上的\n葉子製造能量，因此在沒有\n糧食的岩山也能生存下去。
ZKN_COMMENT_B_673_000	在山岳地帶過著集體生活。\n會用角互相碰撞來一較高下，\n勝利的個體將成為領袖。
ZKN_COMMENT_B_674_000	[~ 674]
ZKN_COMMENT_B_675_000	[~ 675]
ZKN_COMMENT_B_676_000	[~ 676]
ZKN_COMMENT_B_677_000	[~ 677]
ZKN_COMMENT_B_678_000	[~ 678]
ZKN_COMMENT_B_679_000	[~ 679]
ZKN_COMMENT_B_680_000	[~ 680]
ZKN_COMMENT_B_681_000	[~ 681]
ZKN_COMMENT_B_682_000	[~ 682]
ZKN_COMMENT_B_683_000	[~ 683]
ZKN_COMMENT_B_684_000	[~ 684]
ZKN_COMMENT_B_685_000	[~ 685]
ZKN_COMMENT_B_686_000	[~ 686]
ZKN_COMMENT_B_687_000	[~ 687]
ZKN_COMMENT_B_688_000	[~ 688]
ZKN_COMMENT_B_689_000	[~ 689]
ZKN_COMMENT_B_690_000	不擅長游泳。一旦被捲進\n狂風暴雨裡，就有可能\n被沖到遠處而無法歸巢。
ZKN_COMMENT_B_691_000	由於游泳游不贏波普海豚，\n因此會混在海藻屑裡接近後，\n以帶毒的攻擊使其動彈不得。
ZKN_COMMENT_B_692_000	鉗子即使脫落也會再長出來。\n裡面的肉雖然可以食用，\n但味道過於獨特而喜惡分明。
ZKN_COMMENT_B_693_000	從牠的鉗子發射出的\n海水砲彈，威力大到\n足以貫穿油輪的船體。
ZKN_COMMENT_B_694_000	[~ 694]
ZKN_COMMENT_B_695_000	[~ 695]
ZKN_COMMENT_B_696_000	[~ 696]
ZKN_COMMENT_B_697_000	[~ 697]
ZKN_COMMENT_B_698_000	[~ 698]
ZKN_COMMENT_B_699_000	[~ 699]
ZKN_COMMENT_B_700_000	搖曳著觸角跳著輕快\n舞蹈的樣子相當優雅，\n但招式卻會直搗對手要害。
ZKN_COMMENT_B_701_000	不集結成群，過著靜靜的生活。\n天敵是喜歡集體大鬧的火爆猴，\n時不時就會起爭執。
ZKN_COMMENT_B_702_000	會從雙頰上的鬍鬚發出電波\n來與同伴相互聯絡。\n電力變少時會蜷縮起來睡覺。
ZKN_COMMENT_B_703_000	[~ 703]
ZKN_COMMENT_B_704_000	觸角是優秀的感覺器官，\n足以代替五官的所有功能。\n能透過空氣的流動來感知危險。
ZKN_COMMENT_B_705_000	感覺到危險時，覆蓋著\n全身的黏液濃度會提升，\n變得能夠溶解任何東西。
ZKN_COMMENT_B_706_000	一旦動怒就會一發不可收拾。\n牠會以威力足以撞飛砂石車\n的尾巴攻擊來大鬧特鬧。
ZKN_COMMENT_B_707_000	過去的貴族會將掌管金庫\n鑰匙的鑰圈兒一代代地\n傳承下去，並對其呵護備至。
ZKN_COMMENT_B_708_000	[~ 708]
ZKN_COMMENT_B_709_000	[~ 709]
ZKN_COMMENT_B_710_000	[~ 710]
ZKN_COMMENT_B_711_000	[~ 711]
ZKN_COMMENT_B_712_000	會用零下１００度的寒氣製冰\n來覆蓋在身上保護自己。\n如果遇上涼脊龍就會大打出手。
ZKN_COMMENT_B_713_000	會用巨大的冰之身軀\n壓扁所有礙事的傢伙。\n漂在海上的樣子和浮冰沒兩樣。
ZKN_COMMENT_B_714_000	可以自由自在地改變\n音波的頻率。最高能夠\n發出２０萬赫茲的超音波。
ZKN_COMMENT_B_715_000	如果是在黑暗中，音波龍是\n連三首惡龍都害怕的存在。\n在天色未暗前會避開戰鬥。
ZKN_COMMENT_B_716_000	[~ 716]
ZKN_COMMENT_B_717_000	[~ 717]
ZKN_COMMENT_B_718_000	[~ 718]
ZKN_COMMENT_B_719_000	[~ 719]
ZKN_COMMENT_B_720_000	[~ 720]
ZKN_COMMENT_B_721_000	[~ 721]
ZKN_COMMENT_B_722_000	[~ 722]
ZKN_COMMENT_B_723_000	[~ 723]
ZKN_COMMENT_B_724_000	[~ 724]
ZKN_COMMENT_B_725_000	[~ 725]
ZKN_COMMENT_B_726_000	[~ 726]
ZKN_COMMENT_B_727_000	[~ 727]
ZKN_COMMENT_B_728_000	[~ 728]
ZKN_COMMENT_B_729_000	[~ 729]
ZKN_COMMENT_B_730_000	[~ 730]
ZKN_COMMENT_B_731_000	[~ 731]
ZKN_COMMENT_B_732_000	[~ 732]
ZKN_COMMENT_B_733_000	[~ 733]
ZKN_COMMENT_B_734_000	醒著的時候總是不停地\n在覓食。一旦肚子餓了\n就會變得更加地凶暴。
ZKN_COMMENT_B_735_000	擅長追著獵物的足跡不放。\n然而牠似乎覺得個性單純的\n貪心栗鼠追起來不夠過癮。
ZKN_COMMENT_B_736_000	[~ 736]
ZKN_COMMENT_B_737_000	[~ 737]
ZKN_COMMENT_B_738_000	[~ 738]
ZKN_COMMENT_B_739_000	鉗子就算脫落也會馬上長回來。\n其外殼可以萃取出美味的高湯，\n是很有人氣的海鮮燉飯材料。
ZKN_COMMENT_B_740_000	拳擊雖強，動作卻慢。\n會從口裡噴出結冰的泡沫\n來封住對手的行動。
ZKN_COMMENT_B_741_000	吸食了朱紅色花蜜的樣子。\n會踩著熱情的舞步，\n席捲起猛烈的火焰。
ZKN_COMMENT_B_742_000	[~ 742]
ZKN_COMMENT_B_743_000	[~ 743]
ZKN_COMMENT_B_744_000	在長大前總是集體行動。\n心情變差時會用脖子上\n的岩石開始敲打地面。
ZKN_COMMENT_B_745_000	性情沉著冷靜。\n會迅速地接近獵物，然後\n用鬃毛的岩石將其斬碎。
ZKN_COMMENT_B_746_000	[~ 746]
ZKN_COMMENT_B_747_000	具備著很強的再生能力。\n斷掉的腳苦味和澀味很強烈，\n不適合當成食材使用。
ZKN_COMMENT_B_748_000	雖然會為了爭奪暖流的\n流入處，與磨牙彩皮魚\n展開激戰，但勝算不高。
ZKN_COMMENT_B_749_000	走路雖然慢，力氣卻很大。\n即使背著比自己重５０倍的行李，\n走路速度也不會有變化。
ZKN_COMMENT_B_750_000	泥巴使牠的蹄變得比岩石\n還要堅硬，只需一記腳踢\n就能讓大卡車變成廢鐵。
ZKN_COMMENT_B_751_000	[~ 751]
ZKN_COMMENT_B_752_000	[~ 752]
ZKN_COMMENT_B_753_000	有很多訓練家會給牠\n偽螳草專用的花盆，\n好讓牠能平靜地享受日光浴。
ZKN_COMMENT_B_754_000	要維持牠鮮豔的花色，\n需下很多工夫，是很考驗\n訓練家細膩程度的寶可夢。
ZKN_COMMENT_B_755_000	[~ 755]
ZKN_COMMENT_B_756_000	[~ 756]
ZKN_COMMENT_B_757_000	唯有雌性製造的氣體會釋放\n費洛蒙。被迷得神魂顛倒的\n雄性會對雌性唯命是從。
ZKN_COMMENT_B_758_000	焰后蜥的群體之間\n一旦碰上彼此，就會使用\n費洛蒙氣體展開雄性爭奪戰。
ZKN_COMMENT_B_759_000	[~ 759]
ZKN_COMMENT_B_760_000	[~ 760]
ZKN_COMMENT_B_761_000	被牠甜甜的香氣吸引而來的\n藏飽栗鼠，會把牠和樹果\n用尾巴裹起來一併帶走。
ZKN_COMMENT_B_762_000	會活力滿滿地在森林裡\n蹦蹦跳跳。剝落的皮可經由\n磨碎變成治療肚子痛的藥。
ZKN_COMMENT_B_763_000	會用苗條的雙腿使出優雅\n而猛烈的踢技招呼對手。\n對狂歡浪舞鴨採敵視的態度。
ZKN_COMMENT_B_764_000	[~ 764]
ZKN_COMMENT_B_765_000	在森林深處過著安靜的生活。\n如同斗蓬般的紫色體毛\n會隨著年齡而越變越長。
ZKN_COMMENT_B_766_000	老大會選出１０隻出外狩獵，\n並把牠們帶回來的食物\n平均分配給群體內的夥伴。
ZKN_COMMENT_B_767_000	[~ 767]
ZKN_COMMENT_B_768_000	[~ 768]
ZKN_COMMENT_B_769_000	會用沙子攻擊獵物的眼睛後\n趁機接近，但卻總是因為\n行動緩慢而讓獵物逃走。
ZKN_COMMENT_B_770_000	會把對手的生命能量\n吸得精光，然後把骨骸\n從臂上的凹洞發射出去。
ZKN_COMMENT_B_771_000	[~ 771]
ZKN_COMMENT_B_772_000	[~ 772]
ZKN_COMMENT_B_773_000	[~ 773]
ZKN_COMMENT_B_774_000	[~ 774]
ZKN_COMMENT_B_775_000	樹枕尾熊的口水一經稀釋後，\n就會變成強效的麻醉藥。\n過去曾被用在手術上。
ZKN_COMMENT_B_776_000	[~ 776]
ZKN_COMMENT_B_777_000	[~ 777]
ZKN_COMMENT_B_778_000	最近才被認定成寶可夢。\n在那之前，牠一直被大家\n認為是穿著布的幽靈。
ZKN_COMMENT_B_779_000	磨牙時會泛起波紋。當陽光\n反射在上面時，周圍的水會\n閃起令人目眩神迷的亮光。
ZKN_COMMENT_B_780_000	[~ 780]
ZKN_COMMENT_B_781_000	[~ 781]
ZKN_COMMENT_B_782_000	[~ 782]
ZKN_COMMENT_B_783_000	[~ 783]
ZKN_COMMENT_B_784_000	[~ 784]
ZKN_COMMENT_B_785_000	[~ 785]
ZKN_COMMENT_B_786_000	[~ 786]
ZKN_COMMENT_B_787_000	[~ 787]
ZKN_COMMENT_B_788_000	[~ 788]
ZKN_COMMENT_B_789_000	[~ 789]
ZKN_COMMENT_B_790_000	[~ 790]
ZKN_COMMENT_B_791_000	[~ 791]
ZKN_COMMENT_B_792_000	[~ 792]
ZKN_COMMENT_B_793_000	[~ 793]
ZKN_COMMENT_B_794_000	[~ 794]
ZKN_COMMENT_B_795_000	[~ 795]
ZKN_COMMENT_B_796_000	[~ 796]
ZKN_COMMENT_B_797_000	[~ 797]
ZKN_COMMENT_B_798_000	[~ 798]
ZKN_COMMENT_B_799_000	[~ 799]
ZKN_COMMENT_B_800_000	[~ 800]
ZKN_COMMENT_B_801_000	[~ 801]
ZKN_COMMENT_B_802_000	[~ 802]
ZKN_COMMENT_B_803_000	[~ 803]
ZKN_COMMENT_B_804_000	[~ 804]
ZKN_COMMENT_B_805_000	[~ 805]
ZKN_COMMENT_B_806_000	[~ 806]
ZKN_COMMENT_B_807_000	[~ 807]
ZKN_COMMENT_B_808_000	[~ 808]
ZKN_COMMENT_B_809_000	[~ 809]
ZKN_COMMENT_B_810_000	[~ 810]
ZKN_COMMENT_B_811_000	[~ 811]
ZKN_COMMENT_B_812_000	[~ 812]
ZKN_COMMENT_B_813_000	[~ 813]
ZKN_COMMENT_B_814_000	[~ 814]
ZKN_COMMENT_B_815_000	[~ 815]
ZKN_COMMENT_B_816_000	[~ 816]
ZKN_COMMENT_B_817_000	[~ 817]
ZKN_COMMENT_B_818_000	[~ 818]
ZKN_COMMENT_B_819_000	不管吃得再怎麼飽，\n都還是因為會擔心肚子餓，\n而往頰囊和尾巴裡儲藏樹果。
ZKN_COMMENT_B_820_000	會用約有身體２倍長的尾巴\n把樹上掉下來的樹果\n全都裹起來帶走。
ZKN_COMMENT_B_821_000	雌性比雄性還要神經質。\n一旦羽毛被弄髒了，\n就會滿腔怒火地用鳥嘴猛啄。
ZKN_COMMENT_B_822_000	頭腦聰明，凡是靠鳥嘴\n和爪子能夠操控的工具，\n牠都可以輕易地學會用法。
ZKN_COMMENT_B_823_000	部分的羽毛變成了鋼鐵。\n即使翅膀沉重也能夠\n悠遊自在地飛在空中。
ZKN_COMMENT_B_824_000	[~ 824]
ZKN_COMMENT_B_825_000	[~ 825]
ZKN_COMMENT_B_826_000	[~ 826]
ZKN_COMMENT_B_827_000	[~ 827]
ZKN_COMMENT_B_828_000	[~ 828]
ZKN_COMMENT_B_829_000	[~ 829]
ZKN_COMMENT_B_830_000	[~ 830]
ZKN_COMMENT_B_831_000	[~ 831]
ZKN_COMMENT_B_832_000	[~ 832]
ZKN_COMMENT_B_833_000	拿起咬咬龜咬著的樹枝，\n比賽誰的能咬住不放最久，\n是種在孩童間很流行的遊戲。
ZKN_COMMENT_B_834_000	這種寶可夢會潛伏在岸邊，\n趁獵物來喝水時伸長脖子，\n將其一口緊緊咬住。
ZKN_COMMENT_B_835_000	[~ 835]
ZKN_COMMENT_B_836_000	[~ 836]
ZKN_COMMENT_B_837_000	脫落的老舊體表\n一直以來都當成燃料\n來代替煤炭使用。
ZKN_COMMENT_B_838_000	由於內部製造著柏油，\n因此就算牠跑得再快，\n背上的煤炭山也不會崩塌。
ZKN_COMMENT_B_839_000	性情溫馴，發怒時卻十分可怕。\n牠會用燃燒到１５００度的軀體\n壓住對手，將其燒得只剩灰燼。
ZKN_COMMENT_B_840_000	平時都在蘋果中生活。\n如果失去了蘋果，身體的\n水分就會流失而變得虛弱。
ZKN_COMMENT_B_841_000	會用體液修補蘋果。\n身經百戰的強者，\n蘋果會佈滿黏土色。
ZKN_COMMENT_B_842_000	當有愛吃豚跑來舔食\n自己背上的甜甜蜜時，\n會吐出黏糊糊的蜜來擊退。
ZKN_COMMENT_B_843_000	牠大大的鼻孔是專為\n噴射沙子而演變而成的，\n因此很不擅長分辨氣味。
ZKN_COMMENT_B_844_000	牠噴出的沙子裡會混著\n用唾液凝固沙子後形成的\n尖銳沙礫，形狀千奇百怪。
ZKN_COMMENT_B_845_000	[~ 845]
ZKN_COMMENT_B_846_000	會用又尖又硬的下巴\n發動突擊來捕殺獵物。\n視力很差，因此成功率很低。
ZKN_COMMENT_B_847_000	以超過１００節的速度游泳。\n會為了食物和波普海豚的\n群體展開激烈的爭鬥。
ZKN_COMMENT_B_848_000	任性且非常愛撒嬌。\n體內的兩個囊袋\n分別儲存著毒和電。
ZKN_COMMENT_B_849_000	會激烈地彈奏胸部的突起物。\n彈奏時釋放出的電擊，\n可以輕易超過１５０００伏特。
ZKN_COMMENT_B_850_000	[~ 850]
ZKN_COMMENT_B_851_000	[~ 851]
ZKN_COMMENT_B_852_000	[~ 852]
ZKN_COMMENT_B_853_000	[~ 853]
ZKN_COMMENT_B_854_000	會趁著自己被喝掉時進到\n對方身體裡，從內部奪走\n其生物能量。喝起來很難喝。
ZKN_COMMENT_B_855_000	會潛入茶壺裡，然後把\n自己倒進喝到一半的\n紅茶裡來使茶量變多。
ZKN_COMMENT_B_856_000	能夠察覺生物的心情。\n小心別讓牠不停接收強烈\n的情感，否則牠會累壞的。
ZKN_COMMENT_B_857_000	只要一發現情緒激昂的傢伙，\n就會用辮子毒打，直到對方\n失去意識而沉默下來為止。
ZKN_COMMENT_B_858_000	要小心沒有任何生物氣息\n的森林，因為那代表你可能\n進入了布莉姆溫的地盤。
ZKN_COMMENT_B_859_000	會成群住在一起，並透過\n惡搞對方和彼此找碴\n來磨練製造麻煩的身手。
ZKN_COMMENT_B_860_000	吸收負面情緒來轉化成\n自身能量的寶可夢。\n深受有負面思考習慣的人歡迎。
ZKN_COMMENT_B_861_000	生活在森林深處。即使因進化\n而變得強壯挺拔，也改不掉做\n無謂的壞事和惡作劇的習慣。
ZKN_COMMENT_B_862_000	[~ 862]
ZKN_COMMENT_B_863_000	[~ 863]
ZKN_COMMENT_B_864_000	[~ 864]
ZKN_COMMENT_B_865_000	[~ 865]
ZKN_COMMENT_B_866_000	[~ 866]
ZKN_COMMENT_B_867_000	[~ 867]
ZKN_COMMENT_B_868_000	[~ 868]
ZKN_COMMENT_B_869_000	[~ 869]
ZKN_COMMENT_B_870_000	被稱為頭頭的隊長\n會用可伸縮的角\n做出變換陣形的指令。
ZKN_COMMENT_B_871_000	生性膽小，光是碰到海藻屑\n就足以讓牠嚇得放電。\n嘴唇不會導電。
ZKN_COMMENT_B_872_000	會吃掉雪來獲得寒氣，並利用\n體內的器官使其變得更加冰冷，\n好讓牠能做出如冰柱般的尖刺。
ZKN_COMMENT_B_873_000	會用能釋放寒氣的巨大翅膀\n飛來飛去，引發暴風雪。\n喜歡乾淨的雪融水。
ZKN_COMMENT_B_874_000	每天眺望著日升日落。\n會用超過２００公斤的雙腳\n悠然自得地闊步在草原上。
ZKN_COMMENT_B_875_000	臉的冰塊舔起來略帶鹹味。\n牠是乘著海流從遙遠的\n寒冷地帶來到這裡的。
ZKN_COMMENT_B_876_000	時時刻刻都待在訓練家身邊。\n牠會以精神力量預知訓練家\n的行動，以照料其日常起居。
ZKN_COMMENT_B_877_000	[~ 877]
ZKN_COMMENT_B_878_000	能夠舉起重達５噸的貨物。\n天一亮就會成群結隊\n前往洞窟找礦石來吃。
ZKN_COMMENT_B_879_000	自尊心強，脾氣刁鑽。\n皮膚的綠色越是鮮豔，\n就越受到同伴的尊敬。
ZKN_COMMENT_B_880_000	[~ 880]
ZKN_COMMENT_B_881_000	[~ 881]
ZKN_COMMENT_B_882_000	[~ 882]
ZKN_COMMENT_B_883_000	[~ 883]
ZKN_COMMENT_B_884_000	[~ 884]
ZKN_COMMENT_B_885_000	明明不吃卻又愛死咬著\n鐵臂槍蝦不放，聽說是牠\n生前殘留下來的活動習性。
ZKN_COMMENT_B_886_000	會用儲存在肺部的能量進行攻擊。\n在多龍梅西亞能獨當一面前，\n都會一起戰鬥並照顧起居。
ZKN_COMMENT_B_887_000	群體裡飛得最快的個體，\n身邊經常都圍繞著想體驗\n音速飛行的多龍梅西亞。
ZKN_COMMENT_B_888_000	[~ 888]
ZKN_COMMENT_B_889_000	[~ 889]
ZKN_COMMENT_B_890_000	[~ 890]
ZKN_COMMENT_B_891_000	[~ 891]
ZKN_COMMENT_B_892_000	[~ 892]
ZKN_COMMENT_B_893_000	[~ 893]
ZKN_COMMENT_B_894_000	[~ 894]
ZKN_COMMENT_B_895_000	[~ 895]
ZKN_COMMENT_B_896_000	[~ 896]
ZKN_COMMENT_B_897_000	[~ 897]
ZKN_COMMENT_B_898_000	[~ 898]
ZKN_COMMENT_B_906_000	會用身體發出甜甜香氣，\n讓周圍的一切為之傾倒。\n照到陽光後香氣會變得更濃郁。
ZKN_COMMENT_B_907_000	體毛的硬度會隨心情而變。\n進入迎戰狀態時，\n體毛會變得如針般尖銳。
ZKN_COMMENT_B_908_000	會巧妙引開敵人的注意力，\n然後引爆牠在神不知鬼不覺間\n設置好的裝滿花粉的花炸彈。
ZKN_COMMENT_B_909_000	火囊很小，因此能量會\n溢出來，在牠頭上的\n凹槽那裡搖曳晃動。
ZKN_COMMENT_B_910_000	聲帶和火囊的閥緊鄰在一起。\n會一邊發出嘶啞的聲音，\n一邊噴灑火焰。
ZKN_COMMENT_B_911_000	溫柔的歌聲能療癒聽者的靈魂。\n會使用３０００度的火焰\n將敵人燒成灰燼。
ZKN_COMMENT_B_912_000	擁有在水流湍急的河川\n也能自在游動的腳力。\n愛乾淨，個性不知變通。
ZKN_COMMENT_B_913_000	個性勤奮，會觀察各地區的\n人和寶可夢，並將其動作\n融入自己的舞蹈裡。
ZKN_COMMENT_B_914_000	會用充滿異國情調的舞蹈\n迷倒看到的對手，然後揮舞\n以水構成的羽飾將其劈裂。
ZKN_COMMENT_B_915_000	只吃精挑細選過的食物。\n蟲寶可夢很討厭牠身上散發的\n那種聞起來像是香草的氣味。
ZKN_COMMENT_B_916_000	會從全身散發出香甜\n妖豔的氣味，令雌性的\n寶可夢為牠神魂顛倒。
ZKN_COMMENT_B_917_000	會吸進空氣充滿細長的肺部，\n然後掀起強烈的爆炸氣浪\n將敵人趕出自己的巢穴。
ZKN_COMMENT_B_918_000	從臀部射出的絲線，\n強度足以與金屬絲匹敵。\n強度的秘密仍在研究中。
ZKN_COMMENT_B_919_000	會在自己的地盤裡布下\n既堅固又黏答答的絲線，\n作為捕捉入侵者的陷阱。
ZKN_COMMENT_B_920_000	活用跳躍力閃避攻擊\n並同時給予對手傷害，\n是牠很擅長的戰鬥方式。
ZKN_COMMENT_B_921_000	進入決戰模式時會使用折疊起的\n第３對腳，但由於會造成身體\n很大的負擔，因此無法久戰。
ZKN_COMMENT_B_922_000	會一邊滾著泥巴球，\n一邊使進化的能量成熟。\n最終會迎接進化的時刻。
ZKN_COMMENT_B_923_000	為了讓在球裡睡覺的寶寶\n可以睡得更加香甜，會用腳\n轉著球，讓寶寶感到安穩。
ZKN_COMMENT_B_924_000	愛親近人，害怕寂寞。\n就算只跟牠玩了一下下，\n牠也會一直跟在後面。
ZKN_COMMENT_B_925_000	受到深摯悼念的寶可夢\n轉生而成的樣子。\n不喜歡被摸到頭上的突起物。
ZKN_COMMENT_B_926_000	會在荒地跑來跑去生活。\n如果最喜歡的樹果被搶走，\n就會窮追不捨地展開報復。
ZKN_COMMENT_B_927_000	會從鮮豔褶邊的縫隙間\n釋放出精神力量，藉此以\n時速２００公里的速度狂奔。
ZKN_COMMENT_B_928_000	會用堅硬的尾巴頭保護著\n本體的頭，並揮甩長長的\n脖子讓對手吃牠一記頭錘。
ZKN_COMMENT_B_929_000	雖然長得像地鼠，但卻是完全\n不同的種類。據說是為了適應\n生活環境，才偶然變得相像。
ZKN_COMMENT_B_930_000	魚寶可夢的一種。\n曾經也有人認為牠是\n三地鼠的地區形態。
ZKN_COMMENT_B_931_000	將米立龍當成頭領般敬重。\n雖然是個大力士，\n但頭腦似乎不是很聰明。
ZKN_COMMENT_B_932_000	擁有強大的再生能力。\n會丟棄身上的贅肉讓自己\n變得輕盈後突擊獵物。
ZKN_COMMENT_B_933_000	牠的水環是頭部的洞\n冒出來的黏膠與海水\n混合後製造出來的。
ZKN_COMMENT_B_934_000	體能與波普海豚不相上下，\n但一旦夥伴陷入了危機，\n就會變身來提高自己的力量。
ZKN_COMMENT_B_935_000	會把營養轉換成油，\n儲存在頭部的果實裡。\n１個星期不吃不喝也無所謂。
ZKN_COMMENT_B_936_000	當頭上的果實沐浴了\n充分的陽光而開始成熟時，\n就會遠離人煙，踏上旅途。
ZKN_COMMENT_B_937_000	會把香醇濃郁的油\n以連岩石都能粉碎的力道\n發射出去，擊退敵人。
ZKN_COMMENT_B_938_000	帕底亞當地會用熱辣娃\n掉落的門牙來做料理，\n所以超級無敵霹靂辣。
ZKN_COMMENT_B_939_000	綠色的頭因為腦部受到了\n辣味成分的刺激而變得凶暴。\n一旦暴怒起來就會一發不可收拾。
ZKN_COMMENT_B_940_000	會用蓄積在體內的電力\n浮在空中。出現雷雲時\n則能浮得比平時還要高。
ZKN_COMMENT_B_941_000	看似眼球的部位其實是\n放電器官，能夠用來發射\n腹部的發電臍製造的電力。
ZKN_COMMENT_B_942_000	鋼鐵身軀才是本體。\n會貼在岩石上將其成分\n轉換成活動用的能量。
ZKN_COMMENT_B_943_000	用排氣聲猛烈威嚇對手。\n會從圓筒形的嘴巴\n吐出舌頭並噴灑毒液。
ZKN_COMMENT_B_944_000	棲息在乾燥的沙地上。\n會以土中的鐵質為食，\n來維持由金屬構成的身體。
