01_Opening.wmbt
Movie_Opening_01_Announcer	Long ago...
StaffCredit.wmbt
Start_00	WarioWare: Move It!\r\nCredits
ThankYou_00	Thank you for playing!
CopyRight	© Nintendo Co-developed by INTELLIGENT SYSTEMS\r\n\r\nNintendo and INTELLIGENT SYSTEMS\r\nare the authors of this software for the\r\npurpose of copyright. All rights reserved.\r\n\r\nNintendo et INTELLIGENT SYSTEMS\r\nsont les auteurs de ce logiciel au regard du droit d'auteur.\r\nTous droits réservés.\r\n\r\nFire Emblem Engage:\r\n© Nintendo / INTELLIGENT SYSTEMS
Caption_1P	{size[0050]}Staff's{size[0064]}\r\n{color[#6C02FFD1]}Name{/color}
Caption_2P	{size[0050]}Staff's{size[0064]}\r\n{color[#29DFFF08]}Favorite Food{/color}
Timer	{[0208|CD16]}{key[_SCORE_TIMEMIN_]}{/0208}:{[0208|CD16]}{key[_SCORE_TIMESEC_]}{/0208}.{[0208|CD16]}{key[_SCORE_TIME_MS_]}{/0208}
Mode_Auto	Auto
Mode_Auto_Info	 ＋ Auto On/Off
StaffCreditFood.wmbt
StaffName_0001	Sushi hand roll
StaffName_0002	Tofu
StaffName_0003	Tricolor dango
StaffName_0004	Udon
StaffName_0005	Flan
StaffName_0006	Curry rice
StaffName_0007	Apples
StaffName_0008	Whelks
StaffName_0009	Szechuan peppers
StaffName_0010	Ramen
StaffName_0011	Miso udon
StaffName_0012	Hard gummies
StaffName_0013	Sushi
StaffName_0014	Cold soba
StaffName_0015	Takana
StaffName_0016	Corn
StaffName_0017	Soba
StaffName_0018	Kimchi nabe
StaffName_0019	Hamburgers
StaffName_0020	White rice
StaffName_0021	Tuna
StaffName_0022	Octopus
StaffName_0023	Skipjack tuna
StaffName_0024	Salted salmon roe
StaffName_0025	Unagi
StaffName_0026	Geoducks
StaffName_0027	Squid
StaffName_0028	Tuna roll
StaffName_0029	Yakiniku
StaffName_0030	Myeongnanjeot
StaffName_0031	Shrimp
StaffName_0032	Crepes
StaffName_0033	Yellowtail
StaffName_0034	Gyoza
StaffName_0035	Sukiyaki
StaffName_0036	Hamburgers
StaffName_0037	Secret
StaffName_0038	Curry rice
StaffName_0039	Firefly squid
StaffName_0040	Sushi
StaffName_0041	Yukhoe
StaffName_0042	Mint chocolate
StaffName_0043	Turban shells
StaffName_0044	Gyoza
StaffName_0045	Soba
StaffName_0046	Daechang
StaffName_0047	Karaage
StaffName_0048	Baumkuchen
StaffName_0049	Eggs
StaffName_0050	Udon
StaffName_0051	Onigiri
StaffName_0052	Cheesecake
StaffName_0053	Strawberries
StaffName_0054	Mochi
StaffName_0055	Meat
StaffName_0056	Katsudon
StaffName_0057	Watermelon
StaffName_0058	Red beans
StaffName_0059	Sour grapes
StaffName_0060	Rambutan
StaffName_0061	Chocolate tarts
StaffName_0062	Mozuku
StaffName_0063	Dry curry
StaffName_0064	Secret
StaffName_0065	Mint choc ice cream
StaffName_0066	Wasabi
StaffName_0067	Tonkatsu
StaffName_0068	Hamburger steak
StaffName_0069	Gyudon
StaffName_0070	Tenzaru soba
StaffName_0071	Saba misoni
StaffName_0072	Toro taku roll
StaffName_0073	Yellowtail
StaffName_0074	Inari sushi
StaffName_0075	Gizzard shad
StaffName_0076	Tobiko gunkan sushi
StaffName_0077	Sweet shrimp
StaffName_0078	Chutoro
StaffName_0079	Salmon toro
StaffName_0080	Botan shrimp
StaffName_0081	Horse mackerel
StaffName_0082	Tenshinhan
StaffName_0083	Okonomiyaki
StaffName_0084	Candied apples
StaffName_0085	Yellowtail teriyaki
StaffName_0086	Engawa
StaffName_0087	Ice cream
StaffName_0088	Coffee milk
StaffName_0089	Gyoza
StaffName_0090	Udon
StaffName_0091	Sushi
StaffName_0092	Tan tan ramen
StaffName_0093	Fried rice
StaffName_0094	Apple pie
StaffName_0095	Cheese
StaffName_0096	Salmon roe
StaffName_0097	Dumpling soup
StaffName_0098	Edamame
StaffName_0099	Fish
StaffName_0100	Sushi
StaffName_0101	Yukhoe
StaffName_0102	Chawanmushi
StaffName_0103	Fiddlehead
StaffName_0104	Karaage
StaffName_0105	Fried bread with kinako
StaffName_0106	Miso-glazed eggplant
StaffName_0107	Secret
StaffName_0108	Katsudon
StaffName_0109	Strawberries
StaffName_0110	Meat skewers
StaffName_0111	Natto
StaffName_0112	Kebab
StaffName_0113	Croquettes
StaffName_0114	Tofu
StaffName_0115	Horse sashimi
StaffName_0116	Al ajillo
StaffName_0117	Salmon
StaffName_0118	Coffee
StaffName_0119	Myeongnanjeot
StaffName_0120	Nukazuke
StaffName_0121	Biryani
StaffName_0122	Karaage
StaffName_0123	Sushi
StaffName_0124	Shabu shabu
StaffName_0125	Katsu curry
StaffName_0126	Takoyaki
StaffName_0127	Leba nira
StaffName_0128	Fettuccine
StaffName_0129	Omurice
StaffName_0130	Bibimbap
StaffName_0131	Cucumbers
StaffName_0132	Ramune
StaffName_0133	Secret
StaffName_0134	Gyoza
StaffName_0135	Chocolate
StaffName_0136	Chicken nanban
StaffName_0137	Secret
StaffName_0138	Senbei
StaffName_0139	Taco rice
StaffName_0140	Secret
StaffName_0141	Leaf pies
StaffName_0142	Gimbap
StaffName_0143	Rakkyo
StaffName_0144	Steak
StaffName_0145	Meat-sauce spaghetti
StaffName_0146	Omurice
StaffName_0147	Engawa
StaffName_0148	Shortcake
StaffName_0149	Biryani
StaffName_0150	Nerikiri
StaffName_0151	Guacamole
StaffName_0152	Canelé
StaffName_0153	Shime saba
StaffName_0154	Salmon roe
StaffName_0155	Yukgaejang
StaffName_0156	Tomatoes
StaffName_0157	Tonkotsu ramen
StaffName_0158	Tonkatsu
StaffName_0159	Coffee
StaffName_0160	Ebichiri
StaffName_0161	Crab sticks
StaffName_0162	Stew
StaffName_0163	White chocolate
StaffName_0164	Tangerines
StaffName_0165	Mazesoba
StaffName_0166	Curry bread
StaffName_0167	Ramen
StaffName_0168	Menchi katsu
StaffName_0169	Steak
StaffName_0170	Scallop sashimi
StaffName_0171	Gummies
StaffName_0172	Yakiniku
StaffName_0173	Sushi
StaffName_0174	Onigiri
StaffName_0175	Udon
StaffName_0176	Natto and rice
StaffName_0177	Sashimi
StaffName_0178	Whipped cream
StaffName_0179	Naporitan
StaffName_0180	Ehoumaki
StaffName_0181	Ramen
StaffName_0182	Takoyaki
StaffName_0183	Ramen
StaffName_0184	Sushi
StaffName_0185	Gyutan
StaffName_0186	Sukiyaki
StaffName_0187	Tamagoyaki
StaffName_0188	Sea urchin
StaffName_0189	Secret
StaffName_0190	Sushi
StaffName_0191	Tonkatsu
StaffName_0192	Curry rice
StaffName_0193	Ankou nabe
StaffName_0194	Sushi
StaffName_0195	Dashimaki tamago
StaffName_0196	Soba
StaffName_0197	Matsumaezuke
StaffName_0198	Khao man gai
StaffName_0199	---
StaffName_0200	---
StaffName_0201	---
StaffName_0202	---
StaffName_0203	---
StaffName_0204	Sushi
StaffName_0205	Takoyaki
StaffName_0206	Konjac
StaffName_0207	Lasagna
StaffName_0208	Miso udon
StaffName_0209	Macarons
StaffName_0210	Sushi
StaffName_0211	Curry rice
StaffName_0212	Katsudon
StaffName_0213	Tangerines
StaffName_0214	Pizza
StaffName_0215	Sushi
StaffName_0216	Fried rice
StaffName_0217	Peaches
StaffName_0218	Yakiniku
StaffName_0219	Pineapple
StaffName_0220	Yangnyeom chicken
StaffName_0221	Gyoza
StaffName_0222	Crispy yakisoba
StaffName_0223	Salmon
StaffName_0224	Shime saba
StaffName_0225	Corn potage
StaffName_0226	Choux à la crème
StaffName_0227	Myeongnanjeot
StaffName_0228	Kitsune soba
StaffName_0229	Chocolate
StaffName_0230	White rice
StaffName_0231	Lasagna
StaffName_0232	Sushi
StaffName_0233	Cheeseburgers
StaffName_0234	Kiwis
StaffName_0235	Onigiri
StaffName_0236	Ramen
StaffName_0237	Junk food
StaffName_0238	---
StaffName_0239	Cake
StaffName_0240	Omurice
StaffName_0241	Yakiniku
StaffName_0242	Hamburger steak
StaffName_0243	Burritos
StaffName_0244	Bean sprouts
StaffName_0245	Negima
StaffName_0246	Yakitori
StaffName_0247	Coffee
StaffName_0248	Tripe
StaffName_0249	Curry rice
StaffName_0250	Chocolate
StaffName_0251	Curry rice
StaffName_0252	Gyoza
StaffName_0253	Tamagoyaki
StaffName_0254	Sashimi
StaffName_0255	Pizza
StaffName_0256	Pad thai
StaffName_0257	Tiramisu
StaffName_0258	Chicken wings
StaffName_0259	Tonjiru
StaffName_0260	Swordfish
StaffName_0261	Dumplings
StaffName_0262	Tacos
StaffName_0263	Arroz y frijoles
StaffName_0264	Crawfish étouffée
StaffName_0265	Caesar salad
StaffName_0266	Lasagna
StaffName_0267	Ikura
StaffName_0268	Chocolate
StaffName_0269	Gazpacho
StaffName_0270	Brownies
StaffName_0271	Arepas
StaffName_0272	Croustade
StaffName_0273	Profiteroles
StaffName_0274	Pizza
StaffName_0275	Mac and cheese
StaffName_0276	Cookies
StaffName_0277	Tacos
StaffName_0278	Gnocco fritto
StaffName_0279	Doughnuts
StaffName_0280	Ravioli
StaffName_0281	Pasta
StaffName_0282	Pizza
StaffName_0283	Chicken stroganoff
StaffName_0284	Nachos
StaffName_0285	Tacos de suadero
StaffName_0286	Mangos
StaffName_0287	Ice cream
StaffName_0288	Lasagna
StaffName_0289	Empanadas
StaffName_0290	Crab rangoon
StaffName_0291	Kimchi
StaffName_0292	Zorza
StaffName_0293	Risotto
StaffName_0294	Udon
StaffName_0295	Cheeseburgers
StaffName_0296	Pizza
StaffName_0297	Apple pie
StaffName_0298	Katsu curry
StaffName_0299	Galette bretonne
StaffName_0300	Fraisier
StaffName_0302	Rice pudding
StaffName_0303	Avocados
StaffName_0305	Spaghetti
StaffName_0306	Croquettes
StaffName_0307	Paella
StaffName_0308	Lasagna
StaffName_0309	Carbonara
StaffName_0311	Kebab wrap
StaffName_0314	---
StaffName_0315	Okonomiyaki
StaffName_0316	Nigirizushi
StaffName_0317	Bibimbap
StaffName_0318	Fried eggs
StaffName_0319	Ice cream
StaffName_0320	Sushi
StaffName_0321	Watermelon
StaffName_0322	Cake
StaffName_0323	Fan tuan
StaffName_0324	Bubble tea
StaffName_0325	Waffles
StaffName_0326	---
StaffName_0327	Pizza
StaffName_0328	---
StaffName_0329	Doughnuts
StaffName_0330	Arroz con huevo
StaffName_0331	Tiramisu
StaffName_0332	Szechuan
StaffName_0333	Sushi
StaffName_0334	Tortas
StaffName_0335	Ramen
StaffName_0336	Dolmas
StaffName_0337	Sushi
StaffName_0338	Pizza
StaffName_0339	Beef tacos
StaffName_0340	Tsukemen ramen
StaffName_0341	Secret
StaffName_0342	Hot dogs
StaffName_0343	Secret
StaffName_0344	Sushi
StaffName_0345	Sushi
StaffName_0346	Cereal
StaffName_0347	Dark chocolate
StaffName_0348	King-crab legs
StaffName_0349	Deep-dish pizza
StaffName_0350	---
StaffName_0351	Pasta
StaffName_0352	Tacos al pastor
StaffName_0353	Sushi
StaffName_0354	Poké bowls
StaffName_0355	Chiles en nogada
StaffName_0356	Mariscos
StaffName_0357	Coliflor en crema
StaffName_0358	Lasagna
StaffName_0359	Pozole
StaffName_0360	Banderillas
StaffName_0361	Comida japonesa
StaffName_0362	Vegetariana
StaffName_0363	Cortes de carne
StaffName_0364	Pasta pomodoro
StaffName_0365	Mole de olla
StaffName_0366	Sushi
StaffName_0367	Cortes de carne
StaffName_0368	---
StaffName_0369	Hamburgers
StaffName_0370	---
StaffName_0371	Raclette
StaffName_0372	Pad thai
StaffName_0373	Pasta and pizza
StaffName_0374	Sfiha
StaffName_0375	Oysters
StaffName_0376	Secret
StaffName_0377	Fried chicken
StaffName_0378	Secret
StaffName_0379	Chocolate
StaffName_0380	Sushi
StaffName_0381	Secret
StaffName_0382	Secret
StaffName_0383	Salad and fries
StaffName_0384	---
StaffName_0385	Focaccia
StaffName_0386	Roast chicken
StaffName_0387	Spaghetti carbonara
StaffName_0388	Risotto
StaffName_0389	Secret
StaffName_0390	Gnocchi
StaffName_0391	Parmigiana di melanzane
StaffName_0392	Secret
StaffName_0393	Secret
StaffName_0394	Secret
StaffName_0395	Secret
StaffName_0396	---
StaffName_0397	Spaghetti
StaffName_0398	Vegetable rice
StaffName_0399	Tonkotsu ramen
StaffName_0400	Bibimbap
StaffName_0401	Burgers
StaffName_0402	Savoy cabbage stew
StaffName_0403	Antipasti
StaffName_0404	Steak frites
StaffName_0405	Poke bowl
StaffName_0406	Secret
StaffName_0407	Shoyu ramen soup
StaffName_0408	Lasagna
StaffName_0409	Kartoffelgratin
StaffName_0410	---
StaffName_0411	Tripe
StaffName_0412	Gazpacho
StaffName_0413	Seafood paella
StaffName_0414	Steak
StaffName_0415	Steak tartare
StaffName_0416	Steak
StaffName_0417	Pesto pasta
StaffName_0418	Sushi
StaffName_0419	Salmon
StaffName_0420	Vegetables
StaffName_0421	Seafood paella
StaffName_0422	Noodles
StaffName_0423	---
StaffName_0424	Noodles
StaffName_0425	Banana bread
StaffName_0426	Pasta carbonara
StaffName_0428	Rendang curry
StaffName_0429	Steak
StaffName_0430	Roast chicken
StaffName_0431	Tom yum soup
StaffName_0432	Sushi
StaffName_0433	Cheese pancakes
StaffName_0434	Zucchini soup
StaffName_0435	Pancakes
StaffName_0436	Cheese crackers
StaffName_0437	Broccoli
StaffName_0438	---
StaffName_0439	Dark chocolate
StaffName_0440	Avocados
StaffName_0441	Sishen soup
StaffName_0442	Lobster
StaffName_0443	---
StaffName_0444	Pollack roe
StaffName_0445	Fried spicy pork
StaffName_0446	Spaghetti
StaffName_0447	Fried chicken
StaffName_0448	---
StaffName_0449	---
StaffName_0450	---
StaffName_0451	Flammekueche
StaffName_0452	Spaghetti
StaffName_0453	Strawberry tarts
StaffName_0454	Sushi
StaffName_0455	Barbecue ribs
StaffName_0456	Pizza
StaffName_0457	Hazelnut ice cream
StaffName_0458	Banana
StaffName_0459	Brussels sprouts
StaffName_0460	Pizza
StaffName_0461	French fries
StaffName_0462	Cheesecake
StaffName_0463	Pancakes
StaffName_0464	Cachopo
StaffName_0465	Pineapple
StaffName_0466	Schnitzel
StaffName_0467	Lo bah png
StaffName_0468	Warabimochi
StaffName_0469	Hamburgers
StaffName_0470	Meat
StaffName_0471	Seaweed
StaffName_0476	---
StaffName_0477	Chimichangas
StaffName_0478	Yukgaejang
StaffName_0479	Baked beans
StaffName_0480	---
StaffName_0481	Stinky tofu
StaffName_0482	Pork belly
StaffName_0483	Sushi
StaffName_0484	Sushi
StaffName_0485	Pizza
StaffName_0486	Pizza
StaffName_0487	Ramen
StaffName_0489	Ice cream
StaffName_0490	Secret
StaffCreditName.wmbt
StaffName_0001	Goro Abe
StaffName_0002	Waki Shigeta
StaffName_0003	Yusuke Kitayama
StaffName_0004	Kenji Matsumoto
StaffName_0005	Atsuki Yoshinaga
StaffName_0006	Masahiro Oku
StaffName_0007	Tadayoshi Hara
StaffName_0008	Tetsuya Satoh
StaffName_0009	Tatsuya Sengoku
StaffName_0010	Ryuki Hirano
StaffName_0011	Ryota Ishikawa
StaffName_0012	He Rongshan
StaffName_0013	Ryoma Yamauchi
StaffName_0014	Takamasa Shuto
StaffName_0015	Hiroaki Terada
StaffName_0016	Moe Ando
StaffName_0017	Ikuya Shimada
StaffName_0018	Naoki Hiramatsu
StaffName_0019	Koichiro Naruse
StaffName_0020	Takuto Wada
StaffName_0021	Yutaro Umezawa 
StaffName_0022	Mitsuru Ohkura
StaffName_0023	Akinori Nagahashi
StaffName_0024	Yusuke Arai
StaffName_0025	Takumi Negishi
StaffName_0026	Yusuke Ahmed
StaffName_0027	Kyouga Tagawa
StaffName_0028	Takanori Yoshida
StaffName_0029	Kosuke Yurita
StaffName_0030	Phun Mun Hong
StaffName_0031	Naoko Nishikawa
StaffName_0032	Yuri Kojima
StaffName_0033	Shotaro Ueda
StaffName_0034	Ryoma Tanaka
StaffName_0035	Kohei Horie
StaffName_0036	Ryuji Oyama
StaffName_0037	Hikato Yamaguchi
StaffName_0038	Takeshi Noda
StaffName_0039	Sadaharu Ichimura
StaffName_0040	Takashi Morikawa
StaffName_0041	Hideaki Kanai
StaffName_0042	Haruki Kanno
StaffName_0043	Yuto Kuroda
StaffName_0044	Shogo Nakao
StaffName_0045	Atsushi Hashimoto
StaffName_0046	Hiroki Jikuhara
StaffName_0047	Futa Hirayama
StaffName_0048	Hiroki Fujita
StaffName_0049	Tomoe Okuda
StaffName_0050	Hiroaki Matsukawa
StaffName_0051	Junya Kadono
StaffName_0052	Junko Tanaka
StaffName_0053	Kanako Hiroi
StaffName_0054	Hiroki Kawamae
StaffName_0055	Satoshi Mizushima
StaffName_0056	Norikatsu Furuta
StaffName_0057	Kiyo Sakamoto
StaffName_0058	Azumi Okamoto
StaffName_0059	Paul Patrashcu
StaffName_0060	Vo Phuong Anh
StaffName_0061	Yua Tanizawa
StaffName_0062	Eiko Hirao
StaffName_0063	Yuichiro Kubo
StaffName_0064	Kazuma Yamane
StaffName_0065	Yuki Oka
StaffName_0066	Manae Kiyomiya
StaffName_0067	Eishi Sekine
StaffName_0068	Midori Nakashima
StaffName_0069	Honoka Yano
StaffName_0070	Yukie Kuwa
StaffName_0071	Mizuki Kitao
StaffName_0072	Hiromi Sato
StaffName_0073	Mayumi Yasuda
StaffName_0074	Toshihiro Tanaka
StaffName_0075	Yasuko Miyoshi
StaffName_0076	Takafumi Yotsuji
StaffName_0077	Hiroshi Chiba
StaffName_0078	Junko Tsuji
StaffName_0079	Remi Ogura
StaffName_0080	Mayumi Takahashi
StaffName_0081	Ryuichi Ishii
StaffName_0082	Yumiko Morisada
StaffName_0083	Tatsuru Murakami
StaffName_0084	Lee Seungje
StaffName_0085	Haruka Kishiue
StaffName_0086	Yuka Takabayashi
StaffName_0087	Airi Nakamine
StaffName_0088	Daigo Tsuji
StaffName_0089	Ami Uchimoto
StaffName_0090	Kotaro Nagao
StaffName_0091	Mao Nakagawa
StaffName_0092	Fok Ching Hoi
StaffName_0093	Hiromu Otsuka
StaffName_0094	Asako Wada
StaffName_0095	Kumiko Nishimura
StaffName_0096	Rie Araki
StaffName_0097	Motohisa Tominaga
StaffName_0098	Yoshiaki Utazu
StaffName_0099	Yui Komatsu
StaffName_0100	Yukiko Naito
StaffName_0101	Iyo Sakagami
StaffName_0102	Arisa Nagashima
StaffName_0103	Aina Zushi
StaffName_0104	Shintaro Takaramoto
StaffName_0105	Yuya Okada
StaffName_0106	Mari Nakano
StaffName_0107	Hirofumi Iwasaki
StaffName_0108	Shota Kusaka
StaffName_0109	Kanta Imanishi
StaffName_0110	Yang Zhou
StaffName_0111	Masato Yamada
StaffName_0112	Yosuke Yuasa
StaffName_0113	Rumi Sasaki
StaffName_0114	Seiji Nakai
StaffName_0115	Hiromi Utazu
StaffName_0116	Takuya Ishida
StaffName_0117	Rei Akita
StaffName_0118	Masako Yokota
StaffName_0119	Eri Inoue
StaffName_0120	Masanori Kitao
StaffName_0121	Mariko Hasegawa
StaffName_0122	Tohru Nakanishi
StaffName_0123	Shun Ooka
StaffName_0124	Satoshi Nakazono
StaffName_0125	Kenji Kitayama
StaffName_0126	Reo Sakamoto
StaffName_0127	Rei Nakamura
StaffName_0128	Emi Shimazaki
StaffName_0129	Yuna Kanetaka
StaffName_0130	Ayaka Matsumura
StaffName_0131	Akane Honda
StaffName_0132	Mayumi Abe
StaffName_0133	Tomohiko Omae
StaffName_0134	Hiroto Taki
StaffName_0135	Takahiro Yoshimoto
StaffName_0136	Hironobu Kobayashi
StaffName_0137	Osami Abe
StaffName_0138	Jumpei Yamada
StaffName_0139	Haruya Kaneshi
StaffName_0140	Takashi Doi
StaffName_0141	Manami Takagi
StaffName_0142	Ko Takeuchi
StaffName_0143	Teruyuki Hirosawa
StaffName_0144	Osamu Yamauchi
StaffName_0145	Hidemi Yamaguchi
StaffName_0146	Hina Ito
StaffName_0147	Shunpei Ueda
StaffName_0148	Wataru Takane
StaffName_0149	Hiromine Okura
StaffName_0150	Nami Komuro
StaffName_0151	Ryosuke Kakutani
StaffName_0152	Yuka Nagatoori
StaffName_0153	Hiroshi Nagata
StaffName_0154	Masaaki Matsuura
StaffName_0155	Yuma Yasuda
StaffName_0156	Yuu Omura
StaffName_0157	Yasunori Suga
StaffName_0158	Yasutomo Suzuki
StaffName_0159	Tomomi Kobayashi
StaffName_0160	Ryo Takagi
StaffName_0161	Miku Hiura
StaffName_0162	Mao Honda
StaffName_0163	Daichi Ishihara
StaffName_0164	Shoh Murakami
StaffName_0165	Shion Amaoka
StaffName_0166	Tomomitsu Matsushita
StaffName_0167	Janjeff Aquinde
StaffName_0168	Junpei Ikawa
StaffName_0169	Kousei Muraki
StaffName_0170	Yasuyuki Araki
StaffName_0171	Ryo Kasai
StaffName_0172	Yohei Kobayashi
StaffName_0173	Yoshiki Kondo
StaffName_0174	Chihiro Matsumoto
StaffName_0175	Jo Kondo
StaffName_0176	Haruno Ito
StaffName_0177	Shoma Murata
StaffName_0178	Takeru Kanazaki
StaffName_0179	Daisuke Nakajima
StaffName_0180	Naoya Yabe
StaffName_0181	Takumi Yamamoto
StaffName_0182	Takashi Yamamoto
StaffName_0183	Kenjiro Kato
StaffName_0184	Yuhki Mori
StaffName_0185	Kenji Yamada
StaffName_0186	Yuji Mitani
StaffName_0187	Takeo Mori
StaffName_0188	Yuichiro Sasaki
StaffName_0189	Satoshi Shimomura
StaffName_0190	Daisuke Takagi
StaffName_0191	Toshiaki Araki
StaffName_0192	Yoshiyuki Kondou
StaffName_0193	Takahiro Ushiroda
StaffName_0194	Takeshi Asano
StaffName_0195	Hiroko Murakami
StaffName_0196	Rei Kondoh
StaffName_0197	Bungo Fujiwara
StaffName_0198	Tomokazu Ushiyama
StaffName_0199	Nisshinken co., Ltd.
StaffName_0200	TOSE CO., LTD.
StaffName_0201	SAFARI GAMES CO., LTD.
StaffName_0202	T’s MUSIC Co., Ltd.
StaffName_0203	TWOFIVE CO., LTD.
StaffName_0204	Hironori Kondoh
StaffName_0205	Mako Muto
StaffName_0206	Ruriko Aoki
StaffName_0207	Yuma Kametani
StaffName_0208	Maya Enoyoshi
StaffName_0209	Yui Matsuyama
StaffName_0210	Kazuya Yamaguchi
StaffName_0211	Kensuke Matsui
StaffName_0212	Shinya Hamazoe
StaffName_0213	Makoto Koichi
StaffName_0214	Subaru Kimura
StaffName_0215	Ayaka Fukuhara
StaffName_0216	Ryota Suzuki
StaffName_0217	Masanobu Matsunaga
StaffName_0218	Syuhei Toyoshima
StaffName_0219	Hitomi Matsuki
StaffName_0220	Mari Okubo
StaffName_0221	Sayaka Sakaki
StaffName_0222	Takashi Shinbori
StaffName_0223	Ayaka Tominaga
StaffName_0224	Masayoshi Ota
StaffName_0225	Tomohiro Umeda
StaffName_0226	Takehiro Oyama
StaffName_0227	Masaharu Shima
StaffName_0228	Kanta Yokota
StaffName_0229	Aiko Takami
StaffName_0230	Isamu Kawase
StaffName_0231	Jeffrey C. Miller
StaffName_0232	Alexandra Borrero
StaffName_0233	Josh Yagi-Stanton
StaffName_0234	Chiharu Sakiyama
StaffName_0235	Keiko Inoue
StaffName_0236	Takayoshi Matsui
StaffName_0237	Yuki Kozuma
StaffName_0238	Based on the work of\r\nNintendo Games\r\nDevelopment Teams
StaffName_0239	Megumi Inoue
StaffName_0240	Ryoji Yoshitomi
StaffName_0241	Yu Yamanaka
StaffName_0242	Tomohiro Yamashita
StaffName_0243	Masashi Okamoto
StaffName_0244	Hideaki Araki
StaffName_0245	Naoko Mori
StaffName_0246	Katsuya Eguchi
StaffName_0247	Risa Tabata
StaffName_0248	Masa Miyazaki
StaffName_0249	Kensuke Tanabe
StaffName_0250	Shinya Saito
StaffName_0251	Toshio Sengoku
StaffName_0252	Atsushi Ikuno
StaffName_0253	Shinya Takahashi
StaffName_0254	Toshiyuki Nakamura
StaffName_0255	Shuntaro Furukawa
StaffName_0256	Reiko Ninomiya
StaffName_0257	Rich Amtower
StaffName_0258	Michael Benedetto
StaffName_0259	Raymond Elliget
StaffName_0260	Nicko Gonzalez de Santiago
StaffName_0261	Ann Lin
StaffName_0262	Tim O'Leary
StaffName_0263	César Pérez
StaffName_0264	Scot Ritchey
StaffName_0265	Morgan Ritchie
StaffName_0266	William Romick
StaffName_0267	Erika Webright
StaffName_0268	Thaddée Wiseur
StaffName_0269	Álex Zarza
StaffName_0270	Lauren Ammerman
StaffName_0271	Ana Celeste Ascanio
StaffName_0272	Billy Carroll
StaffName_0273	Marjolaine Drouin
StaffName_0274	Dan Fazio
StaffName_0275	Steven Franco
StaffName_0276	Dutch Hixenbaugh
StaffName_0277	Sara Hoad
StaffName_0278	Ryan Nathaniel Kelley
StaffName_0279	Nich Maragos
StaffName_0280	Paloma Martínez Osuna
StaffName_0281	Yori Marusich
StaffName_0282	Nicole Mazza
StaffName_0283	Camila Pallotta
StaffName_0284	Erin Peterson
StaffName_0285	Sol Plata Loera
StaffName_0286	Miya Seeley
StaffName_0287	Beth Studer
StaffName_0288	Ludovic Tientcheu Ponkin
StaffName_0289	Marcia Toledo
StaffName_0290	Taryn Ziegler
StaffName_0291	Alexander Meng
StaffName_0292	Iván Garrido González
StaffName_0293	{[0206|004E0064]}Bruno Da Motta Rezende Pierantoni{/0206}
StaffName_0294	Julia Bambach
StaffName_0295	Pierre Sanchez
StaffName_0296	Michael Frisch
StaffName_0297	Danielle Jorgenson-Murray
StaffName_0298	Eren Baykal
StaffName_0299	Sabrina Bretant
StaffName_0300	David Caussèque
StaffName_0302	Arne Glinka
StaffName_0303	Michael Hussinger
StaffName_0305	Miguel Rodríguez Ramos
StaffName_0306	Ainhoa Bernad Hurtado
StaffName_0307	Jónatan Marcos Millán
StaffName_0308	Marco Morbin
StaffName_0309	Anna Tarantini
StaffName_0311	Patrick Koudstaal
StaffName_0314	Localsoft, S.L.
StaffName_0315	Masashi Goto
StaffName_0316	Keisuke Fukushima
StaffName_0317	Dongyeon Kim
StaffName_0318	Daeho Jeong
StaffName_0319	Jihyuen Yoo
StaffName_0320	Misa Matsumoto
StaffName_0321	Yijun Chen
StaffName_0322	Xiaochun Qiu
StaffName_0323	Zhong Long Wang
StaffName_0324	Monica Lai
StaffName_0325	Tracy Cheng
StaffName_0326	{[0206|00410064]}PTW (Singapore) Pte. Ltd., Taiwan Branch{/0206}
StaffName_0327	Kyle Hebert
StaffName_0328	{[0206|00600064]}Cup of Tea Productions, Inc.{/0206}
StaffName_0329	Danni Hunt
StaffName_0330	Jonathan Abarca
StaffName_0331	Patrick Seitz
StaffName_0332	Greg Chun
StaffName_0333	Kevin Afghani
StaffName_0334	Alex Cazares
StaffName_0335	Stephanie Sheh
StaffName_0336	Vegas Trip
StaffName_0337	Fryda Wolff
StaffName_0338	Kyle Hebert
StaffName_0339	Griffin Puatu
StaffName_0340	Robbie Daymond
StaffName_0341	Melissa Hutchison
StaffName_0342	Edward Bosco
StaffName_0343	Cristina Valenzuela
StaffName_0344	Erica Lindbeck
StaffName_0345	Tyler Shamy
StaffName_0346	Owen Thomas
StaffName_0347	Todd Haberkorn
StaffName_0348	Keith Silverstein
StaffName_0349	Rebeka Thomas
StaffName_0350	Keywords Mexico
StaffName_0351	Raúl Valadez
StaffName_0352	Salo Anguiano
StaffName_0353	Melina Rojas
StaffName_0354	Eduardo Zepeda
StaffName_0355	Xóchitl Ugarte
StaffName_0356	Oscar Flores
StaffName_0357	Nycolle González
StaffName_0358	Analiz Sánchez
StaffName_0359	Carlos Segundo
StaffName_0360	Annie Rojas
StaffName_0361	Moisés Iván Mora
StaffName_0362	Beto Castillo
StaffName_0363	Circe Luna
StaffName_0364	Alan Bravo
StaffName_0365	Alfonso Obregón
StaffName_0366	Valentina Souza
StaffName_0367	Gerardo Reyero
StaffName_0368	SIDE London
StaffName_0369	Lottie Mills
StaffName_0370	SIDE Paris
