LayoutMsg\Common_CinemaScope_00.msbt
SubjectMiiName	{[c800|0502010d]}
LiveTogether_50b	要帶{[c804|0000]}的同居人{[0605|2c0101cd]}\n一起過去嗎？
LiveTogether_50_Choice	帶去{[0004]}不帶{[0004]}重新選擇住家{[0004]}算了，還是不要搬家吧……
LiveTogether_51_Choice	帶去{[0004]}不帶
LiveTogether_52_Choice	帶去{[0004]}不帶{[0004]}算了，還是不要搬家吧……
LiveTogether_60	{[c804|0000]}本來也想\n帶同居人一起過去……{[0004]}但那裡只住得下我們{[c807|00cd]}。
LiveTogether_60_Choice	你們兩人住就好{[0004]}重新選擇住家{[0004]}算了，還是不要搬家吧……
LiveTogether_CancelConfirm_00	要放棄選擇帶去一起住的人嗎？
LiveTogether_CancelConfirm_OK	放棄選擇
LiveTogether_CancelConfirm_Cancel	取消
PostLiveTogether_00	{[c804|0000]}從今天起{[0604|00cd]}就要在這個家生活了{[c807|00cd]}。
PostLiveTogether_01	我們要在這個家開心地生活{[c807|00cd]}。
PostLiveTogether_02	對了，有沒有什麼{[0604|00cd]}比較好的「別稱」\n能夠代表我們呢？{[0004]}要是{[0604|00cd]}有不錯的稱呼，就告訴{[c804|0000]}吧。
PostLiveTogether_02_Choice	 教導{[0004]}下次再說
PostLiveTogether_03	對了，住在這個家裡的人\n現在是叫{[021d|0000]}……{[0004]}有沒有什麼{[0604|00cd]}更好的「別稱」\n能夠代表我們呢？
PostLiveTogether_03_Choice	 教導{[0004]}現在這樣就很好{[0004]}不要用別稱了吧
PostLiveTogether_04	那麼今後我們會以{[021d|0000]}{[0604|00cd]}\n這個別稱來介紹自己！{[0004]}謝謝{[0500|00cd]}提供\n這麼棒的別稱{[c807|00cd]}。
PostLiveTogether_05	知道了。{[0605|2c0101cd]}\n果然還是叫{[021d|0000]}就好{[c807|00cd]}。
PostLiveTogether_06	知道了。{[0605|2c0101cd]}\n那就不再用{[021d|0000]}這個別稱{[0604|00cd]}了。
PostLiveTogether_07	今後{[0604|00cd]}也請多多關照我們{[c807|00cd]}。
PostLiveTogether_08	今後{[0604|00cd]}也請多多關照\n{[021d|0000]}{[c807|00cd]}。
LiveTogetherNewHouse_00_00	{[c80a|00cd]}感覺離開這裡，\n搬到新的住家好像也不錯……{[0004]}{[0500|00cd]}覺得\n{[c804|0000]}住哪裡比較好呢？
LiveTogetherNewHouse_00_01	{[c80a|00cd]}感覺和{[c802|000008000001]}一起離開這裡，\n搬到新的住家好像也不錯……{[0004]}{[0500|00cd]}覺得\n我們住哪裡比較好呢？
LiveTogetherNewHouse_00_Choice	新的住家{[0004]}現在的住家
LiveTogetherNewHouse_01	就是說吧！
LiveTogetherNewHouse_02	你說得對！
LiveTogetherNewHouse_03	果然還是現在這個家{[0604|00cd]}比較適合{[c804|0000]}！\n謝謝{[0500|00cd]}{[c807|00cd]}。
LiveTogetherNewHouse_04	要帶{[c804|0000]}的同居人{[0605|2c0101cd]}\n一起過去嗎？
LiveTogetherNewHouse_04_Choice	帶去{[0004]}不帶\n算了，還是不要搬家吧……
LiveApart_00	{[c80a|00cd]}和{[c800|0500000d]}一起住\n果然還是有點不自在{[c807|00cd]}。{[0004]}{[c804|0000]}想要搬離這裡……
LiveApart_00_Choice	那就搬吧{[0004]}忍耐一下
LiveApart_01	就是說吧？{[0605|2c0101cd]}\n那{[c804|0000]}要去準備搬家了{[c807|00cd]}。
LiveApart_02	{[c804|0000]}打算先悠哉地享受獨居生活{[c807|00cd]}。
LiveApart_03	這樣啊……\n那現在就{[0604|00cd]}先忍忍吧{[c807|00cd]}。
LiveApart_04	不行，{[c804|0000]}沒辦法再忍受了{[c807|00cd]}。
LiveTogetherThanks_00	{[c80a|00cd]}{[c804|0000]}想請家裡所有人{[0604|00cd]}幫忙，\n向{[c800|0500000d]}傳達平日不曾說出口的心聲{[c807|00cd]}。
LiveTogetherThanks_00_V000	{[c804|0000]}想請{[021d|0000]}所有人{[0604|00cd]}幫忙，\n向{[c800|0500000d]}傳達平日不曾說出口的心聲{[c807|00cd]}。
LiveTogetherThanks_00a	{[c804|0000]}想向{[c800|0500000d]}傳達\n平日不曾說出口的心聲{[c807|00cd]}。
LiveTogetherThanks_00a_V000	{[c804|0000]}想向{[021d|0000]}的\n{[c800|0500000d]}傳達平日不曾說出口的心聲{[c807|00cd]}。
LiveTogetherThanks_00_Choice	不錯啊{[0004]}這次就算了吧
LiveTogetherThanks_01	要向對方傳達什麼呢？
LiveTogetherThanks_01_00	要向對方傳達什麼呢？
LiveTogetherThanks_02	確實感受到心意了。
LiveTogetherThanks_03	這、這樣啊……
LiveTogetherThanks_04	那麼，{[c804|0000]}這就去傳達。
LiveTogetherQuestion_00_00	「我們之中誰比較算{color[0000]}{[0604|00cd]}{[0220|0000]}{color[ffff]}？」\n可以拿這個話題和{[c800|0500000d]}{[0604|00cd]}聊嗎？
LiveTogetherQuestion_00_01	「我們之中誰算是最{color[0000]}{[0604|00cd]}{[0220|0000]}{color[ffff]}？」\n可以{[0604|00cd]}問家中其他人{[0604|00cd]}這個問題嗎？
LiveTogetherQuestion_00_02	「{[021d|0000]}中誰比較算{color[0000]}{[0604|00cd]}{[0220|0000]}{color[ffff]}？」\n可以{[0604|00cd]}拿這個話題{[0604|00cd]}和{[c800|0500000d]}聊嗎？
LiveTogetherQuestion_00_03	「{[021d|0000]}{[0604|00cd]}之中誰算是最{color[0000]}{[0604|00cd]}{[0220|0000]}{color[ffff]}？」\n可以{[0604|00cd]}問家中其他人{[0604|00cd]}這個問題嗎？
LiveTogetherQuestion_00_Choice	可以啊{[0004]} 問其他事吧{[0004]}還是算了吧……
LiveTogetherQuestion_01	請教教{[c804|0000]}\n該問什麼問題比較好{[c807|00cd]}。
LiveTogetherQuestion_02_00	「我們之中{[0604|00cd]}誰算是最{color[0000]}{[0604|01cd]}{[0220|0000]}{color[ffff]}」嗎？\n這問題真有意思。
LiveTogetherQuestion_02_01	「這個家中{[0604|00cd]}誰算是最{color[0000]}{[0604|01cd]}{[0220|0000]}{color[ffff]}」嗎？\n這問題真有意思。
LiveTogetherQuestion_02_02	「{[021d|0000]}{[0604|00cd]}之中誰算是最{color[0000]}{[0604|01cd]}{[0220|0000]}{color[ffff]}」嗎？\n這問題真有意思。
LiveTogetherQuestion_03_00	那{[c804|0000]}去把{[c800|0500000d]}叫來{[c807|00cd]}。
LiveTogetherQuestion_03_01	那{[c804|0000]}去把大家叫來{[c807|00cd]}。
LiveTogetherQuestion_04_00	「我們之中，誰比較算{color[0000]}{[0220|0000]}{color[ffff]}」……\n聊完後的結果是{[c800|0600000d]}{[c807|00cd]}。
LiveTogetherQuestion_04_01	「這個家中{[0604|00cd]}誰算是最{color[0000]}{[0604|01cd]}{[0220|0000]}{color[ffff]}」……\n討論後的結果是{[c800|0600000d]}{[c807|00cd]}。
LiveTogetherQuestion_04_02	「{[021d|0000]}{[0604|00cd]}中誰比較算{color[0000]}{[0604|00cd]}{[0220|0000]}{color[ffff]}」……\n聊完後的結果是{[0604|00cd]}{[c800|0600000d]}{[c807|00cd]}。
LiveTogetherQuestion_04_03	「{[021d|0000]}{[0604|00cd]}之中誰算是最{color[0000]}{[0604|01cd]}{[0220|0000]}{color[ffff]}」……\n討論後的結果是{[0604|00cd]}{[c800|0600000d]}{[c807|00cd]}。
LiveTogetherQuestion_04_04	「我們之中誰比較算{color[0000]}{[0604|00cd]}{[0220|0000]}{color[ffff]}」……\n聊完後的結果是{[0604|00cd]}{[c804|0000]}{[c807|00cd]}。
LiveTogetherQuestion_04_05	「這個家中{[0604|00cd]}誰算是最{color[0000]}{[0604|01cd]}{[0220|0000]}{color[ffff]}」……\n討論後的結果是{[0604|00cd]}{[c804|0000]}{[c807|00cd]}。
LiveTogetherQuestion_04_06	「{[021d|0000]}{[0604|00cd]}中誰比較算{color[0000]}{[0604|00cd]}{[0220|0000]}{color[ffff]}」……\n聊完後的結果是{[0604|00cd]}{[c804|0000]}{[c807|00cd]}。
LiveTogetherQuestion_04_07	「{[021d|0000]}{[0604|00cd]}之中誰算是最{color[0000]}{[0604|01cd]}{[0220|0000]}{color[ffff]}」……\n討論後的結果是{[0604|00cd]}{[c804|0000]}{[c807|00cd]}。
LiveTogetherQuestion_04_08	「這個家中{[0604|00cd]}誰算是最{color[0000]}{[0604|01cd]}{[0220|0000]}{color[ffff]}」……\n大家意見都不同，如果硬要選就是{[0604|00cd]}{[c800|0600000d]}{[c807|00cd]}。
LiveTogetherQuestion_04_09	「{[021d|0000]}{[0604|00cd]}之中誰算是最{color[0000]}{[0604|01cd]}{[0220|0000]}{color[ffff]}」……\n大家意見都不同，如果硬要選就是{[0604|00cd]}{[c800|0600000d]}{[c807|00cd]}。
LiveTogetherQuestion_04_10	「這個家中{[0604|00cd]}誰算是最{color[0000]}{[0604|01cd]}{[0220|0000]}{color[ffff]}」……\n大家意見都不同，如果硬要選就是{[0604|00cd]}{[c804|0000]}{[c807|00cd]}。
LiveTogetherQuestion_04_11	「{[021d|0000]}{[0604|00cd]}之中誰算是最{color[0000]}{[0604|01cd]}{[0220|0000]}{color[ffff]}」……\n大家意見都不同，如果硬要選就是{[0604|00cd]}{[c804|0000]}{[c807|00cd]}。
LiveTogetherQuestion_04_12	「這個家中{[0604|00cd]}誰算是最{[0604|01cd]}{color[0000]}{[0220|0000]}{color[ffff]}」……{[0605|2c0101cd]}\n大家都一致認為是{[0604|00cd]}{[c800|0600000d]}{[c807|00cd]}。
LiveTogetherQuestion_04_13	「{[021d|0000]}{[0604|00cd]}之中誰算是最{[0604|01cd]}{color[0000]}{[0220|0000]}{color[ffff]}」……{[0605|2c0101cd]}\n大家都一致認為是{[0604|00cd]}{[c800|0600000d]}{[c807|00cd]}。
LiveTogetherQuestion_04_14	「這個家中{[0604|00cd]}誰算是最{[0604|01cd]}{color[0000]}{[0220|0000]}{color[ffff]}」……{[0605|2c0101cd]}\n大家都一致認為是{[0604|00cd]}{[c804|0000]}{[c807|00cd]}。
LiveTogetherQuestion_04_15	「{[021d|0000]}{[0604|00cd]}之中誰算是最{[0604|01cd]}{color[0000]}{[0220|0000]}{color[ffff]}」……{[0605|2c0101cd]}\n大家都一致認為是{[0604|00cd]}{[c804|0000]}{[c807|00cd]}。
LiveTogetherQuestion_05	{[c80a|00cd]}真是榮幸{[c807|00cd]}。
LiveTogetherQuestion_05_V000	{[c80a|00cd]}算是預料之中{[c807|00cd]}。
LiveTogetherQuestion_05_V001	{[c80a|00cd]}還真意外{[c807|00cd]}。
LiveTogetherQuestion_05_V002	{[c80a|00cd]}大家還真有眼光。
LiveTogetherQuestion_05_V003	{[c80a|00cd]}{[c804|0000]}還差得遠呢{[c807|00cd]}。
LiveTogetherQuestion_05_V004	{[c80a|00cd]}其實{[c804|0000]}挺有自信的{[c807|00cd]}。
LiveTogetherQuestion_05_V005	{[c80a|00cd]}真讓人害羞{[c807|00cd]}……
LiveTogetherQuestion_05_V006	{[c80a|00cd]}謝謝，非常感謝{[c807|00cd]}。
LiveTogetherQuestion_05_V007	{[c80a|00cd]}{[c804|0000]}今後也會繼續加油{[c807|00cd]}。
LiveTogetherQuestion_05_V008	{[c80a|00cd]}真想讓島上的所有人知道{[c807|00cd]}。
LiveTogetherQuestion_05_V009	{[c80a|00cd]}這都是多虧了大家{[c807|00cd]}……
LiveTogetherQuestion_05_V010	{[c80a|00cd]}大家居然是這麼想的……
LiveTogetherQuestion_05_V011	{[c80a|00cd]}付出的努力值得了{[c807|00cd]}。
LiveTogetherQuestion_06_00	很高興能聽到{[c800|0500000d]}的意見。
LiveTogetherQuestion_06_01	很高興能聽到大家的意見。
LiveTogetherQuestion_07	這樣啊，那就算了{[c807|00cd]}。
LiveTogetherQuestion_08_00	雖然意見不同，\n但很高興能聽到{[c800|0500000d]}的想法。
LiveTogetherQuestion_10	{[0501]}想問「這個家中最{color[0000]}◯◯◯{color[ffff]}的人」是誰？
LiveTogetherQuestion_10_article	Let's find out who's the best example of... {[0900|01cd020030000200300002003000]}
Proposal_00	{[0600]}其實……{[c804|0000]}想要向{[c800|0500000d]}求婚，{[0605|2c0101cd]}\n{[0500|00cd]}覺得怎麼樣？
Proposal_00_Choice	加油！{[0004]}現在還是算了吧
Proposal_01	好，{[0605|2c0101cd]}\n那{[c804|0000]}就鼓起勇氣去求婚了{[c807|00cd]}。{[0605|e80301cd]}
Proposal_01_00	話說回來……{[0605|e80301cd]}{[0004]}{[c804|0000]}好像因為緊張，{[0605|2c0101cd]}\n腦袋一直浮現一些奇怪的想法……{[0004]}{[0500|00cd]}能幫幫忙，\n讓{[c804|0000]}不要{[0604|00cd]}胡思亂想嗎？
Proposal_01_00_Choice	沒問題！{[0004]}可以再說一次嗎？
Proposal_01_01	那{[c804|0000]}去把{[c800|0500000d]}叫來！
Proposal_02	現在還不是時候啊……\n{[c804|0000]}明白了{[c807|00cd]}。
Proposal_03	{[12c01|1acd]}多虧{[0500|00cd]}，\n{[c804|0000]}求婚成功了{[c807|00cd]}！{[0004]}{[12c01|1acd]}非常感謝{[c807|00cd]}！
Proposal_04	不過{[c804|0000]}還是小孩，\n所以不能結婚{[c807|00cd]}……
Proposal_05	不過{[c800|0500000d]}還是小孩，\n所以不能結婚{[c807|00cd]}……
Proposal_06	不過我們都還是小孩，\n所以不能結婚{[c807|00cd]}……
Proposal_07	如果使用{color[0000]}大人噴霧{color[ffff]}，倒是能變成大人……
Proposal_07_Choice	使用大人噴霧{[0004]}算了吧
Proposal_08	非常感謝！\n那就麻煩使用大人噴霧{[c807|00cd]}。
Proposal_09	暫時先不考慮結婚的事了。
Proposal_10	那麼我們就去舉辦婚禮了{[c807|00cd]}。
Proposal_11	啊{[060a|040014201420]}～\x0f\x06\n真開心。{[0605|f40101cd]}\n這是伴手禮{[c807|00cd]}。
Proposal_12	我們會共築一個幸福美滿的家庭{[c807|00cd]}。
Proposal_13	下次{[c804|0000]}會更加努力{[0604|00cd]}讓求婚成功{[c807|00cd]}……
Proposal_14	我們決定要住在一起了{[c807|00cd]}。
Proposal_15	突然{[0604|00cd]}有小孩了。
Proposal_16_00	對了，這樣的話，\n我們要住在哪裡比較好？
Proposal_16_01	對了，我們要住在哪裡比較好？\n好像也可以住在小孩的家{[c807|00cd]}。
Proposal_16_02	對了，因為現在住的房子有點小，\n所以{[c804|0000]}打算建造新家{[c807|00cd]}。
Proposal_16_Choice_00	{[c800|0002010d]}的住家{[0004]}{[c800|0502010d]}的住家{[0004]}新的住家
Proposal_16_Choice_01	{[c800|0002010d]}的住家{[0004]}{[c800|0502010d]}的住家{[0004]}小孩的住家{[0004]}新的住家
Proposal_16_Choice_02	{[c800|0002010d]}的住家{[0004]}新的住家
Proposal_16_Choice_03	{[c800|0002010d]}的住家{[0004]}小孩的住家{[0004]}新的住家
Proposal_16_Choice_04	{[c800|0502010d]}的住家{[0004]}新的住家
Proposal_16_Choice_05	{[c800|0502010d]}的住家{[0004]}小孩的住家{[0004]}新的住家
Proposal_16_Choice_06	小孩的住家{[0004]}新的住家
Proposal_16_Choice_07	現在的住家{[0004]}新的住家
Proposal_16_Choice_08	現在的住家{[0004]}小孩的住家{[0004]}新的住家
Proposal_17_00	{[c804|0000]}的住家嗎？{[0605|2c0101cd]}\n這主意不錯{[c807|00cd]}。
Proposal_17_01	{[c800|0500000d]}的住家嗎？{[0605|2c0101cd]}\n真令人緊張又期待{[c807|00cd]}。
Proposal_17_02	新的住家嗎？{[0605|2c0101cd]}\n真令人興奮{[c807|00cd]}。
Proposal_17_03	{[c800|0600000d]}的住家啊。{[0605|2c0101cd]}\n和小孩一起住也不錯呢。
Proposal_18_00	要帶{[c804|0000]}的同居人{[0605|2c0101cd]}\n一起過去嗎？
Proposal_18_01	要帶{[c804|0000]}的同居人{[0605|2c0101cd]}\n一起過去嗎？{[0004]}和小孩一起住感覺也比較好。
Proposal_18_02	要帶{[c804|0000]}的同居人{[0605|2c0101cd]}\n一起過去嗎？
Proposal_18_03	要帶{[c804|0000]}的同居人{[0605|2c0101cd]}\n一起過去嗎？{[0004]}和小孩一起住感覺也比較好。
Proposal_18_04	{[c804|0000]}覺得和小孩一起住比較好……\n該怎麼做呢？
Proposal_18_Choice_00	選擇同居人{[0004]}不選擇{[0004]}重新選擇住家
Proposal_18_Choice_01	選擇同居人{[0004]}不選擇
Proposal_19_00	{[c804|0000]}本來也想\n帶同居人一起過去……{[0004]}但那裡只住得下我們{[c807|00cd]}。
Proposal_19_01	{[c804|0000]}本來想和小孩一起住的……\n但那裡只住得下我們{[c807|00cd]}。
Proposal_19_Choice	不錯啊{[0004]}重新選擇住家
Proposal_21	{[c80a|00cd]}我們會繼續留在這間住慣的房子生活{[c807|00cd]}。
Separate_00	{[c80a|00cd]}{[c804|0000]}想要\n和{[c800|0500000d]}分手{[c807|00cd]}。
Separate_00_Choice	這樣也好{[0004]}再考慮一下吧
Separate_01	那{[c804|0000]}這就去談談{[c807|00cd]}。
Separate_02	{[0600]}感覺自己終於恢復自由了{[c807|00cd]}。
Separate_03	……知道了。{[0605|2c0101cd]}\n{[c804|0000]}會再去{[0604|00cd]}好好談談{[c807|00cd]}。
Separate_04	{[c804|0000]}會再試著\n{[060a|0400f287b065]}重新\x0f\x06\n相處看看{[c807|00cd]}。
Separate_05	{[0600]}果然還是不行{[c807|00cd]}。
Separate_06	{[0600]}雖然這個家充滿了快樂的回憶……\n但{[c804|0000]}想要離開這裡{[c807|00cd]}……
Separate_07	{[0600]}{[c804|0000]}打算獨自一人努力生活{[c807|00cd]}……
Divorce_00	{[c80a|00cd]}其實……\n{[c804|0000]}想要和{[c800|0500000d]}離婚{[c807|00cd]}。
Divorce_00_Choice	這樣也好{[0004]}再考慮一下吧
Divorce_01	那{[c804|0000]}這就去談談{[c807|00cd]}。
Divorce_02	{[0600]}感覺自己終於恢復自由了{[c807|00cd]}。
Divorce_03	……知道了。{[0605|2c0101cd]}\n{[c804|0000]}會再去{[0604|00cd]}好好談談{[c807|00cd]}。
Divorce_04	{[c804|0000]}會再試著\n{[060a|0400f287b065]}重新\x0f\x06\n相處看看{[c807|00cd]}。
Divorce_05	{[0600]}果然還是不行{[c807|00cd]}。
Divorce_06	{[0600]}雖然這個家充滿了{[c804|0000]}\n與{[c800|0500000d]}的種種回憶……{[0004]}但{[c804|0000]}想離開這裡{[c807|00cd]}……
Divorce_07	{[0600]}{[c804|0000]}打算獨自一人生活{[c807|00cd]}……
Divorce_08	「大人噴霧」的效果結束了。
GiveUpOneSideLove_00	{[0600]}{[c80a|00cd]}{[c804|0000]}很擔心\n能不能順利和{[c800|0500000d]}交往{[c807|00cd]}……{[0004]}{[0600]}是不是該放棄……\n對{[c800|0500000d]}的這份感情呢？
GiveUpOneSideLove_00_Choice	一定會順利的{[0004]}還是放棄吧？
GiveUpOneSideLove_01	說得也是……\n還是放棄比較好……
GiveUpOneSideLove_02	……不行，{[c804|0000]}沒辦法再繼續堅持了……\n{[c804|0000]}要放棄這份感情{[c807|00cd]}。
GiveUpOneSideLove_03	謝謝。{[0605|2c0101cd]}{[c804|0000]}會繼續努力，\n讓{[c800|0500000d]}同意交往的{[c807|00cd]}！
KnownOneSideLove_00	{[0600]}{[c80a|00cd]}雖然對{[c800|0502000d]}還不太了解，\n但{[c804|0000]}感受到了命中注定的安排{[c807|00cd]}……{[0004]}{[0600]}{[c804|0000]}該怎麼辦才好？
KnownOneSideLove_00_Choice	先從朋友做起{[0004]}直接告白{[0004]}自己思考{[0004]}還是放棄吧……
KnownOneSideLove_Friend_00	原來如此，\n先從朋友做起啊……
KnownOneSideLove_Friend_01	……不行！\n已經等不下去了。{[0004]}{[c804|0000]}要抱著破釜沉舟的決心去告白{[c807|00cd]}。
KnownOneSideLove_Conf_00	{[12c01|04cd]}直接告白嗎……？
KnownOneSideLove_Conf_01	好吧。{[0004]}雖然{[c804|0000]}和{[c800|0502000d]}連朋友都還稱不上，\n但{[c804|0000]}會豁出去試一試{[c807|00cd]}。
KnownOneSideLove_Conf_02	這樣太突然了，{[c804|0000]}做不到……{[0004]}希望能先從朋友做起{[c807|00cd]}。
KnownOneSideLove_Conf_02_Choice_00	沒問題{[0004]}下次再說
KnownOneSideLove_Conf_03	{[c804|0000]}沒有勇氣立刻向對方告白{[c807|00cd]}……
KnownOneSideLove_Conf_Success_00	{[12c01|01cd]}{[c80a|00cd]}如同戲劇般的奇蹟發生了{[c807|00cd]}！
KnownOneSideLove_Conf_Failure_00	直接告白果然還是太衝動了{[c807|00cd]}……
KnownOneSideLove_Think_00	好吧。{[0605|2c0101cd]}\n{[c804|0000]}會自己想想的{[c807|00cd]}{[0605|e80301cd]}……{[0004]}{[12c01|06cd]}嗯……{[0605|d00701cd]}
KnownOneSideLove_Think_01	決定了！\n{[c804|0000]}現在就去告白{[c807|00cd]}。
KnownOneSideLove_Think_02	決定了。\n{[c804|0000]}想先從朋友做起{[c807|00cd]}。
KnownOneSideLove_Think_Choice	沒問題{[0004]}下次再說
KnownOneSideLove_Think_03	嗯？那{[c804|0000]}再稍微想想{[c807|00cd]}。
KnownOneSideLove_Think_04	嗯？那{[c804|0000]}再稍微想想{[c807|00cd]}。
KnownOneSideLove_Think_Etc	……為了能順利和{[c800|0502000d]}交往，\n{[c804|0000]}會試著向流星許願{[c807|00cd]}。
KnownOneSideLove_Think_Etc_V000	……另外也想順便問一下……{[0004]}{[021b|00cd]}上……{[0604|01cd]}\n應該沒有{[0604|00cd]}愛情藥水之類的東西吧？
KnownOneSideLove_Think_Etc_V001	……{[c804|0000]}會想想該如何才能夢到\n「和{[c800|0502000d]}約會的夢」{[c807|00cd]}。
KnownOneSideLove_Think_Etc_V002	……總之，{[c804|0000]}打算先每天確認\n兩人的契合度占卜{[c807|00cd]}。
KnownOneSideLove_Think_Etc_V003	……{[c804|0000]}先來想想\n能在下輩子交往的方法{[c807|00cd]}。
KnownOneSideLove_Think_Etc_V004	……{[c804|0000]}先去找一個\n和{[c800|0502000d]}相像的名人來支持{[c807|00cd]}。
KnownOneSideLove_Think_Etc_V005	……或許還會遇到更適合自己的人……{[0004]}不，{[c804|0000]}相信{[c800|0502000d]}就是命中注定的那位，\n{[c804|0000]}會努力看看的{[c807|00cd]}。
KnownOneSideLove_Think_Etc_V006	……一{[060a|0200eb53]}覺\x0f\x06\n醒來就成為了戀人……\n應該不會出現這種戲劇般的奇蹟吧……
KnownOneSideLove_Think_Etc_V007	……{[c800|0502000d]}可能不是命中注定的那個人……\n不對，好像也不是這樣？{[0004]}……搞不太清楚了，再讓{[c804|0000]}想一想{[c807|00cd]}。
KnownOneSideLove_Think_Etc_V008	……{[c804|0000]}好像一個人興奮過頭了……\n先讓自己冷靜一下{[c807|00cd]}。
KnownOneSideLove_Think_Etc_V009	……仔細想想，{[c800|0502000d]}好像也不完全是\n{[c804|0000]}喜歡的類型……{[0004]}……不過相信這份感情就是命中注定，\n{[c804|0000]}會好好加油的{[c807|00cd]}！
KnownOneSideLove_Think_Etc_V010	……如果{[c800|0502000d]}就是命中注定的那個人，\n那應該會主動來告白才對。{[0004]}{[c804|0000]}會等待\n{[c800|0502000d]}開口的{[c807|00cd]}。
KnownOneSideLove_Think_Etc_V011	……如果送夠多的{[0210|0002010d00cd]}，\n或許對方就會願意跟{[c804|0000]}交往……{[0605|e80301cd]}{[0004]}……好吧，這應該不太可能……
KnownOneSideLove_Think_Etc_V012	……如果請吃夠多的{[0201|0001]}，\n或許對方就會喜歡上{[c804|0000]}……{[0605|e80301cd]}{[0004]}……好吧，這應該不太可能……
KnownOneSideLove_Think_Etc_V013	……如果送夠多的{[0202|00010dcd]}，\n或許對方就會對{[c804|0000]}感興趣……{[0605|e80301cd]}{[0004]}……好吧，這應該不太可能……
KnownOneSideLove_Think_Etc_V014	……如果說出「你真是{[0200|00030401]}」{[0604|02cd]}的話，\n或許對方就會對{[c804|0000]}心動……{[0605|e80301cd]}{[0004]}……好吧，這應該不太可能……
KnownOneSideLove_Think_Etc_V015	……如果說出「你比{[0200|00000401]}更有魅力」{[0604|02cd]}的話，\n或許就能順利交往……{[0605|e80301cd]}{[0004]}……好吧，這應該不太可能……
KnownOneSideLove_Think_Etc_V016	……如果送夠多的{[0200|00010001]}，\n或許對方就會對{[c804|0000]}著迷……{[0605|e80301cd]}{[0004]}……好吧，這應該不太可能……
KnownOneSideLove_Think_Etc_V017	……如果邀請對方「一起{[0200|00020001]}」{[0604|02cd]}的話，\n兩人之間的關係或許就能升溫……{[0605|e80301cd]}{[0004]}……好吧，這應該不太可能……
KnownOneSideLove_Think_Etc_V018	……如果在耳邊低語「{[0200|00050001]}」{[0604|02cd]}的話，\n或許就能讓對方神魂顛倒……{[0605|e80301cd]}{[0004]}……好吧，這應該不太可能……
KnownOneSideLove_Think_Etc_V019	……如果和對方聊{[0200|00040001]}這個話題，\n或許就能拉近彼此的距離……{[0605|e80301cd]}{[0004]}……好吧，這應該不太可能……
KnownOneSideLove_GiveUp_00	為什麼要放棄呢？
KnownOneSideLove_GiveUp_00_Choice	不相配{[0004]}會讓人忌妒{[0004]}對方有對象了
KnownOneSideLove_GiveUp_01	這樣啊……\n真遺憾，只好放棄了{[c807|00cd]}。
KnownOneSideLove_GiveUp_02	{[12c01|04cd]}咦，怎麼這樣……好過分……
KnownOneSideLove_GiveUp_03	這樣啊……\n{[c804|0000]}其實也隱約察覺到了{[c807|00cd]}……
KnownOneSideLove_GiveUp_04	這種事根本不重要！\n{[c804|0000]}要抱著破釜沉舟的決心去告白{[c807|00cd]}。
KnownOneSideLove_Conf_Failure_01	{[0600]}結果真的沉舟了{[c807|00cd]}……
Confession_00	{[0600]}{[c80a|00cd]}{[c804|0000]}無法抑制{[0604|01cd]}\n自己對{[c800|0500000d]}的感情，{[0605|d00701cd]}好想去向對方告白……
Confession_00_Choice	加油！{[0004]}不行
Confession_NG_00	{[c80a|00cd]}為什麼不行呢？
Confession_NG_00_Choice	不相配{[0004]}會讓人忌妒{[0004]}對方有對象了{[0004]}現在還太早
Confession_NG_01	這種事根本不重要！\n{[c804|0000]}要抱著破釜沉舟的決心去告白{[c807|00cd]}。
Confession_Conf_Failure_00	{[0600]}結果真的沉舟了{[c807|00cd]}……
Confession_NG_02	這樣啊……\n真遺憾，只好放棄了{[c807|00cd]}。
Confession_NG_03	{[12c01|04cd]}咦，怎麼這樣……好過分……
Confession_NG_04	這樣啊……\n{[c804|0000]}其實也隱約察覺到了{[c807|00cd]}……
Confession_NG_05	……不行！\n已經等不下去了。{[0004]}{[c804|0000]}要抱著破釜沉舟的決心去告白{[c807|00cd]}。
Confession_NG_06	現在還不行嗎……\n好吧{[c807|00cd]}。
Confession_Rival_00	其實{[c804|0000]}{[0604|00cd]}本來對{[c800|0a00000d]}{[0604|00cd]}沒什麼感覺……{[0004]}但看到{[c800|0a00000d]}{[0604|00cd]}被別人告白之後，\n{[c804|0000]}{[0604|00cd]}感到坐立難安，於是就跟他告白了{[c807|00cd]}。
Confession_Rival_01	{[0500|00cd]}願意祝福我們嗎？
Confession_Rival_01_Choice	當然{[0004]}不行！
Fight_00	{[0601]}{[c80a|00cd]}{[c804|0000]}和{[c800|0500000d]}吵架了。{[0605|2c0101cd]}\n現在很生氣{[c807|00cd]}！
Fight_Choice	去和好吧{[0004]}隨你高興
Fight_C0	{[0601]}那請撫平{[c804|0000]}的憤怒吧{[c807|00cd]}。
Fight_01	現在心情好多了。{[0605|c80001cd]}\n{[c804|0000]}這就去找對方{[060a|02000854]}和\x0f\x06\n好{[c807|00cd]}。
Fight_02	我們已經{[060a|02000854]}和\x0f\x06\n好了{[c807|00cd]}。
Fight_03	{[12c01|03cd]}{[0600]}我們沒能{[060a|02000854]}和\x0f\x06\n好{[c807|00cd]}。
