LayoutMsg\Common_CinemaScope_00.msbt
SubjectMiiName	{[c800|0502010d]}
Caption_Korokke	These dazzling, golden-brown beauties\ntaste best straight out of the fryer.
Caption_ConbiniBento	A solid lunch at a solid price!\nYour stomach and wallet will thank you.
Caption_Cherry	Sure, they're fresh and tasty—but what\na waste to eat something so cute.
Caption_Sazae	A fresh, charcoal-grilled turban shell.\nBest enjoyed at a beachside BBQ.
Caption_Salad	The secret to a tasty salad is texture,\ncrunch, and a zippy dressing!
Caption_Zarusoba	High-quality soba noodles\nwith a perfectly firm texture.
Caption_Dango	Pairs perfectly with a picnic\nunder cherry-blossom trees.
Caption_Sandwich	The mark of a successful sandwich is\nnot being able to hold it with one hand.
Caption_Sanma	The bitter insides of this fatty fish\nmight be, uh...an acquired taste.
Caption_ZyagaBata	This dish has almost as much butter\nas it does potato. Mmm, melty.
Caption_ShuCream	The French call it a "cabbage pastry."\nEveryone else just calls it "yum."
Caption_Syumai	A juicy, handmade dumpling full\nof ground meat and veggies.
Caption_Cake	The cake to end all cakes, overflowing\nwith strawberries and cream.
Caption_Syokupan	Fluffy bread that's nearly foundational\nto grade-school lunches everywhere.
Caption_SweetPotato	Sweet and surprisingly creamy. Who\nknew potatoes could be this good?
Caption_Suika	Watery melon, sliced to perfection.\nTastes like sweet summer memories.
Caption_Water	No ice?! This should be free.\nI mean...what a good deal?
Caption_Sukiyaki	Typically served to families, but we\nwon't tell if you eat it all yourself.
Caption_Sushi	Prepared by a sushi master. One is\nnever enough. Neither is 20.
Caption_Steak	A thick, fatty hunk of beef to gnaw on.\nWorry not—the veggies are for garnish.
Caption_Subuta	Much like life, it's both sweet and sour.\nUnlike life, it comes with extra sauce.
Caption_Zenzai	Red-bean soup with white-bean dumplings.\nGreat for warming you up in the winter!
Caption_Sousage	Real sausage straight from the butcher.\nThe casing is made of...uh, love.
Caption_Softcream	Sweet vanilla ice cream made with\norganic milk. Yum to the power of yum.
Caption_TaiIkedukuri	Usually only available at traditional\nJapanese restaurants. You're welcome.
Caption_Taiyaki	These tasty little fishies are nearly\nbursting with red-bean-paste goodness.
Caption_Tacos	Crispy shells stuffed with spicy fillings\nand fresh guacamole. Fiesta time!
Caption_Takoyaki	The ultimate seafood street food!\nPiping hot and super tasty.
Caption_TamagoYaki	Even a basic dish hits different when a pro\nmakes it. Fluffy, well seasoned... Yum!
Caption_Chikuwa	Even seafood haters can't resist this!\nGreat stuffed with cucumber or cheese.
Caption_ChaHan	What's better than a giant plate of\nfried rice? Nothing, that's what.
Caption_ChankoNabe	Mouthwatering hot pot that\nfeatures seasonal ingredients.
Caption_Chocolate	Who unwrapped this chocolate bar?!\nOh well—it's still chocolate.
Caption_ChocoParfait	Tons of ice cream isn't sweet enough,\nthus the whipped cream and fudge.
Caption_Tenpura	Just when you thought shrimp and\nveggies couldn't get any tastier!
Caption_Togarashi	See if you can handle the spice.\nJust don't touch your eyes afterward.
Caption_Tofu	Chilled and refreshing. Kick it up a notch\nwith some green onions and ginger.
Caption_Corn	A fresh ear of corn, roasted and savory.\nRemove the husk before eating.
Caption_Doughnuts	Handmade with the finest ingredients.\nOne alone won't suffice.
Caption_Dorayaki	Red-bean paste sandwiched between moist\ncastella slices. It's extra delish with tea.
Caption_Natto	Delicious over hot rice! If you can get\npast the intense smell, that is...
Caption_Nikuman	It looks like a pastry, but it's actually\nfilled with juicy, juicy pork.
Caption_Banana	Nature's dessert. Watch out where you\nput that peel—it's dangerous!
Caption_BananaKawa	Good for comedy routines. You can also\neat it, probably.
Caption_Harumaki	Crispy pockets of pure enjoyment.\nIt's hard to save room for the meal.
Caption_Hamburger	A boatload of ingredients stuffed into a\ntoasted sesame-seed bun. Open wide!
Caption_Hamburg	Basically a hamburger without the bun.\nCalling it a steak makes it fancier.
Caption_Pizza	Pizza is the people's food. Crust with\nstuff on it is the recipe for bliss.
Caption_Biscuit	Lightly buttered with a hint of salt.\nIt's like a blank canvas for snacking.
Caption_Grape	Fresh, fragrant grapes, bright as jewels.\nMaybe someone will feed them to you.
Caption_FriedPotato	These hot and crispy fries will make\nyou forget all about your burger.
Caption_Pudding	Wiggly, wobbly flan drenched in smoky\ncaramel sauce. Both fun and tasty.
Caption_BlueCheese	This cheese has been aged with blue\nmold. It's pretty stinky. Um...enjoy?
Caption_FrenchToast	Normal toast is boring. Try frying it and\nsoaking it in syrup. Thanks, France!
Caption_Candy	This lollipop is as big as your face.\nThat's an awful lotta lolly.
Caption_PotatoChips	So crunchy! So salty! The bad thing is\nthat you'll never feel like stopping.
Caption_BoneMeat	A juicy chicken leg with supersecret\nsauce—also known as barbecue sauce.
Caption_MaboTofu	An irresistibly spicy blend of\nsansho and red peppers.
Caption_MakadamiaNuts	The most luxurious nut out there. Way\ncheaper than a Hawaiian vacation.
Caption_Matsutake	A small fungus with a big price tag.\nKnown for its distinctive spicy aroma.
Caption_Meatsource	Pasta with ground beef and tomato\nsauce. Can't argue with the classics.
Caption_Mikan	This sweet fruit has a ton of vitamin C.\nOrange you glad it's not a grapefruit?
Caption_MisoSoup	Feel your contentment rise like the steam\nfrom this enticingly warm soup.
Caption_MedamaYaki	The whites are cooked solid, but the\nyolk is still nice and runny. Dive in!
Caption_Mentaiko	Pickled to perfection. Serve with\nfreshly cooked rice.
Caption_Peach	Sweet and fuzzy with an adorable pink\ncoloring. It's like nature's candy!
Caption_Yakiimo	Slowly baked on hot stones\nand sweet as honey!
Caption_Yakisoba	Fried noodles covered in tangy sauce\nand finished with bean sprouts.
Caption_YakiNasu	Delicious strips of zucchini grilled\nto mouthwatering perfection.
Caption_BoiledEgg	Don't worry—the yolk is perfectly soft.\nTry a little salt and pepper on top!
Caption_Youkan	An elegant sweet treat that'll make you want\nto sip tea and gaze wistfully out a window.
Caption_Nudle	Japanese noodles with pork, egg, and\nseaweed. Have fun slurping that soup.
Caption_Apple	An apple in its nonjuice form. Good for\nwhen you want some satisfying crunch.
Caption_Reba	Just smell that delicious sauce!\nNo, I swear—it's actually really good!
Caption_Edamame	Boiled and salted to perfection.\nImpossible to stop eating once you start.
Caption_Myouga	This potent condiment will clear the ol'\nsinuses right out. Also good on tofu.
Caption_Surume	You could chew on it forever and not get\nanywhere. We recommend stir-frying it.
Caption_Senbei	Nothing's more satisfying than the crunch\nof these tasty hard-baked crackers.
Caption_Nikujaga	Home cookin' at its finest. Those soft\npotatoes are the stuff of dreams.
Caption_Tonkatsu	Deep-fried pork covered in a yummy sauce.\nOh yeah, there's cabbage there too.
Caption_Goya	Look, we know it's bitter, but the texture\nwill have you coming back for more.
Caption_TomatoJuice	For anyone out there who's\never wanted to drink a pizza.
Caption_Abokado	Avocado is nature's butter. Makes any\nsandwich or burger instantly better.
Caption_Bacon	Fried to the perfect crispiness level.\nDon't forget the eggs and toast.
Caption_Broccoli	It's like a little tree! A little tree\nthat tastes great steamed.
Caption_IkaRing	Deep-fried squid with ketchup for\ndipping. It's tastier than it sounds.
Caption_YakiGuri	Sweet and freshly roasted! We mean fresh.\nDon't burn your tongue on these.
Caption_Wataame	Straight from a carnival to your tummy.\nIt must be what eating a cloud is like.
Caption_Cappuccino	Frothy milk floating atop bitter coffee.\nDrink it for your daily moment of zen.
Caption_Coconut	It's not cocoa, and it's not a nut. This\nis what tropical paradise tastes like.
Caption_Cornflakes	A fine choice for a quick breakfast.\nDon't dally, or the flakes will get soggy!
Caption_BirthdayCake	They say it's your birthday. Happy\nbirthday, you! Eat up and party hearty!
Caption_Cheesacake	Baked in the oven until it achieves that\namber tinge. Just needs strawberries.
Caption_Kiwi	How can the perfect balance of sweet and\ntart be contained in such a tiny fruit?
Caption_Lasagna	Homemade lasagna is the best kind\nof lasagna. Get it while it's hot!
Caption_Macaron	A sweet little treat that melts on your\ntongue. You can't say no.
Caption_Meatball	Something important is missing here.\nHold up...where's the pasta?!
Caption_Melon	This fragrant melon is a sweet\nsnack that smacks of summer.
Caption_Millefeuille	Creamy cream and layers of flaky crust.\nHas nothing to do with that short dude.
Caption_Muffin	Positively teeming with blueberries and\nraspberries. Enjoy that fruity flavor.
Caption_Oyster	Drizzle with lemon or hot sauce\nand enjoy in one gulp!
Caption_Paella	Say "yellow" to the ocean's finest,\nserved with appetizing saffron rice.
Caption_SpaceFood	Step one: eat space food. Step two: go to\nspace. At least step one is easy.
Caption_Peanut	Peanuts are nuts, right? Nope. They're\nactually legumes. Nutty but true!
Caption_Pear	Pears are like bell-shaped apples that\nlook and taste totally different.
Caption_Pretzel	Follow this pretzel's lead, and do the\ntwist. Or just, ya know, eat a pretzel.
Caption_Risotto	Risotto is the rice of kings. So rich and\nflavorful you'll feel like a monarch.
Caption_RoastBeef	Thick slabs of savory roast beef just\nbegging to be made into a sandwich.
Caption_Salami	A small plate of spicy, sliced sausage.\nKeep for yourself or share with friends.
Caption_Escargot	Ew, there are snails on your plate! Oh,\nwait...I mean...eat up! It's a delicacy.
Caption_Peperoncino	Spaghetti with olive oil, fresh garlic,\nand red chili peppers for a fiery kick.
Caption_IkasumiPasta	It's not burned—it's blackened with ink.\nHope you brought your toothbrush.
Caption_Tiramisu	Tiramisu is Italian for "pull me up."\nIt should really be "eat me up" instead.
Caption_RingoAme	If you can eat this without becoming a\nsticky mess, you're officially a legend.
Caption_Truffle	It looks like a fungus, but it's\nactually high-class foodstuff.
Caption_Turkey	This big bird took days to roast. Serve\nwith stuffing, and let the holiday begin.
Caption_Waffle	Waffles trump pancakes because they\ncome with syrup pockets. Genius.
Caption_Yoghourt	The tangy flavor and creamy texture\npair criminally well with fruit.
Caption_Jelly	It smells kind of fruit-like, but there's\nno fruit to be found. Just jiggly gelatin.
Caption_Cola	The best part of soda is popping the lid.\nSorry we took that from you.
Caption_Pancake	Fluffy yum cakes drenched in warm\nmaple syrup. You're welcome.
Caption_Soumen	Hits the spot on hot summer days.\nSlurp up and cool down!
Caption_Sekihan	Red beans and rice typically eaten\nduring celebrations in Japan.
Caption_CupNudle	You're three minutes away from total\nnoodle-ocity. Can you wait that long?
Caption_HayashiRice	A stewed dish featuring a mouth-watering\ndemiglace sauce. Gobble up with rice.
Caption_PopCorn	It's a bit corny, but movies aren't the\nsame without this salty, buttery snack.
Caption_Durian	It looks weird and smells weirder, but\nif you get past that, it's quite tasty.
Caption_Garlic	It's known to keep vampires away.\nMaybe they're afraid of bad breath?
Caption_RollCabbage	Slowly simmered until tender. The recipe\nis a family secret, so don't ask.
Caption_IshiyakiBibinba	Mix it all together for the classic version.\nLeave everything separate if you feel wild.
Caption_Protein	Bodybuilders drink this like water. Get\npumped and unleash your beast mode.
Caption_Tomato	A vine-ripened 'mato just waiting to be\nsaucified or sliced for sandwich duty.
Caption_AppleJuice	The only ingredient is organic, local\napples. You can't beat that fresh taste.
Caption_Mango	It looks so lonely without any pineapple\nby its side. Put it out of its misery.
Caption_HotDog	It's not made of dogs, but it IS hot.\nHope you like mustard. If not...oops.
Caption_Cheese	All-natural with a subtle taste and\nsmell. Smile and say cheese!
Caption_Namahamu	Thinly sliced so you can keep going\nback for more. Ham it up!
Caption_Pineapple	Break into this tropical fruit's spiky\nbarrier for a sweet, tart treat.
Caption_SalmonMunieru	This fish was soaked in blissful, buttery\nsauce, coated in flour, and pan-fried.
Caption_EbiChili	Prawns are good on their own, but\nthey're better with garlic and chilies.
Caption_PekinDuck	Crispy roasted duck served with savory\npancakes and a tangy hoisin sauce.
Caption_Currypan	Curry in a fried bun. Is it not obvious why\nthis is at the top of the snack-food chain?
Caption_Octopus	Freshly boiled tentacles. Eat alone, or\nshare with up to seven friends.
Caption_Piman	Crunchy and fresh when eaten raw,\nbut also good stuffed with stuffables.
Caption_BeefStew	Slow cooked for three whole days.\nSo savory it's for sure worth the wait.
Caption_HandmadeChoco	Some more anatomically correct than\nothers. Now with 100% more love!
Caption_Potof	Beef stew with various root vegetables.\nFrench home cooking at its finest.
Caption_SippaiRyouri	Somebody's a bad cook. Or has a sick\nsense of humor. Or doesn't like you.
Caption_Chawanmushi	A savory egg custard for only\nthe most refined palates.
Caption_Konnyaku	Whoever said not to play with your food\nobviously never wiggled this jelly around.
Caption_Yakiniku	Mmm, just hear that steak sizzle! Huh?\nWhat do you mean it's burning?
Caption_Ikura	Could be mistaken for sparkling jewels.\n(Please don't eat jewels.)
Caption_Hugusashi	You can see through it, it's cut so thin!\nPrepared by an expert chef, so worry not.
Caption_HiyashiTyuka	Sliced cucumber, ham, and omelet served\nover chilled noodles. Refreshing!
Caption_Katudon	The fluffy egg on top really takes this cutlet\nto the next level. Best with piping hot rice!
Caption_Yakitori	Charcoal-grilled chicken on bamboo\nskewers, cooked with ample salt.
Caption_MonzyaYaki	Somehow crispy and gooey at the same\ntime. Eat it with a special spatula.
Caption_ChirashiSushi	It doesn't get much more festive than this!\nA big bowl of sushi rice with tasty goodies.
Caption_Zouni	New year not required to eat\nthis tasty New Year's dish.
Caption_Namaharumaki	Peek through the translucent wrapping\nto see what numminess awaits you.
Caption_Omurice	Ketchup-seasoned rice tucked into a fluffy\nomelet and doused in even more ketchup.
Caption_OnionGratinSoup	Hopefully you like the taste of tears.\nIt's hard to not cry while cooking this.
Caption_Chidimi	A savory pancake filled with\nchewy veggie goodness.
Caption_Celery	If you dislike it on its own, add peanut\nbutter and raisins for a fun variation.
Caption_EhouMaki	A food you eat right before spring begins\nfor some good luck.
Caption_Hukumame	In spring, toss as many of these beans as\nyears you've lived for good luck!
Caption_Tendon	Make way for sweet, spicy,\ncrunchy rice-bowl royalty!
Caption_Kasuziru	Earthy root veggies and warm broth\nto thaw your icy soul during winter.
Caption_KankokuReimen	Slippery noodles complemented\nby tantalizingly sour broth.
Caption_NekoManma	Bonito flakes and hot rice are a match made\nin heaven. Try pouring miso soup on top!
Caption_Uni	Yoinked this one right out of the sea!\nCan't recommend eating the spiky bits.
Caption_Okayu	A deceivingly simple dish that'll remind\nyou of your best days as a toddler.
Caption_MixJuice	A banana and a mango had an almond-\nmilk swim. The result: this mellow drink.
Caption_Espresso	There's nothing quite like the smell\nof fresh espresso. Or the taste!
Caption_Honey	The sweetness of honey sans the bee\nstings. If possible, share with a bear.
Caption_DonerKebap	Thinly sliced seasoned meat and crisp,\nfresh veggies tucked snugly into flatbread.
Caption_Lemonade	Ideal for hot summer days. Looks a bit\nwatery, but hey, it beats plain water!
Caption_Olive	Crush them for their oil, or chop them\nup for a very grown-up pizza.
Caption_Polenta	Ah, the endless utility of corn... Enjoy this\ndish either hot or cold!
Caption_Ravioli	Pillowy pasta pockets of ricotta\nand spinach. When in Rome!
Caption_Schnitzel	Tenderized, boneless meat fried until\ncrispy. Guten to the last bite.
Caption_RoastChicken	A plump, roasted chicken resting on\na bed of Yukon Gold potatoes.
Caption_Scone	Nothing says Sunday brunch like a\nwarm biscuit melting in your mouth.
Caption_SmokedSalmon	Razor-thin slices of smoked salmon and\na handful of capers. Pass the crackers.
Caption_SunflowerSeeds	Channel your inner bird by snacking\ndown on these crackly seeds.
Caption_ChamomileTea	Relax and collect your thoughts while\nthe honey soaks in. Divine!
Caption_HotChocolate	The fastest way to ingest chocolate\nis to drink it. Bottoms up!
Caption_BlackForestGateau	A multilayered German dessert stuffed\nsilly with whipped cream and cherries.
Caption_PrawnSalad	Grilled prawns presented on a bed of\nrather run-of-the-mill lettuce.
Caption_Cutlet	A thin cut of pork, boiled and savory.\nSilverware is optional but a good idea.
Caption_Herring	Straight from the ocean to you. It's not\nred, which is probably a good thing.
Caption_Licorice	A handful of black-licorice twists that get\ntheir distinct flavor from the licorice plant.
Caption_MashedPotato	Whoever invented mashing potatoes\ndeserves an award. Nobel Potato?
Caption_PestoPasta	Pasta, Parmesan, and pine nuts got\nmarried. This is their beautiful baby.
Caption_PainAuxRaisins	Called a Danish, but it's really Austrian.\nRegardless, it's puffy and awesome.
Caption_Porridge	Best piping hot. Add fruit and sugar\nto kick the flavor up a few notches.
Caption_BeefJerky	Hard, dried meat that will stay good for\nages. This is cowboy food right here.
Caption_Brownie	A soft, chocolaty brownie with walnuts\nand strawberries. Treat yourself.
Caption_CarrotCake	The best of both cake\nand carrot worlds.
Caption_ChickenNoodleSoup	Soup that somehow channels the warm\nenergy of a parental hug into liquid form.
Caption_CinnamonRoll	What more could you ask for than a hot\ncinnamon roll with ooey, gooey icing?
Caption_ClamChowder	Enjoy the taste of clams without the\nnuisance of those slippery shells.
Caption_Coleslaw	A side dish of raw cabbage, carrots,\nand mayo. Nothing too exciting here.
Caption_CornDog	A fried hot dog on a stick, for busy\npeople with no time to fuss with buns.
Caption_Grits	A southern breakfast staple. It's\nbasically butter with some ground corn.
Caption_HashBrowns	Shredded potatoes fried to form these\ngolden patties of breakfast potential.
Caption_Nachos	Crispy tortilla chips topped with pico\nde gallo, cheese, and jalapeños.
Caption_Oatmeal	Hop aboard the oat boat! Made with\nsteel-cut oats and dried fruit.
Caption_OnionRings	Is there a better way to enjoy an onion\nthan battered and deep-fried? Nope.
Caption_PeanutButterJellySandwich	Nothing's more classic than peanut\nbutter meeting jelly on sliced bread.
Caption_PumpkinPie	Delectable pie made from fresh pumpkins,\nspiced with A LOT of nutmeg.
Caption_SplitPeaSoup	It may be called split-pea soup, but\nall peas are welcome in this dish!
Caption_BakedBeans	The beans were actually stewed in tomato\nsauce, not baked. Sorry for the confusion.
Caption_BakedPotato	A soft, mushy baked potato loaded with\ncheese, butter, and more cheese.
Caption_BananaSplit	Nestled in this split banana, you'll find\nample ice-cream-and-chocolate delight.
Caption_BubbleTea	A fruity drink full of chewy tapioca\npearls. Gotta love that big straw.
Caption_BuffaloWings	No buffalo here—just your standard\nchicken wings with super-spicy sauce.
Caption_CannedSardines	Your cat would go bonkers if it knew\nyou were keeping these for yourself.
Caption_CherryPie	It's hardly cherry pie without the lattice\ntop. Good thing it's still delectable.
Caption_ChickenPotPie	Fill a flaky pie crust with chicken and\ngravy, and you get this. Evil or genius?
Caption_ElephantEar	A sweet puff pastry dusted with sugar\nand shaped like an elephant ear.
Caption_FrozenYogurt	The texture of ice cream with\nthe tartness of yogurt!
Caption_GranolaParfait	If you look really hard, you can see\ngranola buried in that yogurt.
Caption_GrilledCheese	Anyone can grill a sammy, but it takes\na cheese connoisseur to do it this well.
Caption_HardCandy	Looks like a throat lozenge but is\nactually a deliciously sweet treat!
Caption_IceCreamSandwich	That is A LOT of ice cream. Whoa.\nGood luck fitting that in your mouth.
Caption_KeyLimePie	The key to this pie is the lime. OK,\nthat's not true. It's the eggs.
Caption_MacaroniAndCheese	Look up "comfort" in a dictionary, and\nyou'll see a picture of mac and cheese.
Caption_Milkshake	A creamy vanilla milkshake with a\nwhipped-cream hat. Eat the cherry first!
Caption_OatmealCookies	The texture of oats and creamy richness\nof chocolate chips make for a tasty combo.
Caption_RedVelvetCake	This luscious cake goes down smooth\nas velvet. Topped with real roux icing.
Caption_Smores	This graham-cracker concoction\nwill have you begging for s'more.
Caption_Stuffing	Bread crumbs with onions and celery.\nEat as is or stuff inside something else.
Caption_VeggieBurger	Made entirely from organic ingredients,\nthis burger is as good as it gets.
Caption_YerbaMate	A South American infusion of yerba\nleaves, traditionally enjoyed in a gourd.
Caption_RootbeerFloat	Whatever floats your ice cream.\nIn this case, it's root beer.
Caption_StringCheese	Stringy cheese that's fun to peel and\nsmall enough to slip in your lunch box.
Caption_BrusselSprouts	If you can eat these without cringing,\nyou'll know you're all grown up.
Caption_Cream	Thick cream that makes a great\ncompanion for scones and tea.
Caption_Gingerbread	It may not be shaped like a delightful\nlittle person, but it's still rather tasty.
Caption_Panini	A very long sandwich stuffed with meat\nand toasted to perfection.
Caption_Fudge	So many flavors, so little time.\nThis one has peanut butter in it.
Caption_Fishcake	Battered fish-and-potato patties,\nfried until unrecognizable.
Caption_FriedSeafoodMix	An assortment of seafood. Liberally apply\nsome lemon juice, and enjoy!
Caption_SaladOlivier	It wouldn't be potato salad without an\ninadvisable amount of mayonnaise.
Caption_ChocolateBread	Pro tip: heat this crispy pastry up\nto melt the chocolate nestled inside.
Caption_BucheDeNoel	Chocolate cake rolled into a log shape.\nChannel your inner lumberjack, and cut in!
Caption_CorderoAsado	Roasting something this perfectly requires\ncharcoal-fire-whisperer skills.
Caption_EnglishBreakfast	A hearty English breakfast to\npropel you through the day.
Caption_Pandoro	Dig into the golden peaks of this\npowdered-sugar-topped confection.
Caption_Panettone	A rich Italian sweet bread\npacked with dried fruit.
Caption_BeansOnToast	The bigger the bean pile, the better!\nEat with your hands if you dare.
Caption_Cherimoya	Fruit with creamy flesh. At utmost\nripeness when starting to brown.
Caption_Bacalhau	Dried and salted cod. Today's selection has\nbeen baked into a croquette. Yum!
Caption_CornishPasty	Science cannot yet explain how so much\nsavory goodness fits in one pie crust.
Caption_Turron	Honey, sugar, meringue, and toasted\nalmonds. Don't chip a tooth.
Caption_FriedSardines	Look, at least they don't smell as bad now.\nTry with a squeeze of lemon!
Caption_Gugelhupf	A sweet dough made from— Wait,\nwho ate a hole out of this cake?!
Caption_MagretDeCanard	To be super fancy, enjoy with a fruit sauce.\nAnd stick your pinkie out while you eat.
Caption_HakeFillets	Tasty white fish that goes well with just\nabout any kind of cooking.
Caption_Natillas	Creamy custard dessert. Don't inhale all\nthat cinnamon too deeply.
Caption_CustardPastry	Known for having a sweet eggy flavor\nand being impossible to resist.
Caption_Rollmop	Rolled fillets of pickled herring with veggies.\nIf you like tangy stuff, this is your snack.
Caption_AsparagusBoiledHamSauce	A delicious vessel for hollandaise sauce.
Caption_Baguette	The hardest part of this bread is resisting\nthe urge to bop people on the head with it.
Caption_Borscht	A vibrant red soup with lots of veggies.\nCan be served hot or cold.
Caption_Cannoli	Fried pastry dough stuffed with sweet\ncream. So good it's bursting at the seams.
Caption_ChiliConCarne	Bubbling beans and tomatoes accented\nwith a sweet-and-spicy peppery kick.
Caption_ChickenTikkaMasala	Creamy chicken curry cooked with\na delectable blend of spices.
Caption_Couscous	Teeny-tiny puffed grains served\nwith meat and veggies.
Caption_CremeBrulee	Torched to caramelized perfection!\nAt the expense of the baker's eyebrows.
Caption_Gazpacho	A refreshing summertime soup\nserved cold. Yeah, you heard me.
Caption_Moule	Freshly harvested and steamed\nto open-shelled perfection.
Caption_Minestrone	Simmered slowly to coax out all\nof that tasty vegetable flavor.
Caption_Pannacotta	Smooth, rich cream thickened with gelatin.
Caption_BeefBourguignon	Beef simmered low and slow in a rich\nbroth. Somehow both fancy and homey.
Caption_MarzipanFruit	Sweet almond paste kneaded into dough,\nthen colored and shaped like fruits.
Caption_Gnocchi	Potato and flour formed up into a pasta\nshape and covered in red sauce.
Caption_GreekStyleSalad	Fresh Mediterranean veg tossed with feta\ncheese and generous amounts of olive oil.
Caption_Hummus	Savory paste made from chickpeas, salt,\nand olive oil. Great for dipping. And farts.
Caption_MelanzaneAllaParmigiana	A simple but mighty trio of eggplant,\ntomato, and cheese, stacked like a tower.
Caption_MincePie	A sweet seasonal pie stuffed with dried\nfruit and a cavalcade of spices.
Caption_RicePudding	A milky, sweetened porridge. Tasty and\neasy to eat with or without teeth.
Caption_Sauerkraut	Pickled and fermented cabbage. A good\nchoice if you don't want anyone near you.
Caption_PlumPudding	A traditional English pudding.\nBest served on fire!
Caption_LocoMoco	A Hawaiian dish with a meat patty,\ngravy, and a fried egg on white rice.
Caption_Habanero	This red-hot chili pepper is not to be\ntaken lightly. So tasty yet so spicy.
Caption_Lobster	Impress your dinner guests by treating\nthem to a luxurious lobster meal.
Caption_Souffle	A light and fluffy dish that will make you\nthink you're chomping on a cloud.
Caption_Churros	Sticks of fried dough covered in sugar\nand cinnamon. What's not to like?
Caption_JamonIberico	An expertly aged cured ham. Thinly sliced,\nslightly sweet, and fully delicious.
Caption_Dates	This dried fruit is great for baking or\nsnacking. Prepare to have sticky fingers.
Caption_Mozzarella	Fresh, mild cheese with good stretch\nto it. I wonder how long you could pull it...
Caption_Pistachio	The bright-green nuts inside are especially\nflavorful when roasted or salted!
Caption_PorkPie	If you think this is going to be a sweet pie,\nyou're in for a classic self-prank.
Caption_Walnut	A nearly impossible nut to crack\nunless you have, well, a nutcracker.
Caption_Carrot	Grated to the perfect size for shoving\nentire handfuls in your mouth.
Caption_Ratatouille	This tasty sucker's got just about\nevery vegetable you can imagine.
Caption_SparklingWater	Too good for tap water, are you?
Caption_Spinach	A pile of leafy greens cooked\ndown to nearly nothing.
Caption_Tapa	Enjoyed as an appetizer in Spain.
Caption_BreadChocolateCream	Unclear if this is actually breakfast or just\na snack, but can confirm it is delicious.
Caption_Zucchini	A member of the distinguished squash\nfamily. Not to be confused with cucumbers.
Caption_Pickles	Pickles are like mutated cucumbers. If\nyou're into that sort of thing, have at it.
Caption_Saltimbocca	Veal wrapped in prosciutto and sage,\nthen marinated and fried.
Caption_Profiteroles	Cream puffs covered in chocolate and\nserved with ice cream?! I'll take 'em all!
Caption_SportsDrink	It gets its power from electrolytes. It's\ndefinitely not just water. Definitely not.
Caption_PopcornShrimp	Sometimes a movie calls not for snacks\nbut for seafood. This is for those times.
Caption_IcyPop	You better chow down on this summer\ntreat quick—it's already melting!
Caption_FriedTofu	Crispy outside, buttery smooth inside...\nThis dish proves you can have it all!
Caption_SaltineCrackers	These crackers look naked without\nsoup to dip them in. Sad, really.
Caption_FiletMignon	You've no doubt heard how savory filet\nmignon is. Experience it for yourself.
Caption_FancyCupcake	How could you say this cupcake isn't\nfancy? Look at all those sprinkles!
Caption_Barbeque	Grilled meat galore with a side of\npeppers and corn on the cob.
Caption_CandyCorn	The bane of many a trick-or-treater's\nexistence. There's always too much.
Caption_MintCandy	A refreshing minty punch for when\nyour mouth needs a pick-me-up.
Caption_Makuwauri	An adorable li'l member of the\nmelon family. Mildly sweet.
Caption_KrTougarashi	Not quite ripe. Try cooking it instead of\neating it raw if you're not a lover of spice.
Caption_KouraiNinjin	An ancient root often used in herbal\nremedies. Resentfully bitter.
Caption_Toppogi	Long, thin rice cakes stir-fried in a\nsweet-and-spicy sauce.
Caption_Sundepokku	Chunky sausage made of sticky\nrice and seasoned vegetables.
Caption_KrRamen	This broth-and-noodle combo is just spicy\nenough to keep you coming back for more!
Caption_KrNori	Crisp sheets of seaweed flavored\nwith sesame oil and salt.
Caption_Tokku	A delightfully tasty combo of warm\nbroth and sticky rice cakes.
Caption_KrSoumen	Is there anything somen noodles can't do?\nProbably taxes. Unless...
Caption_KimutiTijimi	A kimchi-and-flour mix that's fried to\na mouthwatering crisp.
Caption_Tyawanmushi	A casserole-like egg custard in\nan earthenware pot.
Caption_Jyajyamen	Stir-fried meat served over a mountain of\nnoodles and topped with rich, thick sauce.
Caption_Suyuku	A simple and satisfying dish made of\nboiled pork. Season as desired.
Caption_TatiuoYaki	"Cutlass" is right. Watch out for sharp\nbones when you enjoy this one.
Caption_AwabiGayu	Rice porridge made with abalone.\nA meal fit for kings!
Caption_ToufuKimuti	Stir-fried kimchi served with soft tofu.\nA real texture trip for the senses!
Caption_ZukkiniNoTijimi	Juicy zucchini coated in batter and baked.\nNext-level delicious with soy sauce.
Caption_Kotyujyan	A spicy seasoning made of rice malt\nand red pepper. Eat raw if you dare!
Caption_KrMisoTige	A Korean stew featuring fermented soybean\npaste, simmered for a good long time.
Caption_KyuriNoKimuti	Crunchy, refreshing cucumber and flavorful\nkimchi make a great summer combo.
Caption_WakameSuupu	You couldn't pack more\nseaweed into this soup.
Caption_Yongebessuku	Korean chicken-and-soup dish.\nWarming and great to share with others!
Caption_Samugetan	Ginseng chicken soup. Aromatic and\npopular during summertime.
Caption_Kanjyankejyan	Fermented crabs flavored with a chili\npowder or ganjang base. Great with rice!
Caption_KimutiChahan	There's a lotta kimchi in there.\nTopped with a luscious fried egg.
Caption_ShinsenNaHakusai	A most versatile green! Use the outer leaves\nfor frying and the inner leaves for hot pot.
