MiscData.pak\TEXT_RequiredEntries.msbt
GEN_Inventory_Numbers	0123456789
ResetCursorTooltip0	锁定目标时开启陀螺仪感应器。\n解除锁定时，\n准星将随手柄方向移动。
ResetCursorTooltip1	锁定目标时关闭陀螺仪感应器。\n解除锁定时自动重置陀螺仪感应器。
CameraSensitivityXTooltip	调整以陀螺仪感应器\n左右移动视点的灵敏度。\n数字调大后，只要稍微操纵手柄，\n就能迅速移动视点。
CameraSensitivityYTooltip	调整以陀螺仪感应器\n上下移动视点的灵敏度。\n数字调大后，只要稍微操纵手柄，\n就能迅速移动视点。
CursorSensitivityXTooltip	调整以陀螺仪感应器\n左右瞄准时的灵敏度。\n数字调大后，只要稍微操纵手柄，\n就能迅速移动准星。
CursorSensitivityYTooltip	调整以陀螺仪感应器\n上下瞄准时的灵敏度。\n数字调大后，只要稍微操纵手柄，\n就能迅速移动准星。
CameraStickSensitivityTooltip	调整以{[0101|1e0054005800540052005f004c0053007400690063006b00490064006c0065000100]}左右移动视点时的灵敏度。\n数字调大后，只要稍微推动{[0101|1e0054005800540052005f004c0053007400690063006b00490064006c0065000100]}，\n就能迅速移动视点。
SpringBallSensitivityTooltip	调整弹簧球灵敏度。\n数字调大后，只要稍微操纵手柄，\n变形球就会跳跃。
SwapXYInputsTooltip	按{[0100|13cd]}切换成变形球模式，\n按{[0100|06cd]}发射导弹。
LegacyMapTooltip	按{[0100|1ecd]}开启地图画面。
VisorOpacityTooltip	调整萨姆斯所剩的能量、导弹数量、\n炸弹数量的文字透明度。
HelmetVisibilityTooltip0	不显示萨姆斯的头盔。
HelmetVisibilityTooltip1	显示萨姆斯的头盔。
HudLagTooltip0	萨姆斯移动时头盔和面罩不会摇晃。
HudLagTooltip1	萨姆斯移动时头盔和面罩会摇晃。
HudEnglishTooltip0	以中文显示面罩上的光束和面罩名称。
HudEnglishTooltip1	以英文显示面罩上的光束和面罩名称。\n（不含扫描内容）
HintSystemTooltip0	不显示前往下个目的地的提示。
HintSystemTooltip1	如未能在一定时间内抵达目的地，\n将出现提示。
SFXVolumeTooltip	调整音效音量。
MusicVolumeTooltip	调整背景音乐音量。
ColorblindModeTooltip0	已关闭颜色辅助。\n若无法分辨以下颜色，\n请尝试开启颜色辅助模式。
ColorblindModeTooltip1	易于分辨红色的模式。
ColorblindModeTooltip2	易于分辨绿色的模式。
ColorblindModeTooltip3	易于分辨蓝色的模式。
ColorblindStrengthTooltip0	将颜色辅助模式的彩度\n设置为“低彩度”。
ColorblindStrengthTooltip1	将颜色辅助模式的彩度\n设置为“中彩度”。
ColorblindStrengthTooltip2	将颜色辅助模式的彩度\n设置为“高彩度”。
NarrationModeTooltip0	重现GameCube版\n《密特罗德究极》的北美版。\n影片不会播放旁白。\n
NarrationModeTooltip1	重现GameCube版\n《密特罗德究极》的欧洲版。\n片头片尾的影片将播放旁白。\n
NarrationModeTooltip2	重现GameCube版\n《密特罗德究极》的日本版。\n片头片尾等部分影片将播放旁白。
ExtrasAlertsTooltip0	即使“展示厅”有新解锁的部分，\n游戏中也不显示通知。\n从标题界面的“主菜单”即可进入“展示厅”。
ExtrasAlertsTooltip1	“展示厅”有新解锁的部分时，\n游戏中将显示通知。\n从标题界面的“主菜单”即可进入“展示厅”。
SubtitlesTooltip0	即使开启“旁白”功能，\n片头片尾的影片依然不会显示字幕。
SubtitlesTooltip1	开启“旁白”功能后，\n将配合旁白显示中文字幕。
ViewControls	{size[5a00]}详细操作{size[6400]}
MS_LOC_TEST	·——，,；,“”‘’℃⋯⋯……¥♂♀※──®©︿﹀→↑\n包角　关起异将途禅瘟猜灰·小衅——你好，今天的瞭温气 ！\n非常寒冷。少年:希望啰你能让他看看～某样2％武器，找到的\n话；就拿１％去给他吧。“牧羊人”正因为‘羊’被怪物℃抓走而\n烦恼着，为了平日：辛苦工作的《父亲》她充满干劲地拿起１０\n锅子准备⋯⋯做出(营养)丰富的料–理。\n咯……（任何肉都OK），“再一起拿给他吧！”给她10¥个草莓？\n《我想看一下杖！》小的♂红的♀圆的、东西？\n※下一题是：──17%点钟吗……？备忘录/啊\nhttp://nintendo.co.jp\nMii数据 Joy-Con®／©Nintendo Switch™ 【10 ＋ 9 － 8 ＝11】\n,盔甲New! level，按 －/＋ 继续BLEEP、 BLOOP！\n好像有点怀念的感觉！1P～4P\n…＃＄＆＠︿＊﹀＿＋－×÷＝→↑「０１２３４５６７８９」\n①②③④⑤⑥⑦⑧⑨,'#$&@"\{};[0123456789]\nqwertyuiopasdfghjklzxcvbnmQWERTYUIOPASDFGHJKLZXCVBNM
ENFORCED_CHARS	ABCDEFGHIJKLMNOPQRSTUVWXYZ\nabcdefghijklmnopqrstuvwxyz\n0123456789-_\n'"áéèíñóúÁ|
Preload\MPR1\GuiSysMP1.pak\TEXT_Ship-S_Credits.msbt
StaffCredits	{color[ff0a0aff]}{size[6400]}METROID PRIME REMASTERED{size[6400]}{size[9600]} {size[6400]}\n{color[000000ff]}{size[5000]}STAFF CREDITS{size[6400]}
TitleRetro	RETRO STUDIOS
Retro_Execs	{color[89d6ffff]}EXECUTIVE PRODUCER{color[000000ff]}\nMichael Kelbaugh\n\n{color[89d6ffff]}SENIOR DIRECTOR OF DEVELOPMENT{color[000000ff]}\nDylan Jobe
Retro_ProductionTeam	{color[89d6ffff]}LEAD PRODUCER{color[000000ff]}\nMarisa Palumbo\n\n{color[89d6ffff]}PRODUCTION COORDINATOR{color[000000ff]}\nPete Nielsen
Retro_ArtExec	{color[89d6ffff]}SENIOR ART DIRECTOR{color[000000ff]}\nJhony Ljungstedt\n\n{color[89d6ffff]}ASSOCIATE ART DIRECTOR{color[000000ff]}\nChris Hahn\n\n{color[89d6ffff]}ART DEPARTMENT PRODUCER{color[000000ff]}\nBeverly Garland
Retro_AnimTeam	{color[89d6ffff]}SENIOR LEAD ANIMATOR{color[000000ff]}\nMookie Weisbrod\n\n{color[89d6ffff]}ANIMATOR{color[000000ff]}\nDax Pallotta\nStephen Zafros\nRaphael Perkins\nRick Blankenship\nFrancisco "Kiko" Buyo\nKyle Ruegg\nJustin Little\nHayley McGuire
Retro_CharTeam	{color[89d6ffff]}LEAD CHARACTER ARTIST{color[000000ff]}\nKyle Hefley\n\n{color[89d6ffff]}CHARACTER ARTIST{color[000000ff]}\nQuinn Smith\nJoe Lee\nDavid Salaiz
Retro_ConceptTeam	{color[89d6ffff]}CONCEPT ARTIST{color[000000ff]}\nShawn Melchor\nEnrique Rivera
Retro_EnvironmentTeam	{color[89d6ffff]}LEAD ENVIRONMENT ARTIST\n{color[000000ff]}Greg Frizzell\n\n{color[89d6ffff]}ENVIRONMENT ARTIST\n{color[000000ff]}Ryan Powell\nTeague Schultz\nSean Horton\nMatt Manchester\nDavid DeCoster\nMaru Barnidge\nRussell Lingo\nJames Reed Ketcham\nKenneth Kozan\nJennica Derksen\nChristian Medina\nTiffany Lee Griffith
Retro_EnvironmentTeamB	{color[89d6ffff]}MATERIALS ARTIST\n{color[000000ff]}Will Fuller\n\n{color[89d6ffff]}CONTRACT ENVIRONMENT ARTIST\n{color[000000ff]}Devlin Arduini\nTyler Bivins\nConnor Brandenburger\nChris Douglas\nAngela Jeong\nEric Lawson
Retro_VFXTeam	{color[89d6ffff]}LEAD VFX ARTIST\n{color[000000ff]}Adad Morales\n\n{color[89d6ffff]}VFX Artist\n{color[000000ff]}Bryan Erck\nNicholas Wilson\nEdiber Reyes
Retro_LightingTeam	{color[89d6ffff]}LIGHTING ARTIST\n{color[000000ff]}Elizabeth Baxter\nChad Orr\nMichael Meador\n\n{color[89d6ffff]}CONTRACT LIGHTING ARTIST{color[000000ff]}\nJacqueline Bornstein\nCassidy Rose Handford\nDylan King\nJosh Slezak
Retro_OutsourcingTeam	{color[89d6ffff]}OUTSOURCING MANAGER\n{color[000000ff]}Paul Wu\n\n{color[89d6ffff]}OUTSOURCING DEPARTMENT PRODUCER\n{color[000000ff]}Rikki Vitello\n\n{color[89d6ffff]}LEAD EXTERNAL ENVIRONMENT ARTIST\n{color[000000ff]}Sasha Nodia\nVictor van 't Hek\n\n{color[89d6ffff]}CONTRACT OUTSOURCING ARTIST\n{color[000000ff]}Austin Angelman\n\n{color[89d6ffff]}CONTRACT ENVIRONMENT OUTSOURCE INTEGRATION ARTIST\n{color[000000ff]}Taylor Cross\nNick Ford
Retro_UITeam	{color[89d6ffff]}UI ARTIST\n{color[000000ff]}Jon Wofford
Retro_AudioTeam	{color[89d6ffff]}AUDIO MANAGER\n{color[000000ff]}Scott Petersen\n\n{color[89d6ffff]}SOUND DESIGNER \n{color[000000ff]}Bobby Arlauskas\nGeoffrey Belcher\n\n{color[89d6ffff]}CONTRACT SOUND DESIGNER\n{color[000000ff]}Clark Wen
Retro_DesignTeam	{color[89d6ffff]}GAME DESIGN DIRECTOR\n{color[000000ff]}Bill Vandervoort\n\n{color[89d6ffff]}GAME DESIGN DEPARTMENT PRODUCER\n{color[000000ff]}Jessica Spence\n\n{color[89d6ffff]}GAME DESIGN\n{color[000000ff]}Russell O’Henly\nBrandon Paul Salinas\nJay Fuller\nNestor Hernandez\nShawn Wingler\nJonathan DeLange\nBrandon Strong\nEthan Smith\nPat Krefting
Retro_EngineeringExec	{color[89d6ffff]}VICE PRESIDENT OF ENGINEERING & TECHNOLOGY\n{color[000000ff]}Tim Little\n\n{color[89d6ffff]}ENGINEERING DEPARTMENT PRODUCER\n{color[000000ff]}Marty Taramasco
Retro_GameplayTeam	{color[89d6ffff]}SENIOR LEAD GAMEPLAY ENGINEER\n{color[000000ff]}Ryan Cornelius\n\n{color[89d6ffff]}GAMEPLAY ENGINEER\n{color[000000ff]}Alex Quinones\nJose Guerra\nFrank Maddin\nAndrew Orlando\nJesse Spears\nBen Jackson\nDaniel Talaber\nRobert Walker\nMatt Peterson\nTaylor Yust\nRyan Kirschman\nCornelia Ada Schultz
Retro_GFXTeam	{color[89d6ffff]}LEAD GRAPHICS ENGINEER\n{color[000000ff]}John Sheblak\n\n{color[89d6ffff]}GRAPHICS ENGINEER\n{color[000000ff]}Mike Kelley\nJoseph Cherlin\nCale Scholl\nTony Bernardin\nJames A. Richmond\nEduardo Lev Guerra\n\n{color[89d6ffff]}CONTRACT GRAPHICS ENGINEER\n{color[000000ff]}John Talley
Retro_TechTeam	{color[89d6ffff]}LEAD TECHNOLOGY ENGINEER\n{color[000000ff]}Bharathwaj "Bat" Nandakumar\n\n{color[89d6ffff]}TECHNOLOGY ENGINEER\n{color[000000ff]}Jim Gage\nAndy Hanson\nDan Higdon\nJordan C. Johnson\nGary Scanlon
Retro_ToolsTeam	{color[89d6ffff]}TOOLS ENGINEER\n{color[000000ff]}Georgia Nelson\nJames Krut\nAndrew Jones\nJohnny Owens\nJason Turner\nBen Johnson\nMay Oakes\nMatt Frank
Retro_TechArtTeam	{color[89d6ffff]}TECHNICAL ART MANAGER\n{color[000000ff]}Will Bate\n\n{color[89d6ffff]}TECHNICAL ARTIST\n{color[000000ff]}Robert Kovach\nRebecca Flannery\nConrad Buranicz\n\n{color[89d6ffff]}TECHNICAL ANIMATOR\n{color[000000ff]}Jason Barnidge\nRyan Metcalf\nYi "David" Chen
Retro_OpsTeam	{color[89d6ffff]}DIRECTOR OF OPERATIONS\n{color[000000ff]}Kellie Prinz Johnson\n\n{color[89d6ffff]}HR MANAGER\n{color[000000ff]}Eric DiCesare\n\n{color[89d6ffff]}FACILITIES TECHNICIAN\n{color[000000ff]}Al Artus\n\n{color[89d6ffff]}OPERATIONS SPECIALIST\n{color[000000ff]}Rachel Landa\n\n{color[89d6ffff]}ACCOUNTS PAYABLE & PROJECTS ACCOUNTANT\n{color[000000ff]}Katie Anderson\n\n{color[89d6ffff]}CONTRACT SENIOR RECRUITER\n{color[000000ff]}Cody McGinley
Retro_TranslationTeam	{color[89d6ffff]}SENIOR COMMUNICATION COORDINATOR\n{color[000000ff]}Mika Sato\n\n{color[89d6ffff]}BILINGUAL OPS ASSISTANT\n{color[000000ff]}Maiko Hoshino
Retro_PlanningTeam	{color[89d6ffff]}DIRECTOR OF PLANNING\n{color[000000ff]}Ryan Harris
Retro_ITTeam	{color[89d6ffff]}LEAD IT ENGINEER\n{color[000000ff]}Cameron Enfinger\n\n{color[89d6ffff]}IT ENGINEER\n{color[000000ff]}Ethan McDonald\nClay Stubbs\nKameron Scott\nSean Howard\n\n{color[89d6ffff]}CONTRACT IT ENGINEER\n{color[000000ff]}Paul Grillo
Retro_QATeam	{color[89d6ffff]}LEAD QA DESIGN ANALYST\n{color[000000ff]}Shane D. Lewis\n\n{color[89d6ffff]}CONTRACT QA PRODUCT TESTER\n{color[000000ff]}Ezra Donatelli\nBianca M. Marroqin\nMark McClarin\nBrendan Newsome\nCaleb Wise
TitleAirship	AIRSHIP IMAGES LIMITED
EXT_Airship	{color[89d6ffff]}ART DIRECTOR\n{color[000000ff]}Joseph Harford\n\n{color[89d6ffff]}HEAD OF PRODUCTION\n{color[000000ff]}Declan Paul\n\n{color[89d6ffff]}GROOM ARTIST{color[000000ff]}\nLuis Cardenas
TitleAtomhawk	ATOMHAWK DESIGN LTD. 
EXT_Atomhawk	{color[89d6ffff]}SENIOR CONCEPT ARTIST\n{color[000000ff]}Mustafa Lamrani\n\n{color[89d6ffff]}VANCOUVER STUDIO DIRECTOR{color[000000ff]}\nChris Rowe\n\n{color[89d6ffff]}VANCOUVER PRODUCTION MANAGER{color[000000ff]}\nDanielle Fellows\n
TitleCGBot	CGBOT, LLC 
EXT_CGBot1	{color[89d6ffff]}CLIENT PRODUCER{color[000000ff]}\nPatricia Raquel Santos Muñoz\nChristina Villanueva\n\n{color[89d6ffff]}ENVIRONMENT ART PRODUCER\n{color[000000ff]}Jorge Antonio Garza Barrón\nHugo Homero Sánchez Velasco\n\n{color[89d6ffff]}CHARACTER ART PRODUCER\n{color[000000ff]}Alejandro Cárdenas Calderón\nKorina Leal González\n\n{color[89d6ffff]}ART DIRECTION\n{color[000000ff]}Fernando Muñoz López Velarde\nMartín Eduardo Gámez Bañuelos
EXT_CGBot2	{color[89d6ffff]}LEAD CONCEPT ARTIST\n{color[000000ff]}Manuel Alberto Trujillo García\n\n{color[89d6ffff]}CONCEPT ARTIST\n{color[000000ff]}Jonathan Moisés Hernández Mendoza | Juan Francisco Contreras Torres | Miguel Ángel Ramírez Carrasco\nDiego Jaimez Tamayo | Jorge Armanda Zapata Mares | Diana Rocío Camero Juárez\nDarío Juárez Villa | Yazback Fernando Moya Carpinteyro | Max Monroy Reyes\n\n{color[89d6ffff]}LEAD CHARACTER ARTIST\n{color[000000ff]}Dennia Analie Aguilar Luna\n\n{color[89d6ffff]}CHARACTER ARTIST\n{color[000000ff]}Omar Alejanadro Pineda Aguirre | Luis Ángel Servín Martínez | César Alberto Cavazos Cavazos\nLuis Eduardo Colunga González | Fernando Mata Vázquez | Rogelio Adrián González Zamora\nMilena Martínez Lozano | Abimael González López | Raquel Flores Malacara\nDavid Gilberto Lobo Víquez | Ramsés Alfredo Rayón Picaso
EXT_CGBot3	{color[89d6ffff]}LEAD SKINNING ARTIST\n{color[000000ff]}Octavio Israel Rodríguez Mendo\n\n{color[89d6ffff]}SKINNING ARTIST\n{color[000000ff]}Raúl López García | Oscar Enrique Guerrero Carmona\n\n{color[89d6ffff]}LEAD ENVIRONMENT ARTIST\n{color[000000ff]}Félix García Tamez | Sergio Alfredo Cavazos Cavazos\n\n{color[89d6ffff]}HEAD ENVIRONMENT ARTIST\n{color[000000ff]}Martha Alicia Valdés Landa | Luis Enrique Cruz Sánchez | Ana Patricia Tijerina Díaz\nVictor Edgar Payan Enciso | Joaquín Jiménez López | Guillermo Cruz Pujol
EXT_CGBot4	{color[89d6ffff]}ENVIRONMENT ARTIST\n{color[000000ff]}Guillermo Ballón Villagrá | Héctor Daniel Del Río Medina | Eduardo Enrique Yassin Álvarez\nFelipe Chamorro Soancatl | Carlos Enrique Raygadas | Ana Karina Martínez\nNestor Osvaldo Cabriales López | Miguel Angel Quiroga Franco | Krista Naomi Aguiñaga Gómez\nGustavo Burgos González | Isidro Rojas González | Edwin Jesús Barrera Villareal\nFelipe Landero Hernández | Luis Carlos García García | Miguel Ivan Islas Cruz\nKevin Omar Cruz Colin | Erick Rolando Vásquez Quiroga | Jorge Alberto Luz Flores\nJorge Alberto Ángel Manzano | José Daniel Hernández Cárdenas | Servando García Guajardo\n\n{color[89d6ffff]}HEAD LIGHTING ARTIST\n{color[000000ff]}Erick Javier Herrera Loredo\n\n{color[89d6ffff]}LIGHTING ARTIST\n{color[000000ff]}Alejandro Ramos Monroy | José Everardo Hernández Díaz | Ernesto Quiroz Martínez
TitleGamesim	GAMESIM, INC.
EXT_Gamesim	{color[89d6ffff]}STUDIO HEAD{color[000000ff]}\nMax Acree\n\n{color[89d6ffff]}ENVIRONMENT ARTIST{color[000000ff]}\nAmy Chen\nMichael Goode\nJoel Perez\nBrett McPadden\nAnthony Garcelleno
TitleIronGalaxy	IRON GALAXY STUDIOS, LLC
EXT_IronGalaxy	{color[89d6ffff]}PROJECT MANAGER{color[000000ff]} \nKraig Kujawa \n\n{color[89d6ffff]}LEAD PRODUCER{color[000000ff]}\nAlex Chatfield \n\n{color[89d6ffff]}PRODUCER{color[000000ff]}\nChris LaCalamita \n\n{color[89d6ffff]}ART DIRECTOR\n{color[000000ff]}Chad Newhouse \n\n{color[89d6ffff]}ART LEAD\n{color[000000ff]}Jason Flanagan
EXT_IronGalaxy2	{color[89d6ffff]}LEAD 3D ARTIST{color[000000ff]}\nTom Angus\nMiguel Espinoza\nJoe Grant\nEvrerado Acosta\n\n{color[89d6ffff]}3D ARTIST{color[000000ff]}\nDiana Benocilla\nDaniel Diaz\nJesus Diaz\nEmilio Escamilla\nNathanael Gulbranson\nPaxton Klotz\nLauren Quinn\nChristian Vasquez\nMatt Young\nVladyslav Zadniprovskyi\n\n{color[89d6ffff]}ART QA{color[000000ff]}\nMario Gomez 
TitleLiquid	LIQUID DEVELOPMENT
EXT_Liquid1	{color[89d6ffff]}STUDIO DIRECTOR\n{color[000000ff]}Darren Bartlett\n\n{color[89d6ffff]}PRODUCTION DIRECTOR\n{color[000000ff]}Chuck Byas\n\n{color[89d6ffff]}BUSINESS MANAGER\n{color[000000ff]}Heather Dyer\n\n{color[89d6ffff]}IT DIRECTOR\n{color[000000ff]}Tony Brinlee\n\n{color[89d6ffff]}PROJECT MANAGER\n{color[000000ff]}Tien Tam\nSherry Kuchera\n\n{color[89d6ffff]}ART DIRECTOR\n{color[000000ff]}Josh Sturgis\n\n{color[89d6ffff]}LEAD ENVIRONMENT ARTIST\n{color[000000ff]}Tony Clark
EXT_Liquid2	{color[89d6ffff]}ENVIRONMENT ARTIST\n{color[000000ff]}Joshua Harvey | Joe Thiel | Alex Marcinowski | Colton Wagoner\nJen Dang | Michael Fuller | Dan Bingham | Sean Parkin | Vicente Castillo\nMatt Brown | Max Bennett | Kelly Odonnell | Simon Mills | Yaniv Dekel\n\n{color[89d6ffff]}CONCEPT ARTIST\n{color[000000ff]}Sean Keenan | Isiah Sherman\n\n{color[89d6ffff]}LEAD CHARACTER ARTIST\n{color[000000ff]}Jeremy Bolz\n\n{color[89d6ffff]}CHARACTER ARTIST\n{color[000000ff]}Manuel Noyola | Sarah Francian | Jessica Clark | Danill Spivak\n\n{color[89d6ffff]}PRODUCTION SUPPORT\n{color[000000ff]}Royal Sybrandt | Ryan Gibson | Mark Van Borstel
TitleOriginalForce	ORIGINAL FORCE LTD.
EXT_OriginalForce	{color[89d6ffff]}GLOBAL BUSINESS DEVELOPMENT DIRECTOR{color[000000ff]}\nShirley Tang\n\n{color[89d6ffff]}PROJECT MANAGER{color[000000ff]}\nAgnes Wang\n\n{color[89d6ffff]}PRODUCTION TEAM LEAD{color[000000ff]}\nEason Xu\n\n{color[89d6ffff]}PROJECT LEAD{color[000000ff]}\nLin Wu\n\n{color[89d6ffff]}ARTIST{color[000000ff]}\nXin Zhang | Xuyang Li | Xigang Ni | Jing Nian | Ruyi Wu\nXiaohan Xie | Fei Zhou | Shaojie Chen | Jianliang Gao\nYuanzheng Yue | Chao Lei | Jianxin He
TitleMineloader	SHANGHAI MINELOADER DIGITAL TECHNOLOGY CO., LTD. 
EXT_Mineloader1	{color[89d6ffff]}DIRECTOR OF ART PRODUCTION{color[000000ff]}\nXu Zhen\n\n{color[89d6ffff]}PRODUCTION MANAGER{color[000000ff]}\nWang Wei\n\n{color[89d6ffff]}ART PRODUCER\n{color[000000ff]}Zhang Yang\n\n{color[89d6ffff]}PROJECT MANAGER\n{color[000000ff]}Wu Qiu Ting | Zhang Meng\n\n{color[89d6ffff]}ART DIRECTOR\n{color[000000ff]}Cui Zhi Ming\n\n{color[89d6ffff]}TECHNICAL SUPPORT\n{color[000000ff]}Lv Wei Wei
EXT_Mineloader2	{color[89d6ffff]}TECHNICAL ARTIST{color[000000ff]}\nChang Ji Xiang\n\n{color[89d6ffff]}TRANSLATOR{color[000000ff]}\nHu Hai Jiang | Li Hao\n\n{color[89d6ffff]}LEAD ARTIST{color[000000ff]}\nGong Yan | Zhu Dun Bo | Chen Yan Dong | Xie Xue Wei\n\n{color[89d6ffff]}3D ARTIST\n{color[000000ff]}Guo Jing | Han Yue Xin | Zhang Bin | Xiong Li | Wang Yi Hui\nYu Wan | Cui Zheng | Li Zi Ran | Kang Kai | Tang Guo Xu | Teng Zhen Yi\nChen Ting Ting | Shan Bing Yao | Lou Qian Cheng | Yao Kun Cheng\nDong Zhao He | Ma Ruo Bin | Sun Zhan Wei | Li Hao Yu | Ma Yan Fei
TitleZombot	ZOMBOT STUDIO, INC.
EXT_Zombot	{color[89d6ffff]}CREATIVE DIRECTOR\n{color[000000ff]}Alex Chin-Yu Chu\n\n{color[89d6ffff]}PROJECT MANAGER\n{color[000000ff]}Meghan Pin-Yuan Huang\nMay Tsai-Hsuan Han\n\n{color[89d6ffff]}ARTIST{color[000000ff]}\nTri Nguyen\n\n{color[89d6ffff]}CONCEPT ARTIST\n{color[000000ff]}John Wei-Chen Liu\nYurev Stanislav
Retro_SpecialThanksList	{color[89d6ffff]}SPECIAL THANKS{color[000000ff]}\nOmar Amador\nJoree Dolin\nAdam Fenton\nRisa Hinokuma\nAshley Rochelle\nSylvia Rowland\nChase Shields\nBilly Spears\nDaniel Valey\nBryan Venzen\nKyle Woodall\nGAME ON! Recruiting, Inc.
TitleNintendo	NINTENDO
NintendoTeam1	{color[89d6ffff]}PRODUCER{color[000000ff]}\nKensuke Tanabe\n\n{color[89d6ffff]}ASSISTANT PRODUCER\n{color[000000ff]}Risa Tabata\n\n{color[89d6ffff]}TRANSLATION / INTERPRETATION / COORDINATION\n{color[000000ff]}Shunsuke Matsushita\n\n{color[89d6ffff]}VISUAL PRODUCER\n{color[000000ff]}Takayoshi Sato\n\n{color[89d6ffff]}VFX SUPERVISOR\n{color[000000ff]}Keijiro Inoue\nMakoto Ota
NintendoTeam2	{color[89d6ffff]}SAMUS MODEL SUPERVISION\n{color[000000ff]}Takayasu Morisawa\nTakashi Ito\n\n{color[89d6ffff]}ART PROGRESS MANAGEMENT\n{color[000000ff]}Kosei Kitamura\nHitoshi Kobayashi\nYoshiyuki Oyama\n\n{color[89d6ffff]}MUSIC PRODUCER\n{color[000000ff]}Kenji Yamamoto\n\n{color[89d6ffff]}ENGINEERING SUPERVISOR\n{color[000000ff]}Takuhiro Dohta\nKenji Yamamoto\n\n{color[89d6ffff]}COORDINATION{color[000000ff]}\nMasashi Okamoto
NintendoTeam3	{color[89d6ffff]}PACKAGE DESIGN / ILLUSTRATION{color[000000ff]}\nYuki Ijiri\nYu Yamamoto\n\n{color[89d6ffff]}TECHNICAL SUPPORT\n{color[000000ff]}Toru Inage\nYuta Ogawa\nShotaro Iwanaga\n\n{color[89d6ffff]}QUALITY ASSURANCE\n{color[000000ff]}Takeshi Saigo\nShoichiro Takeyoshi\nYuko Kaneko\nMario Club Co., Ltd.\nPole To Win Co., Ltd.
NintendoTeam4	{color[89d6ffff]}SPECIAL THANKS\n{color[000000ff]}Yoshio Sakamoto\nKiyohiko Ando\nSoma Omori\n\n{color[89d6ffff]}PROJECT MANAGEMENT\n{color[000000ff]}Masakazu Miyazaki\n\n{color[89d6ffff]}GENERAL PRODUCER\n{color[000000ff]}Shinya Takahashi\n\n{color[89d6ffff]}EXECUTIVE PRODUCER\n{color[000000ff]}Shuntaro Furukawa
TitleNOA	NINTENDO OF AMERICA
NOATeam	<SKIP>
NOATeamB	{color[89d6ffff]}QUALITY ASSURANCE\n{color[000000ff]}Stephen Ward\nCorey Beedle\nManna Yamasaki\nAlison JeuDevine\nMicah Kenworthy\nSpencer Stoddard\nNOA Product Testing\n\n{color[89d6ffff]}SPECIAL THANKS\n{color[000000ff]}Howard Lincoln\nDevon Pritchard\nJeff Miller\nMike Nichols\nJill Whitney
TitleNOE	NINTENDO OF EUROPE
NOETeam	{color[89d6ffff]}LOCALIZATION PRODUCER\n{color[000000ff]}Yingyu Nan\nVeronika Hoffmann
TitleNOK	NINTENDO OF KOREA
NOKTeam	{color[89d6ffff]}LOCALIZATION{color[000000ff]}\nYunjin Park\nOrgoSoft Co., Ltd.\nDIGITAL HEARTS Co., Ltd.\n\n{color[89d6ffff]}QUALITY ASSURANCE\n{color[000000ff]}Eodo Lee\nOrgoSoft Co., Ltd.
TitleNHK	NINTENDO (HONG KONG) LTD.
NHKTeam	{color[89d6ffff]}LOCALIZATION{color[000000ff]}\nTracy Cheng\nDIGITAL HEARTS Co., Ltd.\nDigital Hearts Linguitronics Taiwan Co., Ltd.\n\n{color[89d6ffff]}QUALITY ASSURANCE\n{color[000000ff]}Digital Hearts Linguitronics Taiwan Co., Ltd.
TitleIQUE	IQUE (CHINA) LTD.
IQUETeam	{color[89d6ffff]}LOCALIZATION{color[000000ff]}\nLing Yayun\nQiu Xiaochun\nDIGITAL HEARTS (Shanghai) Co., Ltd.\n\n{color[89d6ffff]}QUALITY ASSURANCE\n{color[000000ff]}Zhang Jiong\nDIGITAL HEARTS (Shanghai) Co., Ltd.
Disclaimers	{color[89d6ffff]}BASED ON THE WORK OF{color[000000ff]}\nMetroid Prime\n(Original NINTENDO GAMECUBE and Wii Versions)\nDevelopment Staff
Preload\MPR1\GuiSysMP1.pak\TEXT_Subtitles.msbt
[1DBE57D6]_000	{size[4b00]}宇宙……{size[6400]}
[D6E28473]_000	{size[4b00]}宇宙浩瀚无垠，人类的历史宛如渺小星芒，稍纵即逝。{size[6400]}
[5076F6DD]_000	{size[4b00]}一个人的一生，在时间洪流中更是无足轻重……{size[6400]}
[9B2A2578]_000	{size[4b00]}然而群星之中，有道光芒比宇宙万物都璀璨夺目。{size[6400]}
[862F15C0]_000	{size[4b00]}那是萨姆斯·亚兰的光芒。{size[6400]}
[4D73C665]_000	{size[4b00]}她的战役名垂千古、缔造传说。{size[6400]}
[CBE7B4CB]_000	{size[4b00]}如今，传说的新篇即将揭开序幕……{size[6400]}
[3F3D9C95]_000	{size[4b00]}萨姆斯没有辜负鸟人族的信任。{size[6400]}
[F4614F30]_000	{size[4b00]}一颗闪耀的新星，开始在宇宙中熠熠生辉。{size[6400]}
[72F53D9E]_000	{size[4b00]}赏金猎人萨姆斯·亚兰……究竟会面临什么样的命运与未来？{size[6400]}
Preload\MPR1\GuiSysMP1.pak\TEXT_TutorialText.msbt
[BFF94180]_000	长按{[0100|0bcd]}\n锁定目标。
[69B4FEED]_000	信息不足。
[3F4EDB33]_000	请使用扫描面罩。
[6BA6A287]_000	按下{[0100|10cd]}可切换扫描面罩。
[F34571B7]_000	可扫描的目标\n会出现{[0100|3acd]}图示。
[75577B26]_000	长按{[0100|12cd]}\n扫描目标{[0100|3acd]}。
