Bonus.wmbt
Coin_Player_1P	{key[Bonus_Coin_1P|Half]}
Stasis	Wow! Link is sooo cool! He stopped that object in its tracks using the Stasis Rune! Strike it to build up kinetic energy and send it flying.{color[#C313FF29]}　2017: Nintendo Switch, Wii U{/color}
Ghost	Jeepers! Ghosts are hiding in the furniture! Talk about c-c-creeepy. Find the ghosts so Luigi can get rid of 'em!{color[#C313FF29]}　2001: Nintendo GameCube{/color}
Toad	Oh no, Captain Toad is stuck and can't get to the Power Star! Move things around to create a path for him!{color[#C313FF29]}　2014: Wii U{/color}
Conga	Did you know that Nintendo made an electronic drum machine back in the olden days? So cool! Just turn the Ele-Conga's handle to get the beat going and the people dancing.{color[#C313FF29]}　1972 (Japan): Ele-Conga{/color}
Judge	Time for a pop quiz! And it's math too! Just pick the side that has the highest number. HA! The student has become the teacher!{color[#C313FF29]}　1980: Game & Watch{/color}
Mawaru	You play this game by twisting the Game Boy Advance system around. Check out the screen to see what you need to do, and then get twistin'!{color[#C313FF29]}　2005: Game Boy Advance{/color}
Yoshi	Time to collect some eggs! Be sure to pick up the right amount, and don't forget to check the blocks too.{color[#C313FF29]}　1998: Nintendo 64{/color}
BossWorld	Time for an epic adventure through a classic Super Mario World level! Try not to get hit by enemies as you race to the Goal Pole. Have fun, but don't forget there's a time limit.{color[#C313FF29]}　1991: SNES{/color}
Nintendo_Lock	Um, awkward. You haven't unlocked this game yet. No big. Just play my {color[#C313FF29]}Nintendo Classics{/color} level some more, and you'll get it.
Chameleon	Aww, that chameleon has a bunch of stuff stuck to its tongue! The poor thing needs your help. Try to unstick the stuff, but don't touch its tongue, or the results will be shocking!
Fly	Gross! A bunch of flies showed up, and they are WAY too ew. Shoo them away already!
Egg	Hmm, that egg looks ready to hatch, but it's taking too long. Help it along by cracking the shell, OK?
Crayfish	Uh-oh! Somehow a crayfish got into the fish tank! The fish are in danger, so see if you can shoo that pest away.
Turtle	Mr. Turtle won't come out to play while he's upside down. Help him get back on his feet!
Dangomushi	Did you know that pill bugs roll up into little balls when you touch 'em? It's SO adorable! Try to make the pill bugs roll into a ball so we can enjoy their cuteness, OK?
Sunshine	Flowers can't bloom without the sun. Scoot those clouds away so the flowers can grow big and strong!
Droppings	Is that rain? EW, NO! It's bird poop. That's super yucky. Don't get hit, because...GROSS!
Buffalo	Wild animals are running...uh, WILD! Be careful as you cross the road so you don't get trampled.
Duck	Those baby ducklings are sooo adorable and sooo lost! Help reunite them with the mama duck!
Peep	Hey! Something is trying to reach through that crack! What IS it? Knock it free, and I bet you find out.
Thirsty	That pupper looks super thirsty. Move its tongue so it can get a nice, refreshing drink of water!
Monochrome	Time to focus like a ninja! Look carefully, and then answer the question. The animals are all black-and-white, so it can be kinda confusing.
Wheel	Look how cute that hamster is running in its little wheel! Wait a minute... Mr. Hamster can't stop! Be a hamster hero, and stop the wheel!
Cat	This is a little gross, but can you help cover the kitty's special business with some sand? Try moving the litter slowly and starting from far away. Thanks, and sorry!
Giraffe	Feed the giraffe! You can do this by moving their necks or their food. Just don't forget they're vegetarians!
Bear	These polar bears really want to punch some ice. Help 'em out by getting the cubes close enough for them to reach. But be careful not to get in their way! Hmm...I wonder what's inside the ice cubes.
Chick	Give the hungry birdies some food from the basket! I don't know why they don't just fly to get it? Oh well, I guess that's their business.
Spider	A beautiful butterfly is stuck in a stupid spiderweb! You HAVE TO help it escape!
Raven	Chase away the scary snakes! Just try not to frighten the other animals while you're at it, OK?
Dust	Aww, the creatures of the ocean shouldn't have to live with our garbage. Help clean up their home by getting the trash into the net. The currents can be a big help!
Fluff	Can you blow all of the dandelion fluff into the air? It's sooo pretty! Hm? My rabbit radar is going crazy for some reason...
BossSafari	Cool! This safari is full of animals! Try to remember what kinds of animals you saw, where they were, and what they were doing. There's going to be a quiz at the end, so PAY ATTENTION!
Ikimono_Lock	Oh, you haven't come across this game just yet... No problem, just play our {color[#C313FF29]}Nature{/color} level over and over and over again until it comes up!
Balloon	Ooh, this ball is way flat! Pump those pumps to pump it back up. I'm pumped! You pumped? Alright!
Lifting	Don't let the ball touch the ground! Watch its shadow on the way down, then bop it back up. Oh yeah!
Fishing	We snagged a fish! Time to get reel, oh yeah! Knock the fishing rod back to pull it in.
Scuba	This diver can't get to the coral reef. Knock that funky junk out of their way, yeah!
Yoga	This dude has perfect balance. Hey! Let's mess with him, ha ha! Knock him down before time runs out!
Basket	Get the balls in the basket! Sometimes you'll move the basket, sometimes you'll move the ball. It's a funky metaphor for life, ha ha!
Skydiving	Whoa! That skydiver is in trouble! You should probably do something to save him, y'know?
Check	Think you can keep track ON the track? Ha ha! Tap the button once for every runner that breezes by!
Kickover	The horizontal bar is tough, y'know? Be nice, and help these gymnasts get over it!
Shoot	Ooh, watch out! The other team is taking their shot. We can't lose the big game! Knock the ball away from our net, ya dig?
Dance	Show these folks how to dance! Move their arms and hips to help them sway back and forth. Oh yeah!
Training	Hey, hey! Time to do some lifting! Doing curls is a great way to build muscle. But you gotta do them all the way or it doesn't count!
Archery	Hey now! The archer can't hit the target like that! Help this cool cat score a bull's-eye by making some adjustments before the arrow flies.
What	Playing sports in the dark? Yo, that's wild! Wipe the shadows away to check out the action and answer the question.
Polo	Bop the ball into the goal to win. Knock the goalies away, or our funk is sunk!
Bunker	Aw shucks. The ball got stuck in the sand trap. Let's just nudge it back up on the green. I won't tell if you don't.
Bike	Yo, talk about a vicious cycle! Push the spokes of the bike to turn the tires and win the race, YEAH!
Punch	Let's hit it—boxing style! Lean the boxer back, then send their punch flying! Ha ha! Ow.
Golf	This golfer has got no groove! Let's make the green less mean, ya dig? Move the ground around to help 'em get a hole in one!
Avoidance	This boxer wants to take you down! Keep moving so they don't knock you out, alright? Alright!
Swimming	That island is so close... Give the swimmer's arms a poke so they can finish their stroke! Go, man, go!
Racket	See if you can knock that baseball memorabilia off its pegs. It's cool—we'll put it right back where it came from!
BossBouldering	Feelin' bold? Then let's do some bouldering! Move the climber's arms and legs, and scale the wall to the summit. But watch out for those crows. They are NOT groovy!
Sport_Lock	Whoa, hold up! You haven't danced to this game's tune yet. Don't sweat it. Just play more of my {color[#C313FF29]}Sports{/color} level, and it'll turn up, ha ha!
Apple	Make all the apples fall out of the tree. You can knock them down one by one or shake the tree trunk. Or whatever. I barely even care.
Candy	Sigh. This kid is upset because rocks got mixed in with his candy. Get rid of the rocks, and leave the candy behind. It'll make him happy, or whatever.
Dinner	It's time for dinner, so grab a seat...if you can. These animals have no table manners, so you better move fast.
Mixer	People like smoothies, I guess. So blend the fruit together. Keep going until it's all one color.
Stove	Do you smell something...tasty? Move the slider to set the stove to the right temperature. Sigh. I hope you're better at this than Red is.
Tanuki	Here's the deal. You erase some letters, and I'll cast a spell to make some food appear. I mean, I'm a witch, so it's NBD.
Snack	The dessert is in danger. Protect it. I am dead serious. 
Pool	I am...displeased. Someone put inedible junk in with the vegetables. Get it out before I get...more displeased.
Drop	There's something round stuck in a bottle. Spin the bottle to get it out. Don't worry, you'll get your just desserts.
Roll	This dessert is called a roll cake. Put the finishing touches on it, and you'll see why.
Scale	Curses! There's too much stuff on this scale. See if you can get the needle into the red area. Go on.
Shuffle	Look carefully at the food on the plate. Can you keep track of where it goes? Well, can you?
Corn	Corn on the cob. Delicious. Don't let a single kernel go to waste. I insist.
Alms	Sigh. Children are always so hungry. Be sure to feed the ones with their mouths open. Hmm...perhaps I should get Red to feed me like this...
Bottle	How did you get stuck inside a bottle? Never mind. I don't really care. To get out, just pop the cork, or break the bottle...or just do whatever.
Pizza	I'm hungry. Knead the dough to make something...delicious. Beware! I'll put a curse on you if you drop it on the floor.
Icecream	They say, "Don't cry over spilled ice cream." But that kid is going to be crying his eyes out any minute now...unless you keep those scoops from hitting the ground.
Step	You should probably avoid all vegetables. They can be very bad for your health. At least in this stair...case.
Feast	Food orders are up. Just get the dishes to the waiter. Try not to drool while you work. That would be gross.
Pasta	These dishes would taste much better with ketchup on them. Lots and lots of ketchup. Feel free to slather it on.
Cake	Light the candles on the cake. Whose birthday is it? No idea.
Banana	Peel the banana. Go on. It won't bite...probably.
BossGrape	You can't make grape juice without crushing a few grapes. Actually, you'll need to crush a lot of grapes. Try not to spill them, or that farmer will get angry. Ugh. I totally understand how he feels.
Tabemono_Lock	This game isn't ready to come out of the oven yet. Keep playing my {color[#C313FF29]}Food{/color} level, and it'll show up piping hot soon enough.
Balance	When I visited a market in Asia, I saw many wonderful souvenirs for the buying. Alas, the scales must be perfectly balanced before I can pay the monies. Can you help poor Orbulon?
Wedding	Earth peoples are so strange and so loud! Ring this bell many times so these two humans can celebrate something called love. Bing! Bong! Bing! Bong! Love is too loud!
Bamboo	Ooh! In Japan I learned how to make a waterfall out of bamboo! Just help the water flow over the sticks to reach the bamboo at the bottom. It will go CLANK. Neato!
Spotlight	Earth theater entertains me. I laugh. I cry. But I cannot laugh OR cry if I cannot see the performer on the stage. That is what the spotlight is for. Help me see what's happening onstage! 
Box	Line up three boxes in a row and—poof—an Earth person appears! You humans call this "magic." That is silly. Magic is not real. Oops. I hope I didn't ruin your day.
Dig	They say ancient treasures are buried under the ground. Might I learn Earth's secrets if I dig them out? Better idea! YOU dig them out. Thank you and please.
Blimp	Humans! So clever! You fill balloons with hot air so you can fly. Now move the balloon back and forth so your fellow humans can jump into the basket and go for a ride.
Tea	Ooh, tea time! Swoosh the tea bag around to steep the tea. Mmm, scrummy snacks will be your reward.
Ninja	Did you know that ninjas like to play hide-and-seek? They do! They do! Watch closely, then find them in their hidey spot!
Handcar	Look at this funny vehicle! Push the handles up and down to make it move forward. My spaceship is powered the same way, you know. Ha. Ha. I made a joke.
Circus	This circus does not have clowns. But it does have rings of fire! Get through them without getting burned. Where are the clowns when you need them?
Matryoshka	How strange! The big doll has smaller dolls hiding inside of it! Can you find the doll the girl is looking for?
Xmas	A tree decorated for one of your human holidays is hiding in the dark. Follow the bells to find the star at the top and turn on the lights. So pretty! So cheery! So holiday-y!
Guitar	Humans love the rock and the roll. Strum the guitar to hear them cheer!
Kids	Ack! Fire! Oh my, what a convenient place for a Manneken Pis! Use the statue to douse the flames.
Signboard	Earth's festivals amuse me. Swing the dangly holiday items out of the way, and tell me what's behind them. So cheery! So strange!
Garden	What is this ivy hiding? Orbulon must know! Break through the roots to reveal the secrets!
Horn	My, my! What a large horn this is! And there's something wedged inside. Push it out, human. Let Orbulon take a look.
Mask	Look at these masks from different countries! If you are playing by yourself, put on the same mask as the sneaky fox. If you are playing with another human, you two should put on matching masks.
Fireworks	Light the fuse! Set off the fireworks! Eh he he! Orbulon approves of explosive fun!
Percussion	Music time! You are the orchestra's lead percussionist. Follow the conductor's cue. Play the correct instrument. Orbulon insists.
Snowman	You think you know how to build a snowman? Ha! Orbulon doubts it. Try to build a snowman exactly as shown, one piece at a time. Go on, human. Try.
BossBridge	Earthlings on boats! Earthlings in cars! We must help them. Raise and lower the bridge so the ships and cars can get through. You are welcome, Earthlings.
Culture_Lock	The time for this game is not now, Earthling. Play my {color[#C313FF29]}Culture{/color} level lots and lots. Only then will it be time.
Escape	Hey! There's somethin' inside this box! I can't wait to get my hands on whatever it is. Hehehe. You can run, but you can't hide!
Pipe	Check out those pipes! Follow the right pipe, you get a biiiig shiny diamond. Follow the wrong pipe...you go BOOM! Eh, good luck with that.
Nose2	Waaaah! Where did my beautiful nose go? It's the one with the most handsome mustache in the whole wide world attached to it! Don't just stand there. Help me find it!
Storm	Can you make it home in this horrible storm? Not if I have anything to do with it. Bwahahaha!
Who	Quiz time, smarty-pants! I ask you a question, you press the buttons for the right answer. But the real question is, how many of my questions can you get right? 
Ribbon	I got you a present. Pretty nice of me, eh? Just pull the yellow ribbon the right direction to open it. Pull it the wrong direction, and no present for you!
Frypan	Oopsie! I accidentally dropped something into the piggy bank. Go on, lift it up to me so I can pull it out. I don't have all day, ya know.
Domino	Want to see me flex my muscles? Of course you do! I just need a liiittle help with the competition. Give the show-offs a shove, and they'll make room for yours truly to take the stage!
Beaker	What you gotta do here is raise the water level inside the beaker. It's easy. Just push some objects into it. And if you run out of time, just jump into the beaker yourself. No, really! Would I lie to you?
Animation	I'm the best artist in the world! One look at the comics I drew on these sticky notes and you'll see. Peel the notes off one by one as quickly as you can to watch my pretty pictures move!
Cracker	It's MY birthday, and that means you gotta do what I say. And I say you should pop a party popper to celebrate ME. Just wrap the string around the pins, and pull until it goes KABLOOEY!
Janken	Think you can beat me at a game of rock-paper-scissors? BaHA, you WISH! Spin the cards and take your best shot, why don't you.
Snatch	What's this? A purse snatcher?! Drop that crook into the manhole, and return the stolen goods. Bah! Can't have someone more vile than me hangin' around.
Push	Help the one-and-only Wario knock his opponent out of the ring. Shake the ground! Push him around! Make me number one...OR ELSE!
Garlic	Garlic makes my breath smell so good! So how about you help me collect some. Just tip the basket to catch the falling bulbs. But watch out—this garlic is very bouncy. 
Behind	Bwahaha! Ghost Wario has come to haunt you. Look at me, following you everywhere! I sure hope you don't bump me into any of those pointy things. Gah! I've said too much!
Carry	Hey, look, I found some treasure! Now hurry up, and load it into the truck so I can bring it home. I'm going to be riiiich! Eh, what do you mean you want a cut?
Down	Better watch out! That pillar is gonna fall over! Quick—find a gap so you don't get flattened like a pancake. Blech! You'd make a terrible pancake.
Wall	Bugs! Blech! These ruins are overrun with 'em. Find them and defeat them. And don't miss the ones that are hiding!
Mirror	You're trapped in a weird castle with an even weirder mirror. All you gotta do is grab the key, move your mirror image to the mirror-image door, and escape. Only thing is, up is down...and down is up. Like I said, it's weird in there!
Same	This is my room. I like it a lot. I like it so much, I want the one next to it to look EXACTLY the same. So help me out here. Make 'em matchy-matchy.
Fire	Gah! My treasure! Stop that fire from reaching it! I don't care what else burns...just don't let the flames near my precious treasure! 
Number	Hey, I got my mitts on the combination to this lock. Just turn the dials to the correct numbers, and the treasure will be mine...eh, I mean, OURS. Heh heh, yeah right.
Slip	These guys are gonna fall if you don't do somethin'! Better straighten 'em up so they land on their feet. See how nice I am? Wario is the nicest! Tell all your friends!
BossChase	Hey! What's a toilet doin' in a place like this? Never mind. It's perfect timing. I was just thinking I needed to— Hey, don't run away! Where are you going? Waaaait!
WarioDX_Lock	You want to play this game? Yeah, well, you better binge more of the {color[#C313FF29]}Anything Goes{/color} level, then. Binge now, play this game later. That's how this works.
PetitCommentaryNintendo.wmbt
Fuzzy	2012: Wii U
Hatena	1989: Game Boy
Morph	1994: SNES
Animal	2013: Nintendo 3DS
Badge	2015: Nintendo 3DS
Flower	2004: Nintendo GameCube
Head	2006: Nintendo DS
Koopa	1985: NES
Talk	2019: Nintendo Switch
Climber	1985: NES
Barrel	2010: Wii
Set	2004: Nintendo GameCube "WarioWare, Inc.: Mega Party Game$!" / 2005: Nintendo DS "WarioWare: Touched!" / 2003: Game Boy Advance "WarioWare, Inc.: Mega Microgame$!"
Destiny	1969 (Japan): Destiny Board Game
Ink	2017: Nintendo Switch
Devil	1984 (Japan): Famicom
Stasis	2017: Nintendo Switch, Wii U
Ghost	2001: Nintendo GameCube
Toad	2014: Wii U
Conga	1972 (Japan): Ele-Conga
Judge	1980: Game & Watch
Mawaru	2005: Game Boy Advance
Yoshi	1998: Nintendo 64
BossWorld	1991: SNES
PetitInst.wmbt
Treasure	Collect all!
Maze	Dislodge!
Maze_2	Dislodge all!
Gold	Empty!
Wanted	Get him!
Hypnosis	Hypnotize!
Constellation	Light up!
Rocket	Take off!
Sand	Topple!
Vision	Memorize!
Vision_2	Match it!
Vision_3	First one?
Vision_4	Second one?
Vision_5	Third one?
Hockey	Protect!
Sleep	Steal!
Restraint	Draw!
BossRush	Defeat!
Buster	Defeat!
Buster_2	Defeat all!
Nightmare	Erase!
Nightmare_2	Erase!
Crown	Steal back!
Count	How many?
Count_2	Count the {color[#00FFFF00]}red{/color} !
Count_3	Count the {color[#1E00FFFF]}blue{/color}!
Count_4	Count the hearts!
Count_5	Count the stars!
Rock	Escape!
Safety	Seek shelter!
Windmill	Spin it!
Angel	Catch 1!
Angel_2	Catch 2!
Angel_3	Catch 3!
Angel_4	Catch 4!
Angel_5	Catch 5!
Angel_6	Catch 6!
Angel_7	Catch 7!
Fan	Save!
Watering	Water!
Swing	Smooch!
Magic	Dodge!
Separation	Sort!
Invader	Protect!
Curtain	Close!
Curtain_2	Open!
Moon	Launch!
Poseidon	Tweeze!
Shadow	Defeat!
Slime	Stick together!
Tear	Collect 3!
Tear_2	Collect 5!
Catch	Trap!
Catch_2	Trap 2!
Touch	High-five!
BossShip	Protect!
BossShip_5	Protect!
BossShip_2	Unlock!
BossShip_3	Save!
BossShip_4	Save all!
Building	Escape!
Cockpit	Flip!
Jump	Dodge!
Train	Look!
Train_2	Hop on!
Shutter	Pose!
Beam	Watch out!
Magnet	Attract!
Magnet_2	Attract all!
Tanker	Steer clear!
Circuit	Light!
Circuit_2	Light 3!
Virus	Clear a path!
Virus_2	Clear the way!
Conveyor	Exit!
Popup	Clear screen!
Popup_2	Clear screen!
Warp	Align!
Ropeway	Transport!
Like	Observe!
Like_2	Reaction?
Crane	Demolish!
Spot	Find a signal!
Spring	Wind up!
Block	Make a match!
Docking	Assemble!
Scrap	Guide!
Naked	Cover up!
BossRobot	Grab!
BossRobot_2	Assemble!
Tube	Squeeze!
Nose	Plug it!
Cleaner	Watch out!
Clock	Match!
Pack	Peel!
Pack_2	Peel!
Nursery	Hide!
Tooth	Watch out!
Slot	Get it!
Glasses	Defog!
Poster	Knock it off!
Wash	On!
Wash_2	Off!
Dark	Turn on!
Noise	Remove!
Noise_2	Remove all!
Pig	Knock down!
Bag	Escape!
Cradle	Rock!
Drain	Connect!
Face	Rinse!
Diy	Hammer!
Wait	Tidy!
Intercom	Ring!
Stopper	Unplug!
BossDelivery	Complete package!
Fuzzy	Get the coins!
Fuzzy_2	Get the coin!
Hatena	Hit it!
Hatena_2	Hit it and get it!
Morph	Guide!
Animal	Deliver!
Badge	Don't get caught!
Flower	Harvest!
Head	Create shape!
Koopa	Defeat!
Talk	Praise!
Talk_2	Confess feelings!
Climber	Climb!
Barrel	Defeat!
Barrel_2	Defeat all!
Set	Game only!
Destiny	Land on goal!
Ink	Who won?
Devil	Stay alive!
Stasis	Strike!
Ghost	Find ghost!
Ghost_2	Find 2 ghosts!
Ghost_3	Find 3 ghosts!
Toad	Create path!
Conga	Spin it!
Judge	Which is greater?
Mawaru	Shave!
Mawaru_2	Sit up!
Mawaru_3	Light!
Mawaru_4	Slide 'em off!
Mawaru_5	Flip him!
Mawaru_6	Dump it!
Yoshi	Collect 2!
Yoshi_2	Collect 3!
Yoshi_3	Collect 5!
BossWorld	Clear course!
Apple	Knock 'em down!
Candy	Leave the candy!
Dinner	Take a seat!
Mixer	Blend!
Stove	Adjust!
Tanuki	Erase S!
Tanuki_1_2	Erase S!
Tanuki_2	Erase T!
Tanuki_2_2	Erase T!
Tanuki_3	Erase Z!
Tanuki_3_2	Erase Z!
Tanuki_4	Erase V!
Tanuki_4_2	Erase V!
Tanuki_5	Erase X!
Tanuki_5_2	Erase X!
Tanuki_6	Erase S and T!
Tanuki_6_1_2	Erase S and T!
Tanuki_6_2_1	Erase S and T!
Tanuki_7	Erase S and Z!
Tanuki_7_1_2	Erase S and Z!
Tanuki_7_2_1	Erase S and Z!
Tanuki_8	Erase S and V!
Tanuki_8_1_2	Erase S and V!
Tanuki_8_2_1	Erase S and V!
Tanuki_9	Erase S and X!
Tanuki_9_1_2	Erase S and X!
Tanuki_9_2_1	Erase S and X!
Tanuki_10	Erase T and Z!
Tanuki_10_1_2	Erase T and Z!
Tanuki_10_2_1	Erase T and Z!
Tanuki_11	Erase T and V!
Tanuki_11_1_2	Erase T and V!
Tanuki_11_2_1	Erase T and V!
Tanuki_12	Erase T and X!
Tanuki_12_1_2	Erase T and X!
Tanuki_12_2_1	Erase T and X!
Tanuki_13	Erase Z and V!
Tanuki_13_1_2	Erase Z and V!
Tanuki_13_2_1	Erase Z and V!
Tanuki_14	Erase Z and X!
Tanuki_14_1_2	Erase Z and X!
Tanuki_14_2_1	Erase Z and X!
Tanuki_15	Erase V and X!
Tanuki_15_1_2	Erase V and X!
Tanuki_15_2_1	Erase V and X!
Snack	Protect!
Pool	Remove!
Drop	Get out!
Roll	Roll!
Scale	Adjust!
Shuffle	Watch!
Shuffle_2	Find it!
Shuffle_3	Find the drink!
Shuffle_4	Find the dessert!
Shuffle_5	Find the chili!
Shuffle_6	Find the bird!
Shuffle_7	Find the fruit!
Shuffle_8	Find the food!
Corn	Finish!
Alms	Feed!
Alms_2	Feed!
Bottle	Escape!
Pizza	Knead!
Icecream	Keep it up!
Step	Dodge!
Feast	Serve!
Feast_2	Serve!
Pasta	Cover it!
Cake	Light!
Banana	Peel!
BossGrape	Juice!
BossGrape_2	Don't spill!
Chameleon	Set free!
Fly	Shoo!
Egg	Crack!
Crayfish	Shoo!
Turtle	Flip!
Dangomushi	Roll it up!
Dangomushi_2	Roll them up!
Sunshine	Clear skies!
Sunshine_2	Clear skies!
Droppings	Dodge!
Buffalo	Cross!
Duck	Reunite!
Peep	Remove!
Peep_2	Remove!
Thirsty	Drink up!
Thirsty_2	Drink up!
Monochrome	Look closely!
Monochrome_2	Who's there?
Monochrome_3	Who's not there?
Wheel	Stop!
Wheel_2	Stop all!
Cat	Cover!
Giraffe	Feed!
Bear	Break!
Bear_2	Break!
Chick	Feed!
Spider	Free!
Raven	Scare snakes!
Raven_2	Scare snakes!
Dust	Collect!
Fluff	Make them fly!
Fluff_2	Make them fly!
BossSafari	Remember!
BossSafari_2	Question 1!
BossSafari_3	Question 2!
BossSafari_4	Question 3!
Balloon	Inflate!
Lifting	Keep it up!
Fishing	Reel in!
Scuba	Clear the way!
Scuba_2	Get everyone there!
Yoga	Knock down!
Basket	In the basket!
Skydiving	Land!
Check	Count!
Kickover	Flip!
Shoot	Block!
Dance	Shimmy!
Training	Train!
Archery	Bull's-eye!
What	Clear!
What_2	Catching what?
What_3	Kicking what?
What_4	Holding what?
Polo	Goal!
Bunker	Get to the green!
Bike	Forward!
Punch	Hit!
Punch_2	2 hits!
Punch_3	Hit both!
Golf	Hole!
Avoidance	Dodge!
Swimming	Swim!
Racket	Knock down!
Racket_2	Knock down!
BossBouldering	Climb!
Balance	Balance!
Wedding	Ring!
Bamboo	Make it flow!
Spotlight	Find the light!
Box	Line up!
Dig	Excavate 1!
Blimp	Get 1 on!
Blimp_2	Get 2 on!
Blimp_3	Get 3 on!
Blimp_4	Get 5 on!
Tea	Steep!
Ninja	Watch!
Ninja_2	Find!
Handcar	Get moving!
Circus	Jump through!
Circus_2	Jump through all!
Matryoshka	Match!
Xmas	Find the star!
Guitar	Strum!
Kids	Extinguish!
Signboard	Take a peek!
Signboard_2	What's there?
Signboard_3	What's not there?
Garden	Prune!
Horn	Push it out!
Mask	Match masks!
Mask_2	Match masks!
Fireworks	Light!
Percussion	Time it!
Snowman	Build it!
BossBridge	Let it pass!
Escape	Evade!
Pipe	Collect!
Nose2	Find the nose!
Storm	Get inside!
Who	Select!
Who_2	Select all!
Ribbon	Untie!
Frypan	Lift!
Domino	Knock down!
Beaker	Higher!
Animation	Unstick!
Cracker	Pull!
Janken	Win!
Snatch	Foil!
Push	Go, Wario!
Garlic	Catch 3!
Behind	Pop!
Behind_2	Pop all!
Carry	Transport!
Down	Watch out!
Wall	Defeat all!
Mirror	Unlock!
Same	Match!
Fire	Protect!
Number	Match!
Slip	Straighten up!
BossChase	Chase!
BossChase_2	Dodge!
BossChase_3	Capture!
WarioDXCombat	Dodge!
WarioDXCombat_2	Defeat!
WarioDXQTE	Plug!
MiniBigPyoro	Defeat!
PartyPetitPaint	Paint!
PartyPetitCyclopes	Insert!
PartyPetitLottery	Find the match!
PartyPetitTweezers	Tweeze!
PartyPetitToiletpaper	Unroll!
PartyPetitTurn	Watch closely!
PartyPetitTurn_2	Find the heart!
PartyPetitTurn_3	Find the spade!
PartyPetitTurn_4	Find the diamond!
PartyPetitTurn_5	Find the club!
PartyPetitAlarm_2	Quiet!
PartyPetitRocket	Watch out!
PartyPetitBalloon	Don't pop!
PartyPetitEel	Collect 6!
PartyPetitEel_2	Collect 5!
PartyPetitClimbing	Climb!
PartyPetitBazooka	Find the prize!
PetitTitle.wmbt
Treasure	Treasure Hunt
Maze	Tummy Trouble
Gold	Strike Gold
Wanted	Wanted
Hypnosis	Sleep Clinic
Constellation	Seeing Stars
Rocket	Rocket Rush
Sand	Land in the Sand
Vision	Eye Exam
Hockey	Defend the Flowers
Sleep	Flee the Flashlight
Restraint	Swordplay
BossRush	Spiky Wario
Tube	Don't Waste the Paste
Nose	Gold Digger
Cleaner	The Cleaners
Clock	Good Times
Pack	Appealing Mask
Nursery	Hide-and-Seek
Tooth	The Tooth Hurts
Slot	Missing Remote
Glasses	Foggy Glasses
Poster	A Call to Fall
Wash	Sanitation Station
Dark	Hit the Switch
Noise	Music Mischief
Pig	Break the Bank
Bag	Garbage Day
Cradle	Rock-a-Bye
Drain	Wayward Water
Face	Face Wash
Diy	Nail the Nail
Wait	Hosting Hustle
Intercom	Is Anyone Home?
Stopper	Stop the Stopper
BossDelivery	Delivery Center
Buster	Mushroom Doom
Nightmare	Nightmare Fuel
Crown	Dragon's Reign
Count	Bubble Count
Rock	There's a Monster {key[br]}Behind You!
Safety	Umbrella Brothers
Windmill	Weird Windmill
Angel	Fishy Felines
Fan	A Big Fan
Watering	Water You {key[br]}Waiting For?
Swing	Swing and a Kiss
Magic	Mean Magic
Separation	Sort It Out
Invader	UFBs
Curtain	The Vampire Arose
Moon	Seesaw Space Race
Poseidon	Pit Stop
Shadow	Witch! Which?
Slime	Slime Time
Tear	Mermaid Tears
Catch	Alien Trap
Touch	Gimme Five
BossShip	Poseidon
Building	Great Escape
Cockpit	Ready to Launch
Jump	Wayward Cyborg
Train	Choo-Choo Choose
Shutter	Shutter Speed
Beam	Laser Labyrinth
Magnet	The Power of Magnets!
Tanker	Collision Course
Circuit	Circuit of Light
Virus	Virus Buster
Conveyor	Factory Tour
Popup	Pop-Up Patrol
Warp	Ready, Set, Warp!
Ropeway	Gondola Lift
Like	Like It or Leave It
Crane	Crash Course
Spot	Hot Spot
Spring	Wind-Up Pup
Block	Block Puzzle
Docking	Manic Mechanic
Scrap	You Can Lead a Robot {key[br]}to Water...
Naked	Bare Necessities
BossRobot	Ride the Line
Fuzzy	New Super Mario {key[br]}Bros. U
Hatena	Super Mario Land
Morph	Super Metroid
Animal	Animal Crossing: {key[br]}New Leaf
Badge	Nintendo Badge {key[br]}Arcade
Flower	Pikmin 2
Head	Big Brain Academy
Koopa	Super Mario Bros.
Talk	Fire Emblem: {key[br]}Three Houses
Climber	Ice Climber
Barrel	Donkey Kong Country {key[br]}Returns
Set	WarioWare
Destiny	Destiny Game
Ink	Splatoon 2
Devil	Devil World
Stasis	The Legend of Zelda: {key[br]}Breath of the Wild
Ghost	Luigi's Mansion
Toad	Captain Toad: {key[br]}Treasure Tracker
Conga	Ele-Conga & {key[br]}Autoplayer
Judge	Game & Watch Judge
Mawaru	WarioWare: Twisted!
Yoshi	Yoshi's Story
BossWorld	Super Mario World
Chameleon	Stick to It
Fly	Shoo, Fly!
Egg	Egg It On
Crayfish	Crayfish Crash
Turtle	Turtle Tipper
Dangomushi	Roll Call
Sunshine	Cloudy with a Chance {key[br]}of Sun
Droppings	Drop Zone
Buffalo	Look Both Ways
Duck	Family Reunion
Peep	Peekaboo
Thirsty	Doggone Thirsty
Monochrome	Monochrome {key[br]}Creatures
Wheel	Wheel You or {key[br]}Won't You?
Cat	Kitty Business
Giraffe	Do Feed the Giraffe
Bear	Break the Ice
Chick	Chompy Chirpers
Spider	Web Surfer
Raven	Sayonara, Snakes
Dust	Ocean Hero
Fluff	Fluff It Out
BossSafari	Safari Tour
Balloon	Pump It Up
Lifting	Bounce Back
