Bonus.wmbt
Coin_Player_1P	{key[Bonus_Coin_1P|Half]}
BossSafari_Question01	数量最多的是？
BossSafari_Question02	在跳跃的是？
BossSafari_Question03	带着食物的是？
BossSafari_Question04	在睡觉的是？
BossSafari_Question05	在水边的是？
BossSafari_Question_NoExist	刚刚没看到的是？
BossSafari_Correct	答对了！
BossSafari_Wrong	答错了
PetitCommentary.wmbt
Treasure	哇哦～有好多看起来很贵的宝石啊！赶紧全部拿走！
Maze	唔呃呃呃呃，不知怎么肚子好疼！我吃了什么……？要是发现有什么奇怪东西掉下来，就帮我拿掉！
Gold	很不错吧，这个袋子里装满了钱！啊，不要这么乱动，钱会撒出来的！
Wanted	有很多长得和本大爷很像的家伙们呢……看清楚后面的海报，然后打倒通缉犯吧！别被对方的变装给迷惑了哦！
Hypnosis	呼～看着左右大幅摇摆的怀表，就开始犯困了……嗯？那个蝴蝶真惹人注意，我都无法集中精神了！
Constellation	去触碰暗下来的星星，让它亮起来吧！把星星全部点亮后，就会出现美丽的星座了！
Rocket	3……2……1……瓦力欧火箭发射！搭乘有空位的火箭，向宇宙出发吧！偶尔会有去不了宇宙的火箭混在其中，要小心！
Sand	完了！下不来了！快把棒子推倒，让本大爷顺利降落吧！摇晃地面也可以让棒子倒下来哦！
Vision	瓦力欧医生的视力检查时间到了！去旋转图案，把它跟本大爷选的图案变成一样的方向吧！
Hockey	保护花朵不受陨石的威胁！把陨石打到画面外也可以！
Sleep	本大爷正在巡逻，防止重要的蒜头被人偷走！你能掐准时机，躲过本大爷的手电筒吗？
Restraint	那边那个，就是你，帮本大爷把剑拔出来！嗯？里面好像混了奇怪的东西？无所谓，高手可是不挑武器的！
BossRush	闪开闪开，尖刺瓦力欧要路过这里了！随意靠近是非常危险的！……啊，住手！没有刺的部分可是很脆弱的！
Wario_Lock	这个游戏还没出现！只要玩过本大爷的{color[#C313FF29]}牛刀小试{/color}关卡，不久后应该就会出现！
Tube	在牙刷上挤牙膏吧！诀窍就是要从管子的尾部开始挤哦。哎呀？怎么有不一样的东西出来了！？
Nose	看着鼻子，就忍不住想用手指去戳呢！所以，朝着鼻孔钻进去吧！用回旋镖或射击代替也可以哦。
Cleaner	吸尘器正打算吸入相同颜色的灰尘哦。小心，不要被一起吸进去！
Clock	闹钟好像停了。把指针调整到正确的时间吧！
Pack	把面膜撕下来吧！先从翘起的地方开始，一口气拿掉！清清爽爽！
Nursery	误入了不认识的儿童房间！赶紧藏起来，不要被找到哦。
Tooth	要被咬了！快躲进牙齿缝里！
Slot	电视遥控器在哪儿呢……啊，在那里！但是墙上有图钉，很危险啊。拿的时候小心点！
Glasses	水蒸气让眼镜起雾了。快除去起雾的原因，让眼睛能看清吧！
Poster	移开白板上的颜色磁铁，让纸掉到下方去吧！
Wash	哇，弄脏了呢。快冲水把脏污弄掉吧！洗完手记得要关上水龙头哦！
Dark	哇！变得一片漆黑！快按开关，打开电灯吧！
Noise	音乐的声音开得很大，已经打扰到周围了！摘下他的耳机，告诉他吧！
Pig	把装满钱的存钱罐打破吧！破坏它的平衡，让存钱罐大力地摔到地板上！
Bag	哎呀呀，连着垃圾一起被扔掉了！赶紧解开袋子逃出去吧！
Cradle	让“哇哇”叫的婴儿入睡吧！诀窍是让摇篮有节奏地大幅度摇摆哦。
Drain	水管在中间断了。转动水管，把管线连接上吧！
Face	帮他把脸上的泡沫冲干净吧！只要用力地冲水就可以了！
Diy	有好多钉子跑出来了。从哪边开始都可以，一口气敲进去吧！
Wait	怎么办，客人就要来了！赶快把垃圾都收拾干净！
Intercom	抱歉打扰了！有人在吗？在有人出来前，就一直按门铃吧！
Stopper	哎呀？水里好像有什么东西啊。快抓住链子，把塞子拔出来吧！
BossDelivery	今天要到发送中心打工！看着上面的监视器，把东西运到箱子里吧！啊……不小心拿错了！这种时候不要慌，先送到垃圾箱里吧。
Seikatsu_Lock	这个游戏好像还没出来呢……再玩我的{color[#C313FF29]}生活{/color}关卡，一定会出来哦！
Buster	听说有奇怪的蘑菇怪物一直冒出来！不管用什么方法，快点打倒它们！
Nightmare	那边的小狗好像在做恶梦，一直在哀嚎。去帮忙消除恶梦，让它放松下来！
Crown	爱搞恶作剧的龙把皇冠拿走了！去把它拿回来吧！
Count	来数一下肥皂泡的数量吧！注意，只要弄破了肥皂泡，答案就会改变！
Rock	可怕的怪物来了！快逃！多多利用风吧！
Safety	有一颗巨大的陨石要掉下来了。躲在巨无霸兄弟的影子里度过这一关吧！
Windmill	这间风车小屋里好像藏着什么秘密……总之，先让它转起来吧！
Angel	把鱼喂给天使小猫们吧！但是喂太多神明大人会生气的！
Fan	矮人们要被花朵电风扇吹走了！帮助他们平稳准确地落在上方的地板上吧！
Watering	用浇花壶给植物浇水是我的日常工作。嗯？这真的是植物吗……？
Swing	让秋千上的两个人成功亲亲吧！
Magic	躲开魔法师发射的魔法球吧！攻击魔法球就能改变方向！
Separation	让云倾斜，正确分类落下的东西！不仔细看清楚的话可不行！
Invader	唔哇！屁略者来了！击退他们保护好地球吧！只要能准确飞行，就能像打保龄球那样一下子全部打倒！
Curtain	吸血鬼好像很怕阳光。赶快把窗帘拉起来吧！话虽如此，但玫瑰没有阳光就会枯萎！
Moon	把很重的东西放在跷跷板上，让动物们飞上月球吧！嗯～宇宙真是棒啊。
Poseidon	哦哦，好壮观的腋毛啊～不过本人似乎很想变得清爽些。赶紧去帮忙拔干净吧！
Shadow	哇～被施了魔法，大家都变得一片黑了！找到自己的位置，然后打倒魔女吧！
Slime	将四散各处的史莱姆都聚成一团吧！史莱姆的动作很古怪，要小心！
Tear	听说珍珠是人鱼的眼泪做成的！收集眼泪来完成项链吧！偶尔也会有鼻涕混进去，别在意……
Catch	设置陷阱来抓住外星人！掐准时机弄断藤蔓就行了！
Touch	把手跟手合起来击掌！这边的手掌不知为何长在头上！
BossShip	虽然不知道为什么，但妖精被波塞冬袭击了！一边赶走逼近的触手，一边救出妖精们吧！
Fantasy_Lock	这个游戏好像还没出现啊……再玩一下我的{color[#C313FF29]}奇幻{/color}关卡，应该就会出现了！
Building	着火啦！冷静下来，搭乘天台的直升机逃离火场！
Cockpit	把火箭发射上天！查看说明，按照正确的顺序将开关推上去。
Jump	失控的喷射改造人往这边飞过来了！看清方向，漂亮地闪避！
Train	虽然很想搭上列车，但这里刚好没有车站……记住那些空空的车辆，抓准时机乘上去！
Shutter	要拍纪念照了。在按快门之前，先进取景器吧。可不能只拍到一半哦！
Beam	好像在很危险的房间内迷路了……唔啊，从旁边笔直地射过来一道光线！快躲到东西后面找掩护！
Magnet	把所有金属都黏在磁铁上吧。是要移动磁铁还是金属……就看你自己了。
Tanker	糟了！再这样下去会撞到陨石的！转动方向舵，调整太空船的方向吧！
Circuit	旋转开关，让灯泡与电池连接起来！如果连接到不相关的东西就会很危险！
Virus	电子邮件似乎被电脑里的臭虫阻止了呢。赶跑臭虫，发送邮件吧。
Conveyor	在工厂参观的时候不小心迷路了……虽然很危险，但只能跨越传送带了。请务必注意压力机！
Popup	唔！浏览互联网的时候一堆广告冒出来了！把它们全部清除吧！
Warp	上下移动圆环让它们对齐。穿过所有的环就能成功传送！
Ropeway	好像停在空中索道的中间啦。利用弯曲的缆绳将吊车送到附近车站去！
Like	最近我沉迷于动画网站。把动画看到最后，按下正确的按钮吧！男孩子的反应就是提示。
Crane	利用铁球将建筑物打得七零八落吧。只要使劲推，铁球的力道就会更强！直接攻击建筑物也会造成一点破坏。
Spot	嗯嗯，这附近的信号非常弱……依靠手机信号找出信号传送点吧！
Spring	这是我发明的超环保小狗机器人！因为是发条式的，停下来的话就尽量旋转发条吧。放开发条又会动起来啦。
Block	有人被困在胶囊里面了。砖块似乎是关键。打破砖块，让形状变得跟旁边监视器上的暗号一样。
Docking	合体机器人，合体战士S登场！滑动零件让它们重叠起来！歪一点点也没关系。
Scrap	我制造的浇水机器人只能笔直地往前走。引导它走向植物那边吧！
Naked	那个机器人好像刚洗完澡很舒服的样子。嗯……？糟了，毛巾被风吹走了！赶快帮忙遮起来，免得走光！也可以想办法不要让毛巾被电风扇吹走。
BossRobot	坐上组合手臂，根据屏幕上的指示组装吧！操作很简单，按照你平常做的就可以。拜托了哦。
Technology_Lock	这个游戏好像还没有登场啊……多玩几次我制作的{color[#C313FF29]}科技{/color}关卡，一定会出现的。
Fuzzy	小心刺毛怪，收集全部金币吧！　　{color[#C313FF29]}2012年（日本）：Wii U{/color}
Hatena	从“？砖块”中撞出金币或道具吧！　　{color[#C313FF29]}1989年（日本）：Game Boy{/color}
Morph	当萨姆斯变身为变形球时，会四处滚动哦！把她运到出口吧！　　{color[#C313FF29]}1994年（日本）：Super Famicom{/color}
Animal	掐准时机弄破气球，让动物收到礼物吧！把礼物送给哪个动物都可以哦！　　{color[#C313FF29]}2012年（日本）：Nintendo 3DS{/color}
Badge	逃跑吧，不要被手臂抓到！如果攻击降下来的手臂，还可以逼退它！　　{color[#C313FF29]}2014年（日本）：Nintendo 3DS{/color}
Flower	攻击沛蕾特草，收获沛蕾特吧！要注意，如果没有开花就无法收获沛蕾特哦！　　{color[#C313FF29]}2004年（日本）：Nintendo GameCube{/color}
Head	选出2块拼图，让物品的形状与剪影相同吧！这个很费脑筋哦！　　{color[#C313FF29]}2005年（日本）：Nintendo DS{/color}
Koopa	无论用什么方法，打倒酷霸王吧！身为任天堂爱好者，这是我给你的提示。拿到里面的斧头，也可以打倒酷霸王哦！　　{color[#C313FF29]}1985年（日本）：Family Computer{/color}
Talk	在茶会里和角色们好好聊天吧！要是说了奇怪的话，会让人对你失望的哦！　　{color[#C313FF29]}2019年：Nintendo Switch{/color}
Climber	一边破坏砖块，一边爬上山顶吧！要小心落下的冰锥哦！　　{color[#C313FF29]}1985年（日本）：Family Computer{/color}
Barrel	打倒画面内的所有敌人吧！嗯？好像从哪里传来了森喜刚的声音……　　{color[#C313FF29]}2010年（日本）：Wii{/color}
Set	来玩以前的瓦力欧制造吧！啊！！不要因为形状相似，就把不是游戏的东西放进去哦！　　{color[#C313FF29]}2003年（日本）：Nintendo GameCube 《あつまれ！！瓦力欧制造》/ 2005年：Nintendo DS 《摸摸瓦力欧制造》/ 2005年：Game Boy Advance 《瓦力欧制造》{/color}
Destiny	停下轮盘，让棋子可以刚好抵达终点吧！原来任天堂曾做过桌上游戏呢。　　{color[#C313FF29]}1969年（日本）：桌上游戏{/color}
Ink	左边和右边，哪支队伍的颜色比较多呢？知道的话就移动吧！Judd和Li'l会宣布胜负！　　{color[#C313FF29]}2017年（日本）：Nintendo Switch{/color}
Devil	画面会自己转动哦！小心移动，不要被墙壁夹到！　　{color[#C313FF29]}1984年（日本）：Family Computer{/color}
Stasis	静止器好像把物品停住了。趁现在对物体蓄积能量，把它远远击飞吧！　　{color[#C313FF29]}2017年（日本）：Wii U / 2018年：Nintendo Switch{/color}
Ghost	啊！鬼怪躲进家里面了！把它们找出来吧！　　{color[#C313FF29]}2001年（日本）：Nintendo GameCube{/color}
Toad	奇诺比奥队长似乎正因为无法前进而困扰呢。启动正确的机关，让他抵达力量之星的所在地吧！　　{color[#C313FF29]}2014年（日本）：Wii U{/color}
Conga	这是任天堂制作的电子乐器！转动手柄不停地演奏旋律，直到大家都开始跳舞！　　{color[#C313FF29]}1972年（日本）：电子节奏乐器{/color}
Judge	快速审判吧！要选数字比较大的一边哦！　　{color[#C313FF29]}1980年（日本）：Game & Watch{/color}
Mawaru	旋转Game Boy Advance主机来玩游戏吧！仔细看游戏画面，旋转主机吧！{color[#C313FF29]}　　2004年（日本）：Game Boy Advance{/color}
Yoshi	收集指定数量的蛋吧！蛋也会在砖块中出现哦！　　{color[#C313FF29]}1997年（日本）：Nintendo 64{/color}
BossWorld	在《超级马力欧世界》的关卡里冒险！小心不要被敌人打败，谨慎地向终点前进吧！但是有时间限制，要注意。　　{color[#C313FF29]}1990年（日本）：Super Famicom{/color}
Nintendo_Lock	这个游戏好像还没出现……再玩一下我的{color[#C313FF29]}任天堂{/color}关卡吧！
Chameleon	变色龙的舌头上缠着很多东西。它看起来很困扰，帮帮它吧！不过，被舌头碰到的话会刺刺麻麻的，要小心！
Fly	在房间里吃饭后，出现了很多苍蝇！快把它们赶出去！
Egg	快要孵出来了，却怎么都没法从蛋里出来。帮忙弄破蛋壳吧！
Crayfish	小龙虾跑进了养鱼的水槽！很危险，把它赶走吧！
Turtle	乌龟翻过去后就翻不过来了。帮它回复原本的姿态吧！
Dangomushi	触碰鼠妇，它就会卷成一团，很可爱！真想让它们全部卷起来！
Sunshine	阴云密布，花都开不了呢。推动云朵，让阳光照耀下来吧！
Droppings	啊！小鸟一直在拉大便下来！很脏，快躲开吧！
Buffalo	里面有好多野生动物呢。小心不要被撞到，走到另一边去吧！
Duck	花嘴鸭的孩子迷路了！把它带到妈妈身边去吧！
Peep	有手从缝隙中钻进来了！从下方一口气把手撞开吧！
Thirsty	那只小狗看起来好像很口渴啊。转动舌头，让它喝到水吧。
Monochrome	好好看清楚再回答问题吧！不过里面都是黑白的动物，很容易搞错呢……
Wheel	仓鼠不停地转着转轮跑，真可爱！刚刚才这么想着，转轮却停不下来了！帮忙停下来吧！
Cat	把猫咪的那个埋到沙子里吧！从远处把沙子拨过去比较好哦！
Giraffe	给长颈鹿吃饭吧！移动它的嘴巴或是把食物送到它嘴巴里都可以。不过它讨厌吃肉哦。
Bear	北极熊看起来想要打碎冰块呢。小心它的拳头，并把冰块运到它的旁边！不知道冰块里……会有什么东西呢。
Chick	把笼子里的饲料送给想要饲料的小鸟们吧！不过如果它们可以吃饲料的话……自己去吃就好了。
Spider	蝴蝶被蜘蛛网缠上了！看起来好可怜，把它放走吧！
Raven	把可怕的蛇赶出去吧！不可以赶走其他动物哦！
Dust	大海被污染了，里面的生物很困扰哦。用网把垃圾全都捞起来吧！要好好运用海水的流向哦。
Fluff	把蒲公英的细毛给吹掉吧！咦？好像有兔子在……
BossSafari	这里是许多动物的野生动物园！好好记住里面有什么动物，在做什么事吧！最后会有一场测试哦！
Ikimono_Lock	这个游戏好像还没出现呢……多玩几次我们的{color[#C313FF29]}生物{/color}关卡吧！
Balloon	哦！球扁掉了哟！用打气筒帮它充气吧！麻烦你喽！
Lifting	持续挑球，别让球掉到地上哟！如果弹得太高的话，就看球的影子吧！
Fishing	耶！鱼上钩了哟！拉起钓竿，一口气把鱼钓起来吧！让我们来钓鱼吧！
Scuba	潜水员正烦恼无法靠近珊瑚礁呢！帮他移开障碍物哟！
Yoga	他的平衡保持得很好呢！挑战看看能不能在时间限制内让他掉下去吧！
Basket	让球进到篮子里哟！不管是移动篮子还是移动球都可以哟！
Skydiving	不～！跳伞很危险！帮助他渡过难关哟！
Check	今天打工的内容是统计跑者的人数！要正确地按出有人跑过去的数量哟！
Kickover	在单杠上转圈很困难吧！稍微帮他一下哟！
Shoot	对手要投篮了！再这样下去的话会输掉哟！想办法阻止他吧！
Dance	扭扭捏捏体操的重点是腰部及双手的动作！来吧，你也一起扭扭捏捏哟！
Training	帮助他举哑铃来锻炼手臂的肌肉哟！哎呀，不先放下来一次的话，是不会计数的！
Archery	哦！这样子可是射不中靶的哟！在箭矢射出去前帮他调整到好位置上吧！
What	黑暗之中正在进行着什么运动呢。消去黑色的影子，好好地看清楚哟！
Polo	让球进到球门就算赢了！把阻挡球门的守门员一起打飞吧！
Bunker	糟糕！球陷进沙坑了……不过只要偷偷推出来就行了！
Bike	从内部来转动车轮，让脚踏车抵达终点哟！只要去推凸出来的部分就一定会成功的！
Punch	用沙袋来进行拳击特训！通过反作用力来打出漂亮的一拳哟！
Golf	他打了好几次，球都没有进洞呢……真可怜。把地面升高，帮他把球打进洞哟！
Avoidance	与火热的拳击手一决胜负！引他出拳后再灵活地回避吧！
Swimming	还差一点就到岛上了……只要游过去，等待着你的可是夏日假期哟！
Racket	把装饰在墙上的棒球用品弄掉吧！看清楚要从哪里下手可是很重要的……啊，掉下来的东西我之后会放回去的哟！
BossBouldering	他是挑战山巅的超酷登山者。把他的手脚移动到附近的岩石，确实地帮助他爬上去吧！要是不尽快赶走碍事的乌鸦，可是会被妨碍的哦！
Sport_Lock	哦，这个游戏还没出现过哦！多玩一玩我的{color[#C313FF29]}运动{/color}关卡就会出现哟！
Apple	把苹果全部打下来……要一个一个地击落，或是摇晃树木让苹果掉下来都可以……
Candy	他说盘子上有石头所以没办法吃糖果……把石头拿掉，只留下糖果吧……
Dinner	吃饭时间到了，坐到空位上吧……这些动物跳来跳去的真碍事……
Mixer	把水果全部搅拌在一起吧……那样还不行，颜色还没混在一起……
Stove	移动手指，将火候调整到刚刚好……你比小红魔还厉害呢……
Tanuki	拿掉字……艾希莉会施展出能够变出食物的魔法……
Snack	点心有危险……保护点心……
Pool	蔬菜里面混进了不能吃的东西……是谁把这种东西放进去的……？
Drop	旋转瓶子，让球掉到外面来……好好思考应该要怎么转……
Roll	全都准备好了……接下来只要卷起来就行了……
Scale	减少秤上的东西……让指针停在红色的范围内……
Shuffle	仔细记住盘子上的东西……如果答对了就给你奖励……
Corn	艾希莉喜欢将玉米一粒一粒地吃掉……
Alms	把点心喂给张开嘴的小孩子吃吧……艾希莉下次也要让小红魔喂……
Bottle	是怎么进去的呢……？想要出来的话就拔掉瓶盖或打破瓶子……咦？瓶子里的液体是能喝的吗？秘密……
Pizza	肚子饿了……揉面团做点什么吧……不准掉到地上哦……
Icecream	吃相真豪迈……帮他撑着，别让冰淇淋掉下来了……
Step	这座楼梯经常会有蔬菜掉下来……小心别被砸到了……
Feast	好像有人点菜了……把料理拿给服务生吧……
Pasta	淋上番茄酱吧……要好好地淋满哦……
Cake	将蛋糕上的蜡烛点燃……虽然不知道是谁的生日……
Banana	把香蕉皮剥下来吧……真是根活泼的香蕉……
BossGrape	把葡萄榨成果汁吧……尽量不要从瓶子里洒出来……因为浪费太多的话大叔会生气的……
Tabemono_Lock	这个游戏……还没出现哦……在艾希莉的{color[#C313FF29]}食物{/color}关卡里，早晚会出现的吧……？
Balance	我在亚洲的市场发现他们卖着奇怪的东西。因为我想买一些，所以请帮我把天平调到平衡的位置。
Wedding	在地球上，敲响钟声好像象征着祝福呢。用力地摇响钟声，给他们满满的祝福吧。
Bamboo	我在日本发现了奇怪的东西。让水流到下面的竹筒里，好像就会发出“咚”的声音。这就是简雅美学呢！
Spotlight	太暗了，看不清楚舞台上的人。请移动灯光来照亮他吧。也可以移动那个人哦。
Box	把散乱的箱子凑在一起的话……哦哦，魔术还真是厉害！
Dig	地里好像埋着古代的宝藏哦。从这些宝藏能够得知地球的秘密吗？
Blimp	这个像气球一样的交通工具好像叫做热气球哦。左右移动气球，让那些等待的人搭上吊篮吧。
Tea	请摇晃茶包来把红茶泡好吧。在午后悠哉地喝一杯红茶，真是优雅呢。不过我比较想要吃茶点。
Ninja	忍者似乎要展现忍术给我们看哦！请仔细看，找出他隐身在哪里吧。
Handcar	发现了稀有的交通工具！反复压下把手，让采矿车前进到终点吧。
Circus	一来到马戏团就突然被带上舞台了！请完美地穿过火圈吧。
Matryoshka	真有趣！娃娃里头还有更多小的娃娃！请帮她找她想要的娃娃吧。
Xmas	圣诞树隐藏在黑暗之中。请顺着铃铛找出装饰在树顶的星星吧。
Guitar	有许多地球人都非常兴奋呢！弹奏吉他，让他们更加兴奋吧！
Kids	哇！发生火灾了！啊，刚好这里有个尿尿小童！请举起小童来灭火吧。
Signboard	我最喜欢地球上的庆典了！可以请你摇晃垂吊的东西，告诉我它后面有什么吗？
Garden	感觉对面似乎有什么秘密！请把藤蔓全部除去后通过吧。攻击藤蔓的根部会比较好哦。
Horn	好大的喇叭哦。但是里面好像被什么卡住了，请把那东西拿出来吧。
Mask	这里有许多不同国家的面具！一个人玩的话请戴上和外面的狐狸相同的面具，两个人玩的话请一起戴上相同的面具吧。
Fireworks	请点燃导火线来发射烟花吧。盛放的烟花真绚烂啊！
Percussion	你在演唱会上担任打击乐器的演奏者。请配合指挥家，敲响正确的乐器吧。
Snowman	请制作出和示范相同的雪人吧。一次放上一颗雪球，小心地堆叠吧。
BossBridge	这座桥居然可以升降！请把桥升起或降下，让船或车子能够通过吧。
Culture_Lock	这个游戏还没出现过……请多玩玩我的{color[#C313FF29]}文化{/color}关卡吧！
Escape	嗯？箱子里好像有什么东西！看本大爷把你抓出来，别逃！
Pipe	把藏在水管前端的钻石拿到手吧！要是选错水管的话，炸弹可是会爆炸的……！
Nose2	本大爷可爱的鼻子究竟去哪儿了？帮忙找出来吧！
Storm	你能在剧烈的暴风雨中回到家吗？而且本大爷还会妨碍你哦！
Who	游戏问答时间！按正确答案的按钮吧！本大爷的难题，你能答对几题呢？
Ribbon	这是本大爷送你的礼物！拉开黄色的丝带来打开礼物吧！拉的时候也要注意方向哦！
Frypan	哎呀，重要的东西掉进存钱罐了！把东西移动到本大爷能拿到的位置吧！
Domino	获胜的将会是本瓦力欧大爷！把其他对手都打倒吧！哦？只要攻击那家伙的话好像就能一次全部打倒啊……
Beaker	把东西倒进烧杯里，让水位上升吧！如果时间不够的话你也可以自己进去哦！
Animation	便利贴上面画了本大爷的漫画杰作！一张一张翻看吧！
Cracker	用拉炮帮本大爷庆祝生日吧！要把绳子一直拉到绷紧！
Janken	和本大爷猜拳来一决胜负吧！你可以转动那边的牌子来决定自己要出什么！
Snatch	哇啊！抢劫啊！让坏蛋掉进人孔盖下方，把东西拿回来吧！
Push	将对方的选手推下去，让瓦力欧大爷获胜吧！咚咚咚地摇晃地板也可以让选手移动哦！
Garlic	把篮子移过去接住飞来的蒜头吧！蒜头是很容易弹出去的，要小心哦！
Behind	嘿嘿，瓦力欧鬼怪附身在你身上啦！待在你背后的话就没办法了吧！啊！不要用尖刺戳！
Carry	发现宝物了！快点装上货车带回去喽！
Down	喂！破旧的柱子要倒下来了！快躲到缝隙里去！
Wall	把遗迹里的奇怪虫子全部打倒吧！砖块后面也还有虫子哦！
Mirror	被关进有巨大镜子的房间里了……！捡起钥匙把门打开吧！镜子里的上下操作是相反的，要注意哦！
Same	这里是本大爷的房间！快把右边的房间弄得和左边的房间一样吧！有一点点差异也不行！
Fire	唔哇，本大爷的宝物要烧掉了！快阻止火焰延烧过来吧！只要宝物平安没事就行！
Number	转动转轮，把锁打开吧！密码已经写在这里了！
Slip	哇～要摔倒了！帮忙转正身体，以便安全着地吧！
BossChase	哦哦！这种地方竟然有马桶！真是太好了……咦，喂，不要跑！站住！
WarioDX_Lock	这个游戏好像还没出现过啊！把{color[#C313FF29]}天马行空{/color}关卡彻底玩过吧！
PetitCommentaryNintendo.wmbt
Fuzzy	2012年（日本）：Wii U
Hatena	1989年（日本）：Game Boy
Morph	1994年（日本）：Super Famicom
Animal	2012年（日本）：Nintendo 3DS
Badge	2014年（日本）：Nintendo 3DS
Flower	2004年（日本）：Nintendo GameCube
Head	2005年（日本）：Nintendo DS
Koopa	1985年（日本）：Family Computer
Talk	2019年：Nintendo Switch
Climber	1985年（日本）：Family Computer
Barrel	2010年（日本）：Wii
Set	2003年（日本）：Nintendo GameCube 《あつまれ！！瓦力欧制造》/ 2005年：Nintendo DS 《摸摸瓦力欧制造》/ 2005年：Game Boy Advance 《瓦力欧制造》
Destiny	1969年（日本）：桌上游戏
Ink	2017年（日本）：Nintendo Switch
Devil	1984年（日本）：Family Computer
Stasis	2017年（日本）：Wii U / 2018年：Nintendo Switch
Ghost	2001年（日本）：Nintendo GameCube
Toad	2014年（日本）：Wii U
Conga	1972年（日本）：电子节奏乐器
Judge	1980年（日本）：Game & Watch
Mawaru	2004年（日本）：Game Boy Advance
Yoshi	1997年（日本）：Nintendo 64
BossWorld	1990年（日本）：Super Famicom
PetitInst.wmbt
Treasure	全部拿走！
Maze	拿走物件！
Maze_2	拿走全部物件！
Gold	取出全部金币！
Wanted	打倒那家伙！
Hypnosis	让他睡着！
Constellation	让所有星星发亮！
Rocket	发射！
Sand	把棒子弄倒！
Vision	记下来！
Vision_2	转动它！
Vision_3	第1个是？
Vision_4	第2个是？
Vision_5	第3个是？
Hockey	保护花朵！
Sleep	悄悄拿走！
Restraint	拔出来！
BossRush	打倒敌人！
Buster	打倒敌人！
Buster_2	打倒全部敌人！
Nightmare	消除恶梦！
Nightmare_2	消除恶梦！
Crown	抢回来！
Count	有多少个？
Count_2	{color[#00FFFF00]}红色{/color}有多少个？
Count_3	{color[#1E00FFFF]}蓝色{/color}有多少个？
Count_4	有多少个？
Count_5	★有多少个？
Rock	彻底逃脱！
Safety	受到保护吧！
Windmill	转动！
Angel	拿走刚好1个！
Angel_2	拿走刚好2个！
Angel_3	拿走刚好3个！
Angel_4	拿走刚好4个！
Angel_5	拿走刚好5个！
Angel_6	拿走刚好6个！
Angel_7	拿走刚好7个！
Fan	拯救他！
Watering	浇水！
Swing	让它们亲吻！
Magic	不要被击中！
Separation	进行分类！
Invader	保护地球！
Curtain	关上！
Curtain_2	打开！
Moon	让它飞起来！
Poseidon	剃干净！
Shadow	打倒她！
Slime	把全部黏在一起！
Tear	收集3滴！
Tear_2	收集5滴！
Catch	抓住他！
Catch_2	抓住2只！
Touch	击掌！
BossShip	保护他！
BossShip_5	保护他们！
BossShip_2	打开门！
BossShip_3	让他上去！
BossShip_4	让大家上去！
Building	逃出去！
Cockpit	打开开关！
Jump	避开！
Train	记下来！
Train_2	坐上去！
Shutter	要被拍到！
Beam	避开！
Magnet	让它们黏在一起！
Magnet_2	让两边黏在一起！
Tanker	避开！
Circuit	让灯亮起来！
Circuit_2	让3盏灯亮起来！
Virus	送过去！
Virus_2	全部送过去！
Conveyor	逃出去！
Popup	移开它！
Popup_2	全部移开！
Warp	让它穿过去！
Ropeway	搬过去！
Like	看清楚！
Like_2	是哪一边？
Crane	破坏它！
Spot	找到信号！
Spring	让它到达终点！
Block	做出一样的！
Docking	合体！
Scrap	引导它！
Naked	不要被看到！
BossRobot	抓住！
BossRobot_2	制作！
Tube	挤出来！
Nose	堵住鼻孔！
Cleaner	逃走！
Clock	做出一样的时间！
Pack	撕下来！
Pack_2	全部撕下来！
Nursery	不要被找到！
Tooth	不要被压扁！
Slot	拿走！
Glasses	不要让眼镜起雾！
Poster	让它掉下来！
Wash	清洗干净！
Wash_2	关水龙头！
Dark	开灯！
Noise	拿下来！
Noise_2	全部拿下来！
Pig	让它掉下来！
Bag	逃出去！
Cradle	摇晃它！
Drain	把水管连起来！
Face	清洗干净！
Diy	把任意钉子敲进去！
Wait	收拾干净！
Intercom	呼叫里面的人！
Stopper	把塞子拔出来！
BossDelivery	放进盒子里！
Fuzzy	拿走全部金币！
Fuzzy_2	拿走金币！
Hatena	撞击“？砖块”！
Hatena_2	撞击“？砖块”并拿走道具！
Morph	送到出口！
Animal	送过去！
Badge	不要被抓到！
Flower	收获花朵！
Head	正确的组合是？
Koopa	打倒敌人！
Talk	称赞他！
Talk_2	传达你的心情！
Climber	爬上去！
Barrel	打倒敌人！
Barrel_2	打倒全部敌人！
Set	留下正确的东西！
Destiny	用刚好的步数到达终点！
Ink	哪种颜色胜出？
Devil	不要被夹住！
Stasis	蓄积能量！
Ghost	找出鬼怪！
Ghost_2	找出2只鬼怪！
Ghost_3	找出3只鬼怪！
Toad	让他到达终点！
Conga	转动它！
Judge	哪一边比较大？
Mawaru	把胡子剃掉！
Mawaru_2	做仰卧起坐！
Mawaru_3	全部点燃！
Mawaru_4	让恶魔掉下去！
Mawaru_5	看到他的真面目！
Mawaru_6	全部丢掉！
Yoshi	收集2颗！
Yoshi_2	收集3颗！
Yoshi_3	收集5颗！
BossWorld	到达终点！
Apple	让苹果掉下来！
Candy	只留下糖果！
Dinner	坐到座位上！
Mixer	搅拌！
Stove	调整火的大小！
Tanuki	拿掉“子”！
Tanuki_1_2	拿掉“子”！
Tanuki_2	拿掉“小”！
Tanuki_2_2	拿掉“小”！
Tanuki_3	拿掉“盐”！
