another_name.txt
msg_another_name_00	卡洛斯冠軍[VAR 0102(0000)]
STAFF_12_20	Akane Matsubara
STAFF_12_21	Yuta Nakai
STAFF_13_01	[VAR FF00(0003)]TECHNICAL SUPPORT[VAR FF00(0000)]
STAFF_13_02	Kyohei Minato
STAFF_13_03	Hiroaki Gohara
STAFF_13_04	Yasuhiro Iwamoto
STAFF_13_05	Shuhei Furukawa
STAFF_13_06	Shotaro Iwanaga
STAFF_13_07	Toru Inage
STAFF_13_08	Masahiro Takeguchi
STAFF_13_09	Yoshito Yasuda
STAFF_13_10	Kei Ninomiya
STAFF_13_11	[VAR FF00(0003)]GAME SERVER DEVELOPMENT[VAR FF00(0000)]
STAFF_13_12	Shinnosuke Miki
STAFF_13_13	Kazuto Shimizu
STAFF_13_14	Takaaki Kai
STAFF_13_15	SRD Co., Ltd.
STAFF_14_01	[VAR FF00(0003)]DEBUG MANAGEMENT[VAR FF00(0000)]
STAFF_14_02	Takeshi Tamura
STAFF_14_03	Arisa Nakajima
STAFF_14_04	[VAR FF00(0003)]DEBUG[VAR FF00(0000)]
STAFF_14_05	Mario Club Co., Ltd.
STAFF_14_06	DIGITAL HEARTS Co., Ltd.
STAFF_15_01	[VAR FF00(0003)]POKÉMON 3D MODELING[VAR FF00(0000)]
STAFF_15_02	[VAR FF00(0003)]ART DIRECTOR[VAR FF00(0000)]
STAFF_15_03	Atsuko Ujiie
STAFF_15_04	[VAR FF00(0003)]PROJECT DIRECTOR[VAR FF00(0000)]
STAFF_15_05	Shun Onodera
STAFF_15_06	[VAR FF00(0003)]PRODUCT MANAGERS[VAR FF00(0000)]
STAFF_15_07	Kengo Nakahiro
STAFF_15_08	Masamichi Anazawa
STAFF_15_09	[VAR FF00(0003)]POKÉMON MODEL QUALITY ASSURANCE[VAR FF00(0000)]
STAFF_15_10	Mayu Okutani
STAFF_15_11	Shu Kiroba
STAFF_15_12	Mariko Watanabe
STAFF_15_13	Masaki Degawa
STAFF_15_14	Yasutaka Imanari
STAFF_15_15	Ren Ishikawa
STAFF_15_16	Yunosuke Suzuki
STAFF_15_17	Naoki Nishikawa
STAFF_15_18	Chieri Sasaki
STAFF_15_19	Manabu Uchikata
STAFF_15_20	Rie Tatsuno
STAFF_15_21	[VAR FF00(0003)]POKÉMON CHARACTER MODELING[VAR FF00(0000)]
STAFF_15_22	LEAD: Shun Onodera
STAFF_15_23	Hiroki Fujiwara
STAFF_15_24	Hitomi Suzuki
STAFF_15_25	Nozomi Toda
STAFF_15_26	Shuhan Yang
STAFF_15_27	Toshiya Shinohara
STAFF_15_28	Yuko Ito
STAFF_15_29	Takeshi Takano
STAFF_15_30	Masafumi Sugiyama
STAFF_15_31	Takeshi Sakamoto
STAFF_15_32	Chiharu Minowa
STAFF_15_33	Aya Nishimura
STAFF_15_34	Asami Nogi
STAFF_15_35	Nana Wakabayashi
STAFF_15_36	Tomoka Tsukayama
STAFF_15_37	Sayaka Kutsuma
STAFF_15_38	Kotono Kunishima
STAFF_15_39	Yuna Ohashi
STAFF_15_40	Mizuho Takei
STAFF_15_41	Ayane Sato
STAFF_15_42	Haruna Mukasa
STAFF_15_43	Mai Takeda
STAFF_15_44	Saori Hasegawa
STAFF_15_45	Takumi Tamaru
STAFF_15_46	Yi Yang
STAFF_15_47	Tsumugi Hazeki
STAFF_15_48	Ruka Takayama
STAFF_15_49	Naoaki Terayama
STAFF_15_50	Asumi Hirao
STAFF_15_51	Kanako Tanabe
STAFF_15_52	Tatsuya Keino
STAFF_15_53	Tsubasa Shirakawa
STAFF_15_54	Hitoshi Kubo
STAFF_15_55	Yurika Makino
STAFF_15_56	Ruuka Arase
STAFF_15_57	Kyoko Tanaka
STAFF_15_58	Nanao Origuchi
STAFF_15_59	Yukari Okamura
STAFF_15_60	Kazuha Kaneko
STAFF_15_61	Mayuko Miyazaki
STAFF_15_62	Shota Yamada
STAFF_15_63	Masaya Ishizuka
STAFF_15_64	Yohei Fujikawa
STAFF_15_65	Hideki Sato
STAFF_15_66	Shigeto Akashi
STAFF_15_67	Rikiya Yoshino
STAFF_15_68	Naoaki Abe
STAFF_15_69	Masato Yamamoto
STAFF_15_70	Masaya Eto
STAFF_15_71	Takashi Kitano
STAFF_15_72	Yu Moriguchi
STAFF_15_73	Subaru Eguchi
STAFF_15_74	Erika Okuda
STAFF_15_75	Utau Kisanuki
STAFF_15_76	Tsuyoshi Kodama
STAFF_15_77	Takamasa Morimoto
STAFF_15_78	Jung Yeji
STAFF_15_79	Ryosuke Tsuji
STAFF_15_80	Kayato Yoneda
STAFF_15_81	Yusuke Kawakami
STAFF_15_82	Yuri Natsuno
STAFF_15_83	Mana Yamashita
STAFF_15_84	Ayaka Tsutsumi
STAFF_15_85	Katsumi Kawagoe
STAFF_15_86	Yoshiaki Aono
STAFF_15_87	Chiemi Tada
STAFF_15_88	Asami Hamamori
STAFF_15_89	Risa Kaai
STAFF_15_90	Jun Yu
STAFF_15_91	Kichi Shirakawa
STAFF_15_92	Hanyun Wu
STAFF_15_93	Hiroshi Amagai
STAFF_15_94	Shuhei Fujinaga
STAFF_15_95	Takashi Ishibashi
STAFF_15_96	Mafuyu Nemoto
STAFF_15_97	Jyouta Tsurukawa
STAFF_15_98	Kota Nakagawa
STAFF_15_99	Kyohei Nishimura
STAFF_15_100	Takayuki Sato
STAFF_15_101	Kanae Maruyama
STAFF_15_102	Yuki Tsuda
STAFF_15_103	Mizuho Nakajima
STAFF_15_104	Asumi Matsumoto
STAFF_15_105	Syoko Asada
STAFF_15_106	Takaya Hiraki
STAFF_15_107	Zhuohuan Lyu
STAFF_15_108	Fuka Deguchi
STAFF_15_109	Karin Sugiura
STAFF_15_110	Yasutaka Inoue
STAFF_15_111	Hadiyah Asma
STAFF_15_112	Akihiro Okada
STAFF_15_113	Hiroshi Kiyota
STAFF_15_114	Naohiko Zaitsu
STAFF_15_115	Yuki Hashino
STAFF_15_116	Huizi Wang
STAFF_15_117	Yuto Suzuki
STAFF_15_118	Kohei Yamashita
STAFF_15_119	Kazuki Yagisawa
STAFF_15_120	Masayo Koga
STAFF_15_121	Chisato Fujita
STAFF_15_122	Yasuhisa Sakamoto
STAFF_15_123	[VAR FF00(0003)]POKÉMON CHARACTER MOTION[VAR FF00(0000)]
STAFF_15_124	LEAD: Suguru Fukaya
STAFF_15_125	Yuki Yoneya
STAFF_15_126	Yoshihisa Ogino
STAFF_15_127	Hiroyuki Hatanaka
STAFF_15_128	Takahiro Koizumi
STAFF_15_129	Takatoshi Ozeki
STAFF_15_130	Masanari Yogo
STAFF_15_131	Tomomi Sakuma
STAFF_15_132	Megumi Miyagawa
STAFF_15_133	Yosuke Takahashi
STAFF_15_134	Akira Takayama
STAFF_15_135	Maria Yoda
STAFF_15_136	Hiromichi Hidaka
STAFF_15_137	Kuni Furukubo
STAFF_15_138	Yoichiro Naito
STAFF_15_139	Takao Itani
STAFF_15_140	Mayu Kobayashi
STAFF_15_141	Shoko Hattori
STAFF_15_142	Tomoko Araki
STAFF_15_143	Miki Nagao
STAFF_15_144	Fumio Fujii
STAFF_15_145	Asuka Yamato
STAFF_15_146	Ai Matsumura
STAFF_15_147	Miho Kaneko
STAFF_15_148	Yuki Inakoshi
STAFF_15_149	Masayuki Iwasaki
STAFF_15_150	Kenta Nakagama
STAFF_15_151	Amane Fukumoto
STAFF_15_152	Anna Yoshida
STAFF_15_153	Shiori Sugita
STAFF_15_154	Akira Nakamura
STAFF_15_155	Utana Kimura
STAFF_15_156	Fuki Yamaguchi
STAFF_15_157	Haruna Takayama
STAFF_15_158	Kanon Hiroishi
STAFF_15_159	Shigehisa Yamashina
STAFF_15_160	Kim Won
STAFF_15_161	Bruna Thais de Paula
STAFF_15_162	Tomotaka Tabata
STAFF_15_163	Kei Takano
STAFF_15_164	Itsuki Tsuchida
STAFF_15_165	Shoya Kanematsu
STAFF_15_166	Yumeno Makita
STAFF_15_167	Haruki Nagura
STAFF_15_168	Ryo Migita
STAFF_15_169	Masayuki Nakahara
STAFF_15_170	Mika Yoshikawa
STAFF_15_171	Mamoru Toyozumi
STAFF_15_172	Yoshiki Yamamoto
STAFF_15_173	Hiroki Kambe
STAFF_15_174	Yasuo Hisai
STAFF_15_175	Kaede Watanabe
STAFF_15_176	Tatsuya Tsunefuji
STAFF_15_177	Tatsuya Inomata
STAFF_15_178	Gan Rufeng
STAFF_15_179	Haruka Kimura
STAFF_15_180	Satoki Maeno
STAFF_15_181	Shun Endo
STAFF_15_182	Kazumasa Takahashi
STAFF_15_183	Kyouhei Furuya
STAFF_15_184	Hideyuki Kato
STAFF_15_185	Masao Mihara
STAFF_15_186	Yuji Kajiyama
STAFF_15_187	Hiromu Ito
STAFF_15_188	Daigo Yasuda
STAFF_15_189	Daiki Taguchi
STAFF_15_190	Go Iyota
STAFF_15_191	Takuya Ogura
STAFF_15_192	Kento Nishimatsu
STAFF_15_193	Kazumitsu Moriyama
STAFF_15_194	Yoshiaki Ide
STAFF_15_195	Elizabeth Anastasia Sudarman
STAFF_15_196	Mats Andrén
STAFF_15_197	Takuya Hasegawa
STAFF_15_198	Goru Momma
STAFF_15_199	Kaori Oikawa
STAFF_15_200	Chisato Tomiyoshi
STAFF_15_201	Hinano Hara
STAFF_15_202	[VAR FF00(0003)]DCC SUPPORT TEAMS[VAR FF00(0000)]
STAFF_15_203	LEAD: Hideyo Isayama
STAFF_15_204	Sho Sato
STAFF_15_205	Tatsuto Konno
STAFF_15_206	Makoto Oi
STAFF_15_207	Ryohei Nagamine
STAFF_16_01	[VAR FF00(0003)]ENGLISH LOCALIZATION[VAR FF00(0000)]
STAFF_16_02	Mikiko Ryu
STAFF_16_03	Mayu Todo
STAFF_16_04	Yuriko Iwasaki
STAFF_16_05	Terry Mihashi
STAFF_16_06	Mika Holzhausen
STAFF_16_07	Mitsumasa Kawano
STAFF_16_08	Ayako Teranishi
STAFF_16_09	Hisato Yamamori
STAFF_16_10	Kellyn Ballard
STAFF_16_11	[VAR FF00(0003)]ENGLISH TRANSLATION[VAR FF00(0000)]
STAFF_16_12	Jackson Pietsch
STAFF_16_13	Jillian Nonaka
STAFF_16_14	Laura Bartholomew
STAFF_16_15	Bryson Clark
STAFF_16_16	Rhiona George Dey
STAFF_16_17	Hannah Vassallo
STAFF_16_18	Shawn Williams-Brown
STAFF_16_19	[VAR FF00(0003)]ENGLISH EDITING[VAR FF00(0000)]
STAFF_16_20	Julia Ryer
STAFF_16_21	Derk Bramer
STAFF_16_22	Amy Morris
STAFF_16_23	Rei Nakazawa
STAFF_16_24	Amy Page
STAFF_16_25	Rachel Payne
STAFF_16_26	Robert Schiotis
STAFF_16_27	[VAR FF00(0003)]EUROPEAN LOCALISATION[VAR FF00(0000)]
STAFF_16_28	Kaori Aoki
STAFF_16_29	Makiko Wakai
STAFF_16_30	Suirei Okata
STAFF_16_31	Maya Yoshida
STAFF_16_32	Ryosuke Kurosaki
STAFF_16_33	Miki Hosaka-Green
STAFF_16_34	Owen Preece
STAFF_16_35	Hideko Russell
STAFF_16_36	Ritsuko Oshu
STAFF_16_37	Kendra Evans
STAFF_16_38	Nami Kusumoto
STAFF_16_39	Mark Bunting
STAFF_16_40	Guillaume Didier
STAFF_16_41	Mariona Pera i de Miguel
STAFF_16_42	Marine Vallée
STAFF_16_43	Michael Ecke
STAFF_16_44	Diego Figaredo
STAFF_16_45	Pierre Gauthier
STAFF_16_46	Rei Haberberg
STAFF_16_47	Elena Nardo
STAFF_16_48	Cyril Schultz
STAFF_16_49	[VAR FF00(0003)]FRENCH TRANSLATION[VAR FF00(0000)]
STAFF_16_50	Aymeric Forgit
STAFF_16_51	Arthur Blondel
STAFF_16_52	Alexane Bailleul
STAFF_16_53	Guillaume Didier
STAFF_16_54	Lylia Khrissate
STAFF_16_55	Noémie Pradier
STAFF_16_56	Nicolas Sindres
STAFF_16_57	[VAR FF00(0003)]FRENCH EDITING[VAR FF00(0000)]
STAFF_16_58	Aurélie Kryvinskyj
STAFF_16_59	Thomas Garel
STAFF_16_60	Leslie Gambini
STAFF_16_61	Matthieu Béthencourt
STAFF_16_62	Violette Giang
STAFF_16_63	Marine Vallée
STAFF_16_64	Elodie Verpoort
STAFF_16_65	[VAR FF00(0003)]GERMAN TRANSLATION[VAR FF00(0000)]
STAFF_16_66	Lina Emmerich
STAFF_16_67	Christopher Derbort
STAFF_16_68	Caroline Fest
STAFF_16_69	Daniel Heucher
STAFF_16_70	Sophie Jüterbock
STAFF_16_71	Kathleen Kalms
STAFF_16_72	Carolin Maibach
STAFF_16_73	[VAR FF00(0003)]GERMAN EDITING[VAR FF00(0000)]
STAFF_16_74	Juliana Niederwanger
STAFF_16_75	Sira Vaterhaus
STAFF_16_76	Alina Linnenweber
STAFF_16_77	Jochen Künzel
STAFF_16_78	Sina Moelleken
STAFF_16_79	Ireneusz Radko
STAFF_16_80	Barbara Schweinzer
STAFF_16_81	[VAR FF00(0003)]ITALIAN TRANSLATION[VAR FF00(0000)]
STAFF_16_82	Jacopo Vanin
STAFF_16_83	Marco Sartori
STAFF_16_84	Altan Couvert
STAFF_16_85	Guido Scarabello
STAFF_16_86	Francesca Serci
STAFF_16_87	Annarita Spera
STAFF_16_88	Manuela Suriano
STAFF_16_89	[VAR FF00(0003)]ITALIAN EDITING[VAR FF00(0000)]
STAFF_16_90	Marco Locatelli
STAFF_16_91	Guendalina Pirruccio
STAFF_16_92	Sergio Bianchi
STAFF_16_93	Silvia De Bellis
STAFF_16_94	Fabio Giusti
STAFF_16_95	Valentina Menale
STAFF_16_96	Alice Troiani
STAFF_16_97	[VAR FF00(0003)]EUROPEAN SPANISH TRANSLATION[VAR FF00(0000)]
STAFF_16_98	Alicia Iribarren Mendoza
STAFF_16_99	Enrique Joga Elvira
STAFF_16_100	Edith Belarra López
STAFF_16_101	Jorge Diez Lasheras
STAFF_16_102	Servando Doval Díaz
STAFF_16_103	Diego Luque de la Campa
STAFF_16_104	Alberto Gracia Castellano
STAFF_16_105	[VAR FF00(0003)]EUROPEAN SPANISH EDITING[VAR FF00(0000)]
STAFF_16_106	Irene Mascaró Genestar
STAFF_16_107	Juan José Leiva Jiménez
STAFF_16_108	Diana Vázquez Saiz
STAFF_16_109	Alex Fortes
STAFF_16_110	Rubén Lado Riomao
STAFF_16_111	Virginia Paradés Gurrea
STAFF_16_112	Mariona Pera i de Miguel
STAFF_16_113	[VAR FF00(0003)]LATIN AMERICAN SPANISH EDITING[VAR FF00(0000)]
STAFF_16_114	Sebastián Erasmy Vergara
STAFF_16_115	Julieta Ortiz
STAFF_16_116	Daniela Castillo
STAFF_16_117	Píndaro Vargas-Farías
STAFF_16_118	[VAR FF00(0003)]KOREAN TRANSLATION & EDITING[VAR FF00(0000)]
STAFF_16_119	Mihwa Choi
STAFF_16_120	Jieun Byun
STAFF_16_121	Youngjun Park
STAFF_16_122	Dongun Pak
STAFF_16_123	Jooyeon Han
STAFF_16_124	Byunghun Bae
STAFF_16_125	Yoojin Kwon
STAFF_16_126	[VAR FF00(0003)]CHINESE LOCALIZATION[VAR FF00(0000)]
STAFF_16_127	Yuwen Wang
STAFF_16_128	[VAR FF00(0003)]CHINESE TRANSLATION & EDITING[VAR FF00(0000)]
STAFF_16_129	Chungte Huang
STAFF_16_130	Huiying Tsai
STAFF_16_131	Yencheng Lin
STAFF_16_132	Hanru Yang
STAFF_16_133	Yue Wang
STAFF_16_134	Qing Yun
STAFF_16_135	Weihang Jiang
STAFF_16_136	Endai Liao
STAFF_16_137	Yuying Feng
STAFF_16_138	[VAR FF00(0003)]ENGLISH & EUROPEAN LOCALIZATION SUPPORT[VAR FF00(0000)]
STAFF_16_139	Reiko de Sorbier de Pougnadoresse
STAFF_16_140	Jeff Hines
STAFF_16_141	Stuart Alexander
STAFF_16_142	Nami Kusumoto
STAFF_16_143	Marvin Andrews
STAFF_16_144	Peter Bagley
STAFF_16_145	Mark Bunting
STAFF_16_146	[VAR FF00(0003)]LOCALIZATION SUPPORT (THE AMERICAS)[VAR FF00(0000)]
STAFF_16_147	Owen Cooney
STAFF_16_148	Nicole Davis
STAFF_16_149	Noriko Kaji
STAFF_16_150	Yoriko Marusich
STAFF_16_151	Kendra Joseph
STAFF_16_152	Jennifer Rose
STAFF_16_153	Elina Sánchez
STAFF_16_154	Yanett Cepeda Valor
STAFF_16_155	[VAR FF00(0003)]LOCALISATION SUPPORT (EUROPE)[VAR FF00(0000)]
STAFF_16_156	Julia Bambach
STAFF_16_157	Saskia Doorschodt
STAFF_16_159	[VAR FF00(0003)]LOCALIZATION SUPPORT (ASIA)[VAR FF00(0000)]
STAFF_16_160	Hyeji Shin
STAFF_16_161	Soonil Kim
STAFF_16_162	[VAR FF00(0003)]LOCALIZATION SUPPORT (KOREA)[VAR FF00(0000)]
STAFF_16_163	Hyokjin Jung
STAFF_16_164	Dongyeon Kim
STAFF_16_165	Daeho Jeong
STAFF_16_167	[VAR FF00(0003)]LOCALIZATION SUPPORT (TRADITIONAL CHINESE)[VAR FF00(0000)]
STAFF_16_168	Takaaki Ueno
STAFF_16_169	Wang Zhonglong
STAFF_16_171	Chen Weiming
STAFF_16_172	[VAR FF00(0003)]LOCALIZATION SUPPORT (SIMPLIFIED CHINESE)[VAR FF00(0000)]
STAFF_16_173	Misa Matsumoto
STAFF_16_174	Ming Xu
STAFF_16_175	[VAR FF00(0003)]LANGUAGE QA (THE AMERICAS)[VAR FF00(0000)]
STAFF_16_176	Daniela Escobar Fuentes
STAFF_16_177	Jordon Galloway
STAFF_16_178	Julia Giroux
STAFF_16_179	Zaher Khan
STAFF_16_180	Kane Magnus Ham
STAFF_16_181	Jorge Luis Muñoz Melchor
STAFF_16_182	Makiko Szolas
STAFF_16_183	Pamela Waters
STAFF_16_184	Karen Yuen
STAFF_16_185	[VAR FF00(0003)]TESTING (THE AMERICAS)[VAR FF00(0000)]
STAFF_16_186	Tori Arvisais
STAFF_16_187	Brian Carlson
STAFF_16_188	James Dillon
STAFF_16_189	Kathy Huguenard
STAFF_16_190	Tomo Ishiyama
STAFF_16_191	Alec Linnenkamp
STAFF_16_192	Miyuki Matsunaga
STAFF_16_193	David Potts
STAFF_16_194	Sean Roberts
STAFF_16_195	Emi Yuhl
STAFF_16_196	[VAR FF00(0003)]QA COORDINATION (EUROPE)[VAR FF00(0000)]
STAFF_16_197	Jesús Gutiérrez Cuadra
STAFF_16_198	Steffen Lotz
STAFF_16_200	[VAR FF00(0003)]QUALITY ASSURANCE (EUROPE)[VAR FF00(0000)]
STAFF_16_201	Olivier Jacquemin-Guillaume
STAFF_16_202	Laura Villers
STAFF_16_203	Damien Brichard
STAFF_16_204	Émilien de Salles Costa
STAFF_16_205	Matteo Marras
STAFF_16_206	Sarah Nist
STAFF_16_207	Lutz Ohl
STAFF_16_208	Michaela Koch
STAFF_16_209	Jorge Heras García
STAFF_16_210	Julio Manzaneda Medina
STAFF_16_211	Timothy Alexander James Faulkner
STAFF_16_212	Side
STAFF_16_227	[VAR FF00(0003)]TESTING & QUALITY ASSURANCE (KOREA)[VAR FF00(0000)]
STAFF_16_228	Kyoungim Na
STAFF_16_229	DIGITAL HEARTS Seoul Co., Ltd.
STAFF_16_230	[VAR FF00(0003)]PRODUCT TESTING (CHINESE)[VAR FF00(0000)]
STAFF_16_231	Yijun Chen
STAFF_16_232	Tinghui Xia
STAFF_16_233	DIGITAL HEARTS (Shanghai) Co., Ltd.
STAFF_16_221	Digital Hearts Linguitronics Taiwan Co., Ltd.
STAFF_16_234	[VAR FF00(0003)]SPECIAL THANKS—LOCALIZATION[VAR FF00(0000)]
STAFF_16_235	Michael Bales
STAFF_16_236	Thomas Candland
STAFF_16_237	Mary Rayes
STAFF_16_238	Hideaki Araki
STAFF_17_01	[VAR FF00(0003)]ARTWORK[VAR FF00(0000)]
STAFF_17_02	Yasuko Takahashi
STAFF_17_03	Kotoko Machida
STAFF_17_04	Kosuke Nagayama
STAFF_17_05	[VAR FF00(0003)]ENGLISH & EUROPEAN GRAPHIC DESIGN[VAR FF00(0000)]
STAFF_17_06	Chris Franc
STAFF_17_07	Emily Uslan
STAFF_17_08	Dan Stephens
STAFF_17_09	Mark Pedini
STAFF_17_10	[VAR FF00(0003)]KOREAN ARTWORK[VAR FF00(0000)]
STAFF_17_11	Junyeol Kim
STAFF_18_01	[VAR FF00(0003)]SPECIAL THANKS[VAR FF00(0000)]
STAFF_18_02	Kenji Tominaga 
STAFF_18_03	Teiko Sasaki 
STAFF_18_04	Tomohiro Kuroiwa
STAFF_18_05	Tatsuya Imanari
STAFF_18_06	Kyoi Kameda
STAFF_18_07	Kazuki Sakamoto
STAFF_18_08	Sosuke Tamada
STAFF_18_09	Hiroka Hamamoto
STAFF_18_10	Shiho Haraguchi
STAFF_18_11	Yuichi Misu
STAFF_18_12	Kenta Watanabe
STAFF_18_13	Wakana Kajimoto
STAFF_18_14	Kie Kobayashi
STAFF_18_15	Fumiya Takahashi
STAFF_18_16	Kaori Tsujimura
STAFF_18_17	Asuka Hirota
STAFF_18_18	Naoki Aoyama
STAFF_18_19	Shun Ichikawa
STAFF_18_20	Atsushi Shindo
STAFF_18_21	Kenjiro Ito
STAFF_18_22	Keita Hirobe
STAFF_18_23	Mikiko Ohashi
STAFF_18_24	Shoichi Obora
STAFF_18_25	Masami Tanaka
STAFF_18_26	Junichi Masuda
STAFF_18_27	Atsushi Sugimoto
STAFF_18_28	Masao Iuchi
STAFF_18_29	Yoriomi Uego
STAFF_18_30	Eisuke Kasejima
STAFF_18_31	Taku Kawamoto
STAFF_18_32	Chie Shinno
STAFF_18_33	Yasunori Suenaga
STAFF_18_34	Susumu Fukunaga
STAFF_18_35	Toshio Miyahara
STAFF_18_36	Kenji Okubo
STAFF_18_37	Gaku Susai
STAFF_18_38	Taito Okiura
STAFF_18_39	Torrie Dorrell
STAFF_18_40	Jaiboem Lim
STAFF_18_41	Jihye Lee
STAFF_18_42	Takuya Ishizuki
STAFF_18_43	Gina Mizuguchi
STAFF_18_44	Misuzu Kanayama
STAFF_18_45	Yuki Nakagawa
STAFF_18_46	Keito Kojima
STAFF_18_47	Nana Harada 
STAFF_18_48	Kensuke Arai
STAFF_18_49	Junko Tamura 
STAFF_18_50	Yohei Matori
STAFF_18_51	Nobuyuki Ohta
STAFF_18_52	Hiroki Togashi
STAFF_18_53	Takahiro Ohnishi
STAFF_18_54	Hideyoshi Kato
STAFF_18_55	Mitsuki Kamiya
STAFF_18_56	Kaoru Otawara
STAFF_18_57	Alison Chyan
STAFF_18_58	Reina Nagai
STAFF_18_59	Steve Lee
STAFF_18_60	Amy Ganster
STAFF_18_61	Andy Gose
STAFF_18_62	Andy Hartpence
STAFF_18_63	Daniel Benkwitt 
STAFF_18_64	Peter Murphy
STAFF_18_65	Phaedra Long
STAFF_18_66	Richie Enticknap
STAFF_18_67	Yasuhiro Usui
STAFF_18_68	Keiko Mochida
STAFF_18_69	Shintaro Ishino
STAFF_18_70	Retsuji Nomoto
STAFF_18_71	Nobuto Araki
STAFF_18_72	Rikiya Watanabe
STAFF_18_73	Kazuki Hayakawa
STAFF_18_74	Yuma Hon 
STAFF_18_75	Shunya Okada 
STAFF_18_76	Akiko Tsuda
STAFF_18_77	Cheung Hoi Yiu
STAFF_18_78	Kento Nakagawa
STAFF_18_79	Akihiro Haga
STAFF_19_01	[VAR FF00(0003)]PARTNERS[VAR FF00(0000)]
STAFF_19_02	ARTDINK CORPORATION
STAFF_19_03	アートディンク
STAFF_19_04	IT Libero
STAFF_19_05	AQURIA Co., Ltd.
STAFF_19_06	アクリア
STAFF_19_07	ARCOBALENO Inc.
STAFF_19_08	アルコバレーノ
STAFF_19_09	e-smile engineering Co.Ltd
STAFF_19_10	かぶしきがいしゃ
STAFF_19_11	IMAGICA GEEQ Inc.
STAFF_19_12	イマジカジーク
STAFF_19_13	Wizcorp Inc
STAFF_19_14	かぶしきがいしゃ
STAFF_19_15	EXTREME Co.,Ltd.
STAFF_19_16	エクストリーム
STAFF_19_17	KATSUGEKIZA Inc.
STAFF_19_18	かつげきざ
STAFF_19_19	CASTING Inc.
STAFF_19_20	キャスティング
STAFF_19_21	CREEK & RIVER Co., Ltd.
STAFF_19_22	クリーク・アンド・リバーしゃ
STAFF_19_23	CREEK & RIVER Co., Ltd.
STAFF_19_24	C&R Creative Studios
STAFF_19_25	くりえいてぃぶすたじお
STAFF_19_26	Interworks Confidence Inc.
STAFF_19_27	コンフィデンス・インターワークス
STAFF_19_28	SHIFT Inc.
STAFF_19_29	シフト
STAFF_19_30	Silicon Studio Corporation
STAFF_19_31	かぶしきがいしゃ
STAFF_19_32	STAND Inc.
STAFF_19_33	スタンド
STAFF_19_34	SPARKCREATIVE Inc.
STAFF_19_35	スパーククリエイティブ
STAFF_19_36	Spooky graphic
STAFF_19_37	スプーキーグラフィック
STAFF_19_38	Soft Gear Co., Ltd.
STAFF_19_39	ソフトギア
STAFF_19_40	Sol-tribe holdings Co.Ltd
STAFF_19_41	かぶしきがいしゃ
STAFF_19_42	DCG Entertainment Inc.
STAFF_19_43	ディーシージーエンターテインメント
STAFF_19_44	DESIGN ACT Inc.
STAFF_19_45	デザインアクト
STAFF_19_46	Digital Support Ltd.
STAFF_19_47	デジタルサポート
STAFF_19_48	DIGITAL HEARTS Co., Ltd.
STAFF_19_49	デジタルハーツ
STAFF_19_50	FELLOWS Inc.
STAFF_19_51	フェローズ
STAFF_19_52	PLANETA Co., Ltd.
STAFF_19_53	プラネッタ
STAFF_19_54	FLAME Hearts Co., Ltd.
STAFF_19_55	フレイムハーツ
STAFF_19_56	RAYLINE STUDIO INC.
STAFF_19_57	レイラインスタジオ
STAFF_19_58	Levtech Co., Ltd.
STAFF_19_59	かぶしきがいしゃ
STAFF_19_60	Lotus.Inc.
STAFF_19_61	ロータス
STAFF_20_01	[VAR FF00(0003)]COORDINATORS[VAR FF00(0000)]
STAFF_20_02	Yuki Okada
STAFF_20_03	Tomoki Fukushima
STAFF_20_04	Noriko Nakagawa
STAFF_20_05	Yuta Ogawa
STAFF_20_06	Yuki Kimoto
STAFF_20_07	Naoki Haraguchi
STAFF_20_08	Junpei Matsuzaki
STAFF_20_09	Takeshi Mishima
STAFF_20_10	Shin-ichi Watanabe
STAFF_20_11	Izumi Watanabe
STAFF_20_12	Shuyang Jia
STAFF_20_13	Yoshiko Aota
STAFF_20_14	Jingyi Yu
STAFF_20_15	Mitsuyo Matsunaga
STAFF_21_01	[VAR FF00(0003)]PRODUCERS[VAR FF00(0000)]
STAFF_21_02	Katsuhiko Ichiraku
STAFF_21_03	Akira Kinashi
STAFF_21_04	Shinya Saito
STAFF_21_05	Toyokazu Nonaka
STAFF_21_06	Takanori Sowa
STAFF_21_07	Kenji Endo
STAFF_21_08	[VAR FF00(0003)]GENERAL PRODUCERS[VAR FF00(0000)]
STAFF_21_09	Shigeru Ohmori
STAFF_21_10	Shinya Takahashi
STAFF_21_11	Takato Utsunomiya
STAFF_21_12	[VAR FF00(0003)]EXECUTIVE PRODUCERS[VAR FF00(0000)]
STAFF_21_13	Satoshi Tajiri
STAFF_21_14	Shuntaro Furukawa
STAFF_21_15	Tsunekazu Ishihara
STAFF_21_16	[VAR FF00(0003)]Pokémon Legends: Z-A[VAR FF00(0000)]
STAFF_21_17	[VAR FF00(0003)]DEVELOPED BY[VAR FF00(0000)]
STAFF_21_18	GAME FREAK inc.
STAFF_21_19	©2025 Pokémon.
STAFF_21_20	©1995–2025 Nintendo
STAFF_21_21	©1995–2025 Creatures Inc.
STAFF_21_22	©1995–2025 GAME FREAK inc.
STAFF_21_23	Nintendo, The Pokémon Company, and
STAFF_21_24	GAME FREAK inc. are the authors of
STAFF_21_25	this software for the purpose of copyright.
STAFF_21_26	All rights reserved.
