another_name.txt
msg_another_name_00	カロスチャンピオン　[VAR 0102(0000)]
ZKN_COMMENT_A_684_000	わたあめのような　{甘|あま}くて　ベタつく\n{白|しろ}い　{糸|いと}を　{出|だ}して\n{相手|あいて}を　{絡|から}め{取|と}り　{動|うご}きを　{封|ふう}じる。
ZKN_COMMENT_A_685_000	わずかな　においでも　かぎわける\n{敏感|びんかん}な　{嗅覚|きゅうかく}を　{活|い}かして\nパティシエの　{手伝|てつだ}いを　している。
ZKN_COMMENT_A_686_000	{光|ひかり}の　{点滅|てんめつ}で　{襲|おそ}ってきた　{敵|てき}の\n{戦意|せんい}を　なくしてしまう。\nその　{隙|すき}に　{姿|すがた}を　くらますのだ。
ZKN_COMMENT_A_687_000	ポケモンで　{一番|いちばん}　{強力|きょうりょく}な\n{催眠術|さいみんじゅつ}を　{使|つか}う。　{相手|あいて}を　{意|い}のままに\n{操|あやつ}ってしまうのだ。
ZKN_COMMENT_A_688_000	２{匹|ひき}の　カメテテが　ひとつの　{岩|いわ}で\n{暮|く}らす。　ケンカすると　どちらかが\nほかの　{岩|いわ}に　{移|うつ}る。
ZKN_COMMENT_A_689_000	{手足|てあし}にも　{脳|のう}が　あり\n{勝手|かって}に　{動|うご}けるが　{普段|ふだん}は\n{頭|あたま}の　ガメノデスの　{命令|めいれい}に　{従|したが}う。
ZKN_COMMENT_A_690_000	{腐|くさ}った　{海藻|かいそう}に　{擬態|ぎたい}する。\n{気|き}づかずに　{近寄|ちかよ}ってきた　{獲物|えもの}に\n{毒液|どくえき}を　{浴|あ}びせて　{仕留|しと}める。
ZKN_COMMENT_A_691_000	タンカーの　{船体|せんたい}を　{腐|くさ}らせる　{猛毒|もうどく}を\n{縄張|なわば}りに　{入|はい}りこんだ　ものに\n{見境|みさかい}なく　{吐|は}きかける。
ZKN_COMMENT_A_692_000	{大|おお}きな　ハサミから　{圧縮|あっしゅく}した　{水|みず}を\nピストルのように　{撃|う}ち{出|だ}し\n{飛|と}んでいる　{獲物|えもの}を　{撃|う}ち{落|お}とす。
ZKN_COMMENT_A_693_000	ハサミの　{後|うし}ろの　ノズルから\n{水|みず}を　{噴|ふ}き{出|だ}す　{推進力|すいしんりょく}で\n６０ノットの　スピードで　{進|すす}む。
ZKN_COMMENT_A_694_000	{頭|あたま}の　{両|りょう}わきの　ひだには\n{太陽|たいよう}の　{光|ひかり}を　{浴|あ}びると\n{発電|はつでん}する　{細胞|さいぼう}が　あるのだ。
ZKN_COMMENT_A_695_000	エリマキを　{広|ひろ}げて　{発電|はつでん}する。\nエレザード　１{匹|ぴき}で　{高層|こうそう}ビルで\n{必要|ひつよう}な　{電気|でんき}を　{作|つく}れるのだ。
ZKN_COMMENT_A_696_000	{化石|かせき}から　{復活|ふっかつ}した　ポケモン。\n{気|き}に{入|い}らないことが　あると\nかんしゃくを　{起|お}こして　{大暴|おおあば}れ。
ZKN_COMMENT_A_697_000	１{億年前|おくねんまえ}の　{世界|せかい}では\n{無敵|むてき}を　ほこり　{王様|おうさま}のように\nふるまっていた　ポケモンだ。
ZKN_COMMENT_A_698_000	１{億年前|おくねんまえ}から　{氷漬|こおりづ}けに　なっていた\n{体|からだ}の　{一部|いちぶ}から　{復活|ふっかつ}した\n{古代|こだい}の　ポケモン。
ZKN_COMMENT_A_699_000	マイナス１５０{度|ど}の　{冷気|れいき}を\nひし{形|がた}の　{結晶|けっしょう}から　{出|だ}して\n{敵|てき}を　{包|つつ}み　{氷漬|こおりづ}けにする。
ZKN_COMMENT_A_700_000	{大好|だいす}きな　トレーナーの　{腕|うで}に\nリボンのような　{触角|しょっかく}を　{巻|ま}きつけて\n{一緒|いっしょ}に　{歩|ある}く。
ZKN_COMMENT_A_701_000	{翼|つばさ}を　{使|つか}い　{空中|くうちゅう}で　{姿勢|しせい}を　{制御|せいぎょ}。\n{防|ふせ}ぎにくい　{頭上|ずじょう}から\n{攻撃|こうげき}を　{仕掛|しか}ける。
ZKN_COMMENT_A_702_000	ヒゲが　アンテナの　{役割|やくわり}。\n{電波|でんぱ}を　{送受信|そうじゅしん}して　{遠|とお}くの　{仲間|なかま}と\n{連絡|れんらく}を　{取|と}り{合|あ}うのだ。
ZKN_COMMENT_A_703_000	{地下深|ちかふか}くの　{高温|こうおん}　{高圧|こうあつ}な\n{環境|かんきょう}で　{生|う}まれた。\n{頭|あたま}の　{石|いし}から　エネルギーを　{放|はな}つ。
ZKN_COMMENT_A_704_000	ヌメヌメの　{粘膜|ねんまく}で　{覆|おお}われた　{体|からだ}は\n{敵|てき}の　パンチや　キックを\nヌルリと　{滑|すべ}らせてしまうのだ。
ZKN_COMMENT_A_705_000	４{本|ほん}の　ツノは　{高性能|こうせいのう}の　レーダー。\n{耳|みみ}や　{鼻|はな}の　かわりに\n{音|おと}や　においを　{感|かん}じ{取|と}る。
ZKN_COMMENT_A_706_000	{人懐|ひとなつ}っこい　ドラゴンポケモン。\n{大好|だいす}きな　トレーナーに　{抱|だ}き{着|つ}いて\n{粘液|ねんえき}で　ヌルヌルにしてしまう。
ZKN_COMMENT_A_707_000	{気|き}に{入|い}った　カギは　{絶対|ぜったい}に\n{手放|てばな}さないので　{防犯|ぼうはん}のために\n{金庫|きんこ}の　カギを　{持|も}たせるのだ。
ZKN_COMMENT_A_708_000	{森|もり}で　さまよい　{死|し}んだ\n{子供|こども}の　{魂|たましい}が　{切|き}り{株|かぶ}に　{宿|やど}り\nポケモンになったと　いわれている。
ZKN_COMMENT_A_709_000	{根|ね}っこを　{神経|しんけい}の　かわりにして\n{森|もり}の　{木|き}を　{操|あやつ}る。　{体|からだ}に　{棲|す}みついた\nポケモンには　{親切|しんせつ}。
ZKN_COMMENT_A_710_000	{体|からだ}の　{大|おお}きさだけでなく　{連|つ}れ{去|さ}る\n{魂|たましい}の　サイズも　{違|ちが}う　{別|べつ}の\n{品種|ひんしゅ}と　{最近|さいきん}　{判明|はんめい}した。
ZKN_COMMENT_A_711_000	{新月|しんげつ}の　{夜|よる}に　{不気味|ぶきみ}な　{声|こえ}で\n{歌|うた}いながら　{街中|まちなか}を　さまよう。\nその{歌|うた}を　{聞|き}くと　のろわれる。
ZKN_COMMENT_A_712_000	{体|からだ}を　{覆|おお}う　{氷|こおり}が\n{敵|てき}の　{攻撃|こうげき}を　{防|ふせ}ぐ。　{割|わ}られても\n{冷気|れいき}で　すぐに　{氷|こおり}を　{張|は}る。
ZKN_COMMENT_A_713_000	{凍|こお}りついた　{体|からだ}は　{鋼鉄|こうてつ}のように\n{硬|かた}い。　{邪魔|じゃま}する　ものを\n{巨体|きょたい}で　{押|お}しつぶし　{移動|いどう}する。
ZKN_COMMENT_A_714_000	２０{万|まん}ヘルツの　{超音波|ちょうおんぱ}を　{浴|あ}びると\n{屈強|くっきょう}な　レスラーも　{目|め}が　{回|まわ}り\n{立|た}っていられないのだ。
ZKN_COMMENT_A_715_000	{月明|つきあ}かりすら　ない　{闇夜|やみよ}を　{飛|と}び\n{油断|ゆだん}している　{獲物|えもの}を　{襲|おそ}う。\n{暗闇|くらやみ}の　{戦|たたか}いでは　{無敵|むてき}だ。
ZKN_COMMENT_A_716_000	{頭|あたま}の　ツノが　{七色|なないろ}に　{輝|かがや}くとき\n{永遠|えいえん}の　{命|いのち}を\n{分|わ}け{与|あた}えると　いわれている。
ZKN_COMMENT_A_717_000	{寿命|じゅみょう}が　{尽|つ}きるとき　あらゆる\n{生|い}き{物|もの}の　{命|いのち}を　{吸|す}い{尽|つ}くし\n{繭|まゆ}の　{姿|すがた}に　{戻|もど}るという。
ZKN_COMMENT_A_718_000	{洞窟|どうくつ}の　{奥深|おくふか}くで　{暮|く}らし\n{生態系|せいたいけい}を　{破壊|はかい}する{者|もの}を\n{監視|かんし}していると　いわれている。
ZKN_COMMENT_A_719_000	メレシーの　{突然変異|とつぜんへんい}。\nピンク{色|いろ}に　{輝|かがや}く　{体|からだ}は\n{世界一|せかいいち}　{美|うつく}しいと　いわれる。
ZKN_COMMENT_A_720_000	{気|き}に{入|い}った　ものを　リングを　{使|つか}い\n{秘密|ひみつ}の　{棲|す}み{処|か}へ　{集|あつ}めている。\nリングを　{潜|もぐ}って　テレポートする。
ZKN_COMMENT_A_721_000	{背中|せなか}の　アームから\n{体内|たいない}の　{水蒸気|すいじょうき}を　{噴射|ふんしゃ}する。\n{山|やま}　ひとつ　{吹|ふ}き{飛|と}ばす　{威力|いりょく}。
msg_9eb467ef7e4bf45620e7012679210ded	[~ 722]
msg_a0c5d268c6324ef334b160f762a12c9b	[~ 723]
msg_f53ea7a1727ee5a5b051537540db9261	[~ 724]
msg_0383ca65bae21503d35b43503e0cc348	[~ 725]
msg_b0b97096e20966d0b5cea5f36862f412	[~ 726]
msg_ce7795bdddeb63416af7779752d686eb	[~ 727]
msg_0a7b01139fa2ae665246a1a540befa12	[~ 728]
msg_9cec4b50b4d781789be6e779d63e7485	[~ 729]
msg_5b80eb45556c0720b052539cba6f1d95	[~ 730]
msg_fd385befb8d1ec9abdcdb24abcd5dc6b	[~ 731]
msg_14f2b6db53feb8b7b69cb4506ccc1b50	[~ 732]
msg_5161d3cfc34dc8ab71e7e9d99ab98d10	[~ 733]
msg_2de7fc47414675b4a6481d560e04e0f4	[~ 734]
msg_488c5c9f397538b58279bd9c9ec4bed0	[~ 735]
msg_835ad6637082cd695226782285f21ca6	[~ 736]
msg_5904db1cb646300898d3072bfb03c17d	[~ 737]
msg_2b0815d92b18cf9611ab2ffff6f8a9c6	[~ 738]
msg_01cbe5612b7bb6643c69d087f79056fc	
msg_7eaf85c15069d109107ddc99684ae4cf	
msg_a279d6601adb82307b6ea03c567ba646	[~ 741]
msg_ac5a10c33f9f3929824b0fbc27616385	[~ 742]
msg_7ba9dacb9e7d7d525a9098d8cc38d0a5	[~ 743]
msg_520206943e003857d920342e1d0208e6	[~ 744]
msg_16d7d07b99293ab45e02a1a8546d3580	[~ 745]
msg_99e42ef54ab3cee4d3847b5729bdd117	[~ 746]
msg_c9e3be865269b0b75e0cf6ddb494358d	[~ 747]
msg_c748a8a3a1ad75d1869cab00bb05cfe8	[~ 748]
msg_0896243af95208b2f219e4198179bd8e	[~ 749]
msg_7cd4c1b2a3bce76dc1c68382d80c7c8f	[~ 750]
msg_1b671f79301408eff3dd35e4d3bd7a3a	[~ 751]
msg_39fccb398f1a5eff679852b99c8b54d0	[~ 752]
msg_069a9e1b88a0624362aa2937695f46ed	[~ 753]
msg_6caf57d9b7ac65a60c271967bdd7a85d	[~ 754]
msg_8e0457a3703d90a9e557b8a9db1ae768	[~ 755]
msg_103c5c1b837af51446a2a06a83d3bf92	[~ 756]
msg_ca1452d083050a1206ef8f4f3c033cac	[~ 757]
msg_70f4eeedbaff99ac891060346170bb46	[~ 758]
msg_43ee2efcf0563ca3e4e5c350e0cf8ef5	[~ 759]
msg_3b16116563f121d0beeb970c6e855fff	[~ 760]
msg_ff6197d6331417fc5c35929ec30902ca	[~ 761]
msg_790c1e3a0b7a908f4800cb87f5e58c74	[~ 762]
msg_04ef7f0b68a71e2f3d6b2bee60fd4e50	[~ 763]
msg_9f4370d78dfd4454aba2b0ed8a2c14ab	[~ 764]
msg_1c6eb5afe43f783c9b820b4876ffd3c8	[~ 765]
msg_652a82c45103f9fa6d37ea10acb9eef9	[~ 766]
msg_db77d2202fe3fa3b6dccab2d2fa29541	
msg_536fd998b4c7d82ffe16d50044650914	
msg_f5c84cb9a89ebbd6849373000c7fe66c	
msg_d0ef7cb75823a6060179adc542da1f4e	
msg_33e0d8b5d3c3470f2358bb197203d413	[~ 771]
msg_4c4644d9c0746d11f47d72c3ee5eec37	[~ 772]
msg_bdad1e911cb68691edaca217411c5821	[~ 773]
msg_cd309eb30e599865f014a93d51c60943	[~ 774]
msg_f12d86cbeedf280106c76b2194deaf53	[~ 775]
msg_07dcf0051285f76eb500bb23c56baee5	[~ 776]
msg_d84de0e6ea6b2fe42f0664c97b46a71b	[~ 777]
msg_6087da102aa0e46008ddfe91223187cc	
msg_b49c061fa4f899fbfce20fb63c78fc51	[~ 779]
ZKN_COMMENT_A_780_000	{心優|こころやさ}しい　{性質|せいしつ}。　だが\n{一度|いちど}　{怒|いか}りに　かられると　{激|はげ}しい\n{息吹|いぶき}で　あたりを　{破壊|はかい}　し{尽|つ}くす。
msg_a1e98fbb75dac580aded3f0020d5e783	[~ 781]
msg_3d1f04cd0013dcd6623fcb335717970f	[~ 782]
msg_e2e842b03751ef4f3dc8d89751f55a7b	[~ 783]
msg_9785f0715e71cbc64f8895c00d3c4fd8	[~ 784]
msg_2821bd85f0e736512dd2f6b9a762a719	[~ 785]
msg_c423d56460cdd4d1f81749b54cadabc8	[~ 786]
msg_9dbbe784af2c515b0216a7d410f6ee3f	[~ 787]
msg_e29444b9942820aa151a538de66193d4	[~ 788]
msg_1dbcaa70f8ccc1fed4bc5b0d18afc46a	[~ 789]
msg_1853266742ab71aed3e0d0cdf29bf496	[~ 790]
msg_755d62e9d40f0c29ebbd3757d37e3c3e	[~ 791]
msg_5b6267c092b6a48aa1c7b758546b3f48	[~ 792]
msg_6678bdfe8113644862768b839356c505	[~ 793]
msg_628e199ca1db7449116059a600c26553	[~ 794]
msg_a9a28fafb0f42a6eac20148805a89c33	[~ 795]
msg_664ad1d2e0421c9bbe6a250a73064fd0	[~ 796]
msg_9d52c7060fb61c206c3a95c3fe1961f2	[~ 797]
msg_a783c95096c398b140babfee4c5e74c7	[~ 798]
msg_f29566598eedef0c6a086f5ee98c98a7	[~ 799]
msg_03abc3b8519d4db93b6b18d7334a3aa1	[~ 800]
msg_eb72d9e2878cd1db1e1245af9d25ab4e	
msg_6a45c5134a30f8120fadd2b3c2e51750	
msg_9dffc437c4807c0e88e24d9ace1821c7	[~ 803]
msg_d158325a933b414e5219fbd1a654cee3	[~ 804]
msg_ff1c5a53a1e16548fe0c681dd963e424	[~ 805]
msg_8a11f32a6317ca72954131ac5c07f2f3	[~ 806]
msg_a653ced1192eba54c3a6047b3bca48c9	
msg_9c36f95f8a1e2a47452781d58e096f7f	
msg_19c81ff41439f1c08a12ed1b5f98ce15	
msg_4445e425ca3699189e6e20257195ad14	[~ 810]
msg_262038fe37b3f07ae75bf52a32890190	[~ 811]
msg_b84830ba139283c54d7de07753c736ae	[~ 812]
msg_a291499639a32f2f0eb8ee4c1338d517	[~ 813]
msg_fa81689fd22f599b705539aa468c68b9	[~ 814]
msg_ac48f625a1e469b2c3dc05086a1c7112	[~ 815]
msg_5b83db32d7b23f709940074914b822a1	[~ 816]
msg_55b55e56b12b6a35234d73301f43c32d	[~ 817]
msg_5ca2aea548f648887e449a1c864dd6a1	[~ 818]
msg_11512f2b6015abc5044463a0b81728c7	[~ 819]
msg_fb635c67fdc1d231a05bf0a0027a19b5	[~ 820]
msg_d6410490e669f238d1c2dc352e097476	
msg_29cc1091ec48423e42cbfd7d418d2f72	
msg_8c16a38bb8a87a6773008e31b780a489	
msg_223022a06233b7eb80c70662a09bc198	[~ 824]
msg_4ff207bf73e6a40673885315ad001007	[~ 825]
msg_82169f1c1066a7582e37da092a17b4da	[~ 826]
msg_a8091f32526da40497c338100b96e2d9	
msg_1ae3caef26a21cae067fe88a6f17fc5c	
msg_a4698071bc4e66ed2ece87557679cb37	[~ 829]
msg_b588d1f930f02c40c8aa8bef231798f5	[~ 830]
msg_22fcb561fd3caead5d1b0a78495d291c	[~ 831]
msg_ae1e1e94b0dea880ba0b89b7f79416b8	[~ 832]
msg_54c9022f80034d6df2e6e4c6aa1a86ab	[~ 833]
msg_994beedb4df5df91ba6587f71f0f1cd2	[~ 834]
msg_679587a8793abb4cbe90d521820ebba2	[~ 835]
msg_0e3e58b13fa54f72b016471d87d9ee0c	[~ 836]
msg_928f8033cedcccd83f157128ae9c2878	[~ 837]
msg_5f1f4bc91eff6da3b2af52c41a725814	[~ 838]
msg_70f089cd7d3b46adc136a5dedd2f77ed	[~ 839]
msg_382b76cf2ae2310b4fc599e8f7263dfe	[~ 840]
msg_9b8910c6f18d8015d684026e96254afa	[~ 841]
msg_047147d76f23fea6cb9ebd7f2393a128	[~ 842]
msg_d4edf056417a62eae6bb8feb77836121	[~ 843]
msg_5ccc1f63b4c6fd0038c1c38af7826f2d	[~ 844]
msg_251b211a2091085ebf2f31c56c0b5d98	[~ 845]
msg_74749ec34572807741d91fcf2f131b3e	[~ 846]
msg_8199df006378494fa22ca17595b0a886	[~ 847]
msg_5781577d55beeb8e0a5fc8513edb6141	
msg_cc0cd73c60ca9a1051ad52eeb990c020	
msg_57edb02e69e0e72996e8b1cafe10e774	[~ 850]
msg_2d3bf477c8810516b7c4a80065e07008	[~ 851]
msg_f301a84bf8755f5a54c423d07427deb7	
msg_7d8525462a685fdd2e0b0b3fb4f34f73	
msg_8bb2e04685fc58756ac5af48ee1a2b30	[~ 854]
msg_3f582ad53bdda015dceab035e8dd1bd8	[~ 855]
msg_94d4a895a8eae5951456325addb1a7b5	[~ 856]
msg_de203e9bb931ae9500d2606e008c05b4	[~ 857]
msg_260d350775391647c9e3c4e8134e801f	[~ 858]
msg_95068c56854f426e904b0096d4f5c548	[~ 859]
msg_cd4f3fa6d3d99f9eb64f3b02ee9ddbdf	[~ 860]
msg_5d298812bd058cc9b6c55edc88b5cfcf	[~ 861]
msg_aaae56ae1d7c884c53939d9a169165f8	[~ 862]
msg_33e389dd8152dd7223d68f40d1bf695c	
msg_d0e5ec01beda02a2cc1a7bc7d9683e3a	[~ 864]
msg_f45388016032667ae80bf44579c93b2a	
msg_20ab5c363697bb7bb672eacee4109012	
msg_ce9022f02284c358b4cbaa3f5c6db363	
msg_9b2fae350a3cbdafa9b54ecac0ed6d09	[~ 868]
msg_dc8a03e1b4c378a52060f3d1dd69d927	[~ 869]
ZKN_COMMENT_A_870_000	ヘイチョーと　{呼|よ}ばれる　１{匹|ぴき}と\nヘイと　{呼|よ}ばれる　５{匹|ひき}で　ひとつ。\nヘイチョーの　{命令|めいれい}は　{絶対|ぜったい}。
msg_e13a5740a8f1fcb28e1ef8d5bd93212c	[~ 871]
msg_5ff7384bcdccb549f0d20e3869bbe631	[~ 872]
msg_8a065f7dab373a98c0124fad96074566	[~ 873]
msg_808678934618429e871e90e8e4ae37b5	[~ 874]
msg_31e98d3feb1db8b07650b21165db85ef	[~ 875]
msg_1533395589ac2fb04131c2672b3724d7	
msg_545a0388e3b4ce70dc36d27c756cce42	
msg_615d7294e8ed27b3712d1c4b7de22998	[~ 878]
msg_ff910cbea9a91673eba946588f68caea	[~ 879]
msg_e18a0037bf6640a0a90c954b028f4c25	[~ 880]
msg_01e5f1961b78a11bd948ce62c4167a2d	[~ 881]
msg_7e4fafb723ce0372cbe40ce9f94e743a	[~ 882]
msg_4cd147111e09b62145eae115656f78d5	[~ 883]
msg_c3ca756245ba312c8d7ba9e7b1c6adc8	[~ 884]
msg_b0e49ea573d19d3ed2467105487e537b	[~ 885]
msg_c0caeff14368033f25f3a67ad861df55	[~ 886]
msg_3fb739611d90637f7c050b1a58bf2adf	[~ 887]
msg_49a996da2cde12713882711c83aa37b1	[~ 888]
msg_66e2ff517dccb19c8e80754e375ec357	[~ 889]
msg_e08b4b1195fec03dd49110d63a4bc9fc	[~ 890]
msg_ac133bab10958c34d9d57ddf5ceef6c0	[~ 891]
msg_6ca5ab7f2a5da6a4b269a9753c123b80	[~ 892]
msg_73c5a7d7b737809a51f4114d0e2213d9	[~ 893]
msg_a4fe2a7e7c20bc4308c6eca6f09515cd	[~ 894]
msg_0215407d458fd01881435e4cdfed9afa	[~ 895]
msg_edd8e73be96f265a8fdea2620ec8a1ec	[~ 896]
msg_595f54400c6f42e8db65f726baf83959	[~ 897]
msg_8eaddf049db15bcddc24558404db43fb	[~ 898]
msg_f17df3874a09fab8146dd2ab656a3a44	
msg_78cf0f8176c7c6a495401c45d346d6c5	
msg_fbfb94ef459594899d0016f843a680f9	[~ 901]
msg_baf2852ea3630f7ad010a80ff1f18ec6	[~ 902]
msg_cb59d518d248f343924c58842c1df879	[~ 903]
msg_af62757d6d2f60079642f95fee342e57	[~ 904]
msg_a99af589eece61127b1adbdf79b798fd	[~ 905]
msg_a1cc3718055ce33e6734c456e03ffb1a	[~ 906]
msg_7fa4b42d7289757f36d4788ce757f415	[~ 907]
msg_aed1a6a72f8cd755dd0b4b453e3b7671	[~ 908]
msg_e988b79f64d801e3068689603304e44e	[~ 909]
msg_6e634f396cb6f3cbdeb8e5e7bd357b96	[~ 910]
msg_94a970dc1d95a169430e175e9d97aa86	[~ 911]
msg_4b285bc22b0af14c35500fb9a05db626	[~ 912]
msg_79e080d07c9b48a68d729f6fa431fd2a	[~ 913]
msg_2e6cdb4c69954a84d504a89012b90bc9	[~ 914]
msg_44472c44d0252286bb07975d93ba1355	[~ 915]
msg_d08dd55d24d5d4f5492446c57994ab4a	[~ 916]
msg_990b443bb7523ad9c699e05ea7f1a8ea	[~ 917]
msg_1df2971e3029fc1ab7cde000b42cf88b	[~ 918]
msg_ce9ccb1cbcd4ba4d0d424b8b9db9d46d	
msg_00bfa364370219035eb26a82bbbe8d3e	
msg_cbb2b006e015e5bb865b56c6f9a9a0c4	[~ 921]
msg_fa0e66848f8758d772568dc4603a13c9	[~ 922]
msg_da0ac7cdc73918dbd65aaef9c88f7fee	[~ 923]
msg_459ae5c3b2c6a9c8b5b664fc48e3a71b	[~ 924]
msg_fa4972a9a595c269288127411dc563d9	[~ 925]
msg_f09f59a6275efa16907542511439328c	
msg_dda3245faabbaa7bf35ea5b19a4e55a2	[~ 927]
msg_54b44b5d88cdc3c797e9d99b14afa23a	[~ 928]
msg_183e808c579cab91b128f90482efd2eb	[~ 929]
msg_8c3a9b98fc062712e454906258ef678f	[~ 930]
msg_25c54590e9018fcb9876a7a72e4bf64e	[~ 931]
msg_ac30a57aa6d6abf6d55fd5e25881432c	[~ 932]
msg_6a131d44bfd9e9d92a3353c88480ff11	
msg_fe13de9fb32b06f0f94bc87836373d1a	
msg_b7e37a37b6a69909276821a4635b0372	[~ 935]
msg_8b090377232d1ce2addddb76a9aa4b5e	[~ 936]
msg_9fc48b749c664831a9222c59e95a3342	[~ 937]
msg_4dffc54b6cd2c6abb46c665d86e60e48	[~ 938]
msg_ec2992e4478a7799f22d73f503cc832b	[~ 939]
msg_9306794d59989524975ec95c4d9a4d79	[~ 940]
msg_6b6b3793a5a375f50e17a002ccd57167	[~ 941]
msg_e15c5f17dd6d8ac65862728b86f625c3	[~ 942]
msg_34c5fc8fd32d66862a020dbf177b8648	[~ 943]
msg_5d9ac1959ec7ea2addd1b25a5929215f	
msg_e6b3c5626d4f39198ad4a9e9555b6848	
msg_488e1719bfce42fe8ef93fe95c7cd6f0	
msg_4e25bbc45c442e12ba84f6d0c1864f41	
msg_f4714b1c5ea1c378fc771a6d9060beb3	
msg_83cc9473460959fc79dcdf5c1f033fb7	[~ 949]
msg_6e22b0b1f8c0d17573efc1349867285a	[~ 950]
msg_768ea04931bb761dab6b4e6cd384d0c4	[~ 951]
msg_9d33bf054f275f2b8a72df305b603512	[~ 952]
msg_1eb1b211034af61b29b0018f5bee0592	[~ 953]
msg_5384f664b3649a65c952da00487e8608	[~ 954]
msg_e22e419e95f76e796ec893731720983b	
msg_f7161567da608f00edc25a71d03615dc	
msg_15ab2879f4dc2271a02e9b32b4a18956	[~ 957]
msg_1c8b7a3d94babcb25c6fdc897a92fbb6	
msg_5d7dacd91e89f2e2624c501470c01343	
msg_5359911b32c8636c05af735bb96214a7	
msg_e670a7a857c38823175743d62622ff55	
msg_7264444199dade3665acbdff222019d9	
msg_395ef9454711f5e52db0a62c5342a2b6	
msg_c7573e5bcab2576b27ffdcf5110f68cc	
msg_8a6936d3752eb92f406aed6ef21e58f1	
msg_65b2daaad985283635b82b0d9a516e56	
msg_c65bde5070ed01165bda605dafb8796b	
msg_fe5361f3f471360cf64129e123c0766b	
msg_14e7b7204caac840b2b289e917fd2258	[~ 969]
msg_dffd62a7b082dec29784a7b635256af3	[~ 970]
msg_16c86721c9baf500db55294e4e449471	
msg_052a3e5e676e5726593052ed5520d14e	
msg_4de80be7745bea3817e75bbd1c1db6b1	[~ 973]
msg_cbfa98e671daafcb4481a47806fb1ae2	[~ 974]
msg_a69ec533f3241823cd1a3d110e3d4a84	[~ 975]
msg_c8dc911293b4cbd9a9d4da09cb85d982	[~ 976]
msg_40ab1b0b4f6687e68104fcfcb67585f0	[~ 977]
msg_18e00eb4ba128e7f5d3dc81ba3e1c8cc	[~ 978]
msg_857e9a4700899bc37f7e3cf7b3afbfad	[~ 979]
msg_4affb2ab5df06c23d0dad7770a28a9f4	[~ 980]
msg_d3b5bdee772b4ec02ae3f2b60ad1f0c6	[~ 981]
msg_22b135068e2f224bfffe045c6fd6922d	[~ 982]
msg_293e8554deb772a2f3edbe13fc8f4065	[~ 983]
msg_e8fd956bb60e2c10a60a16f1d4f54f75	[~ 984]
msg_ed577c760e03eb1a03a770547ed29806	[~ 985]
msg_90bf6507819fe04e3db6434710d8b000	[~ 986]
msg_4b9294fd88ce4e8a0dfa6739754e872f	[~ 987]
msg_6fab4aa2a196f63a3799e549c7d53a1e	[~ 988]
msg_722b5404a9d7f72df1ee9f12a55c849f	[~ 989]
msg_e4bfdb93666529ec40b128a47c4340dd	[~ 990]
msg_cb1a7f3ec4f9ba571b71b664b8dc34ef	[~ 991]
msg_161ebffa31f1eed54721368411cc4cff	[~ 992]
msg_3c67469b4d948429e59bb3a88c8c2b46	[~ 993]
msg_3fe6646e4e9f94b962d12e37bf23b3d6	[~ 994]
msg_28e92fb8d5eee82886ced8444273b7b8	
msg_327d4b5b55eab62c628cf36c15294445	
msg_bc7671d7dc66e30c4c3528b8f13d9433	
msg_f6d9dab383bf84a08bd5415b9a7e32db	
msg_a8dd848c8edd890af8c21310ce81df5c	
msg_4891906537baf78bd3d0df93bcc04744	
msg_43e170b8fd1dd257f3f45e6cc8ffad96	[~ 1001]
msg_fb0ed9347441f1e517749009415ff7de	[~ 1002]
msg_09590f0707ab3c83995d015e829074e2	[~ 1003]
msg_ce1f52f70b28e02be79d814915d37a34	[~ 1004]
msg_942905c9cbacd7e8c9ef0d3b1be4ac19	
ZKN_COMMENT_A_003_001	メガシンカして　さらに　{大|おお}きく\n{成長|せいちょう}した　{花|はな}を　{支|ささ}えるため\n{足腰|あしこし}も　たくましく　なったのだ。
msg_42ab2e458d39c4ee4dcd3c7eefea2133	[~ 1007]
ZKN_COMMENT_A_006_001	{全身|ぜんしん}に　みなぎる　{並|なみ}はずれた\nパワーが　{体|からだ}を　{黒|くろ}く　{染|そ}め{上|あ}げ\n{青|あお}い　{炎|ほのお}を　メラメラ　{燃|も}やす。
ZKN_COMMENT_A_006_002	トレーナーとの　{絆|きずな}が　パワーの　{源|みなもと}。\nジェット{機|き}を　しのぐ\n{飛行能力|ひこうのうりょく}を　{誇|ほこ}る。
msg_1247c27627b5dd0731e80151a76aac9e	[~ 1010]
ZKN_COMMENT_A_009_001	{甲羅|こうら}の　{大砲|たいほう}は　{戦車並|せんしゃな}みの　{威力|いりょく}。\n{発射|はっしゃ}の　{衝撃|しょうげき}を\n{強靭|きょうじん}な　{足腰|あしこし}で　{踏|ふ}ん{張|ば}る。
msg_4e48a5c5739a0f4c2402e9fff386baf2	[~ 1012]
msg_a04b963d0ecdc2f20f24dec2f1660840	[~ 1013]
ZKN_COMMENT_A_015_001	{両足|りょうあし}も　{毒針|どくばり}に　{変化|へんか}。\n{手足|てあし}の　{針|はり}で　{刺|さ}しまくったあと\n{尻|しり}の　{毒針|どくばり}で　{止|とど}めを　{刺|さ}す。
