another_name.txt
msg_another_name_00	卡洛斯冠军[VAR 0102(0000)]
PLACENAME_A02_dressup_04	浦蓝市集
PLACENAME_A02_dressup_05	唯我空间
PLACENAME_A02_dressup_06	FORIA
PLACENAME_A02_dressup_07	铁三浦蓝店
PLACENAME_A02_dressup_08	名镜眼镜
PLACENAME_A02_dressup_09	戴带屋
PLACENAME_A02_hairsalon_01	包厢沙龙
PLACENAME_A02_cafe_01	汪汪咖啡馆
PLACENAME_A02_cafe_02	旭日咖啡馆
PLACENAME_A02_cafe_03	定焦咖啡馆
PLACENAME_A03_undergroundsewer_02	密阿雷下水道
PLACENAME_A03_cafe_01	友友乐咖啡馆
PLACENAME_A03_cafe_02	回旋咖啡馆
PLACENAME_A03_cafe_03	英俊咖啡馆
PLACENAME_A03_cafe_04	罗雀咖啡馆
PLACENAME_A04_dressup_01	每日卓衣
PLACENAME_A04_dressup_02	爱能极
PLACENAME_A04_dressup_03	昔日时光
PLACENAME_A04_dressup_04	小幸运
PLACENAME_A04_dressup_05	Pinceau
PLACENAME_A04_dressup_06	NAPTIME
PLACENAME_A04_dressup_07	鞋踏实地
PLACENAME_A04_dressup_08	玛尔卡珠
PLACENAME_A04_dressup_09	GinGin☆女孩
PLACENAME_A04_dressup_10	GinGin☆漂亮
PLACENAME_A04_dressup_11	GinGin☆活泼
PLACENAME_A04_dressup_12	AND NIGHT
PLACENAME_A04_dressup_13	COAT
PLACENAME_A04_dressup_14	MINUIT RITE
PLACENAME_A04_dressup_15	尚・雅致
PLACENAME_A04_dressup_16	晶火
PLACENAME_A04_dressup_17	尚・璀璨
PLACENAME_A04_dressup_18	BIG FAN
PLACENAME_A04_dressup_19	电速密阿雷店
PLACENAME_A04_dressup_20	好鞋家
PLACENAME_A04_dressup_21	头头工坊
PLACENAME_A04_dressup_22	GinGin☆可爱
PLACENAME_A04_dressup_23	雅着
PLACENAME_A04_dressup_24	SUBATOMIC
PLACENAME_A04_dressup_25	SUBATOMIC 4
PLACENAME_A04_dressup_26	逸品
PLACENAME_A04_dressup_27	裳之国
PLACENAME_A04_dressup_28	铁三榴红店
PLACENAME_A04_dressup_29	履之国
PLACENAME_A04_dressup_30	炫风
PLACENAME_A04_restaurant_01	贰流餐馆
PLACENAME_A04_restaurant_02	回转梦想家高级餐厅
PLACENAME_A04_restaurant_03	鼎极餐馆
PLACENAME_A05_undergroundsewer_01	密阿雷下水道
PLACENAME_A05_cafe_01	牵绊咖啡馆
PLACENAME_A05_cafe_02	极训咖啡馆
PLACENAME_A05_cafe_03	开拍咖啡馆
PLACENAME_A05_cafe_04	对战迷咖啡馆
PLACENAME_wild_a0101_w01	１７号野生特区
PLACENAME_wild_a0102_w01	１号野生特区
PLACENAME_wild_a0103_w01	２号野生特区
PLACENAME_wild_a0201_w01	１２号野生特区
PLACENAME_wild_a0202_w01	１０号野生特区
PLACENAME_wild_a0202_w02	５号野生特区
PLACENAME_wild_a0203_w01	１６号野生特区
PLACENAME_wild_a0301_w01	１４号野生特区
PLACENAME_wild_a0301_w02	９号野生特区
PLACENAME_wild_a0302_w01	１８号野生特区
PLACENAME_wild_a0303_w01	７号野生特区
PLACENAME_wild_a0401_w01	１３号野生特区
PLACENAME_wild_a0402_w01	４号野生特区
PLACENAME_wild_a0403_w01	３号野生特区
PLACENAME_wild_a0501_w01	１５号野生特区
PLACENAME_wild_a0501_w02	１９号野生特区
PLACENAME_wild_a0502_w01	６号野生特区
PLACENAME_wild_a0502_w02	１１号野生特区
PLACENAME_wild_a0503_w01	８号野生特区
PLACENAME_wild_a0601_w01	２０号野生特区
PLACENAME_battle_01	对战特区
PLACENAME_passage_a02_z02_04	幸福廊街
PLACENAME_passage_a04_z01_03	幽影廊街
PLACENAME_passage_a04_z02_01	澄月廊街
PLACENAME_passage_a04_z02_05	宫廷廊街
PLACENAME_base_a05_z02_01	正义社道场
PLACENAME_hotelZ_i001	旅馆Ｚ
PLACENAME_base_i011	木根工程
PLACENAME_base_i012	秀丽世大酒店
PLACENAME_base_i014	锈蚀组事务所
PLACENAME__station_a01_z01_06	密阿雷南站
PLACENAME__i003	阔星公司
PLACENAME_i004a	谱通餐馆
PLACENAME_i004b	贰流餐馆
PLACENAME_i004c	鼎极餐馆
PLACENAME_i004d	回转梦想家高级餐厅
PLACENAME_i005	帅哥侦探事务所
PLACENAME_i006	宝可梦研究所
PLACENAME_i007	商住楼
PLACENAME_i008	密阿雷美术馆
PLACENAME_i015	弗拉达利咖啡店
PLACENAME_t2f	弗拉达利研究所
PLACENAME_t3	下水道
PLACENAME_t1_i001_2	２０１号客房
PLACENAME_t1_i001_3	２０２号客房
PLACENAME_t1_i001_5	２０３号客房
PLACENAME_t1_i001_6	２０４号客房
PLACENAME_short_001	宝可梦中心
PLACENAME_short_002	餐厅
PLACENAME_short_003	咖啡馆
PLACENAME_short_004	廊街
PLACENAME_short_005	大道
PLACENAME_i00_floor_001	１楼
PLACENAME_i00_floor_002	２楼
PLACENAME_i00_floor_003	３楼
PLACENAME_base_001	入口
PLACENAME_base_002	办公室
PLACENAME_base_003	宴会厅
PLACENAME_t2f_basement_001	地下１楼
PLACENAME_t2f_basement_002	地下２楼
PLACENAME_t2f_basement_003	地下３楼
PLACENAME_t2	フラダリラボ
PLACENAME_floor_001	１楼
PLACENAME_floor_002	２楼
PLACENAME_floor_003	３楼
PLACENAME_floorname_001	入口
PLACENAME_floorname_002	办公室
PLACENAME_floorname_003	宴会厅
PLACENAME_basement_001	地下１楼
PLACENAME_basement_002	地下２楼
PLACENAME_basement_003	地下３楼
		
PLACENAME_A01_cafe_04	新咖啡
PLACENAME_A02_cafe_04	新咖啡２号店
PLACENAME_A03_cafe_05	新咖啡３号店
PLACENAME_dungeon_t2_01	弗拉达利研究所入口
PLACENAME_dungeon_t3_01	密阿雷下水道入口
PLACENAME_dungeon_t3_02	密阿雷下水道入口
PLACENAME_dungeon_t3_2_01	密阿雷下水道入口
msg_4ab21e475b030d8a773bece2cd7c2232	
place_name_out.txt
MAPNAME_SUTEKINABASYO	美丽的地方
MAPNAME_TOOIBASYO_OUT	遥远的地方
MAPNAME_EIGA	宝可梦电影
MAPNAME_EIGA24	宝可梦电影２４
MAPNAME_EIGA25	宝可梦电影２５
MAPNAME_EIGA26	宝可梦电影２６
MAPNAME_EIGA27	宝可梦电影２７
MAPNAME_EIGA28	宝可梦电影２８
MAPNAME_POKEMOANIME	宝可梦动画片
MAPNAME_POKEMONSENTAH	宝可梦中心
MAPNAME_PCTOHOKU	东北ＰＣ
MAPNAME_WCS	WCS
MAPNAME_WCS24	WCS２０２４
MAPNAME_WCS25	WCS２０２５
MAPNAME_WCS26	WCS２０２６
MAPNAME_WCS27	WCS２０２７
MAPNAME_WCS28	WCS２０２８
MAPNAME_WORLDS	Ｗｏｒｌｄｓ
MAPNAME_WORLDS24	Ｗｏｒｌｄｓ２０２４
MAPNAME_WORLDS25	Ｗｏｒｌｄｓ２０２５
MAPNAME_WORLDS26	Ｗｏｒｌｄｓ２０２６
MAPNAME_WORLDS27	Ｗｏｒｌｄｓ２０２７
MAPNAME_WORLDS28	Ｗｏｒｌｄｓ２０２８
MAPNAME_VGE	VGE
MAPNAME_VGE24	VGE２０２４
MAPNAME_VGE25	VGE２０２５
MAPNAME_VGE26	VGE２０２６
MAPNAME_VGE27	VGE２０２７
MAPNAME_VGE28	VGE２０２８
MAPNAME_POKEMONIBENTO	宝可梦活动
MAPNAME_BATORUTAIKAI	对战大赛
MAPNAME_GEHMUIBENTO	游戏活动
MAPNAME_DAISUKIKURABU	发烧友俱乐部
MAPNAME_POKEMONBANGUMI	宝可梦节目
MAPNAME_KONSAHTO	音乐会
MAPNAME_ONRAINPUREZENTO	在线礼物
MAPNAME_PGL	PGL
MAPNAME_POKEMONIBENTO24	宝可梦活动２４
MAPNAME_POKEMONIBENTO25	宝可梦活动２５
MAPNAME_POKEMONIBENTO26	宝可梦活动２６
MAPNAME_POKEMONIBENTO27	宝可梦活动２７
MAPNAME_POKEMONIBENTO28	宝可梦活动２８
MAPNAME_POKEMONFYESUTA	宝可梦庆典
MAPNAME_POKEMONFYESUTA24	宝可梦庆典２４
MAPNAME_POKEMONFYESUTA25	宝可梦庆典２５
MAPNAME_POKEMONFYESUTA26	宝可梦庆典２６
MAPNAME_POKEMONFYESUTA27	宝可梦庆典２７
MAPNAME_POKEMONFYESUTA28	宝可梦庆典２８
MAPNAME_POKEPAHKU	宝可公园
MAPNAME_POKEPAHKU24	宝可公园２０２４
MAPNAME_POKEPAHKU25	宝可公园２０２５
MAPNAME_POKEPAHKU26	宝可公园２０２６
MAPNAME_POKEPAHKU27	宝可公园２０２７
MAPNAME_POKEPAHKU28	宝可公园２０２８
MAPNAME_IBENTOKAIZYOU	活动会场
MAPNAME_GEEMUFURIIKU	GAME FREAK
MAPNAME_SUTAJIAMU	竞技场
MAPNAME_VGC	VGC
MAPNAME_VGC24	VGC２０２４
MAPNAME_VGC25	VGC２０２５
MAPNAME_VGC26	VGC２０２６
MAPNAME_VGC27	VGC２０２７
MAPNAME_VGC28	VGC２０２８
MAPNAME_VC	Virtual Console
MAPNAME_PMGO	Pokémon GO
MAPNAME_PMBANK	宝可梦虚拟银行
MAPNAME_PMSHOP	宝可梦的店
MAPNAME_TAIKENBAN	体验版
MAPNAME_MBPLUS	精灵球 Plus
MAPNAME_PMMEGABANK	Pokémon HOME
msg_808eb7f3547349bfa46d8cb9e4be2a0f	[~ 70]
msg_9f7adbcb2c2eed03c0daf7058a54fd9e	[~ 71]
msg_df1ef6f829e7c54b4748111ebe505bb1	[~ 72]
msg_62812c7d6cde480a85d546bfb44332dc	[~ 73]
msg_26d9813983401b89b2b34b632171f0e8	[~ 74]
msg_936a0f525c5ae55d32a4c812a103eb28	[~ 75]
msg_7be9f36b0291edb8175d19e3db3f837c	[~ 76]
msg_e66a9b3ead0a67a2d9e125b6e3f10826	[~ 77]
msg_9328e4016ae99cce201259be695d9fd6	[~ 78]
msg_3c64d08bcea2b3be686fd1ca7a172b90	[~ 79]
msg_d09220068974cb38d3ff9e213054000b	[~ 80]
msg_572a202dcf02d3c3532593a293525406	[~ 81]
msg_9aba0f639c89e14a72dfa6ea7c6304bb	[~ 82]
msg_31e23d552fa20a36d2c7f7a2ece95681	[~ 83]
msg_18c1ec2ced315e2e16d7b92ce6053819	[~ 84]
msg_aa70e417b8a6873ad335f43590daa812	[~ 85]
msg_8081180d4d844b943c9c1186f8b01644	[~ 86]
msg_a94e05b7b55ab3e6c1e8194bfb04f876	[~ 87]
msg_d23ce981c8787b09b21138829ee751fd	[~ 88]
msg_18b213ba22c08adbdcaa465571661d4f	[~ 89]
msg_1f87600395c077e9d617cc90c7f2674b	[~ 90]
msg_7400c277d257fc950e834607d3505204	[~ 91]
msg_24f55a3aee7c923c0ebf9f3847ccbe95	[~ 92]
msg_7909cff37b7ec049c25ad9cf8407efb7	[~ 93]
msg_fe7dfcc80981d872bbb560c35aa8c709	[~ 94]
msg_7d41ef38180eeb2062d5fe07991ce98f	[~ 95]
msg_c814e27143c806cbad229f9bed367c30	[~ 96]
msg_33f6e4ec1e4a0f9761d9475acab38a9f	[~ 97]
msg_05dacfe18207ae079128ad88e93b45ee	[~ 98]
msg_af5b9ea19af3e6ce5e2ef2dc74d0e5e7	[~ 99]
msg_c7fd27583c6bccad7f58a677d95a4eb8	[~ 100]
msg_62d4832bca36b1abdbfdc529488cb4b3	[~ 101]
msg_d389d7fe9bee848f0db123c735a962f7	[~ 102]
msg_bc5a93d8b86deba92032b89840fd11d3	[~ 103]
msg_856a1618eb9c645d43a9bb3c6120a90d	[~ 104]
msg_e2093484a2e615e0deac0a8ffd715df8	[~ 105]
msg_18d3a932ecf9184bf2172254d9cbf321	[~ 106]
msg_4ce70fa5a25936683f893a935aa71413	[~ 107]
msg_451dbe8a747535cac49cd482bcbe25af	[~ 108]
msg_37cfce46f3e3c1fbb4a174a438de7b1c	[~ 109]
msg_7304ec5c46b4f6caf7b1f1fc66e541ea	[~ 110]
msg_259ab9c60934842ecf1849496ccca411	[~ 111]
msg_6bb3cf9b66ba6eb54d310e2ad3f06561	[~ 112]
msg_ba64d68541d96e75436a494f995175f5	[~ 113]
msg_7bff6e9767a5533933c2308d47c1933f	[~ 114]
msg_852d2b965440ea69ada9d164a8780378	[~ 115]
msg_1d20c13d44bdc0d29bcb5f66c89e5eb6	[~ 116]
msg_8a642c672cd8c506ecbe8264a273d15e	[~ 117]
msg_adb25a024a3b38ee907036d4fa07ac6e	[~ 118]
msg_86c8d97d0f00b3ccdc65b0dee8b3d29d	[~ 119]
msg_aeb10d1913fb1b2043483f3aa935ffb5	[~ 120]
msg_8ee80972d31d6e797beb4089cc814608	[~ 121]
msg_7cc85b2ba07ae8491291ef330d93ee88	[~ 122]
msg_7ca2c2826f5ebfd91d40c3fb23569bc4	[~ 123]
msg_f69f98b8c0e75f04b79f890f0275249c	[~ 124]
msg_d6f483dcd1e94732e06194958017bc5e	[~ 125]
msg_95721e1aa0761259ef4584bd925b3064	[~ 126]
msg_f3c3744dbf31ea288bce241b873882b0	[~ 127]
msg_78abd8da6eaebe2e606be324785efad3	[~ 128]
msg_24637d33e10be8b9c4c9dc59f22bdfc4	[~ 129]
msg_9f13d982a44c1489e362da47de6c8583	[~ 130]
msg_5cbcb242c7302937c1c9937b307f1147	[~ 131]
msg_a8af53f48fa09ff5ef5985f2c94e5182	[~ 132]
msg_619418e0a72dbbf2b9253d2501caaf7e	[~ 133]
msg_425711ca89b02a90d0943dcb7ed1a0e8	[~ 134]
msg_3b865e10b0f49485dcf9d4fb46d900b8	[~ 135]
msg_7b922343d8acadac2f3ac965ffb2222c	[~ 136]
msg_d57002c71d6ad3c1c67ae3c7dc6311a8	[~ 137]
msg_9c1936ee561b3133d610903f34092efc	[~ 138]
msg_7134da2f41baa0d437948c18ebfd07be	[~ 139]
msg_97f2f09b62f576f21bf456a3bdc4b685	[~ 140]
msg_5856736ea0e1c86525788839c0551b27	[~ 141]
msg_6becc6fa54ced3c4ce9a49510271c79b	[~ 142]
msg_704ce158af78a2c292d2d1e680bae0ce	[~ 143]
msg_a0c32452638d6bbc64c2fd266d61ae9d	[~ 144]
place_name_per.txt
MAPNAME_TOOKUNIIRUHITO	远处的人
MAPNAME_SODATEYA	寄放屋
MAPNAME_TOREZYAHANTA	寻宝猎人
MAPNAME_ONSENBAASAN	温泉婆婆
MAPNAME_LUMIOSE	密阿雷市
place_name_spe.txt
MAPNAME_NAIBUTUUSINKOUKAN	连接交换
MAPNAME_TUUSINKOUKAN	连接交换
MAPNAME_KANTO	关都地区
MAPNAME_ZYOTO	城都地区
MAPNAME_HOUEN	丰缘地区
MAPNAME_SINOH	神奥地区
MAPNAME_TOOKUHANARETATOTI	遥远的土地
MAPNAME_HUSEINAKOHDO	－－－－－－－－－－
MAPNAME_IISHU	合众地区
MAPNAME_KAROSU	卡洛斯地区
MAPNAME_3DSLINK	宝可梦连接
MAPNAME_HOLOHOLO	Pokémon GO
MAPNAME_VCKANTOH	关都地区
MAPNAME_ORAS	丰缘地区
MAPNAME_AROORA	阿罗拉地区
MAPNAME_POKERESORT	宝可度假地
MAPNAME_VCZYOTO	城都地区
MAPNAME_MEGATURTLE	Pokémon HOME
MAPNAME_LETSGO	关都地区
MAPNAME_GARARU	伽勒尔地区
MAPNAME_HISUI	洗翠地区
MAPNAME_SINOH_2	神奥地区
MAPNAME_PICNIC	野餐
MAPNAME_CRYSTAL	结晶洞窟
MAPNAME_PALUDEA	帕底亚地区
MAPNAME_LUMIOSE	密阿雷市
MAPNAME_Lab	宝可梦研究所
MAPNAME_WildZone11	１１号野生特区
MAPNAME_Museum	密阿雷美术馆
MAPNAME_Academie	艾特瓦鲁学校
MAPNAME_MagentaSector2	蓉粉２号街区
MAPNAME_NorthsideSt	北侧大道
player_select.txt
msg_ui_player_select_yes	是
msg_ui_player_select_no	否
msg_ui_player_select_10	添加完毕！
msg_ui_player_select_20	正在记录……
msg_ui_player_select_21	本游戏拥有自动记录功能，\n当显示“正在记录……”时，\n会进行自动保存。
player_select_00_00	请选择你的形象。
player_select_00_01	请摇动摇杆。
player_select_01_00	添加个人简介
player_select_02_00	确定要以此添加吗？
player_select_02_01	一旦设置好语言和名字，就无法在中途更改。
player_select_03_00	语言
player_select_03_01	简体中文
player_select_04_00	名字
player_select_04_01	[VAR 0189(0000)]
msg_ce0d235c0a212e27e20a09c56a3c3401	[~ 14]
player_select_06_00	更改发色
player_select_06_01	更改外表
msg_8e95d7abfdce14ffec1b9d0d06b70020	[~ 17]
msg_970af53e6f4a5c14544a4cc1afa566ac	[~ 18]
msg_d58adb89dd0bf8892803ee4858d1a2b1	[~ 19]
player_select_08_01	返回
msg_5bc77bb33ef990f39b577e5624ebc46a	[~ 21]
pokedex.txt
msg_ui_pokedex_top_pokename	[VAR 0101(0000)]
msg_zkn_07_01	[VAR 0101(0000)]的样子
msg_zkn_07_02	雄性的样子
msg_zkn_07_03	雌性的样子
msg_f629778a953a4d8ed17b7fae4c8ab592	[~ 4]
msg_ui_pokedex_height	身高
msg_ui_pokedex_weight	体重
msg_ui_pokedex_top_pokename_unknown	？？？？？？
msg_ui_pokedex_height_00	???.?m
msg_ui_pokedex_weight_00	???.?kg
msg_ui_pokedex_type	属性
msg_ui_pokedex_nofind	栖息地不明
msg_ui_pokedex_nofind_01	调查中
msg_8ec388c2758b68cfaf2ddce153e2d46d	[~ 13]
msg_0829641af362794316a65f42436192fa	[~ 14]
msg_061073162564b637c5b43a7362866a9f	[~ 15]
msg_38c46609c3b0e4bd8865bf08ef75c9bf	[~ 16]
msg_57af04b7c3a113a782e12aa23c021d3e	[~ 17]
msg_1235022ba1e56b448adb996df62b7499	[~ 18]
msg_ba4690039f5740142384660fec7ada5a	[~ 19]
msg_0e49ed51d435d9fd6e700faea6f3d637	[~ 20]
msg_9e19440f64cab4bb8f96c9f4916bbc91	[~ 21]
msg_b3b1320fd2c29f0e5cc95715195b6056	[~ 22]
msg_e569541bb50d765d97b7500d43b37192	[~ 23]
msg_55c51ef105d7622525e271678c0216e3	[~ 24]
msg_fa3a9e25bf2ed2ea108a6c87e3043f61	[~ 25]
msg_3b7da9015e384bfbd09e293ee9b8f8f1	[~ 26]
msg_25078b3250d0402be2fba8ed7da2fe45	[~ 27]
msg_97ab8854e9a70e868310bb2b6eab7d09	[~ 28]
msg_1fc2316f87da30d932843ee6a3913e40	[~ 29]
msg_dcf71e9418b36660e3c9fac3e3b8014d	[~ 30]
msg_7e7cbc7412d19ac7cee0619e7a7b4789	[~ 31]
msg_0af70308603c4360972de7daff55be0d	[~ 32]
msg_e9f4639209aa5c94b3634426d6ab669d	[~ 33]
msg_abea77e9dd7bca786390c3c5996c5887	[~ 34]
msg_8f6ffec485b905bfc9ba51ea3476cb32	[~ 35]
msg_36f887676be6a709a08c9b5488de71ce	[~ 36]
msg_42d4a0ecbb262b2acb90b9fb2d51a03f	[~ 37]
msg_20b1d07d5a0f59e893af3654baf76784	[~ 38]
msg_ui_pokedex_list_sort_00	按编号
msg_ui_pokedex_list_sort_01	按拼音
msg_ui_pokedex_list_sort_02	从重到轻
msg_ui_pokedex_list_sort_03	从轻到重
msg_ui_pokedex_list_sort_04	从高到矮
msg_ui_pokedex_list_sort_05	从矮到高
pokedex_01_00	已捕捉种类数
pokedex_01_01	[VAR 0202(0000)]
pokedex_01_02	已发现种类数
pokedex_01_03	[VAR 0202(0000)]
msg_09a08d3130ac5a966cf7189d89c23d26	[~ 49]
msg_668e56d83384ae272769c67d8e047c19	[~ 50]
msg_ui_pokedex_mega_list_01	图鉴
msg_ui_pokedex_mega_list_02	超级进化图鉴
pokedex_03_00	[VAR 0101(0000)]
pokedex_03_01	No.
pokedex_03_04	[VAR 0202(0000)]
msg_26cbd3e389bbf53d1e0f37e1ef7a9376	[~ 56]
msg_c3dad1a19cdd75ad80e47c2d0527eccb	[~ 57]
msg_38523349bfe682244e78a44918658eae	[~ 58]
msg_4baf3f3a7dc85d6cde0d8704330ffd09	[~ 59]
msg_8d56d790be02ebb3c757c35689d9f974	[~ 60]
pokedex_05_01	查看动作
msg_2e6e8fcf4b55c0a88053826207d22d8c	[~ 62]
pokedex_05_04	动作＆叫声
pokedex_05_05	停止
pokedex_05_08	详情
pokedex_05_07	返回
pokedex_05_09	打开图鉴
msg_447321c6d982b83cc02032b64998df87	[~ 68]
pokedex_05_14	查看图鉴
pokedex_05_15	排序
pokedex_05_16	返回
pokedex_05_19	栖息地
pokedex_05_20	地图
pokedex_05_21	旋转
pokedex_06_01	[VAR 0104(0000)]
pokedex_06_03	[VAR 01D4(0000)]
pokedex_06_04	[VAR 0201(0000)]/[VAR 0201(0001)]
pokedex_07_00	身高
pokedex_07_01	[VAR 0202(0000)].[VAR 0200(0001)]m
pokedex_07_02	???.?m
pokedex_08_00	体重
pokedex_08_01	[VAR 0202(0000)].[VAR 0200(0001)]kg
pokedex_08_02	???.?kg
msg_25b2d6a6c8c17a2b826f7ee82e8f8c55	[~ 84]
pokedex_10_10	取消
msg_3214e87708ef3abbc81638a32d0f3ae4	[~ 86]
msg_ca5dd2f7d9056163c3abde364d1a62cf	[~ 87]
msg_ef0d4215efb49858e93194ac8baee91f	[~ 88]
msg_53398818b5209ed20a41f239d5189986	[~ 89]
msg_e15b97a09cac35f2af1e719611867e4e	[~ 90]
msg_d0efedb4d76c04c3b95a672d504e34b6	[~ 91]
msg_00827fcad06337e666f850374c8406a9	[~ 92]
msg_8325c9b878bdcfd69b085db8f3136c08	[~ 93]
msg_26756d28ae146e12a2cbc5eae7505490	[~ 94]
msg_6a91309f46f86faff3d1dca6c0f98694	
msg_818fbdef33e15095a8a91ddb65631647	
msg_e7b66fbcbdb7ecce54ff3ab71c6c3c71	
msg_ui_pokedex_sp_bunpuinfo_00	ダミーテキスト
msg_ui_pokedex_weather_01	仅在晴朗时经常出现
msg_ui_pokedex_weather_02	下雨时不会出现
msg_ui_pokedex_time_01	仅在白天出现
msg_ui_pokedex_time_02	仅在夜晚出现
msg_ui_pokedex_sp_01	栖息在高处
msg_ui_pokedex_sp_02	栖息在高处\n出现于树上
msg_ui_pokedex_sp_03	栖息在高处\n出现于路边摊附近
msg_ui_pokedex_sp_04	栖息在有草的地方\n出现于中庭
msg_ui_pokedex_sp_05	栖息在花坛附近
msg_ui_pokedex_sp_poke_148	栖息在高处\n不常出现
msg_ui_pokedex_sp_poke_447	栖息在高处\n仅在晴朗时经常出现
msg_ui_pokedex_sp_poke_568	栖息在巷子里\n出现于垃圾箱附近
msg_ui_pokedex_sp_poke_704	栖息在水边\n出现于下雨时
msg_ui_pokedex_sp_poke_705	栖息在水边\n出现于下雨时\n不常出现
msg_39f035b22ac8775979222439a074baf2	
pokelist.txt
msg_ui_pokelist_01	要和哪只宝可梦替换？
msg_ui_pokelist_08	要和哪个持有物替换？
msg_ui_pokelist_03	从[VAR 0102(0000)]那里\n收回了[VAR 0109(0001)]！\c
msg_ui_pokelist_04	[VAR 0102(0000)]\n没有携带任何道具！\c
msg_ui_pokelist_05	包包已满，\n无法收回道具！\c
msg_ui_pokelist_13	要用哪只宝可梦战斗？
msg_ui_pokelist_lv	Lv.[VAR 0202(0000)]
msg_ui_pokelist_pokename	[VAR 0102(0000)]
msg_ui_pokelist_hp_00	HP
msg_ui_pokelist_hp_01	/
msg_ui_pokelist_hp_02	[VAR 0203(0000,0000)]
msg_ui_pokelist_hp_03	[VAR 0203(0000,0000)]
msg_ui_pokelist_hp	[VAR 0202(0000)]/[VAR 0202(0001)]
msg_ui_pokelist_Choice_00	查看能力
msg_ui_pokelist_Choice_01	回复
msg_ui_pokelist_Choice_03	退出
msg_ui_pokelist_Choice_04	替换排序
msg_ui_pokelist_Choice_05	更换持有物
msg_ui_pokelist_Choice_06	收回持有物
msg_ui_pokelist_Choice_07	携带持有物
msg_ui_pokelist_item	[VAR 0109(0000)]
msg_ui_pokelist_help_04	退出
msg_ui_pokelist_help_06	选择
quest_common.txt
msg_mjquest_purpose_000	调查状况
msg_quest_purpose_001	超级结晶
msg_quest_purpose_002	[VAR 0101(0015)]
msg_quest_purpose_003	[VAR 0107(0016)]
msg_quest_purpose_004	[VAR 0109(0017)]
msg_quest_purpose_005	已添加数量
msg_quest_purpose_006	券点
msg_f9c8048f50eb4aac8cab6d261962314d	
msg_quest_purpose_sub_029	已解决的麻烦
msg_quest_purpose_sub_061	已打倒的四天王
msg_quest_purpose_sub_089	已展示的种类
msg_quest_purpose_sub_104	已找到的数量
questlist_main.txt
msg_mainquest_title_01000000	仮テキスト：クエスト名
msg_mainquest_outline_01000000	仮テキスト：あらすじ
msg_mainquest_purpose_01000000_01	仮テキスト：目的
msg_mainquest_purpose_01000000_02	仮テキスト：目的
msg_92b8840be59375848171af9948a15b40	[~ 4]
msg_mainquest_title_1_0	初次造访密阿雷市
msg_mainquest_title_1_1	拿回旅行包
msg_mainquest_title_1_2	逃离对战特区
msg_mainquest_title_2_1	密阿雷生活开幕
msg_mainquest_title_2_2	参加ＺＡ登峰战
msg_mainquest_title_3_1	仰望棱镜塔的城市
msg_mainquest_title_3_2	争取达到Ｘ级
msg_mainquest_title_3_3	争取达到Ｗ级
msg_mainquest_title_3_4	争取达到Ｖ级
msg_mainquest_title_3_5	追踪神秘的宝可梦
msg_mainquest_title_4_1	超级进化的秘密
msg_mainquest_title_4_2	失控超级呆壳兽
msg_mainquest_title_4_3	失控超级喷火驼
msg_mainquest_title_4_4	失控超级大食花
msg_mainquest_title_4_5	争取达到Ｅ级
msg_mainquest_title_5_0	超Ｚ队的任务
msg_mainquest_title_5_1	争取达到Ｄ级
msg_mainquest_title_5_2	失控超级大针蜂
msg_mainquest_title_5_3	失控超级摔角鹰人
msg_mainquest_title_5_4	失控超级诅咒娃娃
msg_mainquest_title_6_1	锈蚀组的要求
msg_mainquest_title_6_2	失控超级大嘴娃
msg_mainquest_title_6_3	失控超级龟足巨铠
msg_mainquest_title_6_4	失控超级电龙
msg_mainquest_title_6_5	争取达到Ｃ级
msg_mainquest_title_7_0	在对战场打宝可梦对战
msg_mainquest_title_7_1	来自ＭＳＢＣ的邀请函
msg_mainquest_title_7_2	失控超级雪妖女
msg_mainquest_title_7_3	失控超级七夕青鸟
msg_mainquest_title_7_4	失控超级妙蛙花
msg_mainquest_title_7_5	争取达到Ｂ级
msg_mainquest_title_8_1	马斯卡托的召唤
msg_mainquest_title_8_2	失控超级快龙
msg_mainquest_title_8_3	失控超级班基拉斯
msg_mainquest_title_8_4	失控超级宝石海星
msg_mainquest_title_8_5	争取达到Ａ级
msg_mainquest_title_9_1	棱镜塔的异变
msg_mainquest_title_9_2	密阿雷守卫大作战
msg_mainquest_title_10_1	今后的密阿雷市
msg_mainquest_title_10_2	ＺＡ登峰战∞
msg_mainquest_title_10_3	给予者
msg_mainquest_title_10_4	掠夺者
msg_mainquest_title_10_5	如何保持世界的平衡
msg_mainquest_title_10_99	ＺＡ登峰战∞
msg_d92e522062cca151377f7e45eedf24b0	[~ 49]
msg_mainquest_outline_1_1	长途旅行之后，终于抵达密阿雷市！\n但是旅行包却被一只\n叫做顽皮熊猫的宝可梦抢走了……\n必须追上它，拿回旅行包！
msg_mainquest_outline_1_2	日落之后，周围的状况突然改变。\n和[VAR 018B(0001)]一起\n逃出“对战特区”，\n去安全的旅馆Ｚ避难吧。
msg_mainquest_outline_2_1	虽然发生了预料之外的事，\n但在密阿雷的生活已经开始了。\n向[VAR 018B(0001)]请教\n关于这座城市的各种事情吧。
msg_mainquest_outline_2_2	要挑战升级战，\n需要在对战特区里不断对战，\n并获得“挑战券”。\n先争取达到Ｙ级，去战斗吧！
