langid:95F1D726
14    {ts:0.9}５Ｆ{/ts}
DF522696    {tp:0.04}{rb}強{/rb}{rt}つよ{/rt}いオバケの{rb}反応{/rb}{rt}はんのう{/rt}は、{rb}今{/rb}{rt}いま{/rt}も{p}{rb}地下{/rb}{rt}ちか{/rt}の{rb}最深部{/rb}{rt}さいしんぶ{/rt}から{rb}出{/rb}{rt}で{/rt}ているようじゃが{p}ここにあるマップデータには{p}その{rb}辺{/rb}{rt}へん{/rt}の{rb}情報{/rb}{rt}じょうほう{/rt}が　まったくないのじゃ{p}{rb}最深部{/rb}{rt}さいしんぶ{/rt}には{rb}何{/rb}{rt}なに{/rt}が{rb}待{/rb}{rt}ま{/rt}っているのか・・・{p}{p}わしには　さっぱり{rb}見当{/rb}{rt}けんとう{/rt}もつかん{/tp}
DF522697    {tp:0.04}じゃが　{clr:FF9754}{rb}時計塔{/rb}{rt}とけいとう{/rt}{clr:pop}のゲートに{p}{rb}必要{/rb}{rt}ひつよう{/rt}な{clr:71D2FF}パーツ{clr:pop}は{p}{rb}最深部{/rb}{rt}さいしんぶ{/rt}にいる　このオバケが{p}きっともっているはずじゃ{/tp}
DF522698    {tp:0.04}{rb}地下{/rb}{rt}ちか{/rt}に{rb}入{/rb}{rt}はい{/rt}ったら　{rb}最深部{/rb}{rt}さいしんぶ{/rt}につづく{p}{rb}道{/rb}{rt}みち{/rt}をさがすんじゃぞ！{p}{rb}気{/rb}{rt}き{/rt}をつけて{rb}行{/rb}{rt}い{/rt}ってくるのじゃ！{/tp}
DF8B75EB    {tp:0.01}{ts:0.95}ナ～イス！{p}{p}さすがは、{clr:51E949}ルイージ{clr:pop}くんじゃ！{/ts}{/tp}
DF8B75EC    {tp:0.04}{ts:0.95}それが{rb}最後{/rb}{rt}さいご{/rt}の{p}パーツのようじゃな{p}ひとまずこっちにもどるがよい！{/ts}{/tp}
DFAE6479    セーブデータをよめませんでした{p}{p}ニンテンドー３ＤＳ{rb}本体{/rb}{rt}ほんたい{/rt}の{rb}電源{/rb}{rt}でんげん{/rt}を{p}{rb}長押{/rb}{rt}ながお{/rt}しして　{rb}一旦{/rb}{rt}いったん{/rt}、{rb}電源{/rb}{rt}でんげん{/rt}をＯＦＦにしてから{p}やり{rb}直{/rb}{rt}なお{/rt}してください
DFEB5E38    {ts:0.9}やめる{/ts}
E02095F6    {p}ハンタータワーのフロア{rb}数{/rb}{rt}すう{/rt}で{p}エンドレスが{rb}選{/rb}{rt}えら{/rt}べるようになったぞ！
E05287FA    {ts:0.8}{p}{p}タンスや{rb}植木鉢{/rb}{rt}うえきばち{/rt}、{rb}引{/rb}{rt}ひ{/rt}き{rb}出{/rb}{rt}だ{/rt}しなどに{p}{rb}身{/rb}{rt}み{/rt}を{rb}隠{/rb}{rt}かく{/rt}すように{rb}行動{/rb}{rt}こうどう{/rt}する{p}しばらく{rb}見{/rb}{rt}み{/rt}つけてもらえないと{p}{rb}気{/rb}{rt}き{/rt}を{rb}引{/rb}{rt}ひ{/rt}くように{rb}何{/rb}{rt}なに{/rt}かを{rb}投{/rb}{rt}な{/rt}げてくる{p}----------------------------{/ts}
E096221F    {vs:-6}{hs:-2}{ts:0.84}{p}オバケをすべてつかまえろ！{/ts}{/hs}{/vs}
E0B8CE94    {vs:-12}{ts:0.84}イーストギャラリー{/ts}{/vs}
E0E96C2E    {ts:0.8}{p}{p}{rb}昔{/rb}{rt}むかし{/rt}ながらのオバケのイメージを{p}{rb}表現{/rb}{rt}ひょうげん{/rt}しようとしているのだろうか{p}それなりに{rb}成功{/rb}{rt}せいこう{/rt}している{p}・・・かもしれない{p}----------------------------{/ts}
E0ED168A    1F
E0F981F6    {tp:0.04}さすがは、{clr:51E949}ルイージ{clr:pop}くん！{p}{p}{rb}見事{/rb}{rt}みごと{/rt}な{clr:71D2FF}オバキューム{clr:pop}さばきじゃ！{/tp}
E0F981F7    {tp:0.04}しかし　{rb}新{/rb}{rt}あたら{/rt}しいオバケを{p}つかまえられたのはよかったが{p}{clr:A554D0}ダークムーン{clr:pop}のてがかりは{p}なかったのう{/tp}
E0F981F8    {tp:0.04}{rb}残念{/rb}{rt}ざんねん{/rt}じゃが　しかたがない{/tp}
E0F981F9    {tp:0.04}この{rb}調子{/rb}{rt}ちょうし{/rt}で{rb}屋敷内{/rb}{rt}やしきない{/rt}を{p}さがしつづければ{p}いつかは{clr:A554D0}ダークムーンのかけら{clr:pop}が{p}{rb}見{/rb}{rt}み{/rt}つかるはずじゃ{/tp}
E0F981FA    {tp:0.04}あきらめずに　つづけるしかないの{/tp}
E0F981FB    {tp:0.04}フェッ　フェッ　フェッ{/tp}
E166CC12    {vs:-12}ペンギン{/vs}
E18E9E33    {ts:0.85}{p}どのアメジストも{rb}独特{/rb}{rt}どくとく{/rt}の{rb}形{/rb}{rt}かたち{/rt}じゃ！{/ts}
E1A12F06    {ts:0.85}ɏ あつめた{rb}宝石{/rb}{rt}ほうせき{/rt}{/ts}
E1AF0E45    {vs:-12}{ts:0.84}{p}{rb}庭師{/rb}{rt}にわし{/rt}の{rb}部屋{/rb}{rt}へや{/rt}{/ts}{/vs}
E1DE1ACA    {ts:0.8}{p}{p}{rb}鉱山{/rb}{rt}こうざん{/rt}のクリスタルによって{p}{rb}強力{/rb}{rt}きょうりょく{/rt}な{rb}力{/rb}{rt}ちから{/rt}を{rb}得{/rb}{rt}え{/rt}たルノーマ{p}{rb}武器{/rb}{rt}ぶき{/rt}を{rb}手{/rb}{rt}て{/rt}にされると　とても{rb}危険{/rb}{rt}きけん{/rt}{p}だが　{rb}性格{/rb}{rt}せいかく{/rt}は{rb}変{/rb}{rt}か{/rt}わっていない{p}----------------------------{/ts}
E329FFC7    {ts:0.9}{rb}通信{/rb}{rt}つうしん{/rt}プレイをやめる{/ts}
E34F91C5    {ts:0.9}{rb}目標金額{/rb}{rt}もくひょうきんがく{/rt}{/ts}
E3643C9E    {vs:-12}{ts:0.84}ウエストロビー{/ts}{/vs}
E36F6A64    {vs:-12}{ts:0.84}{p}{rb}操車場{/rb}{rt}そうしゃじょう{/rt}{/ts}{/vs}
E370F7D1    {vs:-12}トラ{/vs}
E3A62CAC    {tp:0.01}{ts:1.2}た　い　へ　ん　じゃ～～！！！！！{/ts}{/tp}
E3A62CAD    {tp:0.01}わわわ・・・ヤバイ、ヤバイ！{/tp}
E3A62CAE    {tp:0.01}オバケたちが{rb}急{/rb}{rt}きゅう{/rt}に{rb}暴{/rb}{rt}あば{/rt}れだし・・・{/tp}
E3A62CAF    {tp:0.04}ん？{p}{rb}床{/rb}{rt}ゆか{/rt}に{rb}座{/rb}{rt}すわ{/rt}って、{rb}何{/rb}{rt}なに{/rt}をしとるんじゃ？{/tp}
E3A62CB0    {tp:0.04}いやいや、それどころではないわい！{p}キミの{rb}助{/rb}{rt}たす{/rt}けが{rb}必要{/rb}{rt}ひつよう{/rt}なんじゃ！{/tp}
E3A62CB1    {tp:0.04}すぐにこっちに{rb}転送{/rb}{rt}てんそう{/rt}してやろう・・・{/tp}
E3A62CB2    {tp:0.04}{rb}抵抗{/rb}{rt}ていこう{/rt}してもムダじゃ！{p}フェッ　フェッ{/tp}
E43A1D02    {tp:0.12}{ts:0.95}{clr:51E949}ルイ{clr:pop}・・・{rb}聞{/rb}{rt}き{/rt}こえ・・か？{/ts}{/tp}
E43A1D03    {tp:0.12}{ts:0.95}ゴンド・・はもう{rb}動{/rb}{rt}うご{/rt}いて・・{p}ないじゃと？{p}・・しかたない・・・{/ts}{/tp}
E43A1D04    {tp:0.12}{ts:0.95}キミに・・・なおすスキル・・ない・・{p}{p}{rb}代{/rb}{rt}か{/rt}わり・・{clr:FF9754}{rb}南北連絡{/rb}{rt}なんぼくれんらく{/rt}リフト{clr:pop}の・・{p}{p}{rb}運搬{/rb}{rt}うんぱん{/rt}ケーブルを{rb}使{/rb}{rt}つか{/rt}・・・！{p}{p}その{rb}隣{/rb}{rt}となり{/rt}の{rb}部屋{/rb}{rt}へや{/rt}・・・はず・・じゃ！{/ts}{/tp}
E4AE3F6B    {ts:0.85}{p}　エンドレスのタワーをプレイ！{/ts}
E4D1220F    {vs:-12}ドンゴーバ{/vs}
E5364607    {vs:-12}{ts:0.84}{p}{rb}格納庫{/rb}{rt}かくのうこ{/rt}{/ts}{/vs}
E5371548    {tp:0.04}{ts:0.95}{clr:71D2FF}{rb}扉{/rb}{rt}とびら{/rt}のカギ{clr:pop}は{rb}見{/rb}{rt}み{/rt}つかったか？{p}{p}そうか{p}そこにもなかったか・・・{p}おかしいのう{/ts}{/tp}
E5371549    {tp:0.04}{ts:0.95}ん？{p}{p}そこにいるのは{p}{rb}助手{/rb}{rt}じょしゅ{/rt}の{clr:51E949}キノピオ{clr:pop}くんか？{p}どこに{rb}隠{/rb}{rt}かく{/rt}れておったのじゃ？{p}{p}・・・ふむふむ{/ts}{/tp}
E537154A    {tp:0.01}{ts:0.95}・・・なんと！{p}{p}{rb}絵{/rb}{rt}え{/rt}の{rb}中{/rb}{rt}なか{/rt}に{rb}閉{/rb}{rt}と{/rt}じ{rb}込{/rb}{rt}こ{/rt}められてたじゃと？{/ts}{/tp}
E537154B    {tp:0.04}{ts:0.95}{rb}不思議{/rb}{rt}ふしぎ{/rt}じゃのう・・・{p}{p}まあよい{p}{p}とにかく　{clr:51E949}キノピオ{clr:pop}くんを{rb}連{/rb}{rt}つ{/rt}れて{p}{rb}一旦{/rb}{rt}いったん{/rt}　{clr:FF9754}ベースラボ{clr:pop}にもどるんじゃ{/ts}{/tp}
E537154C    {tp:0.04}{ts:0.95}ただし　{clr:51E949}キノピオ{clr:pop}くんは{p}そこからでは{rb}転送{/rb}{rt}てんそう{/rt}できんぞい{p}そこから{rb}近{/rb}{rt}ちか{/rt}いのは・・・{/ts}{/tp}
E537154D    {tp:0.04}{ts:0.95}・・・ふむ{p}ここじゃな{p}{clr:71D2FF}マップ{clr:pop}に{clr:FF9754}「！」{clr:pop}をつけた{rb}部屋{/rb}{rt}へや{/rt}にある{p}モニターから{rb}転送{/rb}{rt}てんそう{/rt}できるぞい{p}{rb}急{/rb}{rt}いそ{/rt}いでそこに{rb}向{/rb}{rt}む{/rt}かうんじゃ！{/ts}{/tp}
E56B1E96    {tp:0.04}{ts:0.95}そろそろ{clr:71D2FF}オバキューム{clr:pop}にも{p}{rb}慣{/rb}{rt}な{/rt}れたかのう？{p}・・・よし{p}{p}すぐに{clr:FF9754}ベースラボ{clr:pop}に{p}{rb}帰{/rb}{rt}かえ{/rt}ってくるんじゃ{p}と、{rb}言{/rb}{rt}い{/rt}いたいところじゃが{p}{p}すまんが　ついでに{p}{p}オバケを{rb}何匹{/rb}{rt}なんびき{/rt}か{p}つかまえてきてほしいんじゃ{/ts}{/tp}
E56B1E97    {tp:0.04}{ts:0.95}・・・ん？　オバケか？？{p}{p}オバケなら　そのあたりにも{p}いるはずじゃ{p}よろしくな！　{clr:51E949}ルイージ{clr:pop}くん！{/ts}{/tp}
E5AE4D9F    {ts:0.9}ベースラボにもどる{/ts}
E6603F42    {vs:-12}{ts:0.84}ウエストバルコニー{/ts}{/vs}
E6751AF0    {vs:-12}{ts:0.84}イーストホール{/ts}{/vs}
E67F0AC6    {vs:-12}{ts:0.84}ウエストホール{/ts}{/vs}
E6B34751    {tp:0.12}{ts:0.95}{clr:51E949}ル{clr:pop}・・・{clr:51E949}ジ{clr:pop}くん・・{p}・・・{clr:51E949}ルイージ{clr:pop}くん　{rb}聞{/rb}{rt}き{/rt}こえるか？{/ts}{/tp}
E6B34752    {tp:0.04}{ts:0.95}のろのろ{rb}歩{/rb}{rt}ある{/rt}いておっては{p}{clr:71D2FF}{rb}屋敷{/rb}{rt}やしき{/rt}のカギ{clr:pop}は{rb}取{/rb}{rt}と{/rt}り{rb}返{/rb}{rt}かえ{/rt}せんぞい{/ts}{/tp}
E6B34753    {tp:0.04}{ts:0.95}ɓを{rb}押{/rb}{rt}お{/rt}したまま{rb}歩{/rb}{rt}ある{/rt}くと{p}{clr:71D2FF}ダッシュ{clr:pop}できるのじゃ！{p}{clr:71D2FF}Ｂダッシュ{clr:pop}だぞ、{clr:51E949}ルイージ{clr:pop}くん！{/ts}{/tp}
E6E8900F    ホストプレイヤーがゲームをやめました{p}グループが{rb}見{/rb}{rt}み{/rt}つかりません
E7E91EAE    {ts:0.9}セーブデータをけす{/ts}
E7F2D3CE    {vs:-12}シルクローブ{/vs}
E7FD84EC    {vs:-12}{ts:0.84}{p}{rb}鉱物採掘坑{/rb}{rt}こうぶつさいくつこう{/rt}{/ts}{/vs}
E89E08B7    {vs:-10}{ts:0.95}{p}ʤ ダークライト　レベル３！{/ts}{/vs}
E8A25EBD    　ＮＥＷ！
E99EB8AD    {tp:0.01}{ts:0.95}{clr:51E949}ルイージ{clr:pop}くん、あそこじゃ！{p}{p}あそこにある{rb}装置{/rb}{rt}そうち{/rt}で{p}しかけを{rb}動{/rb}{rt}うご{/rt}かすんじゃ！{/ts}{/tp}
E99EB8AE    {tp:0.04}{ts:0.95}ん、どうしたんじゃ？{p}{p}{rb}何{/rb}{rt}なに{/rt}！？{p}{p}オバケどもに　{clr:71D2FF}ギア{clr:pop}を{p}うばわれてしまったじゃと～！{p}う～む{p}{p}{rb}困{/rb}{rt}こま{/rt}ったことになったのう・・・{p}{p}{clr:71D2FF}ギア{clr:pop}なしでは　しかけを{p}{rb}動{/rb}{rt}うご{/rt}かすことはできんぞい{p}ちょっと{rb}待{/rb}{rt}ま{/rt}っておれ{/ts}{/tp}
E99EB8AF    {tp:0.12}{ts:0.95}・・・・・・・・・・・・・・{p}{p}{clr:FF9754}ベースラボ{clr:pop}のオバケレーダーで{p}{p}・・・・・・・・・・・・・・{p}{p}オバケたちが{rb}逃{/rb}{rt}に{/rt}げ{rb}込{/rb}{rt}こ{/rt}んだ{rb}部屋{/rb}{rt}へや{/rt}を{p}{p}・・・・・・・・・・・・・・{/ts}{/tp}
E99EB8B0    {tp:0.01}{ts:0.95}よし　{rb}見{/rb}{rt}み{/rt}つけたぞ{p}{p}さっそく　{clr:71D2FF}ＤＳのマップ{clr:pop}に{rb}転送{/rb}{rt}てんそう{/rt}じゃ{p}{p}・・・・・・・・・・・・・・・・・・{p}{p}・・・{rb}転送完了{/rb}{rt}てんそうかんりょう{/rt}{p}{p}オバケたちのいる{rb}部屋{/rb}{rt}へや{/rt}に{p}{clr:FF9754}「！」{clr:pop}をつけておいたぞ！{p}{rb}急{/rb}{rt}いそ{/rt}いで{clr:71D2FF}ギア{clr:pop}を{rb}取{/rb}{rt}と{/rt}りもどすんじゃ！{p}{p}{rb}頼{/rb}{rt}たの{/rt}んだぞ、{clr:51E949}ルイージ{clr:pop}くん！{/ts}{/tp}
E9A7209B    {ts:0.85}{rb}屋敷{/rb}{rt}やしき{/rt}の{rb}奥{/rb}{rt}おく{/rt}から{p}{rb}不思議{/rb}{rt}ふしぎ{/rt}な{rb}力{/rb}{rt}ちから{/rt}がわき{rb}出{/rb}{rt}だ{/rt}しておる！{p}ダークムーンに{p}{rb}関係{/rb}{rt}かんけい{/rt}しているかもしれん{p}{rb}調{/rb}{rt}しら{/rt}べてくるのじゃ！{/ts}
E9B99A2D    {ts:0.8}{p}{p}ヒマワリ{rb}好{/rb}{rt}ず{/rt}きのオバケだが{p}{rb}皮肉{/rb}{rt}ひにく{/rt}なことに{p}{rb}太陽{/rb}{rt}たいよう{/rt}の{rb}下{/rb}{rt}した{/rt}には{rb}出{/rb}{rt}で{/rt}られない{p}{p}----------------------------{/ts}
E9D4A9BB    {tp:0.12}{ts:0.95}ヤバイ　ヤバ・・・{p}{p}なんたるこ・・じゃ！{p}オバケ・・{rb}入{/rb}{rt}い{/rt}り{rb}口{/rb}{rt}ぐち{/rt}を　ふさ・・った{/ts}{/tp}
E9D4A9BC    {tp:0.12}{ts:0.95}きゃつら・・キミを{rb}谷{/rb}{rt}たに{/rt}の{rb}向{/rb}{rt}む{/rt}こう・・{p}{rb}行{/rb}{rt}い{/rt}かせたくない・・じゃ{p}{rb}逃{/rb}{rt}に{/rt}げて{rb}行{/rb}{rt}い{/rt}ったオバケ・・つかまえる{p}しかない・・・じゃぞ・・{/ts}{/tp}
E9FCFF8D    {vs:-12}トウモロコシ{/vs}
EA07A63C    {ts:0.95}{clr:00CACB}C-3{clr:pop}　{rb}時計{/rb}{rt}とけい{/rt}の{rb}針{/rb}{rt}はり{/rt}を{rb}取{/rb}{rt}と{/rt}りもどせ！{/ts}
EA181649    {p}オバキュームのモーターを{rb}改良{/rb}{rt}かいりょう{/rt}じゃ！{p}{rb}吸{/rb}{rt}す{/rt}い{rb}込{/rb}{rt}こ{/rt}み{rb}力{/rb}{rt}りょく{/rt}アップ！{p}どんどん{rb}吸{/rb}{rt}す{/rt}い{rb}込{/rb}{rt}こ{/rt}め～！
EABB7208    {ts:1.1}タワー{rb}設定{/rb}{rt}せってい{/rt}の{rb}変更{/rb}{rt}へんこう{/rt}をやめますか？{/ts}
EAF395B1    {vs:-12}{ts:0.84}{p}{rb}製図室{/rb}{rt}せいずしつ{/rt}{/ts}{/vs}
EB08C0EF    {vs:-8}{ts:0.78}{p}{p}{rb}時間{/rb}{rt}じかん{/rt}{rb}切{/rb}{rt}ぎ{/rt}れになる{rb}前{/rb}{rt}まえ{/rt}に ゴールの{rb}部屋{/rb}{rt}へや{/rt}に{rb}進{/rb}{rt}すす{/rt}め！{/ts}{/vs}
EB76514A    {vs:-8}{ts:0.8}テレサ{/ts}{/vs}
EBB2EC78    {tp:0.04}これで{rb}屋敷{/rb}{rt}やしき{/rt}もキレイになったようじゃ{p}{p}サンキューじゃ、{clr:51E949}ルイージ{clr:pop}くん！{/tp}
EBB2EC79    {tp:0.04}ところでの・・・{p}{p}キミがあっちにいた{rb}間{/rb}{rt}あいだ{/rt}に{p}わしは{rb}重大{/rb}{rt}じゅうだい{/rt}なことを{rb}発見{/rb}{rt}はっけん{/rt}したぞ！{/tp}
EBB2EC7A    {tp:0.01}{rb}屋敷{/rb}{rt}やしき{/rt}のクモーが{rb}大発生{/rb}{rt}だいはっせい{/rt}した・・・{p}{p}その{rb}場所{/rb}{rt}ばしょ{/rt}をつきとめたのじゃ！{p}{p}さすが　わし！{p}{p}ここからぼさっとレーダーを{rb}眺{/rb}{rt}なが{/rt}めていた{p}だけではないからのう　フェーッ！{/tp}
EBB2EC7B    {tp:0.12}クモーの{rb}出所{/rb}{rt}でどころ{/rt}{p}{p}それはな・・・{/tp}
EBB2EC7C    {tp:0.01}{rb}屋敷{/rb}{rt}やしき{/rt}の{clr:FF9754}{rb}地下室{/rb}{rt}ちかしつ{/rt}{clr:pop}じゃ！{/tp}
EBB2EC7D    {tp:0.04}いったい{rb}屋敷{/rb}{rt}やしき{/rt}の{rb}地下{/rb}{rt}ちか{/rt}で{p}{rb}何{/rb}{rt}なに{/rt}が{rb}起{/rb}{rt}お{/rt}こっているのか・・・{p}{rb}確{/rb}{rt}たし{/rt}かめたくはないか！？{p}{p}{rb}準備{/rb}{rt}じゅんび{/rt}ができたら{rb}調査開始{/rb}{rt}ちょうさかいし{/rt}じゃ！{p}{p}{rb}待{/rb}{rt}ま{/rt}っているぞ、{clr:51E949}ルイージ{clr:pop}くん！{/tp}
ECA78327    {vs:-12}{ts:0.84}{p}{rb}氷{/rb}{rt}こおり{/rt}の{rb}洞窟{/rb}{rt}どうくつ{/rt}{/ts}{/vs}
ECAA3FC9    {vs:-12}{ts:0.84}{p}{rb}地下{/rb}{rt}ちか{/rt}ターミナル{/ts}{/vs}
ECAC7125    {vs:-12}{ts:0.84}{p}{rb}氷{/rb}{rt}こおり{/rt}の{rb}池{/rb}{rt}いけ{/rt}{/ts}{/vs}
ECB7404F    {vs:-17}グループから{rb}抜{/rb}{rt}ぬ{/rt}けました{/vs}
ECE8E018    {ts:0.85}　ランダムタワー！{/ts}
ED0E5A57    {vs:-12}{ts:0.84}{p}{rb}控室{/rb}{rt}ひかえしつ{/rt}{/ts}{/vs}
ED30DE4E    {vs:-15}{ts:0.85}{rb}愛犬家{/rb}{rt}あいけんか{/rt}{p}{p}{/ts}{/vs}
ED33D2F7    {vs:5}Wrong Version{/vs}
ED595B48    {vs:8}{ts:0.85} オバキュームはこれ{rb}以上強化{/rb}{rt}いじょうきょうか{/rt}できんぞい！{/ts}{/vs}
ED6DAACA    {ts:0.85}オバケをたくさんつかまえた！{/ts}
EDA2F59A    {vs:-15}{ts:0.85}ひとりぼっち{p}{p}{/ts}{/vs}
EDDB2F2F    {tp:0.01}{ts:0.95}お～　{clr:51E949}キノピオ{clr:pop}くんが{p}{clr:FF9754}ベースラボ{clr:pop}にもどったぞい！{/ts}{/tp}
EDDB2F30    {tp:0.04}{ts:0.95}どうやら　{rb}仲間{/rb}{rt}なかま{/rt}との{rb}再会{/rb}{rt}さいかい{/rt}を{p}{rb}喜{/rb}{rt}よろこ{/rt}んでいるようじゃぞ{/ts}{/tp}
EDDB2F31    {tp:0.04}{ts:0.95}{clr:51E949}ルイージ{clr:pop}くん{p}キミも　すぐに{rb}帰{/rb}{rt}かえ{/rt}ってこい！{/ts}{/tp}
EE6829D8    {vs:-12}ルハイド{/vs}
EF67CD59    {vs:-12}{ts:0.84}{p}{rb}大樹{/rb}{rt}たいじゅ{/rt}の{rb}空洞{/rb}{rt}くうどう{/rt}{/ts}{/vs}
F092EC11    Ɠ{clr:98E66C}{0}{clr:pop}
F162034E    2F
F1D3E7DD    {vs:-15}{ts:0.85}ボスオバケキラー{p}{p}{/ts}{/vs}
F219CB12    {tp:0.04}そうすれば　{rb}屋敷{/rb}{rt}やしき{/rt}の{rb}奥{/rb}{rt}おく{/rt}に{p}{rb}進{/rb}{rt}すす{/rt}めるようになるからの{/tp}
F219CB14    {tp:0.04}ふむ{p}{p}どうやら{rb}屋敷{/rb}{rt}やしき{/rt}の{rb}奥{/rb}{rt}おく{/rt}の{clr:FF9754}{rb}書斎{/rb}{rt}しょさい{/rt}{clr:pop}から{p}{rb}聞{/rb}{rt}き{/rt}こえとるらしい{p}{clr:FF9754}{rb}書斎{/rb}{rt}しょさい{/rt}{clr:pop}には　だれも{p}おらんはずなんじゃが・・・{p}オバケレーダーで{clr:FF9754}{p}{rb}書斎{/rb}{rt}しょさい{/rt}{clr:pop}をチェックし・・・{/tp}
F219CB15    {tp:0.01}おおっ！{p}{p}{clr:FF9754}{rb}書斎{/rb}{rt}しょさい{/rt}{clr:pop}から　{rb}今{/rb}{rt}いま{/rt}までに{rb}見{/rb}{rt}み{/rt}たことがない{p}{rb}反応{/rb}{rt}はんのう{/rt}が{rb}出{/rb}{rt}で{/rt}ておる{/tp}
F219CB16    {tp:0.04}{rb}新種{/rb}{rt}しんしゅ{/rt}のオバケなのか・・・{p}{p}いや、{clr:A554D0}ダークムーンのかけら{clr:pop}である{p}{rb}可能性{/rb}{rt}かのうせい{/rt}もあるのう{/tp}
F219CB17    {tp:0.04}とにかく　{rb}急{/rb}{rt}いそ{/rt}いで{clr:FF9754}{rb}書斎{/rb}{rt}しょさい{/rt}{clr:pop}に{rb}行{/rb}{rt}い{/rt}って{p}{rb}何{/rb}{rt}なに{/rt}が{rb}起{/rb}{rt}お{/rt}きているのか{rb}調{/rb}{rt}しら{/rt}べてくるんじゃ！{p}{rb}頼{/rb}{rt}たの{/rt}んだぞ、{clr:51E949}ルイージ{clr:pop}くん！{/tp}
F21AA8AE    {tp:0.04}{ts:0.95}おおー、{clr:51E949}ルイージ{clr:pop}くん！{/ts}{/tp}
F21AA8AF    {tp:0.04}{ts:0.95}{clr:51E949}キノピオ{clr:pop}くんが{rb}２人{/rb}{rt}ふたり{/rt}{p}{rb}転送{/rb}{rt}てんそう{/rt}されてきたぞい！{p}そういえば{rb}助手{/rb}{rt}じょしゅ{/rt}が{rb}２人{/rb}{rt}ふたり{/rt}いたことを{p}すっかり{rb}忘{/rb}{rt}わす{/rt}れておったわい{/ts}{/tp}
F21AA8B0    {tp:0.04}{ts:0.95}まったく・・・{p}{p}オバケに{rb}化{/rb}{rt}ば{/rt}かされたのかと{p}{rb}思{/rb}{rt}おも{/rt}ってびっくりしたわい！{/ts}{/tp}
F21AA8B1    {tp:0.04}{ts:0.95}ともかく{p}キミも{clr:FF9754}ベースラボ{clr:pop}に{rb}帰{/rb}{rt}かえ{/rt}ってこい！{/ts}{/tp}
F24CF6FD    {ts:0.85}{rb}採掘場{/rb}{rt}さいくつじょう{/rt}を{rb}調査中{/rb}{rt}ちょうさちゅう{/rt}の{p}キノピオくんと{rb}連絡{/rb}{rt}れんらく{/rt}が{rb}取{/rb}{rt}と{/rt}れん{p}{rb}暖炉{/rb}{rt}だんろ{/rt}の{rb}前{/rb}{rt}まえ{/rt}で{rb}居眠{/rb}{rt}いねむ{/rt}りでも{p}しているに{rb}違{/rb}{rt}ちが{/rt}いない！{p}{rb}様子{/rb}{rt}ようす{/rt}を{rb}見{/rb}{rt}み{/rt}てくるのじゃ！{/ts}
F271E03C    {vs:-17}あかコインをゲット！{/vs}
F2A719AA    3F
F39DB9FC    {tp:0.04}{ts:0.95}ハロ～、{clr:51E949}ルイージ{clr:pop}くん{p}{p}{clr:71D2FF}ダークライト{clr:pop}は{rb}見{/rb}{rt}み{/rt}つかったかの？{p}{p}・・・{rb}何{/rb}{rt}なに{/rt}！？{p}{p}ドアが{rb}消{/rb}{rt}き{/rt}えてしまったじゃと？{p}{p}しかも　{rb}不気味{/rb}{rt}ぶきみ{/rt}な{rb}声{/rb}{rt}こえ{/rt}まで{p}{rb}聞{/rb}{rt}き{/rt}こえたとな？{p}・・・まさか　{clr:51E949}のろい{rb}玉{/rb}{rt}だま{/rt}{clr:pop}が{rb}増{/rb}{rt}ふ{/rt}えたことと{p}その{rb}声{/rb}{rt}こえ{/rt}の{rb}主{/rb}{rt}ぬし{/rt}につながりがあるのか？{p}ふ～む・・・　よくわからんぞい{p}{p}とにかくじゃ{/ts}{/tp}
F39DB9FD    {tp:0.01}{ts:0.95}キミは{rb}急{/rb}{rt}いそ{/rt}いで{p}{clr:71D2FF}ダークライト{clr:pop}を{rb}取{/rb}{rt}と{/rt}りに{rb}行{/rb}{rt}い{/rt}くんじゃ{p}・・・{rb}何{/rb}{rt}なに{/rt}？{p}{p}{clr:FF9754}ラボ{clr:pop}に{rb}入{/rb}{rt}はい{/rt}る{rb}方法{/rb}{rt}ほうほう{/rt}じゃと？{p}{p}そんなものは　わしも{rb}知{/rb}{rt}し{/rt}らんぞい{p}{p}すまんが　{rb}自分{/rb}{rt}じぶん{/rt}でさがすんじゃ{p}{rb}頼{/rb}{rt}たの{/rt}んだぞ、{clr:51E949}ルイージ{clr:pop}くん！{/ts}{/tp}
F3F698D2    {vs:-12}{ts:0.84}{p}{rb}大樹{/rb}{rt}たいじゅ{/rt}の{rb}頂上{/rb}{rt}ちょうじょう{/rt}{/ts}{/vs}
F4965096    Debug Settings
F49A862C    {vs:-12}{ts:0.84}{p}{rb}貨物{/rb}{rt}かもつ{/rt}エレベーター{/ts}{/vs}
F4BE8836    {tp:0.04}{ts:0.95}これで{rb}離{/rb}{rt}はな{/rt}れていても{rb}心{/rb}{rt}こころ{/rt}は１つじゃ{p}フェッ　フェッ　フェッ！{/ts}{/tp}
F577BC89    {tp:0.01}{ts:0.95}よし、{rb}最初{/rb}{rt}さいしょ{/rt}の{rb}部屋{/rb}{rt}へや{/rt}を{p}{clr:71D2FF}マップ{clr:pop}で{rb}確認{/rb}{rt}かくにん{/rt}するんじゃ　　　　　　　　{/ts}{/tp}
