langid:CD72A3F6
14    {ts:0.9}５Ｆ{/ts}
BF898826    {ts:0.7}最佳时间更新！{/ts}
BFFCF63F    {tp:0.04}呼～！{p}{p}回来啦，{clr:51E949}路易吉{clr:pop}！{p}{p}这次也是，平安无事最重要。{/tp}
BFFCF640    {tp:0.04}首先，能帮老夫把{clr:71D2FF}鬼怪吸尘器{clr:pop}里的东西{p}取出来吗？{/tp}
BFFCF641    {tp:0.04}……唔，{p}{p}没有新种类的鬼怪吗？{p}{p}哎呀，老夫也是这样{p}认为的哩。{/tp}
BFFCF642    {tp:0.04}通过再次和最强的{clr:51E949}附体鬼{clr:pop}战斗，{p}{p}你消灭鬼怪的能力{p}应该又上一层了……{p}这样就好了吧。{/tp}
BFFCF643    {tp:0.04}但是，居然自己要求{p}回到那样恐怖的地方……{p}你是不是觉得不去感受惊险{p}就会变成没用的人吧。{/tp}
BFFCF644    {tp:0.04}你作为鬼怪猎人{p}好像也成长了很多，{p}老夫也想不到{p}会有这样一天哩。{p}呋、呋、呋！{/tp}
C08FCDCD    {vs:-22}　Press ɐ{/vs}
C0E3B26D    找到魔头了！
C0F6B7CB    {0}F
C1392DEF    {tp:0.04}{ts:0.95}诶，{clr:51E949}路易吉{clr:pop}先生？{p}{p}你该不会是打算走回{clr:FF9754}实验室基地{clr:pop}{p}……吧？{p}啊～{p}{p}{clr:71D2FF}传送装置{clr:pop}在{clr:FF9754}里院{clr:pop}哟。{p}{p}马上前往那里吧！{/ts}{/tp}
C1ACFFF3    {ts:0.8}{p}{p}　像蝴蝶一样的鬼怪，{p}　经常被误认为是“蛾子”，{p}但本人似乎一直在声明{p}　自己是蝴蝶。{p}-------------------------------------------------{/ts}
C295B9A6    {ts:0.9}可以{/ts}
C34FD243    {ts:0.84}铁道展区{/ts}
C41A38A3    {ts:0.95} 又来了？鬼怪大聚集～！{/ts}
C430C57B    {vs:3}{ts:0.9}{p}捕捉鬼怪犬！{/ts}{/vs}
C44CD097    {ts:0.84}时钟机械室{/ts}
C484F70C    鬼怪
C494D49E    {tp:0.04}{ts:0.95}在做什么啊，{clr:51E949}路易吉{clr:pop}？{p}{p}你听到老夫说的话了吗？{/ts}{/tp}
C494D49F    {tp:0.04}{ts:0.95}呋——{p}{p}一直拿着{clr:71D2FF}星星罗盘{clr:pop}{p}转来转去……{p}马上前往{clr:FF9754}调车场{clr:pop}的升降口！{/ts}{/tp}
C4A644A1    {ts:0.84}连通楼梯{/ts}
C4A65A2A    超级噜躲躲
C4C1369E    {ts:0.95} 向大树深处前进～！{/ts}
C4D0044A    {vs:-8}{ts:0.84}{p}收集红硬币！{/ts}{/vs}
C50EA059    {ts:0.84}天空时钟{/ts}
C5543160    {ts:0.85}{p}　在时间用尽之前，{p}从那一楼层逃出来吧！{/ts}
C575A6B2    {ts:0.95}诅咒大树的宝石{/ts}
C5E159A1    {ts:0.85}实验室基地的雷达{p}检测到宅邸的很多地方{p}都有鬼怪信号！{p}快去调查看看到底是怎么回事！{/ts}
C6365AB2    {ts:0.8}{p}{p}为了让自己看起来像真正的鲨鱼{p}　而在练习行动方式，{p}似乎说着什么时候能{p}　试着咬人。{p}-------------------------------------------------{/ts}
C650643A    {ts:1.1}{p}在多人游戏中可以选择{p}随机高塔了喔！{/ts}
C664CE67    {vs:-14}{ts:0.9}{p}正在保存……{/ts}{/vs}
C66F0B28    {ts:0.9}返回多人游戏菜单{/ts}
C6A7A23F    {vs:-22}{ts:1.1}ɐ 确定{p}{/ts}{/vs}
C6DBD2C1    {ts:0.84}铠甲房{/ts}
C7534CDD    {ts:0.92}谢谢！{/ts}
C7A9228A    {ts:0.9}　这个地方曾是时钟工场，{p}　制造了很多精美耐用的时钟，{p}至今不管哪一个都仍是稀罕之物！{/ts}
C7A95A01    {ts:0.85}{p}捕捉藏在楼层里的{p}所有鬼怪吧！{/ts}
C84B0894    {tp:0.01}喂～，亲爱的{clr:51E949}路易吉{clr:pop}！{p}{p}等你好久啦。{/tp}
C84B0895    {tp:0.04}但是呢……{p}{p}在这个区域用雷达{p}重新扫描试了试，{p}发现了让人在意的反应。{p}{p}你也知道的，{p}那家伙发出的反应啊。{/tp}
C84B0896    {tp:0.04}有反应的地方是{clr:FF9754}调车场{clr:pop}……{p}{p}也就是{clr:FF9754}工场{clr:pop}的入口。{p}不知道那家伙在那样的地方{p}做着些什么，{p}但是，喜欢恶作剧的{p}那家伙啊，{p}或许拿着{clr:71D2FF}零件{clr:pop}哩。{/tp}
C84B0897    {tp:0.01}总之，先去那家伙所在的地方，{p}调查它在做什么！{p}那么，启动{clr:71D2FF}ＧＣ{clr:pop}喔！{/tp}
C84B0898    {tp:0.04}……嗯，怎么了啊？{p}{p}没必要每次、每次传送的时候{p}都哆哆嗦嗦的吧？{/tp}
C84B0899    {tp:0.04}用了这么多次，都没发生任何事。{p}{p}老夫制造的{clr:71D2FF}GOGO照相机{clr:pop}{p}是绝对安全的，呋。{/tp}
C84B089A    {tp:0.04}那么，走一趟吧。{/tp}
C84B089B    {tp:0.04}万事拜托了喔，{clr:51E949}路易吉{clr:pop}！{/tp}
C88457ED    {tp:0.04}{ts:0.95}……{clr:51E949}路易吉{clr:pop}，听得见吗？{p}{p}似乎发生了什么……{p}到底怎么了？{/ts}{/tp}
C88457EE    {tp:0.01}{ts:0.95}呋！你说是{clr:51E949}狗狗鬼怪{clr:pop}吗？{p}{p}那家伙把{clr:71D2FF}钥匙{clr:pop}抢走了！？{/ts}{/tp}
C88457EF    {tp:0.04}{ts:0.95}怎么回事呀……{p}{p}{clr:51E949}狗狗鬼怪{clr:pop}……{p}是叫做{clr:51E949}鬼怪犬{clr:pop}吧。{p}唔，{p}{p}但是，在那里发呆也{p}无济于事，{p}回一趟{clr:FF9754}实验室基地{clr:pop}来吧！{/ts}{/tp}
C8DF4277    得到地图了！
C8DFD2CE    {ts:0.9}{p}{p}展示冒险成果的房间！{p}可以看到你捕捉到的鬼怪和{p}收集到的宝石等等哩！{/ts}
C95A9882    {ts:0.84}车站{/ts}
C96706F8    {tp:0.04}{clr:51E949}奇诺比奥{clr:pop}{p}还在瑟瑟发抖呢，{p}不过很快就会变精神吧。{/tp}
C96706F9    {tp:0.04}据{clr:51E949}奇诺比奥{clr:pop}所说……{p}结果，关于{clr:A554D0}暗月碎片{clr:pop}的事情{p}好像什么都不知道，{p}但是却多次看到了{p}{clr:D8BCE6}嘘嘘鬼{clr:pop}在到处活动。{/tp}
C96706FA    {tp:0.12}{clr:D8BCE6}嘘嘘鬼{clr:pop}那家伙，在那种地方{p}到底谋划着什么？{/tp}
C96706FB    {tp:0.04}……算了，{p}{p}说起来，{clr:51E949}奇诺比奥{clr:pop}{p}{p}这次也带着监视照相机{p}拍下的相片数据回来了！{/tp}
C96706FC    {tp:0.04}老夫马上去解析数据，{p}你就先好好地休息休息吧。{/tp}
C971A274    {tp:0.04}{ts:0.95}噢！就是那个！{p}{p}那就是{clr:71D2FF}闪光灯{clr:pop}啦！{p}{p}呋、呋、呋！{p}{p}{clr:71D2FF}鬼怪吸尘器{clr:pop}的光芒{p}更加耀眼了啊。{/ts}{/tp}
C971A275    {tp:0.04}{ts:0.95}这个的使用方法也很简单。{p}{p}仔细瞄准好之后按ɐ，{p}{p}找准时机放开ɐ……{p}{p}只要这样就会咔嚓地放出光芒哩！{/ts}{/tp}
C971A276    {tp:0.04}{ts:0.95}熟能生巧啦，{p}{p}对着附近的绿色配电板，{p}用光咔嚓地照一照看看。{/ts}{/tp}
C971A277    {tp:0.04}{ts:0.95}看样子{clr:71D2FF}闪光灯{clr:pop}{p}也能熟练使用了啊。{p}不愧是{clr:51E949}路易吉{clr:pop}啊，{p}呋、呋、呋。{p}顺带一提……{p}{p}这个{clr:71D2FF}闪光灯{clr:pop}不光是用来{p}打开门锁哩，{p}在捕捉鬼怪时，{p}也起着非常大的作用！{p}如果对着鬼怪咔嚓地放出光芒，{p}那些家伙们会心惊胆战！{p}“咔嚓一声吓破胆！”啦。{p}{p}别忘记哟，{clr:51E949}路易吉{clr:pop}！{/ts}{/tp}
C978237B    {ts:0.95}Җ 拖拽系统　等级３！{/ts}
C9987768    {tp:0.04}{ts:0.95}听得见吗，{clr:51E949}路易吉{clr:pop}？{p}{p}好像在{clr:FF9754}里院{clr:pop}，{p}{p}在那上面一层有{clr:71D2FF}传送装置{clr:pop}喔。{p}{p}在救了{clr:51E949}奇诺比奥{clr:pop}后{p}把他带到这里来！{p}……哎？{p}{p}要怎么样{p}才能到上面一层呢……？{/ts}{/tp}
C9F978C8    酷库艾
C9FE82A2    {ts:0.85}{p}用暗影光线灯{p}寻找并捕捉鬼怪犬吧！{/ts}
CA5FAE14    豹
CA761395    GAME OVER
CA78DF9B    {ts:0.95}高塔类型{/ts}
CA7D2DF2    {ts:0.8}{p}{p}似乎一直在考虑{p}什么时候自己也要{p}　变成果汁。{p}{p}-------------------------------------------------{/ts}
CABFB571    {ts:0.8}{p}{p}　如同羽毛球形态的鬼怪。{p}也许很想要人用{p}球拍打一打吧……{p}{p}-------------------------------------------------{/ts}
CACBDAD4    {ts:0.9}故事模式{/ts}
CADAEBBC    {tp:0.04}那么，{p}{p}关于进入铁道模型里的方法{p}就交给老夫吧。{/tp}
CADD415E    {ts:0.85}{p}　或许有点难……{/ts}
CAF6CCA9    {ts:0.84}动力室{/ts}
CBA310B6    {ts:0.85}{p}{p}这里可以查看{p}你至今所收集到的金钱{p}和老夫提供的威力强化哩！{p}换句话说，就是２人的战斗勋章啊！{/ts}
CBB8C5EF    {ts:1.1}退出游戏{p}　返回实验室基地吗？{/ts}
CC09E184    得到加时器了！
CC192B44    {vs:-22}{ts:1.1}ɐ 上传{p}{/ts}{/vs}
CC53AB43    {ts:0.85}{p}每一楼层的通过条件{p}会被随机选出喔！{/ts}
CC8A8213    {tp:0.04}{clr:51E949}路易吉{clr:pop}，终于到了呢……{p}{p}你和鬼怪们的战斗或许也{p}会在这个区域收尾了吧。{/tp}
CC8A8214    {tp:0.04}虽然想要你赶紧去寻找{p}{clr:A554D0}暗月碎片{clr:pop}啊……{/tp}
CC8A8215    {tp:0.04}在这个区域就算用雷达扫描，{p}{p}也无法掌握{clr:A554D0}暗月碎片{clr:pop}的{p}正确位置……{p}在这个区域有{clr:A554D0}碎片{clr:pop}{p}是绝对没错的。{p}只是，不知道为什么，{p}{p}雷达的电波好像{p}被什么力量干扰了。{/tp}
CC8A8216    {tp:0.12}这个力量到底是……{p}{p}嗯～{p}不管怎么想都不明白哩。{/tp}
CC8A8217    {tp:0.01}但是啊，{clr:51E949}路易吉{clr:pop}！{/tp}
CC8A8219    {tp:0.04}看啊，这是玄关的{clr:71D2FF}钥匙{clr:pop}啊。{/tp}
CC8A821A    {tp:0.04}如果用那把{clr:71D2FF}钥匙{clr:pop}{p}应该就能进入宫殿里面，{p}不要弄丢喔！{/tp}
CC8A821B    {tp:0.04}检测到宫殿里面{p}有很多的鬼怪反应。{p}但是，现在{p}{p}对于已经是{p}{p}“消灭鬼怪之神！”的你来说，{p}{p}有再多鬼怪{p}也完全没关系吧。{p}鬼怪什么的喔，{p}轻～轻松松吸入就好哩！{p}呋、呋、呋！{/tp}
CC96ECDE    {ts:0.84}地下采石场{/ts}
CCAD5F77    {ts:0.9}{p}{p}和老夫哎哟·  喂一起{p}解开正发生在鬼怪溪谷的{p}异变之谜吧！{/ts}
CCC3D16C    {tp:0.01}{ts:0.95}噢噢～！{p}{p}{clr:51E949}奇诺比奥{clr:pop}{p}回到{clr:FF9754}实验室基地{clr:pop}了喔！{/ts}{/tp}
CCC3D16D    {tp:0.01}{ts:0.95}看来已经平安无事{p}从地下逃脱了。{/ts}{/tp}
CCC3D16E    {tp:0.01}{ts:0.95}漂亮！{p}{p}那么，你也回来！{/ts}{/tp}
CCC68D31    得到钥匙了！
CD85DFE1    {ts:0.84}冰河展区{/ts}
CDA18A54    {tp:0.04}抢走{clr:71D2FF}时钟指针{clr:pop}的鬼怪{p}所逃跑的位置已经判明哩。{/tp}
CDA18AD8    {tp:0.01}捕捉那家伙，这次一定要把{p}{clr:71D2FF}时钟零件{clr:pop}夺回来啊！{/tp}
CDBF4AEA    {ts:0.8}{p}{p}　拥有自身分裂能力的个体。{p}会利用这种能力{p}　附体于数个铠甲中袭击过来，{p}　好像也会使用强大的念力。{p}-------------------------------------------------{/ts}
CE10F2AB    {tp:0.01}{ts:0.95}喂～，{clr:51E949}路易吉{clr:pop}！{p}{p}{clr:71D2FF}传送装置{clr:pop}在上面，{p}在上面啊！{p}带着{clr:51E949}奇诺比奥{clr:pop}去那里吧！{/ts}{/tp}
CE1D1AF4    {tp:0.04}{ts:0.95}哈喽哈喽～，{clr:51E949}路易吉{clr:pop}？ {p}{p}似乎捡到了{p}什么奇怪的东西啊，{p}能给老夫看一下吗？{/ts}{/tp}
CE1D1AF5    {tp:0.04}{ts:0.95}嗯～～～{p}{p}遗憾啊……{p}{p}这并不是{clr:A554D0}暗月碎片{clr:pop}呢……{p}{p}但是，好像是很有价值的{p}漂亮宝石啊！{p}说不定也散落在其他地方。{p}{p}找到的话，一定{p}要拿回来喔！{/ts}{/tp}
CE1D1AF6    {tp:0.04}{ts:0.95}老夫会在你回来之前，{p}{p}把装饰宝石的场所{p}打造好哩！{p}呋、呋、呋！{/ts}{/tp}
CE1E8C24    {ts:0.84}熏制室{/ts}
CE6FA47D    {ts:0.8}{p}{p}即使变成鬼怪{p}　也没有停下进食，{p}　如果妨碍它吃东西，{p}　就会吐出黏糊糊的玩意儿。{p}-------------------------------------------------{/ts}
CEC19DF6    {tp:0.04}{ts:0.95}……喂——，{clr:51E949}路易吉{clr:pop}！{p}{p}听得见吗？{/ts}{/tp}
CEC19DF7    {tp:0.04}{ts:0.95}看来，你好像找到{p}秘密的入口了。{p}估计，从那里应该就能{p}进入到最深处了。{/ts}{/tp}
CEC19DF8    {tp:0.04}{ts:0.95}请一定多多……小心喔，{p}{p}因为不……道会出现什……啊。{/ts}{/tp}
CEC19DF9    {tp:0.12}{ts:0.95}通信好像……啊，{p}把{clr:71D2FF}时钟指针{clr:pop}给……出……啊！{/ts}{/tp}
CECA19B3    {tp:0.04}{ts:0.95}宅邸如何啊，{clr:51E949}路易吉{clr:pop}？{p}{p}说起来，{clr:71D2FF}鬼怪吸尘器{clr:pop}还能够{p}吹出强烈的风喔！{/ts}{/tp}
CECA19B4    {tp:0.04}{ts:0.95}长按ɭ！{p}知道了吗？{/ts}{/tp}
CEFFB5DD    {ts:0.85}探索地下{p}取回时钟的零件吧！{/ts}
CF33136A    B2
CF3663D7    {tp:0.04}就由老夫来组装吧。{p}{p}辛苦你啦，呋、呋。{/tp}
CF3663D8    {tp:0.04}唔，这次好像也捕捉到{p}各种各样的鬼怪了嘛！{p}那么从{clr:71D2FF}鬼怪吸尘器{clr:pop}里取出来哩。{/tp}
CFA4C054    {ts:0.85}{p}绿宝石的绿色{p}　是你喜欢的颜色吧？{/ts}
CFFB374D    {ts:0.8}{p}{p}好像越来越执着于{p}　吓唬人这件事了，{p}　这种鬼怪一旦出现不要站住不动，{p}　要有效地使用暗影光线灯。{p}-------------------------------------------------{/ts}
D07829C6    B1
D0EBB5D0    橘子
D0F65C7F    {ts:0.95} 目标是天空时钟！{/ts}
D103C82A    {ts:0.95}好友{/ts}
D1139FBE    {ts:0.85}大目标猎人{/ts}
D178EA29    {tp:0.12}{ts:0.95}嗯？{p}{p}{clr:51E949}路易吉{clr:pop}……先生？{/ts}{/tp}
D178EA2A    {tp:0.01}{ts:0.95}在这样的地方{p}被你相救……{p}真的像做梦一样。{p}{p}{clr:51E949}博士{clr:pop}担心我，{p}所以把你送过来了是吧……？{/ts}{/tp}
D178EA2B    {tp:0.12}{ts:0.95}诶？不是……{p}{p}是这样啊……{p}{p}反正……我呀……{p}{p}……什么？{p}{p}是什么？{p}{p}为了寻找{clr:71D2FF}螺旋桨{clr:pop}而来……{p}{p}你说鬼怪把它拿到{p}{clr:FF9754}储物库{clr:pop}去了……{p}所以来问我{clr:FF9754}储物库{clr:pop}的进入方法，{p}是这样吧。{/ts}{/tp}
D178EA2C    {tp:0.04}{ts:0.95}哈～{p}{p}是这样啊……{p}{p}我明白了。{p}{p}要进入{clr:FF9754}储物库{clr:pop}，{p}{p}需要往门前的吊舱里{p}投入重物，{p}这样的话，{p}就可以从门进入里面，{p}那么，赶快一起前往吧。{/ts}{/tp}
D178EA2D    {tp:0.04}{ts:0.95}但是……，呜、呜……{p}{p}我的心好像{p}被齿轮碾碎了一样……{p}恐怖的事情已经受够了。{p}{p}{clr:51E949}路易吉{clr:pop}先生，{p}请不要把我一个人扔下。{/ts}{/tp}
D193CD89    {ts:0.95}继续{/ts}
D19D5A7A    {ts:0.95}{clr:00CACB}A-3{clr:pop}　骚灵作祟！{/ts}
D1A9CF21    {ts:1.1}　无法删除文件。{/ts}
D1AC1B75    {tp:0.12}……嗯？{p}{p}你问老夫找到其他的{clr:71D2FF}零件{clr:pop}了吗？{p}是吗？{/tp}
D1AC1B76    {tp:0.01}当然！{/tp}
D1AC1B77    {tp:0.04}……想要这样说，{p}{p}但是很遗憾，{p}没能那样顺利进行。{p}因为{clr:71D2FF}零件{clr:pop}没有发出{p}特殊的能量，{p}用{clr:FF9754}实验室基地{clr:pop}的雷达{p}无法找到啊。{/tp}
D2529D09    {ts:0.84}等候室外{/ts}
D2802DB7    {ts:0.9}损坏的文件{/ts}
D2B9D078    互联网游戏
D2F5E18F    苍蝇
D31E692E    {ts:0.85}紧急事态！{p}从宫殿发出无数的鬼怪反应！{p}马上给老夫去捕捉鬼怪～{/ts}
D37C73AA    {ts:0.8}收集到的金钱{/ts}
D37E5DB5    {ts:0.9}返回标题画面{/ts}
D38FE370    {ts:0.8}{p}{p}深受孩子们喜爱的{p}　瓢虫一样的鬼怪，{p}如果做这样的布娃娃{p}　能不能卖出很多呢？{p}-------------------------------------------------{/ts}
D3F4637E       
D4207179    {tp:0.04}干得好，{clr:51E949}路易吉{clr:pop}！{p}做得漂亮啊！{p}事不宜迟……{p}{p}首先能帮老夫把{clr:71D2FF}鬼怪吸尘器{clr:pop}里面的东西{p}取出来吗？{/tp}
D420717A    {tp:0.04}你启动了那边的发电机，{p}真是帮上大忙了。{p}这样一来{clr:FF9754}主实验室{clr:pop}的门{p}就可以打开哩。{/tp}
D420717B    {tp:0.04}而且呢……{p}{p}因为发电机运作起来了，{p}所以{clr:FF9754}主实验室{clr:pop}前的照相机{p}好像也可以使用啦。{p}{p}下次就可以直接{p}把你传送到{clr:FF9754}主实验室{clr:pop}的前面啦。{p}方便吧～！{/tp}
D420717C    {tp:0.04}所以说……{/tp}
D420717D    {tp:0.04}稍事休息后，请你马上去{p}{clr:FF9754}主实验室{clr:pop}喔。{/tp}
D420717E    {tp:0.04}首先，可以喝点热咖啡什么的{p}{p}暖暖身子哩。{/tp}
D420717F    {tp:0.04}准备好了说一声啊。{/tp}
D464E038    {ts:0.85}生命援护者{/ts}
D4BCC69B    {tp:0.04}但是，不管那家伙{p}逃跑速度有多快，{p}似乎也逃脱不了你的追踪啊。{/tp}
D4BCC69C    {tp:0.04}赞美的话就到此为止，{p}{p}总之，能不能先把{clr:71D2FF}钥匙{clr:pop}给老夫啊。{/tp}
D556E01B    噜吃吃
D5665506    任务失败！
D57B7FCD    {ts:1.1}3rd!{p}{/ts}
D58481C9    {ts:0.9}{0}{clr:FFFCFC}的小组{clr:pop}{/ts}
D6401774    {tp:0.04}漂亮，{clr:51E949}路易吉{clr:pop}！{p}{p}让人敬佩的本领啊！{/tp}
D6401775    {tp:0.04}话说回来，{p}{p}老夫发明的{clr:71D2FF}鬼怪吸尘器{clr:pop}真是太棒了！{p}{p}呋、呋、呋。{/tp}
D6401776    {tp:0.04}噢，对啦！{p}{p}赶紧着手调查一下{p}这些鬼怪们吧。{p}说不定就能知道{p}{clr:FF9754}鬼怪溪谷{clr:pop}发生异常情况的原因了……{/tp}
D6401777    {tp:0.04}嗯？{p}{p}你在问把捕捉到的鬼怪{p}都怎么处置了？{/tp}
D6401778    {tp:0.04}都在{clr:FF9754}实验室基地{clr:pop}地下的{clr:FF9754}“展览间”{clr:pop}里{p}妥～善保管着哩。{/tp}
D6401779    {tp:0.04}不光是鬼怪，{p}你带回来的东西{p}全部都在{clr:FF9754}展览间{clr:pop}{p}里展示着呢。{p}想看的话随时都可以去{p}{clr:FF9754}展览间{clr:pop}哩！{/tp}
D640177A    {tp:0.04}那么～{p}接下来也拜托你了喔，{clr:51E949}路易吉{clr:pop}！{p}呋、呋、呋！{/tp}
D6AA1337    {p}随机高塔的楼层数{p}可以选择无穷无尽了喔！
D6BCCBAF    {ts:0.84}车站地下{/ts}
D759DD72    {ts:0.9}不可以{/ts}
D7651167    {ts:0.84}楼梯下{/ts}
D7A58C3F    {ts:0.9}捕捉嘘嘘鬼王{p}救出你的哥哥！{p}恢复鬼怪溪谷的和平～！{/ts}
D7C43D1E    {ts:0.85}宅邸里满是蜘蛛网～！{p}　恶心得让人受不了，{p}快去打扫干净！{/ts}
D7D6B6B0    {ts:0.8}{p}{p}横躺在地上的时候{p}　看起来就像是花田，{p}　需要十分注意。{p}{p}-------------------------------------------------{/ts}
D8A63F38    ＯＫ
D9076841    {vs:15}{ts:0.7}展览间奖励{/ts}{/vs}
D916D4DF    {vs:-10}{ts:1.1}{p}鬼怪吸尘器威力强化！{/ts}{/vs}
D9712852    鬼怪析成器
D995CFED    ?
D9C13D86    {tp:0.04}好吧，总会有办法的吧。{/tp}
D9C13D87    {tp:0.01}先去吧！{/tp}
D9C13DF9    {tp:0.12}……{clr:D8BCE6}嘘嘘鬼{clr:pop}们{p}在谋划着什么？{/tp}
D9CF08D5    {ts:0.95}到达的楼层{/ts}
DB12AD13    {tp:0.04}坏消息啊，{clr:51E949}路易吉{clr:pop}，{p}{p}老夫觉得你应该已经{p}在宅邸看见丝蛛蛛了，对吗？{/tp}
DB12AD14    {tp:0.04}真是离谱！那些家伙们把整个宅邸{p}都弄得满是蜘蛛网哇！{/tp}
DB12AD15    {tp:0.01}粘糊粘糊粘糊粘糊粘糊粘糊{p}粘糊粘糊粘糊粘糊粘糊粘糊……{p}光想想就觉得恶心哩。{/tp}
DB12AD16    {tp:0.04}这样下去，宅邸的调查{p}或许也会出问题。{/tp}
DB12AD17    {tp:0.04}抱歉啊，{p}去帮老夫把蜘蛛网打扫干净。{/tp}
DB12AD18    {tp:0.04}老夫就趁这个时候，{p}{p}调查一下丝蛛蛛{p}大量出现的原因哩。{/tp}
DB138AB0    {tp:0.04}{ts:0.95}喂～！{clr:51E949}路易吉{clr:pop}～？{p}{p}还活着吗～？{p}{p}老夫提心吊胆担心你{p}会不会被干掉哩。{/ts}{/tp}
DB138AB1    {tp:0.04}{ts:0.95}这样啊……{p}{p}真遗憾，{p}{clr:D8BCE6}嘘嘘鬼王{clr:pop}不在吗……{p}哎，没有办法。{/ts}{/tp}
DB138AB2    {tp:0.04}{ts:0.95}总之回一趟{p}{clr:FF9754}实验室基地{clr:pop}来吧，{p}这次也能{p}安全传送就好了。{p}呋、呋、呋。{/ts}{/tp}
DB32E71F    {ts:0.95} 奇袭作战～！{/ts}
DB741A32    {ts:0.84}中世纪展区{/ts}
DB86A877    {ts:0.85}FE Only Mode{/ts}
DB891D08    {ts:0.85}{p}{p}和添加在你的3DS主机中的{p}好友一起，进行鬼怪狩猎吧！{/ts}
DB8C150A    琉璃繁缕
DB974653    {ts:0.84}浴室{/ts}
DBF8A1EA    {vs:-22}{ts:1.1}ɏ 更新列表{p}{/ts}{/vs}
DBFC13F3    {ts:0.8}正在上传数据……{p}请稍等{/ts}
DC60116F    {ts:0.8}{p}{p}兴趣好像是吓唬那些{p}在玉米田里{p}　迷路的人们。{p}{p}-------------------------------------------------{/ts}
DC858AD6    {ts:0.85}帮助大家吧！{/ts}
DCCFE296    　快速通过楼层，{p}可以得到很多高塔钱币哩！
DCCFE297    加时器可以延长计时！{p}注意剩下的时间向目标前进～！
DCCFE298    　如果吸入鬼怪，{p}　也许会捡到各种物品哩。
DD0257F5    {ts:0.84}海洋展区{/ts}
DD17BD6D    {ts:1.1}请您稍等……{/ts}
DD2B8260    {ts:0.95} 冰上追逐战！{/ts}
DD364E9A    {ts:0.95}қ 拖拽系统　等级２！{/ts}
DDB7A3E7    远古噜骚灵
DDD2805B    {ts:0.95}{clr:00CACB}B-3{clr:pop}　调查大树之２！{/ts}
DE93FC40    {ts:0.84}地下隧道{/ts}
DEF4EA03    {tp:0.04}{ts:0.95}{clr:51E949}路易吉{clr:pop}？{p}{p}你现在很害怕{p}老夫非～常理解……{p}但是啊，{p}{p}假装迷路的样子{p}可不好啊，呋。{/ts}{/tp}
DEF4EA04    {tp:0.04}{ts:0.95}去{clr:FF9754}车站{clr:pop}的话，{p}应该能从{clr:FF9754}仓库{clr:pop}走啊！{/ts}{/tp}
DF4472C2    下载游戏
DF522692    {tp:0.04}好消息，{clr:51E949}路易吉{clr:pop}！{p}{p}老夫试着调查了{clr:71D2FF}星星罗盘{clr:pop}……{p}{p}那里面居然，{p}{p}标记着通向{clr:FF9754}时钟工场{clr:pop}地下{p}入口的坐标！{/tp}
DF522693    {tp:0.01}那个位置就是这里！{/tp}
DF522694    {tp:0.04}从那里的升降口{p}好像就可以进入地下了。{/tp}
DF522695    {tp:0.04}然后呢，{p}{p}这个{clr:71D2FF}星星罗盘{clr:pop}似乎{p}也可以作为打开升降口的{clr:71D2FF}钥匙{clr:pop}。{p}不要忘记了，带上吧！{/tp}
DF522696    {tp:0.04}从地下的最深处，{p}现在好像也传来强烈的鬼怪反应，{p}但从这里有的地图数据来看，{p}对那附近的情况一无所知。{p}最深处到底有什么在等待着呢……{p}{p}老夫也毫无头绪。{/tp}
DF522697    {tp:0.04}但是，打开{clr:FF9754}钟塔{clr:pop}的门{p}所必需的{clr:71D2FF}零件{clr:pop}，{p}肯定在最深处的{p}那个鬼怪的手里啊。{/tp}
DF522698    {tp:0.04}进到地下的话，就去寻找{p}通向最深处的道路！{p}小心谨慎地去吧！{/tp}
DF8B75EB    {tp:0.01}{ts:0.95}漂～亮！{p}{p}不愧是{clr:51E949}路易吉{clr:pop}啊！{/ts}{/tp}
DF8B75EC    {tp:0.04}{ts:0.95}这好像就是{p}最后的零件了。{p}总之先回这里来好了！{/ts}{/tp}
DFAE6479    　无法读取保存数据。{p}{p}　请长按Nintendo 3DS主机电源键，{p}　先关闭电源后再试。
DFEB5E38    {ts:0.9}退出{/ts}
E02095F6    {p}猎人高塔的楼层数{p}可以选择无穷无尽了喔！
E05287FA    {ts:0.8}{p}{p}在衣柜、花盆或抽屉等处{p}　隐藏身形伺机而动，{p}　如果一段时间没被找到，{p}　就会为了引起注意而扔些什么过来。{p}-------------------------------------------------{/ts}
E096221F    {vs:-8}{ts:0.84}{p}捕捉所有鬼怪！{/ts}{/vs}
E0B8CE94    {ts:0.84}东侧展览厅{/ts}
E0E96C2E    {ts:0.8}{p}{p}也许想要呈现出{p}　一直以来的鬼怪给人的印象吧，{p}　取得了相应的成功，{p}　……大概吧。{p}-------------------------------------------------{/ts}
E0ED168A    1F
E0F981F6    {tp:0.04}不愧是{clr:51E949}路易吉{clr:pop}！{p}{p}使用{clr:71D2FF}鬼怪吸尘器{clr:pop}的技术高超！{/tp}
E0F981F7    {tp:0.04}虽然能捕捉到{p}新的鬼怪是很好，{p}可是没有{clr:A554D0}暗月{clr:pop}的线索啊。{/tp}
E0F981F8    {tp:0.04}很遗憾啊，但没有办法。{/tp}
E0F981F9    {tp:0.04}如果以这个状态继续{p}搜寻宅邸内部，{p}总应该会找到{clr:A554D0}暗月碎片{clr:pop}的。{/tp}
E0F981FA    {tp:0.04}只有不放弃，继续下去。{/tp}
