langid:CF8B6E4B
14    {ts:0.9}５Ｆ{/ts}
B88BE893    　　升級！！
B88C10BD    {ts:0.95} 調查地下室！{/ts}
B8A45EC0    {ts:0.9}困難{/ts}
B8AA5C49    {ts:0.84}主實驗室{/ts}
B99064A0    復活！
B9A07B0A    {ts:0.8}{p}{p}貪得無厭的嚕普普{p}一旦發現有貴重物品{p}就會馬上藏到體內{p}逃跑時足下生風{p}----------------------------------------------------{/ts}
B9E497D2    蜜蜂
B9FB4F50    {tp:0.04}開始探索新地方！{p}{clr:51E949}路易吉{clr:pop}！{p}你好像迫不及待、興奮不已哪{/tp}
B9FB4F51    {tp:0.04}呼嘿？{p}{p}你說沒那回事！？{p}{p}呼嘿　嘿　嘿！{p}{p}真是的{p}你難道沒有所謂的探險精神嗎？{p}我們的工作{p}可才剛開始哪{p}你要是不試著樂在其中{p}那就太可惜囉！{p}凡事要樂觀看待哪！{p}{p}知道了嗎？{/tp}
B9FB4F52    {tp:0.04}・・・好{p}言歸正傳{p}這個地區似乎也有{p}鬼怪們正在為非作歹{p}為了平息這混亂的局面{p}勢必得讓{clr:A554D0}暗月{clr:pop}恢復原狀{p}刻不容緩呀{/tp}
B9FB4F53    {tp:0.04}我用{clr:FF9754}實驗室基地{clr:pop}的雷達{p}掃描了這個地區{p}結果顯示・・・{p}{p}第３塊{clr:A554D0}暗月碎片{clr:pop}{p}就在這個地區裡{p}千真萬確！{p}{p}只是，很可惜{p}{p}沒能知道・・・{p}{clr:A554D0}碎片{clr:pop}的正確位置{/tp}
B9FB4F54    {tp:0.04}雖說如此{p}{p}在這你看我我看你{p}也是於事無補{p}總之你就去{p}調查一下這個地區吧{p}這個地區的２棟大樓{p}{p}過去曾是{p}植物研究所哪{p}大樓裡面棲息著很多{p}不可思議的植物{p}外加上{p}許多的鬼怪・・・{/tp}
B9FB4F56    {tp:0.04}你就先到{clr:FF9754}發電機室{clr:pop}{p}{p}調查發電系統{p}停止的原因{p}我會在{clr:FF9754}發電機室{clr:pop}的位置{p}標上{clr:FF9754}「！」{clr:pop}{p}記得要好好確認{p}{clr:71D2FF}ＤＳ的地圖{clr:pop}哦！{/tp}
B9FB4F57    {tp:0.04}那麼就拜託你了，{clr:51E949}路易吉{clr:pop}！{p}{p}祝你成功！{/tp}
BA349EA9    {tp:0.04}{ts:0.95}呼嘿　嘿　嘿！{p}{clr:51E949}路易吉{clr:pop}　你做得好～！{/ts}{/tp}
BA349EAA    {tp:0.04}{ts:0.95}你的動作{p}一點也不生疏呀！{p}真厲害哪・・・{p}{p}好　鬼怪的樣本也{p}好像已經收集足夠了{/ts}{/tp}
BA349EAB    {tp:0.04}{ts:0.95}先回到我的{p}{clr:FF9754}實驗室基地{clr:pop}一趟吧！{/ts}{/tp}
BA4AA9A1    無線通訊功能已關閉{p}無法進行通訊{p}請滑動無線開關{p}以開啟無線通訊功能
BAA59A69    鬼怪之籠
BAAA9E70    {tp:0.04}{ts:0.95}嗯，{clr:51E949}路易吉{clr:pop}？{p}{p}你是打算上哪兒去呀？{p}{p}我看你還是快搭上{p}通往{clr:FF9754}地下室{clr:pop}的電梯吧！{/ts}{/tp}
BAAA9E71    {tp:0.04}{ts:0.95}你是怎麼啦{p}{clr:51E949}路易吉{clr:pop}？{p}現在可不是{p}怕東怕西的時候！{p}快點搭上電梯啊！{/ts}{/tp}
BAAA9E72    {tp:0.01}{ts:0.95}呼嘿～！{p}{p}我的忍耐已經{p}快要到達極限了！{p}再不快點搭上電梯{p}{p}我就送１００隻鬼怪過去！{/ts}{/tp}
BAFE7834    {ts:1.1}暗光燈能力提升！{/ts}
BB005BAF    來電中
BB0415B7    追逐者樓層！
BB84EC7C    {tp:0.12}{ts:1.3}那、那、那傢伙是！！！{/ts}{/tp}
BBDC676D    {ts:0.8}{p}{p}強而有力的巨大鬼怪犬{p}鬼怪狩獵者單槍匹馬{p}可能不是它的對手{p}{p}----------------------------------------------------{/ts}
BBEEC391    網球
BC30144E    攀爬者樓層！
BC45965E    蕾蒂
BC8CC100    {ts:0.8}{p}{p}鬼怪三姊妹之一{p}諾蒂說她才是長女{p}總覺得自己很美{p}老是照著鏡子{p}----------------------------------------------------{/ts}
BCE31439    {ts:0.85}ⱷ{0}  ♡{1}  ₢{2}{/ts}
BCFC92C4    狩獵者高塔 {0}F
BD1CD260    {ts:0.85}被鬼怪奪走的{p}時鐘零件只差１個！{p}就是螺旋槳！{p}想盡辦法取回～！！{/ts}
BD1EA31E    {ts:0.84}樹苗實驗室{/ts}
BD459248    ？？？
BD662CB3    {ts:0.8}{p}{p}想要嘶吼出「吼嗚～！」{p}卻不知為何總吼成「喵嗚～！」{p}厭惡這樣不成材的自己{p}{p}----------------------------------------------------{/ts}
BD79104A    B3
BD8492AC    {ts:0.8}重量 {0}{/ts}
BDBABF0A    {tp:0.01}{ts:0.95}哇～！{p}{p}謝謝您　{clr:51E949}路易吉{clr:pop}先生！{p}{p}我得救了～！{/ts}{/tp}
BDBABF0B    {tp:0.01}{ts:0.95}您竟然為了我到這種地方來{p}我好高興！{p}我會追隨您到任何地方{/ts}{/tp}
BDBAE275    {ts:0.85}{p}紅寶石的顏色真是充滿熱情哪！{/ts}
BE1853D0    {ts:0.8}{p}{p}依附於大樹頂部的樓梯{p}攻擊而來的附身鬼{p}似乎有著不同於{p}其他鬼怪的來歷{p}----------------------------------------------------{/ts}
BECD05A3    {tp:0.04}{ts:0.95}・・・嗯{p}{p}看來你拿到了{p}很有趣的東西哪！{/ts}{/tp}
BECD05A4    {tp:0.04}{ts:0.95}我想只要帶著它{p}{p}要是有個萬一{p}就能派上用場呀{/ts}{/tp}
BECD05A5    {tp:0.04}{ts:0.95}雖然不過是我{p}天才{clr:51E949}哎唷˙喂{clr:pop}的第六感而已啦！{/ts}{/tp}
BF898826    {ts:0.7}最佳時間更新！{/ts}
BFFCF63F    {tp:0.04}呼～！{p}{p}你回來啦，{clr:51E949}路易吉{clr:pop}！{p}{p}這次也平安無事我就安心了{/tp}
BFFCF640    {tp:0.04}先把{clr:71D2FF}鬼怪吸塵器{clr:pop}{p}裡頭的東西交出來吧{/tp}
BFFCF641    {tp:0.04}・・・嗯{p}{p}沒有新品種的鬼怪嗎{p}{p}好吧{p}你不說我也早就猜到了{/tp}
BFFCF642    {tp:0.04}和最強的{clr:51E949}附身鬼{clr:pop}{p}再次對戰之後{p}你的捉鬼功力{p}應該也大有進步・・・{p}這樣的話也不錯啦{/tp}
BFFCF643    {tp:0.04}話說　沒想到你居然會{p}回到那樣可怕的地方・・・{p}可見你也變成了個{p}喜歡追求刺激的人哪{/tp}
BFFCF644    {tp:0.04}身為一個鬼怪狩獵者{p}{p}如今你也成長了不少呀{p}{p}就連我都沒有想到{p}會有這樣一天的來臨呢{p}呼嘿　嘿　嘿！{/tp}
C08FCDCD    　Press ɐ
C0E3B26D    找到魔王！
C0F6B7CB    {0}F
C1392DEF    {tp:0.04}{ts:0.95}呃，{clr:51E949}路易吉{clr:pop}先生？{p}{p}您該不會打算{p}走回{clr:FF9754}實驗室基地{clr:pop}・・・吧？{p}唉～{p}{p}{clr:71D2FF}傳送裝置{clr:pop}在{clr:FF9754}中庭{clr:pop}哦{p}{p}馬上朝那邊動身吧！{/ts}{/tp}
C1ACFFF3    {ts:0.8}{p}{p}像蝴蝶的鬼怪{p}常被誤認為「蛾」{p}但他本人總主張{p}自己是隻蝴蝶{p}----------------------------------------------------{/ts}
C295B9A6    {ts:0.9}要{/ts}
C34FD243    {ts:0.84}鐵道區{/ts}
C41A38A3    {ts:0.95} 又來了？鬼怪大集合～！{/ts}
C430C57B    {vs:-2}{ts:0.9}{p}捕捉鬼怪犬！{/ts}{/vs}
C44CD097    {ts:0.84}時鐘機械室{/ts}
C484F70C    鬼怪
C494D49E    {tp:0.04}{ts:0.95}你在做什麼啊，{clr:51E949}路易吉{clr:pop}？{p}{p}你到底有沒有{p}在聽我說話？{/ts}{/tp}
C494D49F    {tp:0.04}{ts:0.95}呼嘿～{p}{p}竟然拿著{clr:71D2FF}星之羅盤{clr:pop}{p}晃來晃去・・・{p}快點到{p}{clr:FF9754}調車場{clr:pop}的通道去！{/ts}{/tp}
C4A644A1    {ts:0.84}樓梯間{/ts}
C4A65A2A    超級嚕躲躲
C4C1369E    {ts:0.95} 前往大樹深處～！{/ts}
C4D0044A    {vs:-10}{ts:0.84}{p}　收集紅金幣！{/ts}{/vs}
C50EA059    {ts:0.84}天空時鐘{/ts}
C5543160    {ts:0.85}{p}在時間耗盡之前{p}逃出現在的樓層！{/ts}
C575A6B2    {ts:0.95}詛咒大樹的寶石{/ts}
C5E159A1    {ts:0.85}實驗室基地的雷達{p}偵測到宅邸裡裡外外{p}都有鬼怪的訊號！{p}去調查是怎麼回事！{/ts}
C6365AB2    {ts:0.8}{p}{p}為了看起來能像真正的鯊魚{p}而正在進行動作練習{p}傳聞他總嚷著{p}哪天想要咬人看看{p}----------------------------------------------------{/ts}
C650643A    {ts:1.1}{p}在多人遊戲中{p}可以選擇隨機高塔了哦！{/ts}
C664CE67    {ts:0.9}儲存中・・・{/ts}
C66F0B28    {ts:0.9}返回多人遊戲選單{/ts}
C6A7A23F    {ts:1.1}ɐ 確定{/ts}
C6DBD2C1    {ts:0.84}鎧甲廳{/ts}
C7534CDD    {ts:0.92}謝謝！{/ts}
C7A9228A    {ts:0.9}這兒曾是時鐘工廠{p}製造出許多時尚又耐用的時鐘{p}如今每個時鐘可都是稀寶！{/ts}
C7A95A01    {ts:0.85}{p}捕捉所有潛藏在{p}樓層中的鬼怪！{/ts}
C84B0894    {tp:0.01}哦～，我的心肝寶貝{clr:51E949}路易吉{clr:pop}！{p}{p}等你好久囉{/tp}
C84B0895    {tp:0.04}不過呢・・・{p}{p}我用雷達{p}重新掃瞄這個地區之後{p}偵測到了令人意外的訊號{p}{p}是你也知道的傢伙所發出的{/tp}
C84B0896    {tp:0.04}發出訊號的位置就在{clr:FF9754}　調車場{clr:pop}・・・{p}{p}也就是{clr:FF9754}工廠{clr:pop}的入口{p}{p}我不清楚那傢伙{p}在那裡做什麼{p}可是畢竟是隻{p}愛搗蛋的傢伙{p}說不定{clr:71D2FF}零件{clr:pop}{p}就在那傢伙手上哦{/tp}
C84B0897    {tp:0.01}反正　你到那傢伙的所在位置去{p}調查他在做什麼就對了！{p}來吧　我要啟動{clr:71D2FF}ＧＣ{clr:pop}囉！{/tp}
C84B0898    {tp:0.04}・・・嗯，怎麼啦？{p}{p}不用老是聽到要傳送{p}就嚇得渾身發抖吧？{/tp}
C84B0899    {tp:0.04}用了這麼多次{p}什麼意外都沒發生{p}正代表我製造的{clr:71D2FF}ＧＣ{clr:pop}{p}是非常安全的哪　呼嘿{/tp}
C84B089A    {tp:0.04}來吧　出發囉{/tp}
C84B089B    {tp:0.04}萬事拜託囉，{clr:51E949}路易吉{clr:pop}！{/tp}
C88457ED    {tp:0.04}{ts:0.95}・・・{clr:51E949}路易吉{clr:pop}，聽得到嗎？{p}{p}好像發生了什麼事・・・{p}到底怎麼啦？{/ts}{/tp}
C88457EE    {tp:0.01}{ts:0.95}呼嘿！　是{clr:51E949}狗的鬼怪{clr:pop}？{p}{p}那傢伙奪走了{clr:71D2FF}鑰匙{clr:pop}嗎！？{/ts}{/tp}
C88457EF    {tp:0.04}{ts:0.95}這是怎麼一回事・・・{p}{p}{clr:51E949}狗的鬼怪{clr:pop}・・・{p}竟然是{clr:51E949}鬼怪犬{clr:pop}呀{p}是這樣呀・・・{p}{p}不過，你光是呆站在那兒{p}也沒有用{p}先回到{clr:FF9754}實驗室基地{clr:pop}來吧！{/ts}{/tp}
C8DF4277    獲得地圖！
C8DFD2CE    {ts:0.9}{p}{p}展示探險成果的房間！{p}可以查看你捕獲的鬼怪{p}和收集到的寶石等等哦！{/ts}
C95A9882    {ts:0.84}乘車場{/ts}
C96706F8    {tp:0.04}{clr:51E949}奇諾比奧{clr:pop}好像{p}還凍著直打顫呢{p}不過應該很快就會恢復啦{/tp}
C96706F9    {tp:0.04}依{clr:51E949}奇諾比奧{clr:pop}所說・・・{p}{p}還是沒有{p}{clr:A554D0}暗月碎片{clr:pop}的下落{p}只不過　曾幾度{p}目睹{clr:D8BCE6}害羞幽靈{clr:pop}的動靜{/tp}
C96706FA    {tp:0.12}{clr:D8BCE6}害羞幽靈{clr:pop}那可惡的傢伙{p}在這種地方到底打著什麼歪主意？{/tp}
C96706FB    {tp:0.04}・・・算了{p}{p}話說{p}{clr:51E949}奇諾比奧{clr:pop}這次{p}也有把監視器的{p}照片資料帶回來哦！{/tp}
C96706FC    {tp:0.04}我馬上就來{p}進行資料解析{p}你就先好好休息一下吧{/tp}
C971A274    {tp:0.04}{ts:0.95}哦哦！　就是那個！{p}{p}那就是{clr:71D2FF}閃光燈{clr:pop}！{p}{p}呼嘿　嘿　嘿！{p}{p}這下{clr:71D2FF}鬼怪吸塵器{p}{clr:pop}看起來更耀眼囉{/ts}{/tp}
C971A275    {tp:0.04}{ts:0.95}這個的用法也很簡單{p}{p}仔細瞄準後按ɐ{p}{p}抓對時機放開ɐ・・・{p}{p}只要這樣就會啪嚓地放出光芒囉！{/ts}{/tp}
C971A276    {tp:0.04}{ts:0.95}熟能生巧！{p}{p}你就對著附近的綠色面板{p}啪嚓地用光照看看吧{/ts}{/tp}
C971A277    {tp:0.04}{ts:0.95}現在你好像也能{p}十分熟練地操作{clr:71D2FF}閃光燈{clr:pop}了呢{p}不愧是{clr:51E949}路易吉{clr:pop}呀{p}呼嘿　嘿　嘿{p}順帶一提・・・{p}{p}這{clr:71D2FF}閃光燈{p}{clr:pop}不只是用來解開門鎖而已哦{p}在捕捉鬼怪的時候{p}也能派上用場！{p}對著鬼怪啪嚓地閃{p}那傢伙們也會嚇得哇哇叫哦！{p}也就是「啪嚓一聲嚇破膽！」啦{p}{p}別忘了唷　{clr:51E949}路易吉{clr:pop}！{/ts}{/tp}
C978237B    {ts:0.95}Җ 拖拽系統　等級３！{/ts}
C9987768    {tp:0.04}{ts:0.95}聽得到嗎，{clr:51E949}路易吉{clr:pop}？{p}{p}你好像抵達{clr:FF9754}中庭{clr:pop}了哪{p}{p}那兒的樓上有{clr:71D2FF}傳送裝置{clr:pop}哦{p}{p}救出{clr:51E949}奇諾比奧{clr:pop}之後{p}帶他回到我這兒來！{p}・・・咦？{p}{p}要怎麼樣{p}才能到樓上去呢・・・？{/ts}{/tp}
C9F978C8    寇克維
C9FE82A2    {ts:0.85}{p}用暗光燈找出{p}並捕捉鬼怪犬！{/ts}
CA5FAE14    豹
CA761395    GAME OVER
CA78DF9B    {ts:0.95}高塔類型{/ts}
CA7D2DF2    {ts:0.8}{p}{p}他似乎期盼著{p}哪天自己也能{p}成為果汁{p}{p}----------------------------------------------------{/ts}
CABFB571    {ts:0.8}{p}{p}有著羽毛球外型的鬼怪{p}他該不會希望有人{p}拿球拍打他吧・・・{p}{p}----------------------------------------------------{/ts}
CACBDAD4    {ts:0.9}故事模式{/ts}
CADAEBBC    {tp:0.04}好{p}{p}進入鐵道模型裡頭的方法是嗎{p}{p}這就交給我吧{/tp}
CADD415E    {ts:0.85}{p}　　可能有點難・・・{/ts}
CAF6CCA9    {ts:0.84}動力室{/ts}
CBA310B6    {ts:0.85}{p}{p}在這可以查看{p}至今你收集到的金錢{p}和我所創出的能力提升{p}可說是我倆的戰鬥勳章哪！{/ts}
CBB8C5EF    {ts:1.1}要退出遊戲{p}並返回實驗室基地嗎？{/ts}
CC09E184    獲得加時器！
CC192B44    {ts:1.1}ɐ 上傳{/ts}
CC53AB43    {ts:0.85}{p}過關條件{p}會依樓層隨機選出！{/ts}
CC8A8213    {tp:0.04}{clr:51E949}路易吉，{clr:pop}這一刻終於來臨了・・・{p}{p}你和鬼怪們的戰爭{p}也許就會在這個地區告終{/tp}
CC8A8214    {tp:0.04}雖然我很想讓你馬上就{p}去尋找{clr:A554D0}暗月碎片{clr:pop}・・・{/tp}
CC8A8215    {tp:0.04}可惜用雷達掃描這個地區{p}{p}也偵測不到{p}{clr:A554D0}暗月碎片{clr:pop}的正確位置・・・{p}{clr:A554D0}碎片{clr:pop}就在這個地區{p}是不會錯的{p}只是不知為何{p}{p}雷達的電波{p}似乎遭受某種力量的干擾{/tp}
CC8A8216    {tp:0.12}這股力量究竟是・・・{p}{p}嗯～{p}還是百思不得其解呀{/tp}
CC8A8217    {tp:0.01}可是哪，{clr:51E949}路易吉{clr:pop}！{/tp}
CC8A8219    {tp:0.04}來　這支就是玄關的{clr:71D2FF}鑰匙{clr:pop}{/tp}
CC8A821A    {tp:0.04}只要用這支{clr:71D2FF}鑰匙{clr:pop}{p}就能進入宮殿裡頭啦{p}別弄丟囉！{/tp}
CC8A821B    {tp:0.04}已經偵測到宮殿裡頭{p}有大量的鬼怪訊號{p}不過{p}{p}如今你已是{p}{p}『捉鬼大師！』{p}{p}就算有再多鬼怪{p}對你來說也不成問題{p}不過就是鬼怪嘛{p}輕～鬆地吸起來就好囉！{p}呼嘿　嘿　嘿！{/tp}
CC96ECDE    {ts:0.84}地下採石場{/ts}
CCAD5F77    {ts:0.9}{p}{p}和我，哎唷˙喂一起{p}解開在鬼怪溪谷{p}發生的怪象之謎！{/ts}
CCC3D16C    {tp:0.01}{ts:0.95}哦哦～！{p}{p}{clr:51E949}奇諾比奧{clr:pop}{p}回到{clr:FF9754}實驗室基地{clr:pop}了哦！{/ts}{/tp}
CCC3D16D    {tp:0.01}{ts:0.95}看來你成功{p}逃出地下了哪{/ts}{/tp}
CCC3D16E    {tp:0.01}{ts:0.95}做得漂亮！{p}{p}那麼　你也回來吧！{/ts}{/tp}
CCC68D31    獲得鑰匙！
CD85DFE1    {ts:0.84}冰河區{/ts}
CDA18A54    {tp:0.04}我已經知道奪走{clr:71D2FF}時鐘指針{clr:pop}{p}的鬼怪逃往哪兒囉{/tp}
CDA18AD8    {tp:0.01}捕捉那傢伙　這次一定要{p}取回{clr:71D2FF}時鐘的零件{clr:pop}哪！{/tp}
CDBF4AEA    {ts:0.8}{p}{p}擁有自我分裂能力的個體{p}憑著其分裂能力{p}操縱複數鎧甲攻擊而來{p}似乎也能使用強大的念力{p}----------------------------------------------------{/ts}
CE10F2AB    {tp:0.01}{ts:0.95}喂～，{clr:51E949}路易吉{clr:pop}！{p}{p}{clr:71D2FF}傳送裝置{clr:pop}在上面{p}在上面哪！{p}把{clr:51E949}奇諾比奧{p}{clr:pop}帶到那裡去！{/ts}{/tp}
CE1D1AF4    {tp:0.04}{ts:0.95}哈囉哈囉～，{clr:51E949}路易吉{clr:pop}？ {p}{p}你好像撿到什麼{p}特別的東西了哪{p}能讓我瞧瞧嗎？{/ts}{/tp}
CE1D1AF5    {tp:0.04}{ts:0.95}嗯～～～{p}{p}很可惜・・・{p}{p}這並不是{p}{clr:A554D0}暗月碎片{clr:pop}哪・・・{p}不過這顆漂亮寶石{p}或許價值連城！{p}說不定還有別的寶石{p}掉在其他地方呢{p}找到之後{p}務必帶回來哦！{/ts}{/tp}
CE1D1AF6    {tp:0.04}{ts:0.95}我會在你回來之前{p}{p}先把展示寶石的地方{p}打造完成唷！{p}呼嘿　嘿　嘿！{/ts}{/tp}
CE1E8C24    {ts:0.84}乾燥間{/ts}
CE6FA47D    {ts:0.8}{p}{p}就連變成鬼怪之後{p}嘴巴都還是停不下來{p}若遭人打擾用餐{p}就會向人吐出黏黏的物質{p}----------------------------------------------------{/ts}
CEC19DF6    {tp:0.04}{ts:0.95}・・・喂～，{clr:51E949}路易吉{clr:pop}！{p}{p}聽得到嗎？{/ts}{/tp}
CEC19DF7    {tp:0.04}{ts:0.95}看來你已經找到{p}秘密入口了呀{p}從那兒應該就能{p}前往最深處{/ts}{/tp}
CEC19DF8    {tp:0.04}{ts:0.95}萬事小・・哦{p}{p}畢竟不知・・麼跑出・・・哪{/ts}{/tp}
CEC19DF9    {tp:0.12}{ts:0.95}訊號・・・的樣子{p}把{clr:71D2FF}時鐘指針{clr:pop}找・・出・・吧！{/ts}{/tp}
CECA19B3    {tp:0.04}{ts:0.95}宅邸如何呀，{clr:51E949}路易吉{clr:pop}？{p}{p}話說哪　{p}{clr:71D2FF}鬼怪吸塵器{clr:pop}也可以吹出強風！{/ts}{/tp}
CECA19B4    {tp:0.04}{ts:0.95}只要長按ɭ！{p}明白了嗎{/ts}{/tp}
CEFFB5DD    {ts:0.85}探索地下{p}取回時鐘零件！{/ts}
CF33136A    B2
CF3663D7    {tp:0.04}就由我來組裝吧{p}{p}辛苦你啦　呼嘿　嘿{/tp}
CF3663D8    {tp:0.04}嗯　看來你這次也替我{p}捕獲了各種鬼怪哪！{p}我要從{clr:71D2FF}鬼怪吸塵器{clr:pop}裡拿出來囉{/tp}
CFA4C054    {ts:0.85}{p}綠寶石的色澤是你{p}喜歡的翠綠對吧？{/ts}
CFFB374D    {ts:0.8}{p}{p}好像越來越執著於嚇人了{p}這種鬼怪出現時別停住腳步{p}請有效使用暗光燈{p}{p}----------------------------------------------------{/ts}
D07829C6    B1
D0EBB5D0    柳丁
D0F65C7F    {ts:0.95} 目標就是天空時鐘！{/ts}
D103C82A    {ts:0.95}朋友{/ts}
D1139FBE    {ts:0.85}野心勃勃{/ts}
D178EA29    {tp:0.12}{ts:0.95}嗯？{p}{p}{clr:51E949}路易吉{clr:pop}・・・先生？{/ts}{/tp}
D178EA2A    {tp:0.01}{ts:0.95}竟能在這種地方{p}承蒙您出手相救・・・{p}這簡直如夢一般{p}{p}是{clr:51E949}博士{clr:pop}擔心我的安危{p}才把您送過來的對嗎・・・？{/ts}{/tp}
D178EA2B    {tp:0.12}{ts:0.95}呃？　是我多心了嗎・・・{p}{p}這樣呀・・・{p}{p}反正・・・只是個不起眼的我・・・{p}{p}・・・咦？{p}{p}您說什麼？{p}{p}來到這裡是為了尋找{clr:71D2FF}螺旋槳{clr:pop}・・・{p}{p}而鬼怪把它{p}拿到{clr:FF9754}收納庫{clr:pop}去了・・・{p}所以才來問我{p}進入{clr:FF9754}收納庫{clr:pop}的方法嗎{/ts}{/tp}
D178EA2C    {tp:0.04}{ts:0.95}唉～{p}{p}是這樣的嗎・・・{p}{p}我明白了{p}{p}要進入{clr:FF9754}收納庫{clr:pop}{p}{p}必須將重物{p}丟進門前的纜車裡{p}如此一來{p}就可以從門口進去了{p}那麼我們就動身吧{/ts}{/tp}
D178EA2D    {tp:0.04}{ts:0.95}可是・・・　嗚　嗚・・・{p}{p}我脆弱的心靈{p}就快被齒輪壓碎・・・{p}我再也受不了驚嚇了{p}{p}{clr:51E949}路易吉{clr:pop}先生{p}請不要留下我一個人{/ts}{/tp}
D193CD89    {ts:0.95}繼續{/ts}
D19D5A7A    {ts:0.95}{clr:00CACB}A-3{clr:pop}　騷靈！{/ts}
D1A9CF21    {ts:1.1}無法刪除檔案{p}{/ts}
D1AC1B75    {tp:0.12}・・・嗯？{p}{p}你問我{p}找到其他{clr:71D2FF}零件{clr:pop}了嗎？{/tp}
D1AC1B76    {tp:0.01}那當然！{/tp}
D1AC1B77    {tp:0.04}・・・當然還沒找到{p}{p}很遺憾哪{p}天不從人願{p}{clr:71D2FF}零件{clr:pop}並不會{p}發出特殊的能量{p}用{clr:FF9754}實驗室基地{clr:pop}的雷達{p}沒辦法偵測呀{/tp}
D2529D09    {ts:0.84}接待室外側{/ts}
D2802DB7    {ts:0.9}損壞的檔案{/ts}
D2B9D078    網路遊戲
D2F5E18F    蒼蠅
D31E692E    {ts:0.85}緊急狀況！{p}從宮殿發出{p}數不清的鬼怪訊號！{p}馬上把鬼怪給我捕捉起來～{/ts}
D37C73AA    {ts:0.8}收集到的金錢{/ts}
D37E5DB5    {ts:0.9}返回標題畫面{/ts}
D38FE370    {ts:0.8}{p}{p}小朋友最喜歡的{p}有如瓢蟲的鬼怪{p}把這做成布偶的話{p}會不會熱賣呢？{p}----------------------------------------------------{/ts}
D3F4637E       
D4207179    {tp:0.04}做得好，{clr:51E949}路易吉{clr:pop}！{p}做得真棒！{p}那就馬上・・・{p}{p}先把{clr:71D2FF}鬼怪吸塵器{p}{clr:pop}裡頭的東西交出來吧{/tp}
D420717A    {tp:0.04}你啟動那兒的發電機{p}真是幫了我大忙哪{p}現在就能打開{p}{clr:FF9754}主實驗室{clr:pop}的門了哦{/tp}
D420717B    {tp:0.04}不但如此・・・{p}{p}因為發電機開始運轉了{p}{clr:FF9754}主實驗室{clr:pop}前的照相機{p}現在也能使用了{p}{p}下次我就能直接把你{p}傳送到{clr:FF9754}主實驗室{clr:pop}前面了{p}這下輕鬆囉～！{/tp}
D420717C    {tp:0.04}既然如此・・・{/tp}
D420717D    {tp:0.04}你稍微休息一下後{p}就得去{clr:FF9754}主實驗室{clr:pop}一趟哦{/tp}
D420717E    {tp:0.04}先喝點熱咖啡什麼的{p}{p}暖暖身子再說{/tp}
D420717F    {tp:0.04}準備好了之後就告訴我啊{/tp}
D464E038    {ts:0.85}救生員{/ts}
D4BCC69B    {tp:0.04}不過{p}不管逃得有多快{p}好像也逃不出你的掌心哪{/tp}
D4BCC69C    {tp:0.04}稱讚就到此為止{p}{p}總之　把{clr:71D2FF}鑰匙{clr:pop}給我吧{/tp}
D556E01B    嚕吃吃
D5665506    任務失敗！
D57B7FCD    {ts:1.1}3rd!{p}{/ts}
D58481C9    {ts:0.9}{0}{clr:FFFCFC}的隊伍{clr:pop}{/ts}
D6401774    {tp:0.04}了不起呀　{clr:51E949}路易吉{clr:pop}！{p}{p}技術高超真讓我佩服！{/tp}
D6401775    {tp:0.04}不是我愛自誇{p}{p}我發明的{clr:71D2FF}鬼怪吸塵器{clr:pop}{p}真是太棒囉！{p}呼嘿　嘿　嘿！　{/tp}
D6401776    {tp:0.04}哦哦　對了！{p}{p}馬上就來調查看看{p}這些鬼怪好囉{p}說不定能查出在{clr:FF9754}鬼怪溪谷{clr:pop}中{p}發生怪象的原因・・・{/tp}
D6401777    {tp:0.04}嗯？{p}{p}你問我怎麼處置{p}捕獲的鬼怪？{/tp}
D6401778    {tp:0.04}我把他們好～好地{p}保管在{clr:FF9754}「展示間」{clr:pop}{p}就在{clr:FF9754}實驗室基地{clr:pop}的地下哦{/tp}
D6401779    {tp:0.04}不光是鬼怪{p}我會把你所帶回來的{p}所有東西都陳列在{p}{clr:FF9754}展示間{clr:pop}哦{p}想看的時候{p}隨時到{clr:FF9754}展示間{clr:pop}去就對了！{/tp}
D640177A    {tp:0.04}那～麼呀{p}接下來也拜託你囉　{clr:51E949}路易吉{clr:pop}！{p}呼嘿　嘿　嘿！{/tp}
D6AA1337    {p}隨機高塔的樓層數{p}可以選擇無限模式了哦！
D6BCCBAF    {ts:0.84}乘車場地下{/ts}
D759DD72    {ts:0.9}不要{/ts}
D7651167    {ts:0.84}樓梯下{/ts}
D7A58C3F    {ts:0.9}捕捉害羞幽靈王{p}救出你哥哥吧！{p}讓鬼怪溪谷恢復{p}以往的平靜～！{/ts}
D7C43D1E    {ts:0.85}宅邸裡頭全是蜘蛛網啊～！{p}真是有夠噁心的{p}去替我打掃乾淨！{/ts}
D7D6B6B0    {ts:0.8}{p}{p}據說躺在地上就{p}活像片花田{p}需要十分當心{p}{p}----------------------------------------------------{/ts}
D8A63F38    ＯＫ
D9076841    {ts:0.7}展示間獎勵{/ts}
D916D4DF    {ts:1.1}鬼怪吸塵器能力提升！{/ts}
D9712852    鬼怪析成器
D995CFED    ?
D9C13D86    {tp:0.04}好吧　船到橋頭自然直{/tp}
D9C13D87    {tp:0.01}你就先上了再說吧！{/tp}
D9C13DF9    {tp:0.12}・・・{clr:D8BCE6}害羞幽靈{clr:pop}們{p}到底在打什麼歪主意哪？{/tp}
D9CF08D5    {ts:0.95}到達樓層{/ts}
