app_common.dat
msg_common_big_18_keywait	[~ 0]
WAZAINFO_292	ひらいた　りょうてで\nあいてを　つっぱって　こうげきする。\n２ー５かいの　あいだ　れんぞくで　だす。
WAZAINFO_293	みずべや　くさむら　どうくつなど\nいる　ばしょに　あわせて\nじぶんの　タイプを　かえる。
WAZAINFO_294	てんめつする　ひかりを　ながめて\nじぶんの　せいしんを　とういつし\nとくこうを　ぐぐーんと　あげる。
WAZAINFO_295	まばゆい　ひかりを　ときはなって\nこうげきする。　あいての　とくぼうを\nさげることが　ある。
WAZAINFO_296	きりじょうの　うもうで　つつみこみ\nこうげきする。　あいての　とくこうを\nさげることが　ある。
WAZAINFO_297	うもうを　ふりまいて\nあいての　からだに　からませる。\nあいての　こうげきを　がくっと　さげる。
WAZAINFO_298	フラフラと　ダンスを　おどって\nじぶんの　まわりに　いるものを\nこんらん　じょうたいに　させる。
WAZAINFO_299	こうげきした　あいてを\nやけど　じょうたいに　することが　ある。\nきゅうしょにも　あたりやすい。
WAZAINFO_300	あたりを　どろまみれにする。\n５ターンの　あいだ\nでんきタイプの　わざを　よわめる。
WAZAINFO_301	５ターンの　あいだ\nあいてを　こうげきする。\nわざが　あたるたび　いりょくが　あがる。
WAZAINFO_302	トゲの　うでを\nはげしく　ふるって　こうげきする。\nあいてを　ひるませる　ことが　ある。
WAZAINFO_303	なまけて　やすむ。\nじぶんの　ＨＰを　さいだい　ＨＰの\nはんぶん　かいふく　する。
WAZAINFO_304	うるさく　ひびく　おおきな　しんどうを\nあいてに　あたえて　こうげきする。
WAZAINFO_305	どくの　ある　キバで\nあいてに　かみついて　こうげきする。\nもうどくを　おわせる　ことが　ある。
WAZAINFO_306	かたく　するどい　ツメで　きりさいて\nこうげきする。あいての　ぼうぎょを\nさげることが　ある。
WAZAINFO_307	ばくはつの　ほのおで\nあいてを　やきつくして　こうげきする。\nつぎの　ターンは　うごけなく　なる。
WAZAINFO_308	みずの　たいほうを\nあいてに　はっしゃして　こうげきする。\nつぎの　ターンは　うごけなく　なる。
WAZAINFO_309	すいせいの　ごとく　パンチを　くりだして\nあいてを　こうげきする。　じぶんの\nこうげきが　あがることが　ある。
WAZAINFO_310	おおきな　こえなどで\nふいに　おどろかして　こうげきする。\nあいてを　ひるませる　ことが　ある。
WAZAINFO_311	つかった　ときの　てんきに　よって\nわざの　タイプと　いりょくが　かわる。
WAZAINFO_312	ここちよい　やすらぐ　かおりを　かがせて\nみかた　ぜんいんの\nじょうたい　いじょうを　かいふく　する。
WAZAINFO_313	ないた　ふりをして　なみだを　ながす。\nこまらせる　ことで\nあいての　とくぼうを　がくっと　さげる。
WAZAINFO_314	するどい　かぜで\nあいてを　きりつけて　こうげきする。\nきゅうしょに　あたりやすい。
WAZAINFO_315	フルパワーで　あいてを　こうげきする。\nつかうと　はんどうで\nじぶんの　とくこうが　がくっと　さがる。
WAZAINFO_316	ゴーストタイプに　こうかがない　わざや\nかいひりつの　たかい　あいてに\nこうげきが　あたるように　なる。
WAZAINFO_317	がんせきを　なげつけて　こうげきする。\nあいての　うごきを　ふうじることで\nすばやさを　さげる。
WAZAINFO_318	かぜに　りんぷんを　のせて　あいてを\nこうげきする。じぶんの　すべての\nのうりょくが　あがることが　ある。
WAZAINFO_319	きんぞくを　こすって　でるような\nいやな　おとを　きかせる。\nあいての　とくぼうを　がくっと　さげる。
WAZAINFO_320	ここちよい　ふえの　ねいろを　きかせて\nあいてを　ねむりの　じょうたいに　する。
WAZAINFO_321	からだを　くすぐり　わらわせる　ことで\nあいての　こうげきと　ぼうぎょを\nさげる。
WAZAINFO_322	うちゅう　から　しんぴの　ちからを\nとりこむ　ことで　じぶんの\nぼうぎょと　とくぼうを　あげる。
WAZAINFO_323	しおを　ふきつけて　こうげきする。\nじぶんの　ＨＰが　すくないほど\nわざの　いりょくは　さがる。
WAZAINFO_324	ふしぎな　ひかりを\nはっしゃして　こうげきする。\nあいてを　こんらん　させることが　ある。
WAZAINFO_325	かげに　まぎれて　パンチを　くりだす。\nこうげきは　かならず　めいちゅう　する。
WAZAINFO_326	みえない　ふしぎな　ちからを\nおくって　こうげきする。\nあいてを　ひるませる　ことが　ある。
WAZAINFO_327	そらに　むかうような　たかい　アッパーで\nあいてを　つきあげて　こうげきする。
WAZAINFO_328	はげしく　ふきあれる　すなあらしの\nなかに　４ー５ターンの　あいだ\nあいてを　とじこめて　こうげきする。
WAZAINFO_329	あいてを　いちげきで　ひんしに　する。\nこおりタイプ　いがいの　ポケモンが\nつかうと　あたりにくい。
WAZAINFO_330	にごった　みずを\nあいてに　はっしゃして　こうげきする。\nめいちゅうりつを　さげることが　ある。
WAZAINFO_331	タネを　いきおいよく\nあいてに　はっしゃして　こうげきする。\n２ー５かいの　あいだ　れんぞくで　だす。
WAZAINFO_332	すばやい　うごきで\nあいてを　ほんろうして　きりつける。\nこうげきは　かならず　めいちゅう　する。
WAZAINFO_333	するどい　つららを\nあいてに　はっしゃして　こうげきする。\n２ー５かいの　あいだ　れんぞくで　だす。
WAZAINFO_334	ひふを　てつのように\nかたくする　ことで\nじぶんの　ぼうぎょを　ぐーんと　あげる。
WAZAINFO_335	りょうてを　ひろげて　たちはだかり\nあいての　にげみちを　ふさいで\nにげられなく　する。
WAZAINFO_336	おおごえで　ほえて　きあいを　たかめ\nじぶんの　こうげきを　あげる。
WAZAINFO_337	するどく　とがった　きょだいな　ツメで\nあいてを　きりさいて　こうげきする。
WAZAINFO_338	おおきな　じゅもくで\nあいてを　たたきつけて　こうげきする。\nつぎの　ターンは　うごけなく　なる。
WAZAINFO_339	からだに　ちからを　こめて　きんにくを\nぶあつく　することで　じぶんの\nこうげきと　ぼうぎょを　あげる。
WAZAINFO_340	そらたかく　とびはねて\n２ターンめに　あいてを　こうげきする。\nまひ　じょうたいに　することが　ある。
WAZAINFO_341	どろの　かたまりを\nあいてに　なげつけて　こうげきする。\nどうじに　あいての　すばやさを　さげる。
WAZAINFO_342	しっぽで　たたく。\nどく　じょうたいに　することが　あり\nきゅうしょにも　あたりやすい。
WAZAINFO_343	かわいく　あまえながら\nあいてに　ちかづき\nもっている　どうぐを　うばう。
WAZAINFO_344	でんきを　まとって　とっしんする。\nじぶんも　かなり　ダメージを　うける。\nまひ　じょうたいに　することが　ある。
WAZAINFO_345	あいてを　ついせきする\nふしぎな　はっぱを　まきちらす。\nこうげきは　かならず　めいちゅう　する。
WAZAINFO_346	あたりを　みずで　びしょびしょにする。\n５ターンの　あいだ\nほのおタイプの　わざを　よわめる。
WAZAINFO_347	しずかに　せいしんを　とういつし\nこころを　しずめる　ことで　じぶんの\nとくこうと　とくぼうを　あげる。
WAZAINFO_348	はっぱを　つるぎのように　あやつり\nあいてを　きりつけて　こうげきする。\nきゅうしょに　あたりやすい。
WAZAINFO_349	しんぴてきで　ちからづよい　まいを\nはげしく　おどる。　じぶんの\nこうげきと　すばやさを　あげる。
WAZAINFO_350	かたい　がんせきを\nあいてに　はっしゃして　こうげきする。\n２ー５かいの　あいだ　れんぞくで　だす。
WAZAINFO_351	でんげきを　すばやく\nあいてに　あびせる。\nこうげきは　かならず　めいちゅう　する。
WAZAINFO_352	みずの　しんどうを\nあいてに　あたえて　こうげきする。\nあいてを　こんらん　させることが　ある。
WAZAINFO_353	わざを　つかった　２ターン　あとに\nむすうの　ひかりの　たばで\nあいてを　こうげきする。
WAZAINFO_354	フルパワーで　あいてを　こうげきする。\nつかうと　はんどうで\nじぶんの　とくこうが　がくっと　さがる。
WAZAINFO_355	じめんに　おりて　からだを　やすめる。\nさいだい　ＨＰの　はんぶんの\nＨＰを　かいふく　する。
WAZAINFO_356	５ターンのあいだ　ふゆうや　ひこうタイプに\nじめんタイプの　わざが　あたるようになる。\nくうちゅうに　とぶ　わざも　つかえない。
WAZAINFO_357	あくタイプに　こうかがない　わざや\nかいひりつの　たかい　あいてに\nこうげきが　あたるように　なる。
WAZAINFO_358	ねむり　じょうたいの　あいてに\nおおきな　ダメージを　あたえる。\nかわりに　あいては　ねむりから　さめる。
WAZAINFO_359	つよくて　おもい　こぶしを\nふるって　ダメージを　あたえる。\nじぶんの　すばやさが　さがる。
WAZAINFO_360	からだを　こうそくに　かいてん　させて\nたいあたりする。あいてより　すばやさが\nひくいほど　つよい。
WAZAINFO_361	じぶんは　ひんしに　なるが　ひかえから\nでてくる　ポケモンの　じょうたい\nいじょうと　ＨＰを　かいふく　する。
WAZAINFO_362	あいてが　ＨＰの　はんぶん　くらい\nきずを　おっていると　わざの　いりょくが\n２ばいに　なる。
WAZAINFO_363	きのみから　ちからを　もらい\nこうげきする。もたせた　きのみで\nわざの　タイプと　いりょくが　かわる。
WAZAINFO_364	まもるを　つかっている\nあいてに　こうげきが　できる。\nまもりの　こうかを　かいじょ　させる。
WAZAINFO_365	くちばしで　こうげき。\nあいてが　きのみを　もっている　とき\nたべて　きのみの　こうかを　うけられる。
WAZAINFO_366	はげしく　ふきあれる\nかぜのうずを　つくり　４ターンの　あいだ\nみかた　ぜんいんの　すばやさを　あげる。
WAZAINFO_367	つぼおしで　からだを\nかっせいか　させる。　のうりょくの\nどれか　１つを　ぐーんと　あげる。
WAZAINFO_368	わざを　だすまえに\nさいごに　うけた　わざの　ダメージを\nおおきくして　だした　あいてに　かえす。
WAZAINFO_369	こうげき　したあと\nものすごい　スピードで　もどってきて\nひかえ　ポケモンと　いれかわる。
WAZAINFO_370	まもりを　すてて　あいての　ふところに\nとつげきする。　じぶんの\nぼうぎょと　とくぼうが　さがる。
WAZAINFO_371	ためこんで　こうげきする。\nあいてより　あとに　こうげき　できると\nわざの　いりょくは　２ばいに　なる。
WAZAINFO_372	そのターンに　あいてが\nすでに　ダメージを　うけて　いたら\nわざの　いりょくは　２ばいに　なる。
WAZAINFO_373	もたせた　どうぐを　５ターンの　あいだ\nつかえなくする。　トレーナーも\nその　ポケモンには　どうぐを　つかえない。
WAZAINFO_374	もたせた　どうぐを\nすばやく　なげつけて　こうげきする。\nどうぐで　いりょくと　こうかが　かわる。
WAZAINFO_375	ちょうのうりょくで　あんじを　かけて\nじぶんの　うけている　じょうたい\nいじょうを　あいてに　うつす。
WAZAINFO_376	きりふだの　のこり　ＰＰが\nすくなければ　すくないほど\nわざの　いりょくが　あがる。
WAZAINFO_377	５ターンの　あいだ　わざや\nとくせいや　もっている　どうぐによって\nＨＰを　かいふく　できなく　する。
WAZAINFO_378	つよく　しめあげて　こうげきを　する。\nあいての　ＨＰが　のこっている　ほど\nいりょくは　あがる。
WAZAINFO_379	ちょうのうりょくで\nじぶんの　こうげきと　ぼうぎょの\nちからを　こうかん　する。
WAZAINFO_380	いえきを　あいての\nからだに　はきつける。　ついた　いえきは\nあいての　とくせいの　こうかを　けす。
WAZAINFO_381	てんに　むかって　おいのりを　ささげ\n５ターンの　あいだ　あいての　こうげきを\nきゅうしょに　あたらなく　する。
WAZAINFO_382	いりょくを　あげて　あいてが\nだそうとする　わざを　さきにだす。\nさきに　だせないと　しっぱい　する。
WAZAINFO_383	ちょくぜんに　でた　わざを　まねして\nおなじ　わざを　だす。\nわざが　でていないと　しっぱい　する。
WAZAINFO_384	ちょうのうりょくで　じぶんと　あいての\nこうげきと　とくこうの\nのうりょく　へんかを　いれかえる。
WAZAINFO_385	ちょうのうりょくで　じぶんと　あいての\nぼうぎょと　とくぼうの\nのうりょく　へんかを　いれかえる。
WAZAINFO_386	のうりょく　へんかで\nあいてが　パワーアップ　しているほど\nわざの　いりょくが　あがる。
WAZAINFO_387	せんとうちゅうに　おぼえている　わざを\nすべて　つかうと　はじめて　だせる\nとっておきの　わざ。
WAZAINFO_388	こころを　なやませる　タネを\nうえつける。　あいてを　ねむれなく　して\nとくせいを　ふみんに　する。
WAZAINFO_389	あいてより　さきに　こうげき　できる。\nあいてが　だすわざが\nこうげきわざ　でないと　しっぱい　する。
WAZAINFO_390	あいての　あしもとに　どくびしを\nしかける。　こうたいで　でてきた　あいての\nポケモンに　どくを　おわせる。
WAZAINFO_391	ちょうのうりょくで\nじぶんと　あいてに　かかっている\nのうりょく　へんかを　いれかえる。
WAZAINFO_392	じぶんの　からだの　まわりを\nみずで　つくった　ベールで　おおう。\nまいターン　ＨＰを　かいふく　する。
WAZAINFO_393	でんきで　つくった　じりょくの　ちからで\nちゅうに　うかぶ。\n５ターンの　あいだ　ふゆう　できる。
WAZAINFO_394	ほのおを　まとって　とっしんする。\nじぶんも　かなり　ダメージを　うける。\nやけど　じょうたいに　することが　ある。
WAZAINFO_395	あいての　からだに\nしょうげきはを　あてて　こうげきする。\nまひ　じょうたいに　することが　ある。
WAZAINFO_396	からだの　おくから　はどうの　ちからを\nあいてに　うちはなつ。\nこうげきは　かならず　めいちゅう　する。
WAZAINFO_397	じぶんの　からだを　みがいて　くうきの\nていこうを　すくなくする。すばやさを\nぐーんと　あげることが　できる。
WAZAINFO_398	どくに　そまった　しょくしゅや　うでで\nあいてを　つきさす。\nどく　じょうたいに　することが　ある。
WAZAINFO_399	からだから　あくいに\nみちた　おそろしい　オーラを　はっする。\nあいてを　ひるませる　ことが　ある。
WAZAINFO_400	いっしゅんの　すきを　ついて\nあいてを　きりはらう。\nきゅうしょに　あたりやすい。
WAZAINFO_401	はげしく　あれくるう　あらなみの　ように\nおおきな　しっぽを　ふって\nあいてを　こうげきする。
WAZAINFO_402	かたい　からを　もつ　おおきな　タネを\nうえから　たたきつけて\nあいてを　こうげきする。
WAZAINFO_403	そらをも　きりさく\nくうきの　やいばで　こうげきする。\nあいてを　ひるませる　ことが　ある。
WAZAINFO_404	カマや　ツメを　ハサミのように\nこうさ　させながら　あいてを　きりさく。
WAZAINFO_405	しんどうで　おんぱを　おこして\nこうげきする。あいての　とくぼうを\nさげることが　ある。
WAZAINFO_406	おおきな　くちから　しょうげきはを\nまきおこして　あいてを　こうげきする。
WAZAINFO_407	すさまじい　さっきで　いあつ　しながら\nたいあたりする。\nあいてを　ひるませる　ことが　ある。
WAZAINFO_408	ほうせきの　ように　きらめく　ひかりを\nはっしゃして　あいてを　こうげきする。
WAZAINFO_409	こぶしから　あいての　ちからを\nすいとる。　あたえた　ダメージの\nはんぶんの　ＨＰを　かいふく　できる。
WAZAINFO_410	こぶしを　ふって\nしんくうの　なみを　まきおこす。\nかならず　せんせい　こうげき　できる。
WAZAINFO_411	きあいを　たかめて　こんしんの　ちからを\nほうしゅつする。あいての　とくぼうを\nさげることが　ある。
WAZAINFO_412	しぜんから　あつめた\nいのちの　ちからを　はっしゃする。\nあいての　とくぼうを　さげることがある。
WAZAINFO_413	はねを　おりたたみ\nていくう　ひこうで　とつげきする。\nじぶんも　かなり　ダメージを　うける。
WAZAINFO_414	あいての　あしもとへ　だいちの　ちからを\nほうしゅつする。あいての　とくぼうを\nさげることが　ある。
WAZAINFO_415	めにも　とまらぬ　はやさで\nじぶんと　あいての\nもちものを　こうかんする。
WAZAINFO_416	もてる　ちからを　すべて　つかって\nあいてに　とつげきする。\nつぎの　ターンは　うごけなく　なる。
WAZAINFO_417	わるいことを　かんがえて\nあたまを　かっせいか　させる。\nじぶんの　とくこうを　ぐーんと　あげる。
WAZAINFO_418	だんがんの　ような　はやくて　かたい\nパンチを　あいてに　くりだす。\nかならず　せんせい　こうげき　できる。
WAZAINFO_419	あいてから　わざを　うけていると\nその　あいてに　たいして\nわざの　いりょくが　２ばいに　なる。
WAZAINFO_420	こおりの　かたまりを　いっしゅんで\nつくり　あいてに　すばやく　はなつ。\nかならず　せんせい　こうげき　できる。
WAZAINFO_421	かげから　つくった　するどい　ツメで\nあいてを　きりさく。\nきゅうしょに　あたりやすい。
WAZAINFO_422	でんきを　ためた　キバで　かみつく。\nあいてを　ひるませたり\nまひ　じょうたいに　することが　ある。
WAZAINFO_423	れいきを　ひめた　キバで　かみつく。\nあいてを　ひるませたり\nこおり　じょうたいに　することが　ある。
WAZAINFO_424	ほのおを　まとった　キバで　かみつく。\nあいてを　ひるませたり\nやけど　じょうたいに　することが　ある。
WAZAINFO_425	かげを　のばして\nあいての　はいごから　こうげきする。\nかならず　せんせい　こうげき　できる。
WAZAINFO_426	かたい　どろのたまを\nあいてに　はっしゃして　こうげきする。\nめいちゅうりつを　さげることが　ある。
WAZAINFO_427	じったいか　させた\nこころの　やいばで　あいてを　きりさく。\nきゅうしょに　あたりやすい。
WAZAINFO_428	しねんの　ちからを\nひたいに　あつめて　こうげきする。\nあいてを　ひるませる　ことが　ある。
WAZAINFO_429	みがき　あげられた　からだから\nせんこうの　ちからを　あいてに　はなつ。\nめいちゅうりつを　さげることが　ある。
WAZAINFO_430	からだの　ひかりを　いってんに　あつめて\nちからを　はなつ。あいての　とくぼうを\nさげることが　ある。
WAZAINFO_431	すごい　いきおいで　あいてに\nつっこみ　こうげきする。\nあいてを　こんらん　させることが　ある。
WAZAINFO_432	つよいかぜで　あいての　リフレクターや\nひかりのかべ　などを　はらいのける。\nかいひりつも　さげる。
WAZAINFO_433	まかふしぎな　くうかんを　つくる。\n５ターンの　あいだ\nおそい　ポケモンから　こうどう　できる。
WAZAINFO_434	てんくうから　いんせきを\nあいてに　おとす。つかうと　はんどうで\nじぶんの　とくこうが　がくっと　さがる。
WAZAINFO_435	まばゆい　でんげきで　じぶんの\nまわりに　いるものを　こうげきする。\nまひ　じょうたいに　することが　ある。
WAZAINFO_436	まっかな　ほのおで　じぶんの\nまわりに　いるものを　こうげきする。\nやけど　じょうたいに　することが　ある。
WAZAINFO_437	とがった　はっぱで　あいてに　あらしを\nおこす。つかうと　はんどうで\nじぶんの　とくこうが　がくっと　さがる。
WAZAINFO_438	ツタや　しょくしゅを　はげしく　ふるって\nあいてを　たたきつけ　こうげきする。
WAZAINFO_439	きょだいな　いわを\nあいてに　はっしゃして　こうげきする。\nつぎの　ターンは　うごけなく　なる。
WAZAINFO_440	どくの　やいばで　あいてを　きりさく。\nどく　じょうたいに　することが　あり\nきゅうしょにも　あたりやすい。
WAZAINFO_441	きたない　ゴミを\nあいてに　ぶつけて　こうげきする。\nどく　じょうたいに　することが　ある。
WAZAINFO_442	はがねの　ような\nかたい　あたまで　こうげきする。\nあいてを　ひるませる　ことが　ある。
WAZAINFO_443	あいてに　すいつく\nはがねの　ばくだんを　はっしゃする。\nこうげきは　かならず　めいちゅう　する。
WAZAINFO_444	とがった　いわを\nあいてに　つきさして　こうげきする。\nきゅうしょに　あたりやすい。
WAZAINFO_445	♂なら♀を　♀なら♂を　ゆうわくして\nあいての　とくこうを　がくっと　さげる。
WAZAINFO_446	あいての　まわりに　むすうの　いわを\nうかべて　こうたいで　でてきた　あいての\nポケモンに　ダメージを　あたえる。
WAZAINFO_447	くさを　からませて　あいてを\nころばせる。あいてが　おもいほど\nいりょくが　あがる。
WAZAINFO_448	とても　うるさい　おしゃべりの\nおんぱで　あいてを　こうげきする。\nあいてを　こんらん　させる。
WAZAINFO_449	むすうの　こうだんを　あいてに\nほうしゅつする。じぶんの　もつ\nプレートに　より　タイプが　かわる。
WAZAINFO_450	かみついて　こうげきする。\nあいてが　きのみを　もっている　とき\nたべて　きのみの　こうかを　うけられる。
WAZAINFO_451	でんげきの　たばを　あいてに\nはっしゃする。でんきを　ためて　じぶんの\nとくこうを　あげることが　ある。
WAZAINFO_452	かたい　どうたいを\nあいてに　たたきつけて　こうげきする。\nじぶんも　かなり　ダメージを　うける。
WAZAINFO_453	めにも　とまらぬ　ものすごい　はやさで\nあいてに　つっこむ。\nかならず　せんせい　こうげき　できる。
WAZAINFO_454	しもべを　よびだして\nあいてに　むかって　こうげき　させる。\nきゅうしょに　あたりやすい。
WAZAINFO_455	しもべを　よびだして　じぶんの　からだに\nおおい　つかせる。ぼうぎょと　とくぼうを\nあげることが　できる。
WAZAINFO_456	しもべを　よびだして　きずを　なおす。\nさいだい　ＨＰの　はんぶん\nじぶんの　ＨＰを　かいふく　する。
WAZAINFO_457	いのちを　かけて　こんしんの　ちからで\nあいてに　ずつきを　する。　じぶんも\nものすごい　ダメージを　うける。
WAZAINFO_458	しっぽなどを　つかい　あいてを　たたいて\nこうげきする。　２かい　れんぞくで\nダメージを　あたえる。
WAZAINFO_459	じかんが　ゆがむほどの　ちからを\nうちだして　あいてを　こうげきする。\nつぎの　ターンは　うごけなく　なる。
WAZAINFO_460	まわりの　くうかんごと　あいてを\nひきさき　ダメージを　あたえる。\nきゅうしょに　あたりやすい。
WAZAINFO_461	じぶんは　ひんしに　なるが\nひかえから　でてくる　ポケモンの\nすべての　じょうたいを　かいふく　する。
WAZAINFO_462	すさまじい　ちからで　あいてを　にぎり\nつぶす。あいての　ＨＰが　のこっている\nほど　いりょくが　あがる。
WAZAINFO_463	はげしく　もえたぎる　ほのおの　なかに\n４ー５ターンの　あいだ\nあいてを　とじこめて　こうげきする。
WAZAINFO_464	あんこくの　せかいに　ひきずり　おとして\nあいてを　ねむり　じょうたいに　する。
WAZAINFO_465	からだの　なかから　しょうげきはを\nはっせい　させる。あいての　とくぼうを\nがくっと　さげることが　ある。
WAZAINFO_466	みのけも　よだつ　とっぷうで　あいてを\nこうげきする。じぶんの　すべての\nのうりょくが　あがることが　ある。
WAZAINFO_467	１ターンめで　すがたを　けして\n２ターンめに　あいてを　こうげきする。\nまもっていても　こうげきは　あたる。
WAZAINFO_468	ツメを　みがいて　するどく　する。\nじぶんの　こうげきと\nめいちゅうりつを　あげる。
WAZAINFO_469	みかた　ぜんいんに　あたる　こうげきを\n１ターンの　あいだ　ふせぐ。
WAZAINFO_470	ちょうのうりょくで　じぶんと　あいての\nぼうぎょと　とくぼうを　たして\nはんぶんに　わける。
WAZAINFO_471	ちょうのうりょくで　じぶんと　あいての\nこうげきと　とくこうを　たして\nはんぶんに　わける。
WAZAINFO_472	まかふしぎな　くうかんを　つくる。\n５ターンのあいだ　すべてのポケモンの\nぼうぎょと　とくぼうが　いれかわる。
WAZAINFO_473	ふしぎな　ねんぱを　じったいかして\nあいてを　こうげきする。\nぶつりてきな　ダメージを　あたえる。
WAZAINFO_474	とくしゅな　どくえきを　あびせかける。\nどく　じょうたいの　あいてには\nいりょくが　２ばいに　なる。
WAZAINFO_475	からだの　ムダな　ぶぶんを　けずる。\nじぶんの　すばやさを　ぐーんと　あげて\nたいじゅうも　かるく　なる。
WAZAINFO_476	イライラさせる　こなを　じぶんに\nふりかけて　ちゅういを　ひく。　あいての\nこうげきを　すべて　じぶんに　むける。
WAZAINFO_477	ちょうのうりょくで　あいてを　うかせる。\n３ターンの　あいだ　こうげきが\nあいてに　あたりやすく　なる。
WAZAINFO_478	まかふしぎな　くうかんを　つくる。\n５ターンのあいだ　すべてのポケモンの\nどうぐの　こうかが　なくなる。
WAZAINFO_479	いしや　たまを　なげて　とんでいる\nあいてを　こうげきする。　あいては\nうちおとされて　じめんに　おちる。
WAZAINFO_480	きょうれつな　いちげきを\nあいてに　くりだす。こうげきは\nかならず　きゅうしょに　あたる。
WAZAINFO_481	あたると　はじける　ほのおで　あいてを\nこうげきする。はじけた　ほのおは\nとなりの　あいてにも　ふりかかる。
WAZAINFO_482	ヘドロの　なみで　じぶんの\nまわりに　いるものを　こうげきする。\nどく　じょうたいに　することが　ある。
WAZAINFO_483	しんぴてきで　うつくしい　まいを\nかろやかに　おどる。　じぶんの　とくこうと\nとくぼうと　すばやさを　あげる。
WAZAINFO_484	おもたい　からだで　あいてに　ぶつかって\nこうげきする。　じぶんが　あいてより\nおもいほど　いりょくが　あがる。
WAZAINFO_485	ふしぎな　でんぱで　まわりに　いる\nじぶんと　おなじ　タイプの\nポケモンに　ダメージを　あたえる。
WAZAINFO_486	でんきの　かたまりを　あいてに\nぶつける。あいてより　すばやさが\nはやいほど　いりょくが　あがる。
WAZAINFO_487	たくさんの　みずを　あびせかけて\nあいてを　みずタイプに　する。
WAZAINFO_488	ほのおを　まとい　あいてを\nこうげきする。ちからを　ためて　じぶんの\nすばやさを　あげる。
WAZAINFO_489	とぐろを　まいて　しゅうちゅう　する。\nじぶんの　こうげきと　ぼうぎょと\nめいちゅうりつを　あげる。
WAZAINFO_490	すばやい　うごきで　あいての　あしを\nねらって　こうげきする。\nあいての　すばやさを　さげる。
WAZAINFO_491	あいてを　とかす　えきたいを\nはきだして　こうげきする。\nあいての　とくぼうを　がくっと　さげる。
WAZAINFO_492	あいての　ちからを　りようする。\nたたかっている　あいての　こうげきが\nたかいほど　ダメージが　あがる。
WAZAINFO_493	なぞの　ねんぱを　あいてに　おくる。\nねんぱを　うけとった　あいては\nとくせいが　たんじゅんに　なる。
WAZAINFO_494	ふしぎな　リズムで　おどる。\nうごきを　まねさせて　じぶんと　あいての\nとくせいを　おなじに　する。
WAZAINFO_495	あいての　こうどうを　サポートして\nじぶんの　こうどうの　あとに\nつづけて　うごけるように　する。
WAZAINFO_496	うたで　あいてを　こうげきする。\nみんなで　りんしょう　すると　つづけて\nだすことが　でき　いりょくも　あがる。
WAZAINFO_497	ひびく　こえで　あいてを　こうげきする。\nまいターン　だれかが　わざを\nつかい　つづけると　いりょくが　あがる。
WAZAINFO_498	すきを　みて　けんじつに　こうげきする。\nあいての　のうりょく　へんかに\nかんけいなく　ダメージを　あたえる。
WAZAINFO_499	とくしゅな　どろの　かたまりを\nあいてに　なげつけて　こうげきする。\nのうりょく　へんかを　もとに　もどす。
WAZAINFO_500	ちくせき　された　パワーで　あいてを\nこうげきする。じぶんの　のうりょくが\nあがって　いるほど　いりょくが　あがる。
WAZAINFO_501	じぶんと　みかたを　あいての\nせんせい　こうげきから　まもる。
WAZAINFO_502	ふしぎな　ちからで　テレポートして\nじぶんと　みかたの　いばしょを\nいれかえる。
WAZAINFO_503	あつく　にえたぎる　みずを\nあいてに　はっしゃして　こうげきする。\nやけど　じょうたいに　することが　ある。
WAZAINFO_504	からを　やぶって　じぶんの　ぼうぎょ\nとくぼうを　さげるが　こうげき　とくこう\nすばやさを　ぐーんと　あげる。
WAZAINFO_505	いやしのはどうを　とばして\nさいだい　ＨＰの　はんぶん\nあいての　ＨＰを　かいふく　する。
WAZAINFO_506	たたみかける　ように　こうげきする。\nじょうたい　いじょうの　あいてに\nおおきな　ダメージを　あたえる。
WAZAINFO_507	１ターンめで　あいてを　そらへ　つれさり\n２ターンめに　おとして　こうげきする。\nつれさられた　あいては　うごけない。
WAZAINFO_508	はぐるまを　まわして\nじぶんの　こうげきを　あげる　だけでなく\nすばやさも　ぐーんと　あげる。
WAZAINFO_509	あいてを　なげとばして\nひかえの　ポケモンを　ひきずりだす。\nやせいの　ばあいは　せんとうが　おわる。
WAZAINFO_510	ほのおで　あいてを　こうげきする。\nあいてが　きのみなどを　もっている　とき\nもやして　つかえなく　する。
WAZAINFO_511	あいてを　おさえつけて\nこうどうの　じゅんばんを\nさいごに　する。
WAZAINFO_512	かろやかに　あいてを　こうげきする。\nじぶんが　どうぐを　もっていない　とき\nおおきな　ダメージを　あたえる。
WAZAINFO_513	あいての　タイプを　はんしゃして\nじぶんも　おなじ　タイプに　なる。
WAZAINFO_514	たおれた　みかたの　かたきを　うつ。\nまえの　ターンに　みかたが　たおされて\nいると　いりょくが　あがる。
WAZAINFO_515	いのちがけで　あいてを　こうげきする。\nじぶんは　ひんしに　なるが　あいてに\nＨＰぶんの　ダメージを　あたえる。
WAZAINFO_516	あいてが　どうぐを　もっていない　とき\nじぶんが　もっている　どうぐを\nあいてに　わたす。
WAZAINFO_517	はげしい　ほのおで\nあいてを　つつみこみ　こうげきする。\nやけど　じょうたいに　する。
WAZAINFO_518	みずの　はしらで　こうげきする。\nほのおと　くみあわせると　いりょくが\nあがって　そらに　にじが　かかる。
WAZAINFO_519	ほのおの　はしらで　こうげきする。\nくさと　くみあわせると　いりょくが\nあがって　あたりが　ひの　うみに　なる。
