app_common.dat
msg_common_big_18_keywait	[~ 0]
WAZAINFO_593	Using a hyperspace hole, the user appears right\nnext to the target and strikes. This also hits a target\nusing a move such as Protect or Detect.
WAZAINFO_594	The user hits the target with throwing stars two to\nfive times in a row. This move always goes first.
WAZAINFO_595	The user attacks by breathing a special, hot fire.\nThis also lowers the target’s Sp. Atk stat.
WAZAINFO_596	In addition to protecting the user from attacks, this\nmove also damages any attacker who makes\ndirect contact.
WAZAINFO_597	The user raises the Sp. Def stat of an ally Pokémon\nby using a mysterious aroma.
WAZAINFO_598	The user’s body generates an eerie impulse.\nExposing the target to it harshly lowers the target’s\nSp. Atk stat.
WAZAINFO_599	Opposing Pokémon are drenched in an odd\npoisonous liquid. This lowers the Attack, Sp. Atk, and\nSpeed stats of a poisoned target.
WAZAINFO_600	The user covers the target in a combustible powder.\nIf the target uses a Fire-type move, the powder\nexplodes and damages the target.
WAZAINFO_601	The user absorbs energy and sharply raises its\nSp. Atk, Sp. Def, and Speed stats on the next turn.
WAZAINFO_602	The user manipulates magnetic fields, which raises\nthe Defense and Sp. Def stats of ally Pokémon with\nthe Plus or Minus Ability.
WAZAINFO_603	Using Happy Hour doubles the amount of prize\nmoney received after battle.
WAZAINFO_604	The user electrifies the ground for five turns,\npowering up Electric-type moves. Pokémon on the\nground no longer fall asleep.
WAZAINFO_605	The user damages opposing Pokémon by emitting a\npowerful flash.
WAZAINFO_606	The Pokémon congratulates you on your special day!
WAZAINFO_607	The user and an ally hold hands. This makes them\nvery happy.
WAZAINFO_608	The user stares at the target with its baby-doll\neyes, which lowers its Attack stat. This move always\ngoes first.
WAZAINFO_609	The user attacks by nuzzling its electrified cheeks\nagainst the target. This also leaves the target\nwith paralysis.
WAZAINFO_610	The user holds back when it attacks, and the target\nis left with at least 1 HP.
WAZAINFO_611	The target is infested and attacked for four to five\nturns. The target can’t flee during this time.
WAZAINFO_612	Striking opponents over and over makes the user’s\nfists harder. Hitting a target raises the Attack stat.
WAZAINFO_613	The user absorbs its target’s HP. The user’s HP is\nrestored by over half of the damage taken by\nthe target.
WAZAINFO_614	This move also hits opposing Pokémon that are in\nthe air. Those Pokémon are knocked down to\nthe ground.
WAZAINFO_615	The user attacks with a wave that crawls along\nthe ground. Those it hits can’t flee from battle.
WAZAINFO_616	The user gathers the energy of the land and focuses\nthat power on opposing Pokémon to damage them.
WAZAINFO_617	Drawing power from the Eternal Flower, the user\nfires a powerful beam of light. This also damages the\nuser quite a lot.
WAZAINFO_618	The user attacks opposing Pokémon with countless\nbeams of light that glow a deep and brilliant blue.
WAZAINFO_619	The user attacks opposing Pokémon by manifesting\nthe power of the land in fearsome blades of stone.
WAZAINFO_620	After soaring upward, the user attacks its target by\ndropping out of the sky at high speeds. But it lowers\nits own Defense and Sp. Def stats in the process.
WAZAINFO_621	Using its many arms, the user unleashes a barrage of\nattacks that ignore the effects of moves like Protect\nand Detect. But the user’s Defense stat falls.
WAZAINFO_622	The user builds up its momentum using its Z-Power\nand crashes into the target at full speed. The power\nvaries, depending on the original move.
WAZAINFO_623	Dummy Data
WAZAINFO_624	The user rams an energy orb created by its Z-Power\ninto the target with full force. The power varies,\ndepending on the original move.
WAZAINFO_625	Dummy Data
WAZAINFO_626	The user soars up with its Z-Power and plummets\ntoward the target at full speed. The power varies,\ndepending on the original move.
WAZAINFO_627	Dummy Data
WAZAINFO_628	The user creates a poisonous swamp using its\nZ-Power and sinks the target into it at full force.\nThe power varies, depending on the original move.
WAZAINFO_629	Dummy Data
WAZAINFO_630	The user burrows deep into the ground and slams\ninto the target with the full force of its Z-Power.\nThe power varies, depending on the original move.
WAZAINFO_631	Dummy Data
WAZAINFO_632	The user summons a huge rock mountain using its\nZ-Power and drops it onto the target with full force.\nThe power varies, depending on the original move.
WAZAINFO_633	Dummy Data
WAZAINFO_634	The user binds the target with full force with\nthreads of silk that the user spits using its Z-Power.\nThe power varies, depending on the original move.
WAZAINFO_635	Dummy Data
WAZAINFO_636	Deep-seated grudges summoned by the user’s\nZ-Power trap the target. The power varies,\ndepending on the original move.
WAZAINFO_637	Dummy Data
WAZAINFO_638	The user spins very fast and rams into the target\nwith the full force of its Z-Power. The power varies,\ndepending on the original move.
WAZAINFO_639	Dummy Data
WAZAINFO_640	The user breathes a stream of intense fire toward\nthe target with the full force of its Z-Power.\nThe power varies depending on the original move.
WAZAINFO_641	Dummy Data
WAZAINFO_642	The user creates a huge whirling current using\nits Z-Power to swallow the target with full force.\nThe power varies, depending on the original move.
WAZAINFO_643	Dummy Data
WAZAINFO_644	The user collects energy from plants using its\nZ-Power and attacks the target with full force.\nThe power varies, depending on the original move.
WAZAINFO_645	Dummy Data
WAZAINFO_646	The user hits the target with a powerful electric\ncurrent collected by its Z-Power. The power varies,\ndepending on the original move.
WAZAINFO_647	Dummy Data
WAZAINFO_648	The user controls the target with its Z-Power and\nhurts the target with full force. The power varies,\ndepending on the original move.
WAZAINFO_649	Dummy Data
WAZAINFO_650	The user dramatically drops the temperature using\nits Z-Power and freezes the target with full force.\nThe power varies, depending on the original move.
WAZAINFO_651	Dummy Data
WAZAINFO_652	The user materializes its aura using its Z-Power and\nattacks the target with full force. The power varies,\ndepending on the original move.
WAZAINFO_653	Dummy Data
WAZAINFO_654	The user gathers dark energy using its Z-Power\nand sucks the target into it. The power varies,\ndepending on the original move.
WAZAINFO_655	Dummy Data
WAZAINFO_656	The user creates a very charming space using its\nZ-Power and totally toys with the target. The power\nvaries, depending on the original move.
WAZAINFO_657	Dummy Data
WAZAINFO_658	The user, Pikachu, surrounds itself with the\nmaximum amount of electricity using its Z-Power\nand pounces on its target with full force.
WAZAINFO_659	The user regains up to half of its max HP. It restores\nmore HP in a sandstorm.
WAZAINFO_660	Although this move has great power, it only works\nthe first turn the user is in battle.
WAZAINFO_661	In addition to protecting the user from attacks, this\nmove also poisons any attacker that makes\ndirect contact.
WAZAINFO_662	The user attacks while simultaneously stitching the\ntarget’s shadow to the ground to prevent the target\nfrom escaping.
WAZAINFO_663	The user swings both arms and hits the target.\nThe target’s stat changes don’t affect this\nattack’s damage.
WAZAINFO_664	The user bursts into song, emitting many bubbles.\nAny Pokémon suffering from a burn will be healed\nby the touch of these bubbles.
WAZAINFO_665	The user swings and hits with its strong, heavy fist.\nIt lowers the user’s Speed, however.
WAZAINFO_666	The user restores the target’s HP by up to half of its\nmax HP. It restores more HP when the terrain\nis grass.
WAZAINFO_667	The user fiercely attacks the target using its\nentire body.
WAZAINFO_668	The user restores its HP by the same amount as the\ntarget’s Attack stat. It also lowers the target’s\nAttack stat.
WAZAINFO_669	In this two-turn attack, the user gathers light and\nfills a blade with the light’s energy, attacking the\ntarget on the next turn.
WAZAINFO_670	The user attacks by pelting the target with leaves.
WAZAINFO_671	The user shines a spotlight on the target so that\nonly the target will be attacked during the turn.
WAZAINFO_672	The user shoots poisonous threads to poison the\ntarget and lower the target’s Speed stat.
WAZAINFO_673	The user concentrates intensely. The attack on the\nnext turn always results in a critical hit.
WAZAINFO_674	The user engages its gears to raise the Attack and\nSp. Atk stats of ally Pokémon with the Plus or\nMinus Ability.
WAZAINFO_675	The user attacks the target’s throat, and the\nresultant suffering prevents the target from using\nmoves that emit sound for two turns.
WAZAINFO_676	The user attacks the enemy with a pollen puff that\nexplodes. If the target is an ally, it gives the ally a\npollen puff that restores its HP instead.
WAZAINFO_677	The user entangles the target with its anchor chain\nwhile attacking. The target becomes unable to flee.
WAZAINFO_678	This protects Pokémon on the ground from priority\nmoves and powers up Psychic-type moves for\nfive turns.
WAZAINFO_679	The user makes a lunge at the target, attacking with\nfull force. This also lowers the target’s Attack stat.
WAZAINFO_680	The user strikes the target with a burning lash. This\nalso lowers the target’s Defense stat.
WAZAINFO_681	The user boasts its strength and attacks the target.\nThe more the user’s stats are raised, the greater the\nmove’s power.
WAZAINFO_682	To inflict massive damage, the user burns itself out.\nAfter using this move, the user will no longer be\nFire type.
WAZAINFO_683	The user exchanges Speed stats with the target.
WAZAINFO_684	The user stabs the target with a sharp horn. This\nattack never misses.
WAZAINFO_685	The user heals the target’s status condition. If the\nmove succeeds, it also restores the user’s own HP.
WAZAINFO_686	The user attacks the target by dancing very hard.\nThe user’s type determines the type of this move.
WAZAINFO_687	If the Pokémon the user has inflicted damage on\nhave already used their moves, this move eliminates\nthe effect of the target’s Ability.
WAZAINFO_688	The user lands an intense kick of tropical origins on\nthe target. This also lowers the target’s Attack stat.
WAZAINFO_689	The user instructs the target to use the target’s last\nmove again.
WAZAINFO_690	The user first heats up its beak, and then it attacks\nthe target. Making direct contact with the Pokémon\nwhile it’s heating up its beak results in a burn.
WAZAINFO_691	The user rubs the scales on its entire body and\nmakes a huge noise to attack the opposing Pokémon.\nThe user’s Defense stat goes down after the attack.
WAZAINFO_692	The user uses its body like a hammer to attack the\ntarget and inflict damage.
WAZAINFO_693	The user swings its body around violently to inflict\ndamage on everything in its vicinity.
WAZAINFO_694	This move reduces damage from physical and\nspecial moves for five turns. This can be used only\nin a hailstorm.
WAZAINFO_695	The user, Decidueye, creates countless arrows\nusing its Z-Power and shoots the target with\nfull force.
WAZAINFO_696	The user, Incineroar, strengthens its body using\nits Z-Power and crashes into the target with\nfull force.
WAZAINFO_697	The user, Primarina, summons a massive amount of\nwater using its Z-Power and attacks the target with\nfull force.
WAZAINFO_698	The user, the Land Spirit Pokémon, obtains Alola’s\nenergy using its Z-Power and attacks the target with\nfull force. This reduces the target’s HP greatly.
WAZAINFO_699	After obtaining Z-Power, the user, Marshadow,\npunches and kicks the target consecutively\nwith full force.
WAZAINFO_700	After obtaining Z-Power, the user, Alolan Raichu,\nattacks the target with full force. This move leaves\nthe target with paralysis.
WAZAINFO_701	Z-Power brings out the true capabilities of the user,\nSnorlax. The Pokémon moves its enormous body\nenergetically and attacks the target with full force.
WAZAINFO_702	After obtaining Z-Power, the user, Eevee, gets\nenergy from its evolved friends and boosts its\nstats sharply.
WAZAINFO_703	After obtaining Z-Power, the user, Mew, attacks\nthe target with full force. The terrain will be charged\nwith psychic energy.
WAZAINFO_704	The user sets a shell trap. If the user is hit by a\nphysical move, the trap will explode and inflict\ndamage on the opposing Pokémon.
WAZAINFO_705	The user unleashes a strong beam. The attack’s\nrecoil harshly lowers the user’s Sp. Atk stat.
WAZAINFO_706	The user bites the target with its psychic\ncapabilities. This can also destroy Light Screen\nand Reflect.
WAZAINFO_707	Driven by frustration, the user attacks the target. If\nthe user’s previous move has failed, the power of\nthis move doubles.
WAZAINFO_708	The user attacks by beating the target with a\nbone that contains a spirit. This may also lower\nthe target’s Defense stat.
WAZAINFO_709	The user smashes into the target at high speed.\nThis move always goes first.
WAZAINFO_710	The user slams into the target using a full-force\nblast of water. This may also lower the target’s\nDefense stat.
WAZAINFO_711	The user shoots powerful lasers using the power of\na prism. The user can’t move on the next turn.
WAZAINFO_712	The user hides in the target’s shadow, steals\nthe target’s stat boosts, and then attacks.
WAZAINFO_713	The user slams into the target with the force of a\nmeteor. This move can be used on the target\nregardless of its Abilities.
WAZAINFO_714	The user emits a sinister ray to attack the target.\nThis move can be used on the target regardless of\nits Abilities.
WAZAINFO_715	The user gets teary eyed to make the target lose\nits combative spirit. This lowers the target’s\nAttack and Sp. Atk stats.
WAZAINFO_716	A strong electric blast crashes down on the target,\ngiving it an electric shock. This may also make the\ntarget flinch.
WAZAINFO_717	The user hits the target with the force of nature.\nIt halves the target’s HP.
WAZAINFO_718	Cloaking itself in high energy, the user slams into the\ntarget. The memory held determines the move’s type.
WAZAINFO_719	The user, Pikachu wearing a cap, powers up a jolt of\nelectricity using its Z-Power and unleashes it.\nCritical hits land more easily.
WAZAINFO_720	The user attacks everything around it by causing its\nown head to explode. This also damages the user.
WAZAINFO_721	The user attacks with electrically charged fists.\nThis move changes Normal-type moves to\nElectric-type moves.
WAZAINFO_722	The user attacks a target with a pillar of light. This\nmove inflicts Attack or Sp. Atk damage—whichever\nstat is higher for the user.
WAZAINFO_723	This attack inflicts Attack or Sp. Atk damage—\nwhichever stat is higher for the user, Necrozma.\nThis move ignores the target’s Ability.
WAZAINFO_724	After obtaining Z-Power, the user, Solgaleo,\nattacks the target with full force. This move can\nignore the effect of the target’s Ability.
WAZAINFO_725	After obtaining Z-Power, the user, Lunala,\nattacks the target with full force. This move can\nignore the effect of the target’s Ability.
WAZAINFO_726	After obtaining Z-Power, the user, Mimikyu,\npunches the target with full force.
WAZAINFO_727	After obtaining Z-Power, the user, Lycanroc,\nattacks the target with full force. This move negates\nthe effect on the battlefield.
WAZAINFO_728	After obtaining Z-Power, the user, Kommo-o,\nattacks the opposing Pokémon with full force. This\nmove boosts the user’s stats.
WAZAINFO_729	The user attacks the target with bursts of electricity\nat high speed. This move always goes first and results\nin a critical hit.
WAZAINFO_730	The user charges a huge wave with electricity and\nhits the opposing Pokémon with the wave. This may\nalso leave the opposing Pokémon with paralysis.
WAZAINFO_731	The user floats in the air, and then dives at a steep\nangle to attack the target. This may also make the\ntarget flinch.
WAZAINFO_732	The more Pikachu loves its Trainer, the greater the\nmove’s power. It never misses.
WAZAINFO_733	The user attacks by shooting water bubbles at the\ntarget. It then absorbs water and restores its HP by half\nthe damage taken by the target.
WAZAINFO_734	The user shoots a jolt of electricity to attack the target.\nThis also leaves the target with paralysis.
WAZAINFO_735	The user cloaks itself in fire and charges at the target.\nThis also leaves the target with a burn.
WAZAINFO_736	The user bombards the target with telekinetic force.\nA wondrous wall of light is put up to weaken the power\nof the opposing Pokémon’s special moves.
WAZAINFO_737	The user acts bad and attacks the target.\nA wondrous wall of light is put up to weaken the power\nof the opposing Pokémon’s physical moves.
WAZAINFO_738	The user grows a gigantic stalk that scatters seeds\nto attack the target. The seeds drain the target’s\nHP every turn.
WAZAINFO_739	The user attacks with a crystal made of cold frozen\nhaze. It eliminates every stat change among all the\nPokémon engaged in battle.
WAZAINFO_740	The user attacks the target by wrapping it with\na whirlwind of an overpowering scent. This also\nheals all status conditions of the user’s party.
WAZAINFO_741	The more Eevee loves its Trainer, the greater the\nmove’s power. It never misses.
WAZAINFO_742	The user rotates, centering the hex nut in its chest,\nand then strikes with its arms twice in a row. This may\nalso make the target flinch.
wazaname.dat
WAZANAME_000	———
WAZANAME_001	Pound
WAZANAME_002	Karate Chop
WAZANAME_003	Double Slap
WAZANAME_004	Comet Punch
WAZANAME_005	Mega Punch
WAZANAME_006	Pay Day
WAZANAME_007	Fire Punch
WAZANAME_008	Ice Punch
WAZANAME_009	Thunder Punch
WAZANAME_010	Scratch
WAZANAME_011	Vice Grip
WAZANAME_012	Guillotine
WAZANAME_013	Razor Wind
WAZANAME_014	Swords Dance
WAZANAME_015	Cut
WAZANAME_016	Gust
WAZANAME_017	Wing Attack
WAZANAME_018	Whirlwind
WAZANAME_019	Fly
WAZANAME_020	Bind
WAZANAME_021	Slam
WAZANAME_022	Vine Whip
WAZANAME_023	Stomp
WAZANAME_024	Double Kick
WAZANAME_025	Mega Kick
WAZANAME_026	Jump Kick
WAZANAME_027	Rolling Kick
WAZANAME_028	Sand Attack
WAZANAME_029	Headbutt
WAZANAME_030	Horn Attack
WAZANAME_031	Fury Attack
WAZANAME_032	Horn Drill
WAZANAME_033	Tackle
WAZANAME_034	Body Slam
WAZANAME_035	Wrap
WAZANAME_036	Take Down
WAZANAME_037	Thrash
WAZANAME_038	Double-Edge
WAZANAME_039	Tail Whip
WAZANAME_040	Poison Sting
WAZANAME_041	Twineedle
WAZANAME_042	Pin Missile
WAZANAME_043	Leer
WAZANAME_044	Bite
WAZANAME_045	Growl
WAZANAME_046	Roar
WAZANAME_047	Sing
WAZANAME_048	Supersonic
WAZANAME_049	Sonic Boom
WAZANAME_050	Disable
WAZANAME_051	Acid
WAZANAME_052	Ember
WAZANAME_053	Flamethrower
WAZANAME_054	Mist
WAZANAME_055	Water Gun
WAZANAME_056	Hydro Pump
WAZANAME_057	Surf
WAZANAME_058	Ice Beam
WAZANAME_059	Blizzard
WAZANAME_060	Psybeam
WAZANAME_061	Bubble Beam
WAZANAME_062	Aurora Beam
WAZANAME_063	Hyper Beam
WAZANAME_064	Peck
WAZANAME_065	Drill Peck
WAZANAME_066	Submission
WAZANAME_067	Low Kick
WAZANAME_068	Counter
WAZANAME_069	Seismic Toss
WAZANAME_070	Strength
WAZANAME_071	Absorb
WAZANAME_072	Mega Drain
WAZANAME_073	Leech Seed
WAZANAME_074	Growth
WAZANAME_075	Razor Leaf
WAZANAME_076	Solar Beam
WAZANAME_077	Poison Powder
WAZANAME_078	Stun Spore
WAZANAME_079	Sleep Powder
WAZANAME_080	Petal Dance
WAZANAME_081	String Shot
WAZANAME_082	Dragon Rage
WAZANAME_083	Fire Spin
WAZANAME_084	Thunder Shock
WAZANAME_085	Thunderbolt
WAZANAME_086	Thunder Wave
WAZANAME_087	Thunder
WAZANAME_088	Rock Throw
WAZANAME_089	Earthquake
WAZANAME_090	Fissure
WAZANAME_091	Dig
WAZANAME_092	Toxic
WAZANAME_093	Confusion
WAZANAME_094	Psychic
WAZANAME_095	Hypnosis
WAZANAME_096	Meditate
WAZANAME_097	Agility
WAZANAME_098	Quick Attack
WAZANAME_099	Rage
WAZANAME_100	Teleport
WAZANAME_101	Night Shade
WAZANAME_102	Mimic
WAZANAME_103	Screech
WAZANAME_104	Double Team
WAZANAME_105	Recover
WAZANAME_106	Harden
WAZANAME_107	Minimize
WAZANAME_108	Smokescreen
WAZANAME_109	Confuse Ray
WAZANAME_110	Withdraw
WAZANAME_111	Defense Curl
WAZANAME_112	Barrier
WAZANAME_113	Light Screen
WAZANAME_114	Haze
WAZANAME_115	Reflect
WAZANAME_116	Focus Energy
WAZANAME_117	Bide
WAZANAME_118	Metronome
WAZANAME_119	Mirror Move
WAZANAME_120	Self-Destruct
WAZANAME_121	Egg Bomb
WAZANAME_122	Lick
WAZANAME_123	Smog
WAZANAME_124	Sludge
WAZANAME_125	Bone Club
WAZANAME_126	Fire Blast
WAZANAME_127	Waterfall
WAZANAME_128	Clamp
WAZANAME_129	Swift
WAZANAME_130	Skull Bash
WAZANAME_131	Spike Cannon
WAZANAME_132	Constrict
WAZANAME_133	Amnesia
WAZANAME_134	Kinesis
WAZANAME_135	Soft-Boiled
WAZANAME_136	High Jump Kick
WAZANAME_137	Glare
WAZANAME_138	Dream Eater
WAZANAME_139	Poison Gas
WAZANAME_140	Barrage
WAZANAME_141	Leech Life
WAZANAME_142	Lovely Kiss
WAZANAME_143	Sky Attack
WAZANAME_144	Transform
WAZANAME_145	Bubble
WAZANAME_146	Dizzy Punch
WAZANAME_147	Spore
WAZANAME_148	Flash
WAZANAME_149	Psywave
WAZANAME_150	Splash
WAZANAME_151	Acid Armor
WAZANAME_152	Crabhammer
WAZANAME_153	Explosion
WAZANAME_154	Fury Swipes
WAZANAME_155	Bonemerang
WAZANAME_156	Rest
WAZANAME_157	Rock Slide
WAZANAME_158	Hyper Fang
WAZANAME_159	Sharpen
WAZANAME_160	Conversion
WAZANAME_161	Tri Attack
WAZANAME_162	Super Fang
WAZANAME_163	Slash
WAZANAME_164	Substitute
WAZANAME_165	Struggle
WAZANAME_166	Sketch
WAZANAME_167	Triple Kick
WAZANAME_168	Thief
WAZANAME_169	Spider Web
WAZANAME_170	Mind Reader
WAZANAME_171	Nightmare
WAZANAME_172	Flame Wheel
WAZANAME_173	Snore
WAZANAME_174	Curse
WAZANAME_175	Flail
WAZANAME_176	Conversion 2
WAZANAME_177	Aeroblast
WAZANAME_178	Cotton Spore
WAZANAME_179	Reversal
WAZANAME_180	Spite
WAZANAME_181	Powder Snow
WAZANAME_182	Protect
WAZANAME_183	Mach Punch
WAZANAME_184	Scary Face
WAZANAME_185	Feint Attack
WAZANAME_186	Sweet Kiss
WAZANAME_187	Belly Drum
WAZANAME_188	Sludge Bomb
WAZANAME_189	Mud-Slap
WAZANAME_190	Octazooka
WAZANAME_191	Spikes
WAZANAME_192	Zap Cannon
WAZANAME_193	Foresight
WAZANAME_194	Destiny Bond
WAZANAME_195	Perish Song
WAZANAME_196	Icy Wind
WAZANAME_197	Detect
WAZANAME_198	Bone Rush
WAZANAME_199	Lock-On
WAZANAME_200	Outrage
WAZANAME_201	Sandstorm
WAZANAME_202	Giga Drain
WAZANAME_203	Endure
WAZANAME_204	Charm
WAZANAME_205	Rollout
WAZANAME_206	False Swipe
WAZANAME_207	Swagger
WAZANAME_208	Milk Drink
WAZANAME_209	Spark
WAZANAME_210	Fury Cutter
WAZANAME_211	Steel Wing
WAZANAME_212	Mean Look
WAZANAME_213	Attract
WAZANAME_214	Sleep Talk
WAZANAME_215	Heal Bell
WAZANAME_216	Return
WAZANAME_217	Present
WAZANAME_218	Frustration
WAZANAME_219	Safeguard
WAZANAME_220	Pain Split
WAZANAME_221	Sacred Fire
WAZANAME_222	Magnitude
WAZANAME_223	Dynamic Punch
WAZANAME_224	Megahorn
WAZANAME_225	Dragon Breath
WAZANAME_226	Baton Pass
WAZANAME_227	Encore
WAZANAME_228	Pursuit
WAZANAME_229	Rapid Spin
WAZANAME_230	Sweet Scent
WAZANAME_231	Iron Tail
WAZANAME_232	Metal Claw
WAZANAME_233	Vital Throw
WAZANAME_234	Morning Sun
WAZANAME_235	Synthesis
WAZANAME_236	Moonlight
WAZANAME_237	Hidden Power
WAZANAME_238	Cross Chop
WAZANAME_239	Twister
WAZANAME_240	Rain Dance
WAZANAME_241	Sunny Day
WAZANAME_242	Crunch
WAZANAME_243	Mirror Coat
WAZANAME_244	Psych Up
WAZANAME_245	Extreme Speed
WAZANAME_246	Ancient Power
WAZANAME_247	Shadow Ball
WAZANAME_248	Future Sight
WAZANAME_249	Rock Smash
WAZANAME_250	Whirlpool
WAZANAME_251	Beat Up
WAZANAME_252	Fake Out
WAZANAME_253	Uproar
WAZANAME_254	Stockpile
WAZANAME_255	Spit Up
WAZANAME_256	Swallow
WAZANAME_257	Heat Wave
WAZANAME_258	Hail
WAZANAME_259	Torment
WAZANAME_260	Flatter
WAZANAME_261	Will-O-Wisp
WAZANAME_262	Memento
WAZANAME_263	Facade
WAZANAME_264	Focus Punch
WAZANAME_265	Smelling Salts
WAZANAME_266	Follow Me
WAZANAME_267	Nature Power
WAZANAME_268	Charge
WAZANAME_269	Taunt
WAZANAME_270	Helping Hand
WAZANAME_271	Trick
WAZANAME_272	Role Play
WAZANAME_273	Wish
WAZANAME_274	Assist
WAZANAME_275	Ingrain
WAZANAME_276	Superpower
WAZANAME_277	Magic Coat
WAZANAME_278	Recycle
WAZANAME_279	Revenge
WAZANAME_280	Brick Break
WAZANAME_281	Yawn
WAZANAME_282	Knock Off
WAZANAME_283	Endeavor
WAZANAME_284	Eruption
WAZANAME_285	Skill Swap
WAZANAME_286	Imprison
WAZANAME_287	Refresh
WAZANAME_288	Grudge
WAZANAME_289	Snatch
WAZANAME_290	Secret Power
WAZANAME_291	Dive
WAZANAME_292	Arm Thrust
WAZANAME_293	Camouflage
WAZANAME_294	Tail Glow
WAZANAME_295	Luster Purge
WAZANAME_296	Mist Ball
WAZANAME_297	Feather Dance
WAZANAME_298	Teeter Dance
WAZANAME_299	Blaze Kick
WAZANAME_300	Mud Sport
WAZANAME_301	Ice Ball
WAZANAME_302	Needle Arm
WAZANAME_303	Slack Off
WAZANAME_304	Hyper Voice
WAZANAME_305	Poison Fang
WAZANAME_306	Crush Claw
WAZANAME_307	Blast Burn
WAZANAME_308	Hydro Cannon
WAZANAME_309	Meteor Mash
WAZANAME_310	Astonish
WAZANAME_311	Weather Ball
WAZANAME_312	Aromatherapy
WAZANAME_313	Fake Tears
WAZANAME_314	Air Cutter
WAZANAME_315	Overheat
WAZANAME_316	Odor Sleuth
WAZANAME_317	Rock Tomb
WAZANAME_318	Silver Wind
WAZANAME_319	Metal Sound
WAZANAME_320	Grass Whistle
WAZANAME_321	Tickle
WAZANAME_322	Cosmic Power
WAZANAME_323	Water Spout
WAZANAME_324	Signal Beam
WAZANAME_325	Shadow Punch
WAZANAME_326	Extrasensory
WAZANAME_327	Sky Uppercut
WAZANAME_328	Sand Tomb
WAZANAME_329	Sheer Cold
WAZANAME_330	Muddy Water
WAZANAME_331	Bullet Seed
WAZANAME_332	Aerial Ace
WAZANAME_333	Icicle Spear
WAZANAME_334	Iron Defense
WAZANAME_335	Block
WAZANAME_336	Howl
WAZANAME_337	Dragon Claw
WAZANAME_338	Frenzy Plant
WAZANAME_339	Bulk Up
WAZANAME_340	Bounce
WAZANAME_341	Mud Shot
WAZANAME_342	Poison Tail
WAZANAME_343	Covet
WAZANAME_344	Volt Tackle
WAZANAME_345	Magical Leaf
WAZANAME_346	Water Sport
WAZANAME_347	Calm Mind
WAZANAME_348	Leaf Blade
WAZANAME_349	Dragon Dance
WAZANAME_350	Rock Blast
WAZANAME_351	Shock Wave
WAZANAME_352	Water Pulse
WAZANAME_353	Doom Desire
WAZANAME_354	Psycho Boost
WAZANAME_355	Roost
WAZANAME_356	Gravity
WAZANAME_357	Miracle Eye
WAZANAME_358	Wake-Up Slap
WAZANAME_359	Hammer Arm
WAZANAME_360	Gyro Ball
WAZANAME_361	Healing Wish
WAZANAME_362	Brine
WAZANAME_363	Natural Gift
WAZANAME_364	Feint
WAZANAME_365	Pluck
WAZANAME_366	Tailwind
WAZANAME_367	Acupressure
WAZANAME_368	Metal Burst
WAZANAME_369	U-turn
WAZANAME_370	Close Combat
WAZANAME_371	Payback
WAZANAME_372	Assurance
WAZANAME_373	Embargo
WAZANAME_374	Fling
WAZANAME_375	Psycho Shift
WAZANAME_376	Trump Card
WAZANAME_377	Heal Block
WAZANAME_378	Wring Out
WAZANAME_379	Power Trick
WAZANAME_380	Gastro Acid
WAZANAME_381	Lucky Chant
WAZANAME_382	Me First
WAZANAME_383	Copycat
WAZANAME_384	Power Swap
WAZANAME_385	Guard Swap
WAZANAME_386	Punishment
WAZANAME_387	Last Resort
WAZANAME_388	Worry Seed
WAZANAME_389	Sucker Punch
WAZANAME_390	Toxic Spikes
WAZANAME_391	Heart Swap
WAZANAME_392	Aqua Ring
WAZANAME_393	Magnet Rise
WAZANAME_394	Flare Blitz
WAZANAME_395	Force Palm
WAZANAME_396	Aura Sphere
WAZANAME_397	Rock Polish
WAZANAME_398	Poison Jab
WAZANAME_399	Dark Pulse
WAZANAME_400	Night Slash
WAZANAME_401	Aqua Tail
WAZANAME_402	Seed Bomb
WAZANAME_403	Air Slash
WAZANAME_404	X-Scissor
WAZANAME_405	Bug Buzz
WAZANAME_406	Dragon Pulse
WAZANAME_407	Dragon Rush
WAZANAME_408	Power Gem
WAZANAME_409	Drain Punch
WAZANAME_410	Vacuum Wave
WAZANAME_411	Focus Blast
WAZANAME_412	Energy Ball
WAZANAME_413	Brave Bird
WAZANAME_414	Earth Power
WAZANAME_415	Switcheroo
WAZANAME_416	Giga Impact
WAZANAME_417	Nasty Plot
WAZANAME_418	Bullet Punch
WAZANAME_419	Avalanche
WAZANAME_420	Ice Shard
WAZANAME_421	Shadow Claw
WAZANAME_422	Thunder Fang
WAZANAME_423	Ice Fang
WAZANAME_424	Fire Fang
WAZANAME_425	Shadow Sneak
WAZANAME_426	Mud Bomb
WAZANAME_427	Psycho Cut
WAZANAME_428	Zen Headbutt
WAZANAME_429	Mirror Shot
WAZANAME_430	Flash Cannon
WAZANAME_431	Rock Climb
WAZANAME_432	Defog
WAZANAME_433	Trick Room
WAZANAME_434	Draco Meteor
WAZANAME_435	Discharge
WAZANAME_436	Lava Plume
WAZANAME_437	Leaf Storm
WAZANAME_438	Power Whip
WAZANAME_439	Rock Wrecker
WAZANAME_440	Cross Poison
WAZANAME_441	Gunk Shot
WAZANAME_442	Iron Head
WAZANAME_443	Magnet Bomb
WAZANAME_444	Stone Edge
WAZANAME_445	Captivate
WAZANAME_446	Stealth Rock
