00_glossary.msbt
01_msg_with_voice.msbt
mng_cmn_go	Go！
que002_guide_clear01_00_mario	唔……干得漂亮，{c[ffdc0f]}马力欧{c[ffffff]}！！\r\n好了，往终点前进吧！
que002_guide_arrive00_00	{c[ffdc0f]}[n0]{c[ffffff]}，\r\n恭喜你终于抵达{c[ffdc0f]}挑战之路{c[ffffff]}的{c[ffdc0f]}终点{c[ffffff]}！
que002_guide_arrive00_01	你这次精彩的{c[ffdc0f]}挑战\r\n{c[ffffff]}令所有人都感动不已！
que002_guide_goal00_00	虽然{c[ffdc0f]}挑战之路{c[ffffff]}已经结束了，\r\n\x0e\x01\x06\x02\n\0但\x0e\x01\x06\x02\x04\0人生才是真正的挑战。
que002_guide_goal00_01	接下来，请继续前行，迎接新的挑战吧！
que002_mob_00	救命啊～！
que002_mob_01	得救了～。
que002_mob_02	这里！这里！
que002_mob_03	那里！那里！
que002_pop_00	加油～！
que002_pop_01	终于……！
que002_pop_02	还能继续吗？
que002_pop_02_koopa	好厉害！
que002_pop_03	还差一点！
que003.msbt
que003_guide_start00_00	好了，你终于来到{c[ffdc0f]}栗宝森林{c[ffffff]}了哦。
que003_guide_start00_01	虽然还比较轻松，\r\n但不要掉以轻心哦！
que003_guide_start00_00_koopa	好了，这里是{c[ffdc0f]}栗宝森林{c[ffffff]}。
que003_guide_start00_01_koopa	虽然才刚刚开始，\r\n但不要掉以轻心哦！
que003_guide_start01_00	{c[ffdc0f]}[n0]{c[ffffff]}，\r\n\x0e\x01\x06\x02\n\0稍\x0e\x01\x06\x02\x04\0微去其他地方逛逛也不错哟！
que003_guide_start01_00_koopa	\x0e\x01\x06\x02\n\0稍\x0e\x01\x06\x02\x04\0微去其他地方逛逛也不错哦！
que003_guide_start01_01	{c[ffdc0f]}[n0]{c[ffffff]}，\r\n去寻找尚未完成的挑战怎么样？
que003_guide_start01_01_koopa	请去寻找尚未完成的挑战吧！
que003_guide_start01_02	你还想继续挑战这个关卡吗！
que003_guide_start01_02_koopa	你还想继续挑战这个关卡呀！
que003_stage_change_00	要返回{c[ffdc0f]}地图{c[ffffff]}吗？
que003_stage_change_00_koopa	是否要返回{c[ffdc0f]}地图{c[ffffff]}？
que003_stage_change_select_00	是
que003_stage_change_select_01	否
que003_guide_1stchk00_01	势头不错，还能继续吗？
que003_guide_1stchk01_00	还有在这里继续\r\n挑战吗？
que003_guide_1stchk00_01_yes	如果是你的话……说不定真能抵达终点！
que003_guide_1stchk00_01_no	任何时候都欢迎你回来哦！
que003_guide_1stchk00_01_koopa	你要继续往终点前进吗？
que003_guide_1stchk01_00_koopa	还要在这里继续挑战吗？
que003_guide_1stchk00_01_yes_koopa	不愧是你！
que003_guide_1stchk00_01_no_koopa	休息也是很重要的呢！
que003_guide_1stchk00_01_yes_kuribo	你可是\r\n我们的挑战之星哦！
que003_guide_2ndchk00_01	挑战，要怎么办？
que003_guide_2ndchk01_00	挑战，能继续吗？
que003_guide_2ndchk00_01_yes	挑战，加油，不愧是你！
que003_guide_2ndchk00_01_no	等待，回来，继续挑战！
que003_last00_00	呜叽～！呜叽叽～！\r\n（本少爷可不会轻易认输哦！）
que003_last00_00_dk	呜叽～！呜叽叽～！\r\n（今天和本少爷一决胜负吧！）
que003_guide_clear00_00	呜叽～，呜叽叽叽！\r\n（爬树的话本少爷明明不会输的啊！）
que003_guide_clear00_00_dk	呜叽叽，呜叽叽！\r\n（果然很强啊～！）
que003_guide_goal00_00	据说{c[ffdc0f]}迪迪刚{c[ffffff]}以你为目标，\r\n\x0e\x01\x06\x02\n\0也\x0e\x01\x06\x02\x04\0开启了挑战之旅！
que003_guide_goal00_00_koopa	据说为了下次能不输给你，\r\n\x0e\x01\x06\x02\n\0{c[ffdc0f]}迪{c[ffffff]}\x0e\x01\x06\x02\x04\0{c[ffdc0f]}迪刚{c[ffffff]}也开启了挑战之旅！
que003_guide_goal00_01	呜叽呜叽～！\r\n（下次可不会输了哦！）
que003_pop_00	上吧～！
que003_pop_00_koopa	加油啊！
que003_pop_01	还没完呢！
que003_pop_01_koopa	请你继续加把劲！
que003_pop_02	加油！
que003_mob_00	[0]
que004.msbt
que004_guide_start00_00	据说在这座森林中，徘徊着\r\n\x0e\x01\x06\x02\n\0曾\x0e\x01\x06\x02\x04\0经放弃了挑战的人们的意念……
que004_guide_start00_01	希望你不用像这些放弃者们的意念\r\n一样，徘徊于这座森林中！
que004_guide_start00_00_koopa	\x0e\x01\x06\x02\n\0你\x0e\x01\x06\x02\x04\0的强大，\r\n总是让我吃惊。
que004_guide_start00_01_koopa	不过，挑战\r\n还远远没有结束哦！
que004_guide_start01_00	{c[ffdc0f]}[n0]{c[ffffff]}，\r\n\x0e\x01\x06\x02\n\0稍\x0e\x01\x06\x02\x04\0微去其他地方逛逛也不错哟！
que004_guide_start01_00_koopa	\x0e\x01\x06\x02\n\0稍\x0e\x01\x06\x02\x04\0微去其他地方逛逛也不错哦。
que004_guide_start01_01	{c[ffdc0f]}[n0]{c[ffffff]}，\r\n去寻找尚未完成的挑战怎么样？
que004_guide_start01_01_koopa	请去寻找尚未完成的挑战吧！
que004_guide_start01_02	你还想在这儿继续挑战吗！
que004_guide_start01_02_koopa	你还想在这儿继续挑战呀！
que004_stage_change_00	要返回{c[ffdc0f]}地图{c[ffffff]}吗？
que004_stage_change_00_koopa	是否要返回{c[ffdc0f]}地图{c[ffffff]}？
que004_stage_change_select_00	是
que004_stage_change_select_01	否
que004_guide_1stchk00_02	要前进到哪里为止呢～？
que004_guide_1stchk01_00	还要继续挑战吗～？
que004_guide_1stchk00_02_yes	实在是太厉害了～～。
que004_guide_1stchk00_02_no	诶～～，\r\n期待你回来继续挑战哦。
que004_guide_1stchk00_02_koopa	要前进到哪里呢～？
que004_guide_1stchk01_00_koopa	你还要进行挑战吗～？
que004_guide_1stchk00_02_yes_koopa	呀～～，不愧是你啊～。
que004_guide_1stchk00_02_no_koopa	欢迎下次再来～！
que004_guide_1stchk00_02_teresa	虽然我们是同伴，不过\r\n我可不会说什么“别放弃”的话哦！
que004_guide_1stchk01_00_teresa	还要继续挑战吗？
que004_guide_1stchk00_02_yes_teresa	继续挑战吧，我看好你哦！
que004_guide_1stchk00_02_no_teresa	期待你回来继续挑战哦！
que004_guide_2ndchk00_01	在这片昏暗的森林中，\r\n你还要继续前进吗？
que004_guide_2ndchk01_00	在这种地方，\r\n你还要继续挑战吗？
que004_guide_2ndchk00_01_yes	我是做不到了～～。
que004_guide_2ndchk00_01_no	这就对了，\r\n休息也是很重要的哦！
que004_last00_00	嘿嘿嘿嘿！\r\n没想到居然能走到这一步。
que004_last00_01	不过，在这里和我一决胜负\r\n你能不能赢，结果还不好说呢！
que004_last00_00_koopa	啊哇哇……\r\n不愧是你。
que004_last00_01_koopa	不过，在这里我可是认真的！
que004_last01_00	本大爷要打败你……
que004_last01_01	本大爷也要重拾，\r\n再度挑战的信心！
que004_last01_00_mario	{c[ffdc0f]}马力欧{c[ffffff]}！只要能打败马力欧的话……
que004_last01_01_mario	本大爷就觉得能够\r\n重拾挑战的信心！
que004_guide_clear00_00	输掉了……
que004_guide_clear00_00_koopa	嘿嘿嘿……不愧是你……
que004_guide_clear01_00	莫非本大爷\r\n还有什么不足之处吗……
que004_guide_goal00_00	没想到你居然\r\n能完成{c[ffdc0f]}幽灵丛林{c[ffffff]}！
que004_guide_goal00_01	照这个势头的话，\r\n完成{c[ffdc0f]}挑战之路{c[ffffff]}或许也不是梦想了……
que004_mob_00	啊呀呀！
que004_mob_01	游刃有余！游刃有余！
que004_mob_02	看起来好好吃～！
que004_pop_00	上吧～！
que004_pop_00_koopa	前进吧！
que004_pop_01	不要看我～！
que004_pop_01_koopa	请不要看我～！
que004_pop_01_teresa	加油哦！
que004_pop_02	抓紧时间吧！
que005.msbt
que005_guide_start00_00	{c[ffdc0f]}[n0]{c[ffffff]}，\x0e\x01\x06\x02\n\0请\x0e\x01\x06\x02\x04\0看。\r\n\x0e\x01\x06\x02\x1e\0多\x0e\x01\x06\x02\x04\0么漂亮的沙滩啊！
que005_guide_start00_01	在灿烂的阳光下，\r\n\x0e\x01\x06\x02\n\0挑\x0e\x01\x06\x02\x04\0战仍将持续！
que005_guide_start01_00	{c[ffdc0f]}[n0]{c[ffffff]}，\r\n\x0e\x01\x06\x02\n\0稍\x0e\x01\x06\x02\x04\0微去其他地方逛逛也不错哦！
que005_guide_start01_01	{c[ffdc0f]}[n0]{c[ffffff]}，\r\n\x0e\x01\x06\x02\n\0试\x0e\x01\x06\x02\x04\0着去寻找尚未完成的挑战吧！
que005_guide_start01_02	你还想继续挑战这个关卡呀！
que005_stage_change_00	是否要返回{c[ffdc0f]}地图{c[ffffff]}？
que005_stage_change_select_00	是
que005_stage_change_select_01	否
que005_guide_1stchk00_02	要不要在这片海滩稍作歇息？
que005_guide_1stchk01_00	还要继续挑战吗？
que005_guide_1stchk00_02_yes	好厉害！\r\n你真是活力充沛！
que005_guide_1stchk00_02_no	就是这样，养精蓄锐，\r\n才能大展身手！
que005_guide_2ndchk00_02	挑战，要怎么办？
que005_guide_2ndchk01_00	挑战，要继续吗？
que005_guide_2ndchk00_02_yes	好厉害！加油！
que005_guide_2ndchk00_02_no	挑战，始终在这里等你！
que005_guide_3rdchk00_01	到底能走到哪一步，\r\n就看你自己的了～
que005_guide_3rdchk01_00	还要在这里继续挑战吗？
que005_guide_3rdchk00_01_yes	只要不放弃，挑战就会继续呢。
que005_guide_3rdchk00_01_no	要什么时候再来挑战，\r\n是你的自由哦～！
que005_last00_00	居然能来到这里！
que005_last00_01	不过，我可不会\r\n轻易输掉哦！
que005_last00_00_koopa	老爸，\x0e\x01\x06\x02\n\0我\x0e\x01\x06\x02\x04\0等好久了哦！
que005_last00_01_koopa	在这里，与我一决胜负吧！
que005_last00_00_mario	{c[ffdc0f]}马力欧{c[ffffff]}，没想到你居然能来到这里！
que005_last00_01_mario	今天的我，\r\n可不会轻易输掉哦！
que005_last01_00	所谓挑战就是与自身的较量……
que005_last01_01	不过，这里的挑战……\r\n是与我一决胜负！
que005_guide_clear00_00	没想到我居然会输……\r\n你这家伙，很能干嘛！
que005_guide_clear00_00_koopa	果然，\x0e\x01\x06\x02\n\0老\x0e\x01\x06\x02\x04\0爸是世界最强的呢！
que005_guide_clear00_00_mario	可恶～～。\r\n下次对战，我可不会再输了哦！
que005_guide_clear01_00	不愧是你……\r\n保持这个势头，全力前进吧。
que005_guide_goal00_00	这样一来，{c[ffdc0f]}挑战之路{c[ffffff]}的关卡也\r\n已经完成一半了呢！
que005_guide_goal00_01	请继续努力，完成剩下的一半吧！
que005_mob_00	再来一次！
que005_mob_01	不错！
que005_mob_02	哪个哪个？
que005_pop_00	加油～！
que005_pop_01	不要输掉！
que005_pop_02	还差一点！
que005_pop_03	加油啊！
que006.msbt
que006_guide_start00_00	{c[ffdc0f]}[n0]{c[ffffff]}，\r\n这里的海水比其他任何地方都来得咸哦。
que006_guide_start00_01	据说是因为历来的挑战者们，\r\n将泪水汇入了大海之中……
que006_guide_start00_02	那么，接下来就是\r\n鼓足干劲的时候了哦！
que006_guide_start01_00	{c[ffdc0f]}[n0]{c[ffffff]}，\r\n\x0e\x01\x06\x02\n\0稍\x0e\x01\x06\x02\x04\0微去其他地方逛逛也不错哦！
que006_guide_start01_01	{c[ffdc0f]}[n0]{c[ffffff]}，\r\n\x0e\x01\x06\x02\n\0请\x0e\x01\x06\x02\x04\0去寻找尚未完成的挑战吧！
que006_guide_start01_02	你还想在这里继续挑战啊！
que006_stage_change_00	是否要返回{c[ffdc0f]}地图{c[ffffff]}？
que006_stage_change_select_00	是
que006_stage_change_select_01	否
que006_guide_1stchk00_01	差不多该\r\n休息一下了吧？
que006_guide_1stchk01_00	还要在这里\r\n继续挑战吗？
que006_guide_1stchk00_01_yes	我家的孩子，也一直憧憬着\r\n像你这样的挑战者呢！
que006_guide_1stchk00_01_no	欢迎你随时回来！
que006_guide_2ndchk00_02	面对如此激烈的挑战，\r\n还有力气继续吗？
que006_guide_2ndchk01_00	还要在这儿继续挑战吗？
que006_guide_2ndchk00_02_yes	对于你的挑战精神，\r\n我十分敬佩呢。
que006_guide_2ndchk00_02_no	这就对了，休息也是挑战的一部分哦。
que006_guide_2ndchk00_02_koopa	还要继续挑战吗？
que006_guide_2ndchk01_00_koopa	还要继续挑战\r\n这个关卡吗？
que006_guide_2ndchk00_02_yes_koopa	不愧是你啊，\r\n\x0e\x01\x06\x02\n\0感\x0e\x01\x06\x02\x04\0觉你还有充分的体力。
que006_guide_2ndchk00_02_no_koopa	这就对了，休息也是挑战的一部分哦。
que006_guide_3rdchk00_01	眺望一下落日，稍作歇息吧？
que006_guide_3rdchk01_00	还要挑战\r\n这个关卡吗？
que006_guide_3rdchk00_01_yes	为什么要如此拼命？
que006_guide_3rdchk00_01_no	不要着急，\r\n一步一步前进就好。
que006_last00_00	就算你在这里退赛了，\r\n也是没有办法的事啊。
que006_last00_01	下一个挑战就是这么困难！\r\n要说为什么，因为你将和本大爷一决胜负啊！！
que006_last00_00_mario	{c[ffdc0f]}马力欧{c[ffffff]}！\r\n本大爷早就知道你会来到这里了！
que006_last00_01_mario	不过，这个挑战可是非常困难！\r\n要说为什么，因为你将和本大爷一决胜负！！
que006_last01_00	要是在这里出局的话，也是无可奈何的事。
que006_last01_01	毕竟……下一个\r\n挑战的对手可是我呀。
que006_last01_00_koopa	\x0e\x01\x06\x02\n\0今\x0e\x01\x06\x02\x04\0天你挑战的对手可是我哦。
que006_last01_01_koopa	偶尔跟你一决胜负\r\n也别有一番乐趣。
que006_last01_00_mario	{c[ffdc0f]}马力欧{c[ffffff]}！\r\n原来挑战者是你啊！
que006_last01_01_mario	不过对手可是我哦。\r\n请你手下留情咯。
que006_guide_clear00_00	打倒本大爷的话，\r\n前面就是终点了！
que006_guide_clear01_00	干得漂亮。\r\n保持这个势头走到最后吧。
que006_guide_clear00_00_mario	不愧是本大爷的对手！
que006_guide_clear01_00_mario	真不愧是{c[ffdc0f]}马力欧{c[ffffff]}呀！\r\n保持这个势头，努力到最后一刻吧！
que006_guide_goal00_00	看到你这个样子，\r\n我不禁也想以{c[ffdc0f]}超级巨星{c[ffffff]}为目标努力了！
que006_guide_goal00_01	再次相见的时候，我们说不定就是对手了呢。
que006_guide_goal00_00_koopa	看着这样的你，\r\n我不禁也想以{c[ffdc0f]}超级巨星{c[ffffff]}为目标努力了！
que006_guide_goal00_01_koopa	下次我们并肩作战吧！
que006_mob_00	嘻诶～！
que006_mob_01	好开心～！
que006_mob_02	诶！
que006_mob_03	嘿呀！
que006_pop_00	加油！
que006_pop_01	好厉害！
que006_pop_02	加油啊！
que006_pop_02_koopa	不愧是你！
que006_pop_03	请加油吧！
que006_pop_04	就快到了！
sticker.msbt
st_top_title_00	贴纸
st_top_button_01	查看
st_top_button_02	粘贴
st_top_button_04	查看
st_top_button_05	粘贴
st_top_guide_00	返回
st_make_guide_00	返回
st_stick_top_guide_00	从头开始
st_stick_top_guide_01	继续制作
st_stick_top_guide_02	从头开始
st_stick_top_guide_03	继续制作
st_bg_select_00	选择背景
st_stick_guide_00	新增贴纸
st_stick_guide_15	揭下
st_stick_guide_01	隐藏操作指南
st_stick_guide_02	Logo的位置
st_stick_guide_05	删除贴纸
st_stick_guide_06	展开
st_stick_guide_07	关闭
st_stick_guide_08	收缩
st_stick_guide_09	关闭
st_stick_guide_10	粘贴
st_stick_guide_11	放大
st_stick_guide_12	缩小
st_stick_guide_13	旋转
st_stick_guide_16	返回
st_stick_end_00	要结束吗？
st_stick_end2_00	要保存后结束吗？
st_stick_end_01	是
st_stick_end_02	否
st_stick_save_00	要保存吗？\r\n上次的数据将会消失。
st_stick_save_01	是
st_stick_save_02	否
st_stick_select_03	已收集的贴纸
st_stick_full_00	已经贴满了。\r\n删除任意贴纸后，\r\n就能够粘贴新的贴纸。
st_look_lock_00	？
st_look_count_01	{c[9d0024]}[0]{c[202020]}/108
st_look_guide_02	返回
st_capture_info_00	贴好贴纸后，\r\n按这个键来拍照吧！
system_msg.msbt
sys_j_vertical	竖握
sys_j_horizontal	横握
sys_j_strap_00	系好腕带哦
sys_time_00	[0].[1][2]
sys_time_01	[0].[1][2]
sys_time_03	[0].[1][2]
sys_time_02	[0].[1][2]
sys_time_icon	[0].[1][2]
sys_time_none	--
sys_rec_rank_00	[0]
sys_points_01	[0]
sys_points_02	[0]
sys_points_03	[0]
sys_meter_01	[0].[1][2]m
sys_meter_02	[0].[1][2]m
sys_pts_denm	/[0]
sys_pts_denm_coop	/[0]
sys_pause_00	正在操作
sys_pause_01	继续
sys_pause_03	返回派对广场
sys_pause_04	重新开始
sys_pause_05	选择小游戏
sys_pause_06	返回地图选择界面
sys_pause_07	返回挑战之路
sys_pause_08	前往小游戏模式
sys_pause_09	返回玩具派对
sys_pause_12	前往线上全能赛
sys_pause_10	+更改人数
sys_pause_11	+更改人数
sys_quit_01	要返回派对广场吗？
sys_quit_07	要返回派对广场吗？
sys_quit_02	是
sys_quit_03	否
sys_quit_04	要重新开始游戏吗？
sys_quit_08	要重新开始游戏吗？
sys_quit_05	是
sys_quit_06	否
sys_quit_15	要继续玩吗？
sys_quit_16	是
sys_quit_17	否
sys_quit_18	要更换对战者吗？
sys_quit_19	是
sys_quit_20	否
sys_quit_21	将要重新选择关卡，可以吗？
sys_quit_22	是
sys_quit_23	否
sys_quit_24	将要重新选择关卡，可以吗？
sys_quit_25	是
sys_quit_26	否
sys_quit_27	要返回玩具派对吗？
sys_quit_28	是
sys_quit_29	否
sys_quit_30	要返回玩具派对吗？
sys_quit_31	是
sys_quit_32	否
sys_quit_33	要返回地图选择吗？
sys_quit_34	是
sys_quit_35	否
sys_quit_39	要返回小游戏模式吗？
sys_quit_40	是
sys_quit_41	否
sys_quit_42	要立刻更改游玩人数吗？\r\n已经游玩的内容将不会被保存。
sys_quit_43	是
sys_quit_44	否
sys_quit_45	要立刻更改游玩人数吗？\r\n已经游玩的内容将不会被保存。
sys_quit_46	是
sys_quit_47	否
sys_save_001	保存完毕。\r\n单人游玩时，可从回合最开始继续游玩。
sys_retry_00	再玩一次
sys_retry_02	回应观众的安可
sys_retry_03	不回应
sys_retry_18	选择小游戏
sys_retry_08	随机游玩
sys_retry_09	玩下一个小游戏
sys_retry_13	前往下个关卡
sys_retry_14	选择关卡
sys_retry_15	继续游玩
sys_retry_16	更换对战者
sys_retry_19	选择地图
sys_retry_22	继续
sys_check_00	手柄的振动功能目前处于OFF状态。\r\n不使用震动功能将无法游玩这个小游戏。\r\n是否暂时将振动功能设置为ON状态？
sys_check_01	是
sys_check_02	否
sys_point_00	派对点数
sys_point_02	[0]
sys_point_03	+[0]
sys_point_04	[0]
sys_point_100	成为第1名
sys_point_101	没有成为第1名
sys_point_102	游戏奖励
sys_point_103	星星奖励
sys_point_104	星星奖励＋
sys_point_105	战胜了达人
sys_point_106	到达第2条赛道奖励
sys_point_107	到达第3条赛道奖励
sys_point_108	到达第4条赛道奖励
sys_point_109	到达第5条赛道奖励
sys_point_110	完成赛道奖励
sys_point_111	完成全部赛道奖励
sys_point_112	气球奖励
sys_point_113	S级奖励
sys_point_114	时机绝佳奖励
sys_point_115	完美奖励
sys_point_116	完成关卡
sys_point_117	完成全部关卡
sys_point_118	完成挑战奖励
sys_point_119	完美色板
sys_point_120	最佳纪录
sys_point_121	1000点数奖励
sys_point_122	2000点数奖励
sys_point_123	3000点数奖励
sys_point_124	4000点数奖励
sys_point_125	-
sys_point_126	-
sys_point_127	-
sys_point_128	-
sys_point_129	-
sys_point_130	获胜奖励
sys_point_131	未获胜奖励
sys_point_132	本垒打奖励
sys_point_133	完封奖励
sys_point_134	完成关卡
sys_point_135	完成全部关卡
sys_point_136	完成奖励
sys_caution_03	甩动幅度过大！
sys_caution_04	一边注意周围一边游玩吧。
sys_caution_05	[n0]
sys_client_01	对方正在操作。
sys_windowname_01	[n0]
sys_unlock_0000	[0]中新增了\r\n[1]！
sys_unlock_0003	可以游玩\r\n[0]了！
sys_unlock_0004	获得了贴纸！
sys_unlock_0005	获得了[n0]的\r\n闪亮亮贴纸！
sys_unlock_0006	可以选择新角色了！\r\n“[n0]”
sys_unlock_0007	[0]中\r\n可以使用金桨了！
sys_unlock_0009	CPU的强度中\r\n已经新增“达人”级！
sys_unlock_0010	之前已经通过奇诺平板\r\n获得了这张贴纸。\r\n作为替代，送你5000派点！
sys_error_001	发生连接错误。
sys_error_002	无法进入房间。
sys_error_010	发生连接错误。
sys_error_011	无法参加。
sys_error_013	服务器正在维护。
sys_error_014	处于服务期外。
sys_error_015	服务期已结束。
sys_error_016	没有找到参加者。
sys_error_017	参加者退出了竞技场。
sys_error_018	无法募集到参加者。
sys_error_019	因尚未与Nintendo Switch Online app关联，\r\n故无法开始语音聊天。
sys_error_020	未发现好友创建的竞技场。
sys_error_021	无法获得排名数据。
sys_error_022	无法进行语音聊天。
sys_skip_vert	/跳过
test3.msbt
test_msg_3l_05	包角关起异将途禅瘟猜灰\r\n小衅你好，今天的温气非常寒冷。少年希望你能让他看看某样武器，\r\n找到的话，就拿去给他吧。\r\n牧羊人正因为羊被怪物抓走而烦恼着，为了平日辛苦工作的父亲她\r\n充满干劲地拿起锅子准备做出营养丰富的料理。\r\n\r\n肉……（任何肉都OK），再一起拿给他吧！给她10个草莓？\r\n\r\n“我想看一下杖！”小的、红的、圆的、东西？\r\n下一题是：──17点钟吗……？/////备忘录/////\r\nWii U consoles/Nintendo 3DS. 【10 ＋ 9 － 8 ＝11】,\r\n盔甲New! level，按 －/＋ 继续BLEEP、 BLOOP！\r\n好像有点怀念的感觉！1P～4P\r\n\r\n，。…；、【】「」！＠＃＄％︿＆＊（）﹀＿＋－＝\r\n\r\n,.;:’[]$%#”!&()\r\n0123456789\r\nqwertyuiopasdfghjklzxcvbnm\r\nQWERTYUIOPASDFGHJKLZXCVBNM
sys_lose_vert	失败
tips.msbt
tips_title_001	诀窍\r\n[0]
tips_title_002	诀窍\r\n小游戏
tips_bds001_001	切换骰子，停留在\r\n心仪的格子上吧。
tips_bds001_002	骰子的点数为0点时虽然无法前进，\r\n却可以获得当前格子的效果哦。
tips_bds001_003	最多只能携带3个道具。\r\n所以尽情使用吧！
tips_bds001_004	使用{c[ffdc0f]}恰恰好骰子{c[8cfafa]}的时候，\r\n同伴将不会摇骰子。
tips_bds001_005	有的奖励格上\r\n会有{c[ffdc0f]}隐藏砖块{c[8cfafa]}。
tips_bds001_006	走到{c[ffdc0f]}VS格{c[8cfafa]}的时候，将赌上金币一决胜负！\r\n战胜对手，获得他们的金币吧。
tips_bds001_007	走到{c[ffdc0f]}惊吓格{c[8cfafa]}的时候，卡美克\r\n会用魔法进行恶作剧哦。
tips_bds001_008	每家道具商店出售的商品不同，\r\n四处看看吧。
tips_bds001_101	碰到挡路的砰砰时，\r\n只要支付金币他就会放行哦。
tips_bds001_102	支付金币给飞行龟的话，\r\n他就会帮忙把你运到对手所在的格子哦。
tips_bds001_103	宝箱里装有金币和道具。\r\n整张地图只有3个，谁先找到算谁的！
tips_bds001_104	地图深处的道路上藏有隐藏开关！\r\n一旦踩踏上去，会有巨岩滚落下来，多加小心！
tips_bds001_105	地图左侧的道具商店\r\n中出售有{c[ffdc0f]}金水管{c[8cfafa]}。
tips_bds001_106	遗迹深处的球盖姆，\r\n能够帮忙抢夺金币和星星哦。
tips_bds001_201	炸弹王身前的\r\n计时器跳到0的时候，就会……？
tips_bds001_202	巧妙利用采矿车的话，就能一口气接近\r\n远处的星星了。
tips_bds001_203	停到输送带附近的{c[ffdc0f]}！格{c[8cfafa]}上，\r\n就能改变它的旋转方向。
tips_bds001_204	从炸弹兵面前经过时，他们会擅自跟上来，\r\n减少你摇出的点数，请务必小心。
tips_bds001_205	挖掘金矿，就能获得金币！
tips_bds001_301	钻入水管穿梭于各个岛屿，\r\n向着星星所在之处前进吧。
tips_bds001_302	从巨大鱿鱿面前经过时请小心！
tips_bds001_303	停到水管前的{c[ffdc0f]}！格{c[8cfafa]}上之后，\r\n就会被传送到同色水管所在的岛屿哦。
tips_bds001_304	点燃水果鸡尾酒前面的2个烟花，\r\n就能获得星星哦。
tips_bds001_305	冰淇淋融化之后，\r\n道具商店就关门咯。
tips_bds001_306	往返于砂之桥时，\r\n有时整座桥会崩塌哦。
tips_bds001_307	深处岛屿的大礼物盒中，\r\n有时会装着球盖姆哦。
tips_bds001_401	只要支付大量金币给咚咚，\r\n就能为难下一个过路者哦。
tips_bds001_402	被汪汪夺走金币的话，\r\n将可能无法获得星星……
tips_bds001_403	在小卡美克的可疑的商店里，\r\n一定得购买1件道具才能走哦。
tips_bds001_404	停到卡美克像前的{c[ffdc0f]}！格{c[8cfafa]}上后，\r\n获得星星所需的金币数就会改变哦。
tips_bds001_405	每当有人从星星前经过，\r\n获得星星所需的金币数就会改变哦。
tips_bds001_406	这张地图进入最后3回合的时候，\r\n1次最多可以获得3颗星星哦。
tips_bds001_2_001	2人最好先讨论一下各自的\r\n行进路线再移动。
tips_bds001_2_002	同一回合同一队伍里的2人停留\r\n在星星格上的话，就能获得2颗星星哦。
tips_bds001_2_003	走过持有骰子的角色所在格子后，\r\n对方就会成为自己的同伴哦。
tips_bds001_2_004	骰子点数与队友相同的话，\r\n就能触发同点奖励，获得金币！
tips_bds001_2_005	收集散落在地图上的金币吧。\r\n1枚红金币的价值等同于5枚金币哦。
tips_bds001_2_006	路过对手所在格子的话，\r\n就能踩踏对手，抢夺金币哦。
tips_bds001_2_007	和队友停留在同一个地方的话，\r\n就能通过Yeah！来获得2枚金币哦。
tips_bds001_2_101	利用砰砰挡住对手\r\n队伍的道路，阻碍他们吧。
tips_bds001_2_102	在地图上拿到钥匙的话，\r\n同一队伍里的任何队员都能打开宝箱哦。
tips_bds001_2_103	地图深处的道路上藏有隐藏开关！\r\n一旦踩踏上去，会有巨岩滚落下来，多加小心！
tips_bds001_2_104	队员们最好分别前往地图左右两侧，\r\n这样一来就更容易走到星星格哦。
tips_bds001_2_105	可以使用{c[ffdc0f]}！格{c[8cfafa]}令砰砰移动，\r\n从而阻碍对手的行动哦！！
tips_bds001_2_106	无法从背后通过\r\n砰砰所在的地方哦！
tips_bds001_2_107	拿着钥匙停到宝箱前的{c[ffdc0f]}！格{c[8cfafa]}上，\r\n就能打开宝箱哦。
tips_bds001_2_201	整张地图只有2把十字镐，如果被对手\r\n拿走的话，就用道具抢过来吧。
tips_bds001_2_202	路过炸弹兵时即便自己带着4个同伴，\r\n他也会挤掉1个同伴，强行跟着你哦。
tips_bds001_2_203	拜托炸弹兵寻找道具时，给的\r\n金币越多，他的干劲越足哦。
tips_bds001_2_204	地图中单行道很多，\r\n2人请商量好再前进哦。
tips_bds001_2_205	利用输送带\r\n阻碍对手的移动吧。
tips_bds001_2_206	对手持有很多金币的时候，故意引爆\r\n炸弹王也是1种战术哦。
tips_bds001_2_301	分头前往不同岛屿的话，\r\n更容易走到星星格哦。
tips_bds001_2_302	停留在巨大鱿鱿所在桥梁时，\r\n有时会被狠狠击飞哦。
tips_bds001_2_303	在特别商店里，\r\n出售有好用的道具哦。
tips_bds001_2_304	只要使用{c[ffdc0f]}银之叉子{c[8cfafa]}，\r\n就能登上西瓜台地哦。
tips_bds001_2_305	砂之桥崩塌时被卷入其中的话，\r\n金币就会减少哦。
tips_bds001_2_401	支付大量金币给咚咚就\r\n能挡住对手的去路哦。
tips_bds001_2_402	小心汪汪吧。\r\n被咬到的话，就会损失金币哦。
tips_bds001_2_403	带着{c[ffdc0f]}门扉钥匙{c[8cfafa]}走到门扉前{c[ffdc0f]}！格{c[8cfafa]}的话，\r\n就能打开大门哦。
